x,y,ymin,ymax,iv
13.491134539042434,0,0,0,build_Mean_distroad
60,0.020586242951112898,0.019549536530218,0.021622949372007795,build_Mean_distroad
135.51675137701437,0.04072400057444553,0.03881762240667952,0.04263037874221154,build_Mean_distroad
209.27691432198918,0.03358568597577172,0.031711740578769056,0.03545963137277438,build_Mean_distroad
302.4409802078754,0.04962106666977254,0.04742110564046866,0.05182102769907642,build_Mean_distroad
431.5361593437774,0.057009069541058124,0.05456379965204189,0.05945433943007436,build_Mean_distroad
532.7682913179985,0.12402551728386475,0.11926076063403862,0.12879027393369089,build_Mean_distroad
625.4289583834085,0.13672210883537345,0.1313849357696743,0.1420592819010726,build_Mean_distroad
708.8929206463313,0.1691125005284698,0.1624938825220131,0.17573111853492648,build_Mean_distroad
807.77471923828125,0.1879939496471537,0.18015989289088277,0.19582800640342465,build_Mean_distroad
896.8178742780465,0.21615822760287134,0.20662087795477765,0.22569557725096503,build_Mean_distroad
958.3440064429981,0.2161372750689705,0.20659614518915442,0.2256784049487866,build_Mean_distroad
1019.168297481817,0.2173593847669558,0.20780795801670846,0.22691081151720313,build_Mean_distroad
1109.2402597402597,0.22168383621614118,0.21272948635781241,0.23063818607446995,build_Mean_distroad
1239.6436925803018,0.23102554451738486,0.22165753535429517,0.24039355368047455,build_Mean_distroad
1388.5330505371094,0.23251243787148693,0.2231976454628785,0.24182723028009534,build_Mean_distroad
1495.7784950616485,0.22707158105843356,0.2179465270185453,0.2361966350983218,build_Mean_distroad
1731.4762962875511,0.22358880089686792,0.21462870463819794,0.2325488971555379,build_Mean_distroad
2036.7218669891363,0.2107551101923689,0.20215102891522232,0.21935919146951546,build_Mean_distroad
2747.257218123726,0.19582409579813145,0.1875212249522715,0.2041269666439914,build_Mean_distroad
3054.860084170387,0.18010462654310086,0.17225398426519656,0.18795526882100516,build_Mean_distroad
