x,y,ymin,ymax,iv
Combustible,0,0,0,build_FENCEATTAC
No Fence,0.2799242409521678,0.2679885087064549,0.29185997319788065,build_FENCEATTAC
Non Combustible,0.12964193129602203,0.12387105284860114,0.1354128097434429,build_FENCEATTAC
