x,y,ymin,ymax,iv
15.458741795753454,0,0,0,build_Mean_elev_30m
104.71485775937845,0.027134907977754866,0.02567113848364463,0.028598677471865102,build_Mean_elev_30m
180.4559509815086,0.05234593418336175,0.0499386178064007,0.054753250560322805,build_Mean_elev_30m
206.76142692102644,0.10444999030655248,0.09989101772209896,0.109008962891006,build_Mean_elev_30m
224.48389364250912,0.11156231927394167,0.10652838538714376,0.11659625316073957,build_Mean_elev_30m
252.9761553570941,0.11505652434092603,0.10977924227394072,0.12033380640791135,build_Mean_elev_30m
299.9445990101161,0.12887356271722156,0.12297684346690874,0.13477028196753438,build_Mean_elev_30m
352.17607350301193,0.13818141797377786,0.13184797180778082,0.1445148641397749,build_Mean_elev_30m
399.81769248567787,0.14848246864281706,0.14168939549717638,0.15527554178845773,build_Mean_elev_30m
624.700508563328,0.1552222837350534,0.14808501916692862,0.16235954830317817,build_Mean_elev_30m
776.3949992397376,0.1399883648640107,0.13278578642467376,0.14719094330334764,build_Mean_elev_30m
833.0132043916641,0.14529793668063198,0.13772072951251257,0.1528751438487514,build_Mean_elev_30m
888.0918574191494,0.13993029588032024,0.13237632628794493,0.14748426547269555,build_Mean_elev_30m
910.869433643202,0.17133950685357913,0.16183075888603202,0.18084825482112624,build_Mean_elev_30m
932.4994562477758,0.17331715973058273,0.1636765443360809,0.18295777512508457,build_Mean_elev_30m
1007.9970634162364,0.1755451438057384,0.16605832512931196,0.18503196248216486,build_Mean_elev_30m
1135.8390469017634,0.1802691583943595,0.17092153059859616,0.18961678619012284,build_Mean_elev_30m
1272.0945455435594,0.17574065867030417,0.16666224802609167,0.18481906931451667,build_Mean_elev_30m
1567.8204361636735,0.1733649291503227,0.16436447130900872,0.18236538699163668,build_Mean_elev_30m
1771.715470643768,0.1604292572186765,0.15198096411535897,0.16887755032199406,build_Mean_elev_30m
2452.200732961412,0.1597366450916599,0.15133156158128527,0.16814172860203455,build_Mean_elev_30m
