x,y,ymin,ymax,iv
0,0,0,0,build_p_otherpaved_300
0.3835261246916444,0.0011281067883986409,8.891503426920514e-4,0.0013670632341052304,build_p_otherpaved_300
0.9624893471430922,1.7522394451225298e-4,-6.636883765806886e-5,4.168167266825748e-4,build_p_otherpaved_300
1.4704614269348837,-4.0670160309010805e-4,-9.068219144508949e-4,9.341870827067887e-5,build_p_otherpaved_300
2.04570321292854,-0.005231127309872326,-0.006140767498690605,-0.004321487121054047,build_p_otherpaved_300
2.504871044296492,-0.008600255968482176,-0.009921693755201728,-0.0072788181817626234,build_p_otherpaved_300
3.047255440442823,-0.025926667268410565,-0.02884099371466073,-0.0230123408221604,build_p_otherpaved_300
3.550309389774474,-0.02648015952316629,-0.029596837837361105,-0.023363481208971477,build_p_otherpaved_300
4.003207633530458,-0.031014488636380844,-0.034350798415480666,-0.02767817885728102,build_p_otherpaved_300
4.524029071373052,-0.03660262740831281,-0.04022688239205218,-0.032978372424573445,build_p_otherpaved_300
5.040036016335981,-0.06744168050091674,-0.07253933690030151,-0.062344024101531975,build_p_otherpaved_300
5.623493119800904,-0.07847522816389181,-0.08432124880689248,-0.07262920752089114,build_p_otherpaved_300
6.087147047086091,-0.08257646913552476,-0.08869683312590325,-0.07645610514514627,build_p_otherpaved_300
6.58376830083129,-0.08698216751872022,-0.09340987287803823,-0.08055446215940221,build_p_otherpaved_300
7.194915241991325,-0.09417913680742111,-0.10099514161096507,-0.08736313200387716,build_p_otherpaved_300
7.755076764780138,-0.11391133773187855,-0.1208803613070608,-0.10694231415669629,build_p_otherpaved_300
8.534247050230137,-0.20997762109616705,-0.21916269794881812,-0.20079254424351597,build_p_otherpaved_300
9.382806426730317,-0.27499444318198857,-0.2857890501404094,-0.26419983622356774,build_p_otherpaved_300
10.599179010460894,-0.31099600805852395,-0.3227707453821902,-0.2992212707348577,build_p_otherpaved_300
12.509169302922443,-0.48571813628840516,-0.5019111570950503,-0.46952511548176,build_p_otherpaved_300
32.39405280513436,-0.5317235327029047,-0.5492918062550425,-0.514155259150767,build_p_otherpaved_300
