x,y,ymin,ymax,iv
0.522593082,0,0,0,build_near_dest
4.395180939,0,0,0,build_near_dest
7.834802623,-4.5113385258814206e-4,-5.642060235417299e-4,-3.3806168163455426e-4,build_near_dest
11.107057055,-0.0033520476129468607,-0.0038544494098957547,-0.0028496458159979667,build_near_dest
15.55263161,-0.006110277292420076,-0.006984720912982269,-0.005235833671857883,build_near_dest
21.61142381,-0.0126329860263026,-0.014031482786338461,-0.011234489266266738,build_near_dest
31.13241129,-0.01840247763446235,-0.020658482590094392,-0.01614647267883031,build_near_dest
39.37217564,-0.021934458461535605,-0.02440335994285342,-0.01946555698021779,build_near_dest
49.3128393,-0.023398246013019056,-0.025920965456396338,-0.020875526569641773,build_near_dest
58.73498742,-0.024704722762622623,-0.02728109619713153,-0.022128349328113715,build_near_dest
70.40602599,-0.025281085231102854,-0.02794297982734817,-0.02261919063485754,build_near_dest
82.536998256,-0.029217114357983635,-0.03207833213595733,-0.02635589658000994,build_near_dest
100.8074467,-0.033263192514246066,-0.03618983848579297,-0.030336546542699162,build_near_dest
120.11427984999997,-0.0382391842572824,-0.04124525208041277,-0.03523311643415203,build_near_dest
148.58001492000008,-0.04840162165723391,-0.05159420775193026,-0.04520903556253757,build_near_dest
188.1377365,-0.1284564635796527,-0.13434152072372127,-0.12257140643558415,build_near_dest
245.1923733199999,-0.15083921292770655,-0.15747793225857437,-0.14420049359683873,build_near_dest
345.6037183099997,-0.16513240708378482,-0.17207066236582794,-0.1581941518017417,build_near_dest
504.67030238000063,-0.21177496400390972,-0.21962171590864377,-0.20392821209917567,build_near_dest
940.6788757,-0.24390663368710924,-0.25207865260754664,-0.23573461476667187,build_near_dest
10646.34915,-0.2822585255957628,-0.29060728947150444,-0.2739097617200212,build_near_dest
