x,y,ymin,ymax,iv
0,0,0,0,build_p_otherpaved_300
0.3835261246916444,0.002075600420809995,0.0018815546489130389,0.002269646192706951,build_p_otherpaved_300
0.9624893471430922,0.0018645519305634628,0.0015964367290803485,0.002132667132046577,build_p_otherpaved_300
1.4704614269348837,0.004022092515487107,0.0036027758036977146,0.004441409227276499,build_p_otherpaved_300
2.04570321292854,0.0013749046495993911,5.546828353111365e-4,0.0021951264638876457,build_p_otherpaved_300
2.504871044296492,2.971881975738713e-4,-6.683671240050203e-4,0.001262743519152763,build_p_otherpaved_300
3.047255440442823,-0.002364915476920703,-0.003573178215695451,-0.001156652738145955,build_p_otherpaved_300
3.550309389774474,-0.0029092496710897346,-0.004243495051586894,-0.0015750042905925744,build_p_otherpaved_300
4.003207633530458,-0.002657556845305201,-0.004101562000592296,-0.001213551690018106,build_p_otherpaved_300
4.524029071373052,-0.005813479546399246,-0.007389587076371051,-0.004237372016427441,build_p_otherpaved_300
5.040036016335981,-0.027964103820498465,-0.031074087536130206,-0.024854120104866723,build_p_otherpaved_300
5.623493119800904,-0.030428726686591422,-0.03372218813052877,-0.027135265242654076,build_p_otherpaved_300
6.087147047086091,-0.031232465623439596,-0.03458243433376075,-0.027882496913118438,build_p_otherpaved_300
6.58376830083129,-0.03363047052413787,-0.03721716472610748,-0.03004377632216826,build_p_otherpaved_300
7.194915241991325,-0.0355514497304148,-0.03918463938574768,-0.03191826007508192,build_p_otherpaved_300
7.755076764780138,-0.04063175768731119,-0.04426529988917641,-0.036998215485445976,build_p_otherpaved_300
8.534247050230137,-0.09339216559128426,-0.09895169637322676,-0.08783263480934175,build_p_otherpaved_300
9.382806426730317,-0.12504381295804126,-0.1314453230427341,-0.11864230287334844,build_p_otherpaved_300
10.599179010460894,-0.15305729888031533,-0.1600868514371949,-0.14602774632343576,build_p_otherpaved_300
12.509169302922443,-0.2739935550515458,-0.2839236730942189,-0.26406343700887275,build_p_otherpaved_300
32.39405280513436,-0.29848897178241,-0.30896631658535423,-0.2880116269794658,build_p_otherpaved_300
