x,y,ymin,ymax,iv
0.75,0,0,0,build_min_dist_shrub
20.814343643188476,0.005944326617366152,0.005530890647338162,0.0063577625873941414,build_min_dist_shrub
35.786642456054686,0.01658504032126663,0.015549927066272584,0.017620153576260678,build_min_dist_shrub
45.81879844665527,0.021180554167669802,0.01977786272761459,0.022583245607725014,build_min_dist_shrub
52.76717758178711,0.02514420027278819,0.023585483632228125,0.026702916913348255,build_min_dist_shrub
59.46321678161621,0.026337631226410047,0.02463160888500999,0.028043653567810103,build_min_dist_shrub
68.24010620117187,0.029376929038222182,0.02758386155634896,0.031169996520095403,build_min_dist_shrub
78.19983291625977,0.03415702584353175,0.0323208072807295,0.035993244406334,build_min_dist_shrub
94.86833190917967,0.03703471339558094,0.03510356635112455,0.03896586044003733,build_min_dist_shrub
109.99840393066407,0.037643967481603445,0.03571407646496299,0.0395738584982439,build_min_dist_shrub
126.85868072509766,0.05710461872650327,0.05437146680435463,0.05983777064865191,build_min_dist_shrub
149.78435668945315,0.058187718114939835,0.055376740992737795,0.060998695237141874,build_min_dist_shrub
173.15187988281252,0.06376687188469003,0.0607520989804719,0.06678164478890816,build_min_dist_shrub
201.20757904052735,0.06762807179758794,0.06444920075072835,0.07080694284444752,build_min_dist_shrub
239.58425292968752,0.07210827647083437,0.06884556804092352,0.07537098490074522,build_min_dist_shrub
279.8846130371094,0.08537891655241504,0.08157247082423978,0.0891853622805903,build_min_dist_shrub
352.7905090332031,0.11059890335017519,0.10553723040767614,0.11566057629267425,build_min_dist_shrub
449.71202392578095,0.11281866355666889,0.10765229485386002,0.11798503225947776,build_min_dist_shrub
565.5819824218751,0.11561416634699992,0.11042030064288183,0.12080803205111801,build_min_dist_shrub
806.8198181152345,0.1167475444700207,0.11157816155975417,0.12191692738028723,build_min_dist_shrub
2114.21484375,0.11536305892073573,0.11026185054418461,0.12046426729728685,build_min_dist_shrub
