inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
6248;7771;Level 2;Building Centroid;0.403106775145799;0.272878297993962;0.210282437766601;0.0681818181818182;0.0017639858881129;0.00618513424197496;0.0785333717330261;0.0351190582519069;0.0334564207041446;0;0;0;0.00590395276837785;0.0594398099355138;0.0343298370153435;0.123569011447908;0.0642226826959147;0.0666203762653594;0.387122903016776;0.562150551079831;0.633385990322786;0;0;0;5617;4377;0;0.931818181818182;0;0.00883165149296492;0.0130873177564143;0;0;0
7605;9116;Level 2;Building Centroid;0.250035999712002;0.258895875386292;0.348528920226651;0;0.0725034199726402;0.0425590825458638;0.268053855569155;0.162742716278737;0.126054466161584;0;0.021311829505364;0.0242269698647755;0.0873713010295918;0.0761508368910881;0.0619469026548673;0.0105839153286774;0.0823672317393401;0.114487171324887;0.290121679026568;0.35304835569211;0.297842920353982;0;0;0;5689;4311;0.268939393939394;0;0.731060606060606;0.0291868275291271;0.02194483351372;0;0;0
6190;8197;Level 2;Building Centroid;0.253797969616243;0.194427573641057;0.189764117909212;0;0;0;0;0;0.0085431654676259;0;0;0;0.0199618403052776;0.0439032886157804;0.0255737887566053;0.0627114983080135;0.0586314999732052;0.0501905997326033;0.663528691770466;0.703037637769958;0.72381740625199;0;0;0;9598;4362;0;0;0.933712121212121;0.00211092188196346;0;0;0.0662878787878788;0
6125;9895;Level 2;Building Centroid;0.276117791057672;0.380182561940658;0.407927198064557;1;0.0318777449780402;0.0535940765616906;0.0593455252357981;0.118888551472821;0.0957972560005093;0;0.0142378860969112;0.00952108751183437;0.326121391028872;0.170673978671335;0.160929442286878;0;0;0.0410943369198447;0.292299661602707;0.267121880638074;0.238024845610237;0;0;0;11691;4205;0;0;0;0.0518498917680015;0.00436111287960782;0;0;0
5889;9887;Level 2;Building Centroid;0.384404924760602;0.445905753737875;0.405792401477048;0.996212121212121;0.0674454604363165;0.0575016523463318;0.0656814745482036;0.0937639556278023;0.0967741293690711;0;0.0252177982576139;0.0072256658509137;0.177982576139391;0.135577249423912;0.150770755077354;0.00379796961624307;0.0017282649470356;0.0200129719233463;0.27546979624163;0.258279594862543;0.230894266887375;0;0;0;12048;4207;0.00378787878787879;0;0;0.0728675908830458;0.0228659992360094;0;0;0
5412;9847;Level 2;Building Centroid;0.327885376916985;0.415922366517211;0.449059336601515;0.998106060606061;0.106523147814817;0.0996900734177667;0.19625242998056;0.167061145745878;0.13155559623098;0.00189393939393939;0.0500215998272014;0.0536074739643808;0.117611059111527;0.127476286597238;0.106992503342459;0.0143818849449204;0.00557331951912256;0.036643693894442;0.187324501403989;0.130638073632125;0.136845833068059;0;0;0;10539;4208;0;0;0;0.0878529477303113;0.0510222353090979;0;0;0
5630;9830;Level 2;Building Centroid;0.237418100655195;0.352423143566567;0.415023954287897;0.75;0.119501043991648;0.11951822939926;0.153358773129815;0.115699969632554;0.120473753740371;0.0909090909090909;0.145798833609331;0.0558448402136439;0.167560659514724;0.152190028759758;0.115300900872223;0.004499964000288;0.00591718618817099;0.0137757050996371;0.171844625242998;0.198366410031975;0.199622381740625;0;0;0;13255;4209;0.159090909090909;0;0;0.0934217227987521;0.0423517380785637;0;0;0
3576;9819;Level 2;Building Centroid;0.424778601771186;0.408223325771244;0.315036687464188;1;0.0342537259701922;0.0145853057287294;0.0193678450572395;0.00480520176488451;0.00214076526389508;0;0;0;0.0424436604507164;0.017733695360926;0.0126376774686446;0.0360357117143063;0.228702595523481;0.377224326733304;0.44312045503636;0.325949875850735;0.28492073597759;0;0;0;5889;4210;0;0;0;0.00803980709237919;0;0;0;0
4613;9814;Level 2;Building Centroid;0.364587083303334;0.421960129329594;0.383007974151652;1;0.138976888184895;0.0818224040299387;0.140326877384981;0.124189457137243;0.103399360157891;0;0.00107999136006912;0.0253523516907522;0.107639138886889;0.126359836373055;0.102999458840008;0.00340197278421773;0.0204533681070363;0.113522235309098;0.243952048383613;0.199835658527;0.20300264213408;0;0;0;2534;4213;0;0;0;0.0662920990641115;0.0277523556376138;0;0;0
5282;9815;Level 2;Building Centroid;0.196990424076607;0.419664707668673;0.403872477239447;1;0.124793001655987;0.109251353137672;0.35328317373461;0.18403565495436;0.134265375310371;0;0.0381956944344445;0.0304299673103374;0.0961552307581539;0.110876904664082;0.108964156108741;0;0.0109233489934085;0.0582065321194372;0.190582475340197;0.134791268466087;0.137749092761189;0;0;0;7290;4214;0;0;0;0.0905627268097027;0.0663497962691793;0;0;0
4534;9801;Level 2;Building Centroid;0.227536179710562;0.433035315553491;0.39917512892341;1;0.174310605515156;0.0690770082706633;0.164086687306502;0.0805719797788535;0.0941319952887248;0;0.0269457844337245;0.0275852521391186;0.110807113543092;0.125622979225094;0.10618474247151;0.00169198646410829;0.00820367624729819;0.129108438912587;0.294567643458852;0.255881459780997;0.201273715540842;0;0;0;2141;4215;0;0;0;0.0548183134908003;0.0152877697841727;0;0;0
5125;9810;Level 2;Building Centroid;0.427478580171359;0.427846054911488;0.383455624880626;1;0.0921952624379005;0.110850109858702;0.247228022175823;0.188822993515657;0.15012215891004;0;0.0292317661458708;0.0538530930137011;0.0832673338613291;0.0829343884532252;0.110299150060483;0.0192958456332349;0.0276656365552598;0.0852744795314191;0.101303189574483;0.107991997284793;0.150967721398103;0;0;0;2347;4216;0;0;0;0.0811580823836506;0.0386989081301331;0;0;0
4690;9791;Level 2;Building Centroid;0.289401684786522;0.388761365463282;0.366066881008468;1;0.115271077831377;0.0958182240402994;0.166102671178631;0.149287258176881;0.112805994142739;0;0.00107999136006912;0.0187652953680713;0.102779177766578;0.120049659705972;0.109258610810467;0.00512995896032832;0.0142593022632679;0.089104380212644;0.320199438404493;0.213023168575052;0.214120296683008;0;0;0;2143;4217;0;0;0;0.0754798815814605;0.0331361017380786;0;0;0
4465;9795;Level 2;Building Centroid;0.242638058895529;0.447602758078634;0.407113468517222;1;0.140686874505004;0.0661787034886837;0.12311901504788;0.0595648523606224;0.0748750557076463;0;0.0637914896680827;0.0294653543166431;0.144358845129239;0.121210767939122;0.103880833386388;0.000395996832025344;0.0363918115074758;0.160063984210861;0.284973720210238;0.239563423304335;0.193661663589482;0;0;0;10098;4218;0;0;0;0.047206261539441;0.0131828165785955;0;0;0
4935;9790;Level 2;Building Centroid;0.262239902080783;0.435978278344438;0.369851021837397;1;0.116297069623443;0.093585323591933;0.229786161710706;0.18112395276969;0.146039584261794;0;0.092843257253942;0.0473285579035744;0.114785081719346;0.0928082742359015;0.111809225186223;0.0118079055367557;0.027428949107733;0.0927054816323932;0.172204622363021;0.12171986924135;0.157726252626218;0;0;0;9211;4219;0;0;0;0.0868581683325906;0.0349844018590437;0;0;0
