inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
6799;10668;Level 2;Building Centroid;0.255345957232342;0.233507797288366;0.369220331699242;0.143939393939394;0.0516595867233062;0.0396429145602972;0.0765893872849017;0.0428493596041514;0.036914273890622;0;0.061469508243934;0.0930583590861185;0.091187270501836;0.232141262213965;0.202477398612084;0.0667614659082727;0.095590468194566;0.0991317565416693;0.396968824249406;0.263187510048052;0.164311692239129;0;0;0;10827;2387;0;0.856060606060606;0;0.0179696950404278;0.0893172630037563;0;0;0
2755;10566;Level 2;Building Centroid;0.466430268557852;0.565803576213358;0.587872843318266;0;0;0;0;0;1.79060291589737e-05;0;0;0;0.0567355461156311;0.0315330201318304;0.024071671866047;0.230200158398733;0.283765920580197;0.289234099446107;0.246634026927785;0.118897483074615;0.0988034793404215;0;0;0;5313;2409;0;0.954545454545455;0.0265151515151515;0;0;0;0.0189393939393939;0
7599;10459;Level 2;Building Centroid;0.444920440636475;0.560435683535485;0.538694929012542;0.450757575757576;0.0142738858089135;0.00522052124828067;0.0276657786737706;0.0224763759132563;0.0207510982364551;0;0.0632334941320469;0.0167556849645415;0.220660234718122;0.141105910934067;0.166154023683708;0.0539095687234502;0.103209124524392;0.100874610046476;0.175336597307222;0.15079223307908;0.150148023174381;0;0;0;10827;2454;0;0.549242424242424;0;0.00427556185140383;0.0190997644362386;0;0;0
7552;10232;Level 2;Building Centroid;0.320073439412485;0.457360533037995;0.487340437384606;0.484848484848485;0.00676794585643315;0.0156258373376681;0.0738354093167255;0.0335738911416373;0.0210495320557713;0;0.0349917200662395;0.0669736160483021;0.193372453020376;0.143459388006645;0.149352199656204;0.0712074303405573;0.0668441078222969;0.118756764499905;0.299751601987184;0.216153695003662;0.162119198446552;0;0;0;10827;2535;0.0625;0.34280303030303;0;0.00696146622524989;0.0544164226141211;0.109848484848485;0;0
3141;8712;Level 2;Building Centroid;0.0830333357333141;0.132049266715493;0.142649376074362;0.102272727272727;0.00322197422420621;0.000799378360515175;0.0833573331413349;0.0226728711527125;0.0164138600623926;0;0;0.00216591343491542;0.0539275685794514;0.0231283828441793;0.0397354682625581;0.129040967672259;0.277674568157053;0.32966989240466;0.647400820793434;0.541505153534235;0.434111781371363;0;0;0;5308;2893;0;0.791666666666667;0.0435606060606061;0.0020174126185777;0.0353982300884956;0.0625;0;0
3105;8714;Level 2;Building Centroid;0.0711174310605515;0.137850342080349;0.144350448844464;0.176136363636364;0.00322197422420621;0.000799378360515175;0.0743034055727554;0.0226192815419517;0.0154131119882855;0;0;0;0.0649614803081575;0.0254282703059967;0.0429565639523779;0.116081071351429;0.279201872063736;0.338610969631375;0.670296637626899;0.534096389846555;0.431242837588336;0;0;0;8537;2891;0;0.704545454545455;0.0246212121212121;0.0020074648246005;0.02541462405297;0.0946969696969697;0;0
3450;8874;Level 2;Building Centroid;0.0702354381164951;0.083506010968007;0.140807044629783;0.181818181818182;0.0150298797609619;0.0037289437487719;0.0798113615091079;0.0310105214269127;0.0221457789520596;0;0.175282597739218;0.0993997963594791;0;0.0147684035654954;0.0264710797733495;0.00865793073655411;0.0938220110394598;0.226071576367225;0.650982792137663;0.673764312891874;0.532380069395811;0;0;0;5308;2850;0;0.818181818181818;0;0.0020174126185777;0.0501030591456039;0;0;0
7211;5097;Level 2;Building Centroid;0.0373857009143927;0.2333246994516;0.454518685936207;0.587121212121212;0.241792065663475;0.0790670048766546;0.538465692274462;0.431878673121238;0.246745081810658;0.0113636363636364;0.110375116999064;0.0792188421071435;0;0.0534333077294082;0.0508531228114853;0;4.46580089673282e-06;0.0417469122047495;0.0719814241486068;0.12305960951037;0.0902841885783409;0;0;0;11530;3785;0.373106060606061;0.0284090909090909;0;0.0683930731520978;0.047445008594894;0;0;0
5981;4948;Level 2;Building Centroid;0.0617935056519548;0.130472838998946;0.248543642961737;0.539772727272727;0.168568651450788;0.133232703953127;0.335013319893441;0.206270877619192;0.156361415292545;0;0.0915112679098567;0.100114324502956;0.112445100439196;0.118826030260267;0.0954451040937162;0;0.00736410567871242;0.0459150378811995;0.230614155086759;0.303678926778728;0.310936206786783;0;0;0;10981;3802;0.460227272727273;0;0;0.0881812249315592;0.0545875246705291;0;0;0
1830;9895;Level 2;Building Centroid;0.558661530707754;0.600699344420428;0.613402861781371;0;0;0;0;0;0;0;0;0;0.0837713298293614;0.0485343241456923;0.0521562838224995;0.0927352581179351;0.184607277469141;0.198997660278857;0.264831881344949;0.166159053964738;0.135443194117273;0;0;0;5313;2624;0;0.0833333333333333;0.702651515151515;0;0;0;0.214015151515152;0
