inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
9072;5228;Level 2;Building Centroid;0.151504787961696;0.235883603365428;0.218927070732794;0.259469696969697;0.0963172294621643;0.0618290134152659;0.213694290445676;0.185464711241314;0.214908161966002;0;0.0578695370437037;0.0222173594612458;0.189052487580099;0.100284024937032;0.0696823072515439;0;0;0;0.291543667650659;0.394294492774334;0.411215938753422;0;0;0;1996;5535;0;0.740530303030303;0;0.0561533074425415;0.0290893391481505;0;0;0
11322;5076;Level 2;Building Centroid;0.267297861617107;0.34043246815884;0.259943814859617;0.128787878787879;0.0353877168982648;0.058801200407281;0.158290733674131;0.1075722120005;0.0885313872795569;0;0.078875368997048;0.0512584626926993;0;0;0.00644219137963965;0;0.0418847466104571;0.0532883427771058;0.460130318957448;0.400019649523946;0.440955863627682;0;4.46580089673282e-06;0.0970387406888648;10752;5558;0.0227272727272727;0.848484848484849;0;0.0297419144330553;0.0240458076017062;0;0;0
11309;5015;Level 2;Building Centroid;0.16921664626683;0.35148979117915;0.259661297510664;0;0.113489092087263;0.0667592576052589;0.0938512491900065;0.118687590432468;0.106007671738715;0;0.139876880984952;0.0529643986352512;0;0;0.00582542815305278;0;0.0142593022632679;0.0487322531355447;0.483512131902945;0.359769386041693;0.387363118354874;0;0.0360434790375306;0.137194005857261;10752;5569;0;1;0;0.0297419144330553;0.0254623734640606;0;0;0
10157;4676;Level 2;Building Centroid;0.139174886600907;0.313753773601758;0.299295298274655;0.28219696969697;0.133738930088559;0.0822868473231989;0.259539923680611;0.202613386684768;0.177281626026612;0;0.11437108503132;0.0898027902324003;0.0524155806753546;0.0449259570211322;0.0422542496975871;0;0.00742662689126668;0.0621717227987521;0.300705594355245;0.259159357639199;0.310418921499968;0;0;0;5979;5631;0;0.71780303030303;0;0.0570704940472401;0.0514858025084357;0;0;0
7308;4432;Level 2;Building Centroid;0.105011159910721;0.0778612386345367;0.0706054625326288;0.0511363636363636;0.123047015623875;0.0650801164680874;0.142990856073151;0.135554920419428;0.132078850194181;0;0.044171646626827;0.0408308175988282;0.0827633378932969;0.107018452689305;0.0853540618832368;0;0;0;0.501961984304126;0.573623193583537;0.562410469854205;0;0;0;5501;5675;0;0.948863636363636;0;0.0744731648309671;0.0750441682052588;0;0;0
9257;4730;Level 2;Building Centroid;0.0446756425948592;0.0865695503831657;0.134705067804164;0;0.0639894880840953;0.0495034029402833;0.122885016919865;0.128820492667155;0.135007480741071;0;0.0561955504355965;0.0242448330683625;0.0922852617179063;0.0750388524678016;0.0890208187432355;0;0;0;0.619933040535676;0.635805005269645;0.568482603297893;0;0;0;2970;5622;0;1;0;0.0585367988794805;0.014221366269816;0;0;0
6478;4412;Level 2;Building Centroid;0.11172510619915;0.0797324092102678;0.127381501878144;0;0.0701454388364893;0.0442292920812418;0.124199006407949;0.157799074686054;0.134804545743936;0;0.00340197278421773;0.0142860970686483;0.153196774425805;0.0913836837498437;0.0692465938753422;0.00718194254445964;0.0133706078848181;0.0127630196727574;0.530113759089927;0.567764062807024;0.433982460049659;0;0.0314213751094121;0.151045314191125;5370;5679;0;1;0;0.0481115107913669;0.0226491373273063;0;0;0
6432;4345;Level 2;Building Centroid;0.0223018215854273;0.0558314428109537;0.091911647673012;0;0.0612535099719202;0.037557385541523;0.0847073223414213;0.130941748093103;0.121249681670593;0;0.014921880624955;0.0146165663350065;0.0366837065303478;0.0925581893856844;0.0664273890622016;0;0.0130847966274272;0.0120388202712167;0.780095759233926;0.484061556599561;0.43918913541733;0;0.171334917204051;0.19572284650156;5370;5707;0;1;0;0.0533878207168778;0.0200587317756414;0;0;0
6770;4226;Level 2;Building Centroid;0.100727194182447;0.0650890480698808;0.0559026230343159;0;0.118097055223558;0.0717788178131866;0.142324861401109;0.145192118754577;0.102844273253963;0;0.0714234286125711;0.0488960540183276;0.0838793289653683;0.0713679641306872;0.0584910390271853;0;0;0;0.455990352077183;0.384599239027527;0.393554625326288;0.0275037799697602;0.213041031778639;0.293702648500669;5370;5730;0;1;0;0.055353504806774;0.0401214426688737;0;0;0
6839;4151;Level 2;Building Centroid;0.0250377996976024;0.0673085511155571;0.0514002514802317;0.314393939393939;0.0933832529339765;0.0647139207945553;0.118259053927569;0.112730212036227;0.0909845132743363;0;0.120077039383685;0.035485253925439;0.0194398444812441;0.0390355656383416;0.0516111447125485;0;0;0;0.455504355965152;0.359233489934085;0.351839546062265;0.168226654186766;0.321457280148622;0.371273556376138;5370;5755;0;0.685606060606061;0;0.0443731298147323;0.0384919940154071;0;0;0
