inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
8006;6310;Level 2;Building Centroid;0.0477356181150551;0.0752844715171219;0.126173839689311;0.0833333333333333;0.177892576859385;0.239661670924064;0.099953200374397;0.104486343580858;0.0743438435092634;0;0.0512635898912809;0.050878869616477;0.0880012959896321;0.0796386273914364;0.0822821831030751;0;0.029384969900502;0.0256115903737187;0.535117719058248;0.410465157821404;0.303966782326351;0;0;0.0219846246896288;345;5851;0;0.916666666666667;0;0.164488762971923;0.0524149264659069;0;0;0
7935;6308;Level 2;Building Centroid;0.108359133126935;0.131794716064379;0.131810259756796;0.505681818181818;0.0761033911728706;0.20091638234401;0.0829433364533084;0.0898206534359872;0.0624482714713185;0;0.0548635610915113;0.030805094585663;0.0370617035063719;0.0622889909076294;0.0757763258419813;0.0143458852329181;0.0464353977242279;0.0291132138536958;0.626286989704082;0.432642325074579;0.33228019354428;0;0.00522945285007413;0.067298815814605;345;5849;0;0.494318181818182;0;0.144939358247915;0.0452763895078627;0;0;0
7931;4827;Level 2;Building Centroid;0.212956296349629;0.257502545506511;0.283157986884828;0;0.247462020303838;0.215135492399207;0.126538987688098;0.119647737625266;0.117007942318711;0;0.0574735402116783;0.0766554723924188;0.00208798329613363;0.0801075364855933;0.0882667759597632;0;0;0.00492614757751321;0.353409172726618;0.250893160179347;0.199886993060419;0;0;0;345;6173;0;1;0;0.220761443942191;0.0859370026103011;0;0;0
9126;5536;Level 2;Building Centroid;0.0378536971704226;0.0459709544309677;0.0396200738524225;0.234848484848485;0.273165814673483;0.224393097658134;0.0530995752033984;0.076887694039049;0.0689541287324123;0;0.0720174238606091;0.103669102016756;0.0722154222766218;0.115208731533913;0.0800717832813395;0;0;0;0.49155806753546;0.277902324002787;0.304271184822054;0;0;0;345;5991;0;0.715909090909091;0;0.169363182020755;0.0608586139937607;0.0492424242424242;0;0
9280;5307;Level 2;Building Centroid;0.0653214774281806;0.0808756542398314;0.0955803940918062;0.291666666666667;0.212794297645619;0.1487156356621;0.0620455036359709;0.0502223968846573;0.0582741771184822;0;0.017765857873137;0.0305326807309623;0.0551155590755274;0.0913926153516372;0.0804557681288597;0;0;0;0.586885304917561;0.470708811918329;0.374315591774368;0;0;0;345;6058;0;0.708333333333333;0;0.132359377984338;0.0270241771184822;0;0;0
9637;4899;Level 2;Building Centroid;0.371193030455756;0.25810542862757;0.16882401158719;0.414772727272727;0.0735834113327093;0.0415900037512728;0.0128158974728202;0.028398027902324;0.0224660979181257;0;0.0643674850601195;0.0500214358443043;0;0.0765259641664136;0.0645492455593048;0;0;0;0.47796817625459;0.486379307264965;0.459277710574903;0;0;0;7122;6159;0;0.585227272727273;0;0.0311724072069778;0.0585746004965939;0;0;0
9753;4867;Level 2;Building Centroid;0.234052127582979;0.201483539057895;0.155446218246642;0.100378787878788;0.0468356253149975;0.0339445526160662;0.0208258333933329;0.0209714010110573;0.0188172470872859;0;0.105263157894737;0.0877217270145228;0.0630174958600331;0.091178256908594;0.0705000159164704;0;0;0;0.529951760385917;0.399296189778675;0.351509279302222;0;0;0;5995;6166;0.0359848484848485;0.751893939393939;0.111742424242424;0.0235424492264595;0.0811839466479913;0;0;0
9523;4858;Level 2;Building Centroid;0.215422276621787;0.256578124720887;0.191998392436493;0.257575757575758;0.0925012599899201;0.0381066790518212;0.0322917416660667;0.0254773941158607;0.0377001496148214;0;0.0162538699690402;0.0316000071452814;0;0.0150631464246798;0.0638190774813777;0;0;0;0.643476852185182;0.633138922134296;0.548959062838225;0;0;0;7122;6168;0;0.742424242424242;0;0.0586163812312981;0.0402686700197364;0;0;0
9619;4683;Level 2;Building Centroid;0.108107135142919;0.227760311534271;0.178093366015152;0;0.0547735618115055;0.039580393347743;0.0365217078263374;0.0306219967488969;0.0339975806965047;0;0.00530995752033984;0.107433772172701;0.0187738498092015;0.048922848823708;0.0571102852231489;0;0;0;0.776477788177695;0.545640485164609;0.586673139364615;0;0;0;12234;6200;0;1;0;0.0235424492264595;0.111994254154199;0;0;0
9686;4623;Level 2;Building Centroid;0.181258549931601;0.178752612493525;0.158848363786847;0;0.015515875872993;0.0363292902949215;0.0085499316005472;0.0328370339936764;0.0331341121792831;0;0.00520195838433293;0.201362962433683;0.0235438116495068;0.0466363587645808;0.0717673648691666;0;0;0;0.765911872705018;0.504050481413337;0.558097106385688;0;0;0;454;6225;0;1;0;0.0235424492264595;0.115090007639906;0;0;0
