inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
5031;9409;Level 2;Building Centroid;0.315411476708186;0.46082599453386;0.377845069077481;0;0;0.0118388381772387;0;0.023650881549097;0.0431873527726491;0;0;0;0;0;0.00156777233080792;0.0803693570451436;0.251906896982905;0.226759963710448;0.60421916624667;0.2517773887569;0.311853393391481;0;0;0;920;6694;0;1;0;0.0361283981664226;0.00265208187432355;0;0;0
5605;5405;Level 2;Building Centroid;0.118421052631579;0.20971847591147;0.242851515247979;0.00189393939393939;0.264597883216934;0.0871143780925671;0.268809849521204;0.224263589432129;0.192131692875788;0;0.0676434588523292;0.0875832871867241;0;0.00633250567156714;0.00505148978162603;0.000485996112031104;0.100181311516407;0.148930413191571;0.280023759809922;0.284801986388239;0.309095864901;0;0;0;43;7345;0;0.998106060606061;0;0.0388441459222003;0.0630928885210416;0;0;0
7272;4927;Level 2;Building Centroid;0.683670530635755;0.607889283864168;0.53100130515057;0.0321969696969697;0.000305997552019584;7.59186152444579e-05;0;0.00213911862953502;0.0133738142229579;0;0;0.00268841213983316;0;0;0;0.124433004535964;0.199054143370072;0.272720761443942;0.191590467276262;0.188153123381147;0.171951598013625;0;0;0;5363;7512;0;0.583333333333333;0.179924242424242;0.00440687273190297;0.00654365887820717;0;0.204545454545455;0
5003;8112;Level 2;Building Centroid;0.232738138094895;0.402163233954377;0.364793563379385;0.303030303030303;0.192922456620347;0.0861274360943892;0.209482324141407;0.123260570550723;0.0906482778379067;0.0208333333333333;0.123227014183887;0.0601855986852682;0.0017639858881129;0.0480698808524321;0.0498921659132871;0;0.0866052767903396;0.144340501050487;0.239866081071351;0.131026598310141;0.091573422677787;0;0;0;5962;6803;0.0397727272727273;0;0.636363636363636;0.0455429903864519;0.0434877761507608;0;0;0
4532;6774;Level 2;Building Centroid;0.225970192238462;0.237509154891838;0.25998161647673;0.00378787878787879;0.194542443660451;0.0607616870009468;0.320487436100511;0.203591397081153;0.167530798370153;0;0.0499316005471956;0.096693521016059;0;0.0471588574694986;0.044245798051824;0;0.00740876368767975;0.0210276469090215;0.20906832745338;0.326798378021114;0.262239765709556;0;0;0;5466;6935;0.392045454545455;0;0.604166666666667;0.0442259024638696;0.0812018526771503;0;0;0
4700;5480;Level 2;Building Centroid;0.420098639210886;0.415864311105554;0.391147259183803;0;0.0266037871697026;0.0265045283221093;0.103625170998632;0.1518595594934;0.127419303495257;0;0.0386456908344733;0.0640127900537682;0.0718194254445964;0.0408531466033118;0.0272907779970714;0;0;0;0.339189286485708;0.300896732820064;0.342448828547781;0;0;0;356;7315;0;0.0227272727272727;0.977272727272727;0.0370555325650984;0.0746263608582161;0;0;0
4704;10139;Level 2;Building Centroid;0.341979264165887;0.278063092835069;0.19482356592602;1;0.109673122615019;0.0398349439988568;0.0298077615379077;0.0127855879673461;0.0203293117718215;0;0.0153178774569803;0.0359586288204927;0;0.0569702220396206;0.0439772076144394;0.00646194830441357;0.0322162876690306;0.0948561946902655;0.496760025919793;0.442534074060842;0.37383013942828;0;0;0;734;6653;0;0;0;0.0211072292608391;0.037067469917871;0;0;0
4847;10102;Level 2;Building Centroid;0.348333213334293;0.274494917918579;0.241307617622716;1;0.0659874721002232;0.0398349439988568;0.0284937720498236;0.0182874546721209;0.0262462596294646;0;0;0.0375797145460067;0;0;0.0279453428407716;0.0872633018935848;0.140681659848877;0.165893391481505;0.469922240622075;0.489112377413765;0.423244811230661;0;0;0;734;6654;0;0;0;0.0266939103584389;0.0369958458012351;0;0;0
4746;9916;Level 2;Building Centroid;0.0646014831881345;0.174519033243422;0.235685124466798;0.746212121212121;0.011483908128735;0.0673978671334917;0.0585175318597451;0.0868285668351762;0.0478926593238683;0;0.244114047087623;0.0835685321805613;0;0.0320242582304711;0.0349744540650665;0.0226258189934481;0.0322207534699273;0.0990720697778061;0.598657210742314;0.450130401386185;0.317085933023493;0;0;0;8198;6670;0;0.253787878787879;0;0.0318727319029732;0.0372306137390972;0;0;0
4803;9722;Level 2;Building Centroid;0.0648534811721506;0.290580732748611;0.252508833641052;1;0.127798977608179;0.0475741769528947;0.222748218014256;0.106607599006806;0.0601722162093334;0;0.105893152854777;0.0758605598328004;0;0.0293045854843608;0.0310828770611829;0.00399596803225574;0.0396518461620907;0.126030591456039;0.474710202318381;0.386403422589807;0.311151079136691;0;0;0;8192;6681;0;0;0;0.034278108486662;0.0364586649264659;0;0;0
