inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
4550;9836;Level 2;Building Centroid;0.0369897040823673;0.0667637234061557;0.0653729229006176;0.274621212121212;0.428936568507452;0.453542273271288;0.124019007847937;0.140060913524231;0.1534128891577;0.104166666666667;0.320289437684499;0.225563137493078;0;0.0286615101552312;0.0470431177182148;0;0;0;0.0896392828857369;0.0853057287293903;0.0996371044757115;0;0;0;837;7037;0;0.621212121212121;0;0.378915451709429;0.255523015216146;0;0;0
5179;9488;Level 2;Building Centroid;0.0562855497156023;0.0559922116432361;0.0560498503851786;0.223484848484848;0.260979912160703;0.327530769368178;0.175876592987256;0.180753291295261;0.16976706245623;0;0.33218734250126;0.298293170897269;0.0672114623083015;0.0562601596970401;0.133304418412173;0;0;0.000109425733749284;0.107369141046872;0.0810721494792876;0.0784582510982365;0;0;0;837;7157;0.00189393939393939;0.774621212121212;0;0.29623336728847;0.25099080028013;0;0;0
4848;7961;Level 2;Building Centroid;0.0351537187702498;0.0437157249781176;0.0450893709810912;0.573863636363636;0.487310101519188;0.386966113502796;0.0975772193822449;0.144866115289116;0.155432291335074;0;0.228922168622651;0.258739572354906;0;0.000585019917471999;0.063590278219902;0;0;0;0.150946792425661;0.165042603740555;0.144201231934806;0;0;0;12309;7824;0.00757575757575758;0.418560606060606;0;0.289920497230534;0.301688737505571;0;0;0
4617;7772;Level 2;Building Centroid;0.0350997192022464;0.0977027920187206;0.0882747341949449;0.0340909090909091;0.242530059759522;0.281952805416123;0.0874073007415941;0.138756899662385;0.182715111096963;0.104166666666667;0.462794297645619;0.373470463192869;0;0;0.00701717387152225;0;0;0;0.172132622939016;0.108063450099141;0.16267030623289;0;0;0;531;7947;0.0946969696969697;0.767045454545455;0;0.203724851976826;0.355542114980582;0;0;0
1359;5563;Level 2;Building Centroid;0.104831161350709;0.106996123684822;0.0783925956579869;0;0.328137374901001;0.193788964112824;0.172276621787026;0.202399028241725;0.163537753867702;0.0625;0.299427604579163;0.33890069845126;0;0.0802727711187724;0.124305643980391;0;0;0;0.0953092375260998;0.0776379485897001;0.117385958489845;0;0;0;12403;8882;0.115530303030303;0.821969696969697;0;0.113160135608327;0.403213933278156;0;0;0
4978;6157;Level 2;Building Centroid;0.0779753761969904;0.0470338150443901;0.0905209460749984;0;0.100547195622435;0.0966667262106786;0.223378212974296;0.228130973008699;0.361144712548545;0;0.124433004535964;0.122139654525643;0;0;0.000656554402495703;0;0;0;0.473630210958312;0.505997570604312;0.366335471445852;0;0;0;4312;8660;0;0.952651515151515;0.0473484848484848;0.0831715158846374;0.0981429458203349;0;0;0
5722;5443;Level 2;Building Centroid;0.0316437468500252;0.125091548918383;0.133682434583307;0.00946969696969697;0.560965512275902;0.436353405619764;0.214306285549716;0.161862953502081;0.199516935124467;0;0.0944272445820433;0.113132134116933;0.014921880624955;0.0882174309140601;0.0832829311771821;0;0;0;0.0837353301173591;0.0753201979242957;0.121138266378048;0;0;0;11;8916;0.846590909090909;0.143939393939394;0;0.350446854905456;0.111896765773222;0;0;0
5603;5277;Level 2;Building Centroid;0.0353877168982648;0.0206632607491828;0.11015192270962;0.071969696969697;0.527611779105767;0.431311516407352;0.158830729354165;0.140065379325128;0.160173409944611;0;0.12203902368781;0.126520605205338;0.071171430628555;0.104812347046319;0.0864801521614567;0;0;0;0.0849593203254374;0.176604562262196;0.268027392245496;0;0;0;11;8965;0.831439393939394;0;0.0965909090909091;0.290390033106258;0.0847452568918317;0;0;0
4648;10818;Level 2;Building Centroid;0.085031319749442;0.0580241510512495;0.162473339912141;1;0.245392036863705;0.123698219038602;0.337839297285622;0.195919151140566;0.156988126313109;0;0.0854633162934696;0.146594380236152;0.0547915616675067;0.320077347671531;0.24966376456357;0;0.00031707186366803;0.00355136244986312;0.191446468428253;0.155347349993748;0.123167616349398;0;0;0.000742105430699688;29;6872;0;0;0;0.098495097727128;0.110348889030369;0;0;0
4537;10776;Level 2;Building Centroid;0.0789653682770538;0.0937237634197317;0.189025991596104;1;0.194740442076463;0.105102624104607;0.175444596443228;0.223263250031261;0.161162220665945;0;0.150658794729642;0.115481145388614;0.184282525739794;0.285395937907504;0.252246211880053;0;0;0.00383189024002037;0.215890272877817;0.177015415944696;0.161552174189852;0;0;0.0141019927420895;29;6878;0;0;0;0.0920926975233972;0.117929108041001;0;0;0
4759;10751;Level 2;Building Centroid;0.0692634458924329;0.0870250620746325;0.109630658305214;1;0.240100079199366;0.182807559707758;0.270987832097343;0.243372751469248;0.174351005920927;0;0.12749298005616;0.170187206373591;0.0753473972208222;0.165511512834712;0.22908973705991;0;0.0022998874618174;0.00194379894314637;0.216772265821873;0.148760293671067;0.12006390462851;0;0;0;29;6880;0;0;0;0.135691888966703;0.123515789138601;0;0;0
3861;10701;Level 2;Building Centroid;0.0392756857945136;0.112006752290956;0.149411886420067;1;0.157390740874073;0.0390489630410318;0.40672474620203;0.406963969918365;0.366025100273763;0;0.299103607171143;0.273892034797521;0;0.0117405905575106;0.0851312312981473;0;0;0;0.0975052199582403;0.156347689394616;0.175518876933851;0;0;0.00245909467116572;2080;6885;0;0;0;0.0180393295982683;0.203414480804737;0;0;0
4855;10673;Level 2;Building Centroid;0.0596335229318165;0.0960013218770654;0.116120599095944;1;0.259827921376629;0.210727746914132;0.346839225286198;0.230502313284865;0.188711641306424;0;0.158290733674131;0.166337686000607;0.0655734754121967;0.167936442721638;0.160422104794041;0;0.00187117057573105;0.00150609600814923;0.109799121607027;0.126587592218789;0.117039775259438;0;0;0;29;6889;0;0;0;0.169540252753549;0.137118402623034;0;0;0
4667;10631;Level 2;Building Centroid;0.0049859601123191;0.0903208231364213;0.0879484465524925;1;0.166966664266686;0.240536967899823;0.233764129886961;0.224013504581912;0.215337906665818;0;0.238192094463244;0.159688108465372;0.147004823961408;0.0944159625587253;0.203712914624053;0;0;0.000501368816451264;0.209050327597379;0.190971043746986;0.164323629591902;0;0;0;29;6891;0;0;0;0.177351260584453;0.150784681988922;0;0;0
4711;10570;Level 2;Building Centroid;0.0376376988984088;0.0701621978885693;0.0852446361494875;1;0.287439700482396;0.277018095425234;0.194722442220462;0.218207963416159;0.237547351499332;0;0.219976240190078;0.181735767492542;0.0801533587731298;0.104705167824798;0.130417568599987;0;0;0;0.17999856001152;0.148108286740144;0.175333847965875;0;0;0;29;6898;0;0;0;0.208613197937225;0.162795648437003;0;0;0
4923;10585;Level 2;Building Centroid;0.0711174310605515;0.092616244797342;0.103041239574712;1;0.293235654114767;0.250017863203587;0.298653610771114;0.236330183455101;0.18993521996562;0;0.150730794153647;0.142101784534038;0.0718374253005976;0.159822082492274;0.163183612402114;0;0.000562690912988335;0.00131111924619596;0.114389084887321;0.118495560993909;0.109157143311899;0;0;0;29;6900;0;0;0;0.19608494620233;0.138063443050869;0;0;0
4772;10519;Level 2;Building Centroid;0.0693894448844409;0.0489317804255015;0.0956758929139874;1;0.346965224278206;0.309350493917579;0.178612571099431;0.220485521873493;0.231419510409372;0;0.181690546475628;0.17982440470874;0.0825113399092807;0.10463371501045;0.120579200356529;0;0;0;0.140758873929009;0.136698165448992;0.153128382249952;0;0;0;29;6906;0;0;0;0.238504329279939;0.160638966702744;0;0;0
4630;10526;Level 2;Building Centroid;0.0316077471380229;0.105120487308194;0.0924965779588718;1;0.246040031679747;0.232418141869563;0.197926416588667;0.212272914024401;0.241884589673394;0;0.182320541435669;0.195164430789018;0.107171142630859;0.103347564352191;0.101952950913605;0;0;0;0.234880120959032;0.151618406244976;0.204011348443369;0;0;0;29;6908;0;0;0;0.204912618577704;0.154692175463169;0;0;0
3502;10502;Level 2;Building Centroid;0.465566275469796;0.506685303942409;0.521457391608837;1;0.0308157534739722;0.00764545113520659;0.259431924544604;0.274901305800182;0.274228847010887;0;0.158002735978112;0.140654865043497;0;0;0;0.0063359493124055;0.00333595326985942;0.00198756923664608;0.0798473612211102;0.0667771208088459;0.0733988030814287;0;0;0;2080;6909;0;0;0;0.0101586872095244;0.118768701852677;0;0;0
5014;10512;Level 2;Building Centroid;0.0753473972208222;0.104356835354853;0.0947049882218119;1;0.266577867377061;0.236316786052411;0.330531355749154;0.231239170432825;0.176249045011778;0;0.135610915112679;0.126176738536289;0.0627114983080135;0.183120165770529;0.164653896351945;0;0.000107179221521588;0.000750063665881454;0.129184966520268;0.112868651864025;0.10314668619087;0;0;0;29;6914;0;0;0;0.204084962118801;0.118663255236519;0;0;0
4677;10467;Level 2;Building Centroid;0.0497156022751818;0.0899099694539219;0.0956898198255555;1;0.363705090359277;0.257377503081403;0.19672042623659;0.196245154606027;0.242099462023302;0;0.133090935272518;0.195271610010539;0.0858413132694938;0.111569103803076;0.0666183867065639;0;0;0;0.170854633162935;0.149564137832479;0.19076884510091;0;0;0;29;6919;0;0;0;0.242005952759916;0.16276182593748;0;0;0
4820;10462;Level 2;Building Centroid;0.0711354309165527;0.0521784176774263;0.0830242885337747;1;0.365109079127367;0.340579839588432;0.163474692202462;0.223173934013326;0.231604539377348;0;0.200716394268846;0.179860131115914;0.0812693498452012;0.0869848698665619;0.123020388998536;0;0;0;0.118223054215566;0.117142423322199;0.149473562742726;0;0;0;29;6921;0;0;0;0.253495654803591;0.159321878780162;0;0;0
4734;10421;Level 2;Building Centroid;0.0617755057959536;0.0693806827316411;0.0930934455975043;1;0.381632946936425;0.317487183151426;0.17328461372309;0.185361997820689;0.250340214554021;0;0.150604795161639;0.196915024740537;0.0792173662610699;0.0890346724781622;0.0714112338447826;0;0;0;0.153412772697818;0.141740054661403;0.15796102056408;0;0;0;29;6923;0;0;0;0.2660179378621;0.16111646081365;0;0;0
5079;10421;Level 2;Building Centroid;0.0511375908992728;0.0915667815866097;0.0794868529954797;1;0.274299805601555;0.245498472696093;0.319857441140471;0.212871331344563;0.182335105367034;0;0.139894880840953;0.108456440578053;0.0724854201166391;0.194512423858095;0.169166215700006;0;8.03844161411908e-05;0.000286496466543579;0.142288861689106;0.129378717779247;0.101149169160247;0;0;0;29;6927;0;0;0;0.205913366651811;0.108707503024129;0;0;0
4881;10401;Level 2;Building Centroid;0.0751853985168119;0.055509905146389;0.0700961354809957;1;0.372111023111815;0.350895839659885;0.191284469724242;0.217828370339937;0.227788565607691;0;0.167758657930737;0.17233525660492;0.0861293109655123;0.0869000196495239;0.128318584070796;0;0;0;0.107459140326877;0.116454689984102;0.14701446807156;0;0;0;29;6928;0;0;0;0.280444228687846;0.146272362640861;0;0;0
4558;10391;Level 2;Building Centroid;0.131956944344445;0.1228809774745;0.0961215540841663;1;0.220714234286126;0.203118022186099;0.220192238462092;0.225420231864383;0.241385210415738;0;0.181762545899633;0.169834408102749;0.082547339621283;0.0550945856629928;0.0704701725345387;0;0;0;0.162790697674419;0.223598185098516;0.20167162729993;0;0;0;29;6931;0;0;0;0.202865362577195;0.187438323677341;0;0;0
4789;10365;Level 2;Building Centroid;0.0603895168838649;0.076753720012147;0.0944741994015407;1;0.396554827561379;0.354102284703739;0.169090647274822;0.179534127650453;0.239238476475457;0;0.174634602923177;0.172982797734946;0.0800093599251206;0.0886863400082171;0.0757186286369135;0;0;0;0.119249046007632;0.127846948071667;0.140701598013625;0;0;0;29;6933;0;0;0;0.295570844209588;0.154226618705036;0;0;0
4932;10345;Level 2;Building Centroid;0.0649074807401541;0.0624006359300477;0.0701777073916088;1;0.356739146086831;0.351623765206052;0.191320469436245;0.21332684303603;0.224175526835169;0;0.177352581179351;0.173139100766331;0.0933112535099719;0.0879137564530823;0.136786146304196;0;0;3.18329407270644e-05;0.116297069623443;0.111515514192315;0.141833656968231;0;0;0;29;6938;0;0;0;0.296326876551856;0.130600608009168;0;0;0
4621;10335;Level 2;Building Centroid;0.057671538627691;0.121572497811758;0.0948641529254473;1;0.34937720498236;0.270917811400297;0.210022319821441;0.229327807649024;0.223033520086586;0;0.156382748938008;0.162899019310123;0.0845633234934121;0.0492220574837891;0.0652853823136181;0;0;0;0.141910864713082;0.165993819331559;0.171342793022219;0;0;0;29;6940;0;0;0;0.243020627745591;0.202397816260266;0;0;0
4531;10314;Level 2;Building Centroid;0.121589027287782;0.124211786141727;0.101437655185586;1;0.21515227878177;0.195249281006056;0.302055583555332;0.242457262285418;0.233096708473929;0;0.16734466124271;0.188948035940766;0.000107999136006912;0.0406253907575785;0.0470152638950786;0;0;0;0.193714450284398;0.208463585859488;0.21264404405679;0;0;0;29;6944;0;0;0;0.213589084484625;0.192167504934106;0;0;0
4846;10309;Level 2;Building Centroid;0.0398336813305494;0.0806345009914078;0.0761901540714331;1;0.3859349125207;0.346452367767635;0.223576211390309;0.185875564923813;0.234013895078627;0;0.145510835913313;0.172228077383398;0.0788573691410469;0.0906736214072632;0.0670282358184249;0;0;0;0.126214990280078;0.124042085707651;0.150450436111288;0;0;0;29;6947;0;0;0;0.326160310689502;0.146081364996498;0;0;0
5144;10314;Level 2;Building Centroid;0.0662394700842393;0.0683446169235991;0.0580334405042338;1;0.285117719058248;0.250419785284293;0.24141406868745;0.215367714045837;0.172437050359712;0;0.134242926056592;0.0889900144691949;0.083249334005328;0.20389507154213;0.180210256573502;0;8.03844161411908e-05;3.58120583179474e-05;0.189700482396141;0.136546328218503;0.102299134144012;0;0;0;29;6949;0;0;0;0.199962596294646;0.109616731393646;0;0;0
4984;10272;Level 2;Building Centroid;0.0641334869321045;0.0617352315964345;0.0715067326669638;1;0.345993232054144;0.343714831817938;0.223468212254302;0.218614351297762;0.211402559368434;0;0.129256965944272;0.154105857344456;0.0903952768377853;0.0937996820349762;0.147559607181511;0;0;3.58120583179474e-05;0.146680826553388;0.127954127293189;0.140468819634558;0;0;0;29;6951;0;0;0;0.296913796396511;0.130823438594257;0;0;0
4687;10268;Level 2;Building Centroid;0.0890272877816977;0.0849797252639288;0.0988552078691029;1;0.292731658146735;0.344375770350655;0.15890272877817;0.214724638716707;0.210950929521869;0;0.196846425228598;0.159692574266269;0.0882892936856505;0.0489451778281917;0.0593803718087477;0;0;0;0.174148606811146;0.147192797556314;0.141083593302349;0;0;0;29;6952;0;0;0;0.291878223085249;0.197782039854842;0;0;0
4892;10248;Level 2;Building Centroid;0.0490856073151415;0.0735785355745699;0.0759374801044121;1;0.385412916696666;0.35507136349833;0.195658434732522;0.195003661956735;0.22629639651111;0;0.140182878536972;0.17688590771869;0.0845633234934121;0.0921607331058752;0.0718210829566435;0;0;0;0.145024839801282;0.107206016326968;0.147074154835424;0;0;0;29;6955;0;0;0;0.346378207168778;0.132413096071815;0;0;0
5210;10232;Level 2;Building Centroid;0.0581035351717186;0.0478108644004216;0.0493927866556312;1;0.309147526819785;0.228568621496579;0.240100079199366;0.196794448116325;0.1590871108423;0;0.103823169414645;0.0873689287436809;0.129274965800274;0.215894678551651;0.186025736932578;0;0;3.58120583179474e-05;0.159496724026208;0.128164019935335;0.100777121665499;0;0;0;29;6961;0;0;0;0.178379862481696;0.100154389762526;0;0;0
4642;10217;Level 2;Building Centroid;0.0973792209662323;0.0877619192225934;0.0945199592538359;1;0.341673266613867;0.32788356763902;0.20827633378933;0.219762062128222;0.207323963837779;0;0.109475124199006;0.199491791857952;0.0115379076967384;0.0441042496561333;0.0464303336092188;0;0;0;0.23156814745482;0.120920490880835;0.155877952505252;0;0;0;29;6964;0;0;0;0.298680524606863;0.197093652511619;0;0;0
5023;10204;Level 2;Building Centroid;0.0583375332997336;0.0457119379789571;0.0737449863118355;1;0.354363165094679;0.346385380754184;0.219760241918065;0.210638430896197;0.202714156108741;0;0.155842753257974;0.16068844786624;0.0881452948376413;0.099953555670674;0.150526039345515;0;0;0;0.123479012167903;0.136541862417606;0.136081842490609;0;0;0;29;6967;0;0;0;0.29699735786592;0.130493171834214;0;0;0
4770;10190;Level 2;Building Centroid;0.1062531499748;0.0882352941176471;0.0797156522569555;1;0.31328749370005;0.394825923081045;0.162070703434373;0.219534306282489;0.197089673394028;0;0.20953632370941;0.107174755720691;0.0935092519259846;0.0503474393097658;0.0604248901763545;0;0;0;0.115271077831377;0.139792965470427;0.126020643662062;0;0;0;29;6968;0;0;0;0.350220045202776;0.186447523397211;0;0;0
