inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
695;7312;Level 2;Building Centroid;0.0665634674922601;0.205748378914274;0.276825221238938;0.0928030303030303;0.271995824033408;0.0717788178131866;0.152332781337749;0.10328057733874;0.0632421054306997;0;0.141118871049032;0.165703542273271;0;0;0;0;0;0;0.36797105623155;0.271949411407442;0.190392818488572;0;0;0;6911;4610;0.0795454545454545;0.827651515151515;0;0.0459787037626536;0.142177850639842;0;0;0
6010;7743;Level 2;Building Centroid;0.0341637266901865;0.083054965077437;0.159952568918317;0;0;0.0130847966274272;0.0077219382244942;0.0269287794072989;0.0206834532374101;0;0.0138418892648859;0.0477438773869706;0;0.0589396402350798;0.0707865123830139;0.00322197422420621;0.0730158446615816;0.100799006812249;0.941032471740226;0.697218699201515;0.606194690265487;0;0;0;13229;4581;0;1;0;0.00962349589355065;0.0319503246959954;0;0;0
6068;7693;Level 2;Building Centroid;0.0675354597163223;0.106607599006806;0.13725568217992;0;0.0219958240334077;0.0167244243582644;0.0179278565771474;0.0328504313963666;0.0259816483096708;0;0.0483116135070919;0.0505260713456351;0;0.0488826566156374;0.0637792863054689;0.0486896104831161;0.0504233579250103;0.105170067485834;0.795521635826913;0.693967596148693;0.619212373464061;0;0;0;13229;4583;0;1;0;0.0110122079327688;0.0375787865282995;0;0;0
6053;7552;Level 2;Building Centroid;0.257289941680467;0.138792626069559;0.184575348570701;0;0.000377996976024192;0.0202524070666833;0.0673374613003096;0.0375975777495936;0.0334405042337811;0;0.111383108935129;0.0648166342151801;0;0;0.032610858216082;0;0.0481279362640896;0.114558795441523;0.563611491108071;0.69039048963041;0.568452759915961;0;0;0;13229;4594;0;1;0;0.0225615967403069;0.0437881995288725;0;0;0
6564;6891;Level 2;Building Centroid;0.264237886096911;0.178529322448688;0.17073597758961;0;5.3999568003456e-05;0.0114905057072935;0.0396176830585355;0.0666565441846341;0.0602975584134462;0;0;0.0464845215340919;0;0;0.0183875023874706;0;0.00224183205015988;0.0413629273572293;0.69609043127655;0.694592808274236;0.588173266696377;0;0;0;13229;4628;0;1;0;0.0328595530655122;0.0881672980199911;0;0;0
8331;5085;Level 2;Building Centroid;0.190816473468212;0.199482860256158;0.124689628827911;0.0549242424242424;0.0490136078911369;0.0129061645915579;0;0;0.00430540523333546;0;0;0;0;0.0601096800700238;0.0449401540714331;0.0764453884368925;0.113529590396742;0.167765566308016;0.683706530347757;0.613967238884622;0.650848347870376;0;0;0;5861;4724;0;0.945075757575758;0;0.005749824918826;0.00169709365251162;0;0;0
8059;5062;Level 2;Building Centroid;0.00367197062423501;0.064267340704882;0.098445358757242;0;0;0.00767671174148372;0.020609835121319;0.0397322305782319;0.0263974660979181;0;0.0086219310245518;0.0038093281649131;0.10812513499892;0.0814606741573034;0.0647382536448717;0.0111779105767154;0.0163001732730748;0.0477712962373464;0.847793217654259;0.786749075579214;0.755196727573693;0;0;0;10840;4726;0;1;0;0.005749824918826;0.00169709365251162;0;0;0
9227;2903;Level 2;Building Centroid;0.241828065375477;0.225759632732534;0.18073947921309;0;0.00743394052847577;0.0101150390310998;0.0751853985168119;0.0455020453368107;0.022472066594512;0;0;0.00826173165895572;0;0.019171683249674;0.0573709174253518;0;0.0817062932066237;0.173817804163749;0.675552595579235;0.609479108983405;0.557040650665309;0;0;0;3922;4875;0.0246212121212121;0;0.975378787878788;0.00450635067167505;0.00405074170751894;0;0;0
588;7619;Level 2;Building Centroid;0.287511699906401;0.37532823636591;0.432502228305851;1;0.0775973792209662;0.0250174166234973;0.0444416444668443;0.0725871277754953;0.0490645094543834;0;0.24422204622363;0.169727228881228;0;0;0;0;0.0540451224522606;0.0878589164066977;0.346227230182159;0.303294867901609;0.244427245813968;0;0;0;4051;4587;0;0;0;0.0499220092952187;0.0898345482905711;0;0;0
6190;7629;Level 2;Building Centroid;0.210580315357477;0.129968203497615;0.118416549945884;0.424242424242424;0.0674094607243142;0.0247182079634162;0.0533695730434156;0.0401028920526607;0.0353365537658369;0;0.0867773057815538;0.0574748575409514;0;0.0625837337668137;0.0596549309225186;0.049265605875153;0.0497668851931905;0.0986681893423314;0.532579739362085;0.635362890980869;0.620865696823072;0;0;0;13229;4589;0;0.575757575757576;0;0.0307844432418667;0.0362616986057172;0;0;0
6248;7556;Level 2;Building Centroid;0.205360357117143;0.146616709240635;0.135341726618705;0.869318181818182;0.0809453524371805;0.053419910326718;0.0888832889336885;0.0552330254907915;0.0412674285350481;0;0.116963064295486;0.0517541665922367;0;0.0568853718225827;0.0560916311198829;0.000701994384044928;0.0459441596255873;0.0753286751130069;0.507109943120455;0.590128793697862;0.616824902909531;0;0;0;13229;4592;0;0.130681818181818;0;0.0415658623543643;0.0335678359966894;0;0;0
6312;7500;Level 2;Building Centroid;0.0827453380372957;0.154690877261928;0.134253437957599;1;0.0753293973648211;0.0897893928297101;0.0918172654618763;0.0658973580321895;0.0473713949194627;0;0.145564835481316;0.0512718600953895;0;0.0559475536342688;0.0580473674158019;0.00529195766433869;0.0351101266501134;0.0604109632647864;0.599233206134351;0.547274968292814;0.614475233972114;0;0;0;13229;4598;0;0;0;0.0459647768510855;0.0394609091487872;0;0;0
296;7495;Level 2;Building Centroid;0.399902800777594;0.385086011325271;0.240528566077218;1;0.111275109799122;0.0284918097211554;0.101501187990496;0.0399778496275522;0.036822231120641;0;0;0.0258301923867026;0;0;0;0;0.00731051606795163;0.0841029747988168;0.139624883000936;0.132549436415927;0.157921817344166;0;0;0;3933;4600;0;0;0;0.0331214935565401;0.0394616169575158;0;0;0
