inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
12124;6418;Level 2;Building Centroid;0.191680466556268;0.267831942980654;0.267615553574839;0;0.36640506875945;0.244154266626177;0.148462812297502;0.113743948839785;0.104061883236773;0;0.0649794801641587;0.0310462478340866;0.0940132478940169;0.0443498687054536;0.054573597758961;0.00158398732810138;0.0682686983083546;0.0768864996498377;0.132784937720498;0.230533573891142;0.27190106322022;0;0;0;5348;7703;0;1;0;0.193387104475711;0.0315166008785892;0;0;0
16046;5952;Level 2;Building Centroid;0.192292461660307;0.151712188063807;0.189033949831285;0.545454545454545;0.0802253581971344;0.0312963326843036;0.125908992728058;0.0882620889230275;0.0637852549818552;0;0.0567355461156311;0.0160545542237545;0.0564835481316149;0.0298538789946589;0.027406172407207;0.00118799049607603;0.0523927761204694;0.100761205195136;0.473954208366333;0.617968596488094;0.570171738715223;0.0131938944488444;0.0124372554974009;0.00917982428216719;1771;8013;0;0.454545454545455;0;0.0290316419430827;0.0106123066148851;0;0;0
12436;6526;Level 2;Building Centroid;0.139138886888905;0.273583894535646;0.323343095435156;0;0.119519043847649;0.144339150783301;0.0819713442292462;0.104213929726157;0.107794295537022;0;0.00696594427244582;0.0322073560672371;0.0369357045143639;0.0321805612618567;0.0377896797606163;0;0.0373519587002733;0.0678658400713058;0.615433076535388;0.376082956717458;0.307050598459286;0;0;0;1740;7656;0;1;0;0.128318584070796;0.0278001050487044;0;0;0
14768;6437;Level 2;Building Centroid;0.101051191590467;0.309538057555242;0.356556789966257;0;0.170332637338901;0.0918749218484843;0.0979552163582691;0.101802397241921;0.0845701757178328;0;0;0.0172647862667691;0.00536395708834329;0.0108251013736804;0.00538374610046476;0.0218518251853985;0.113623372215573;0.174872270325333;0.603409172726618;0.355049034493846;0.327533106258356;0;0;0;12936;7690;0;1;0;0.0433763608582161;0.00769163430317693;0;0;0
12278;6328;Level 2;Building Centroid;0.115073079415365;0.147322305782319;0.1763704080983;0.524621212121212;0.168604651162791;0.166694950072346;0.0796133630930953;0.111269895142995;0.112889555612147;0;0.0431816545467636;0.0381692002643754;0.0558175534595723;0.0633607831228453;0.0503995034061247;0;0.00838677408406424;0.030298990895779;0.537673698610411;0.464738036119398;0.384828420449481;0;0;0.023765279811549;1759;7768;0.00189393939393939;0.473484848484849;0;0.178184885719743;0.0432171961545808;0;0;0
12425;6180;Level 2;Building Centroid;0.0343077255381957;0.0697468784051732;0.101127284013497;0;0.133666930664555;0.110323145352888;0.0847073223414213;0.0755434879691324;0.0898862768192526;0;0.0542155662754698;0.0422018184741252;0.0222838217294262;0.0443632661081438;0.0444507226077545;0;0;0.0013031610110142;0.670800633594931;0.619661135027956;0.547090867129305;0;0.0381334738572016;0.0400896097281467;6373;7841;0;1;0;0.128392197746228;0.0476181002100974;0;0;0
14673;6176;Level 2;Building Centroid;0.0394016847865217;0.0882799521266144;0.165002069141147;0.4375;0.0657354741162071;0.056094925063861;0.018953848369213;0.0448009145960237;0.0481851244667982;0;0;0.00768564334327718;0;0.0168405351815795;0.0152241039027185;0.00232198142414861;0.054322002107858;0.0881513815496276;0.873551011591907;0.731922437970026;0.623095992232762;0;0;0;6747;7840;0;0.5625;0;0.0558270198000891;0.00445661170178901;0;0;0
11349;6156;Level 2;Building Centroid;0.0460976312189502;0.129668994837534;0.246655551664863;0.416666666666667;0.0748974008207934;0.11904038870331;0.0649254805961552;0.10642450117004;0.0940802667600433;0;0.0333537331701346;0.0654865043496901;0.103517171862625;0.132116253728944;0.0955087699751703;0;0.00370661474428824;0.0127093015852804;0.67719058247534;0.44352101605902;0.396200738524225;0;0;0;12509;7867;0;0.583333333333333;0;0.113993760743618;0.0408217673648692;0;0;0
13663;6139;Level 2;Building Centroid;0.0293217654258766;0.0284471517121881;0.0667457184694722;0;0.118475052199582;0.137961987102767;0.0977572179422565;0.128271199156857;0.131450149614821;0;0.0432716538267694;0.0486281059645237;0.0448196414428685;0.0365034565298941;0.0439632807028713;0;0;0.00760210415738206;0.66624667002664;0.620116646719423;0.569214760934615;0;0;0;7212;7859;0;1;0;0.132771216654995;0.0481871140255937;0;0;0
14765;6118;Level 2;Building Centroid;0.0318237454100367;0.0912050517139744;0.131139778442733;0;0.0203758369933041;0.0542996731033744;0.0244078047375621;0.046716743180722;0.0514977398612084;0;0.00230398156814745;0.00768564334327718;0.0338397292821657;0.0161260070381022;0.0151206468453556;0;0.0204622997088298;0.0544363182020755;0.88719490244078;0.763437594898269;0.673386069905138;0;0;0;1762;7910;0;1;0;0.0656952314254791;0.00866452855414783;0;0;0
13586;6112;Level 2;Building Centroid;0.0570055439556484;0.0276075811436023;0.0467944228687846;0;0.132388940888473;0.0989487504689091;0.122831017351861;0.11361444061378;0.137673489526963;0;0.0937252501979984;0.0453368107036316;0.0706674346605227;0.032426180311177;0.0430620105685363;0;0;0.000278538231361813;0.523309813521492;0.681994783944553;0.560621856497103;0;0;0.0119174571846947;7212;7915;0;1;0;0.143307920035653;0.0562806392054498;0;0;0
15527;6103;Level 2;Building Centroid;0.00401396788825689;0.118772440649506;0.22411385051251;0;0;0.0630258480555903;0;0.0367937335881817;0.0375608804991405;0;0;0.00653346671192012;0.0013499892000864;0.0143798788874797;0.019479770166168;0;0.0649640056447723;0.0795763831412746;0.994618043055656;0.695499365856273;0.573788756605335;0;0;0;9193;7895;0;1;0;0.0614137008976889;0.00402686700197364;0;0;0
13964;6103;Level 2;Building Centroid;0.013733890128879;0.121576963612654;0.126989558795442;0;0.110519115847073;0.103383290759365;0.151540787673699;0.0775977563816295;0.0701757178328134;0;0.0178918568651451;0.0160768832282382;0.0263517891856865;0.0120264018149015;0.0322984974851977;0.00586795305637555;0.0397009699719548;0.0573748965429426;0.674004607963136;0.629552884014219;0.581353059145604;0;0;0;5132;7886;0;1;0;0.104324504997772;0.0274081619660024;0;0;0
14007;6100;Level 2;Building Centroid;0.0152278781769746;0.128289062360444;0.130268351690329;0;0.12281301749586;0.0899010378521284;0.106847145222838;0.0729935156570979;0.0673565130196728;0;0.00802793577651379;0.0180596988263875;0.0344157246742026;0.0101105732302031;0.0304601451582097;0.00694794441644467;0.0498026116003644;0.0658285318647737;0.70563035495716;0.630763116057234;0.584675622333991;0;0;0;5132;7890;0;1;0;0.098463264786401;0.0228719679123957;0;0;0
13761;6093;Level 2;Building Centroid;0.00665994672042624;0.0402056054732856;0.081416725027058;0;0.135898912808698;0.121867240670942;0.0922132622939016;0.121675211232382;0.0990700802190106;0;0.0271977824177407;0.0313811829013415;0.0187378500971992;0.0424965613333095;0.0346581142165913;0;0.00186670477483432;0.0171022474056153;0.719166246670027;0.640422643396867;0.618762733176291;0;0;0;1871;7909;0;1;0;0.112807983701534;0.0361124816960591;0;0;0
15924;6073;Level 2;Building Centroid;0.225196198430413;0.262517639913542;0.258559081937989;0.00946969696969697;0.0513355893152855;0.0582206462907058;0.071765425876593;0.0633205909147747;0.0521105239702044;0;0.0643674850601195;0.0238205819831729;0.103715170278638;0.0463505475071899;0.0249291717068823;0.0640974872201022;0.128646326432182;0.141951040937162;0.419486644106847;0.41698969293153;0.476608757241994;0;9.8247619728122e-05;0.00614773667791431;7994;7921;0;0.990530303030303;0;0.0290594957662189;0.0106123066148851;0;0;0
11489;6067;Level 2;Building Centroid;0.0987112103103175;0.0957467712259517;0.223713949194627;0.00189393939393939;0.139390884872921;0.157513263428663;0.147454820361437;0.118022186098855;0.102022585471446;0;0.034937720498236;0.0331094478483771;0.0700734394124847;0.0548757614190529;0.0757027121665499;0;0.0170906200317965;0.0186660406188324;0.509395924832601;0.523597291938336;0.391801824027504;0;0;0.00329271980645572;8853;7952;0;0.998106060606061;0;0.14421714840517;0.0405472082510982;0;0;0
