inner_x;inner_y;level_name;class_name;Rel. area of Bare Soil (133);Rel. area of Bare Soil (267);Rel. area of Bare Soil (400);Rel. area of Buildings (13);Rel. area of Buildings (133);Rel. area of Buildings (267);Rel. area of Grass (133);Rel. area of Grass (267);Rel. area of Grass (400);Rel. area of Other Impervious (13);Rel. area of Other Impervious (133);Rel. area of Other Impervious (267);Rel. area of Roads (133);Rel. area of Roads (267);Rel. area of Roads (400);Rel. area of Shrub (133);Rel. area of Shrub (267);Rel. area of Shrub (400);Rel. area of Tree Canopy (133);Rel. area of Tree Canopy (267);Rel. area of Tree Canopy (400);Rel. area of Water (133);Rel. area of Water (267);Rel. area of Water (400);"ID_Parcel"  Parcels;"ID_Build"  Building_Centroids;Rel. area of Grass (13);Rel. area of Tree Canopy (13);Rel. area of Bare Soil (13);Rel. area of Buildings (400);Rel. area of Other Impervious (400);Rel. area of Roads (13);Rel. area of Shrub (13);Rel. area of Water (13)
5555;2463;Level 2;Building Centroid;0.627456980344157;0.482310962648041;0.437806392054498;0;0;0;0.0456476348189215;0.0545631553562816;0.0669765072897434;0;0;0.00367535413801111;0.0974332205342357;0.167288901591611;0.126589657477558;0.0129778961768306;0.0161661992461728;0.015906522569555;0.216484268125855;0.275995427019882;0.31270094543834;0;0;0;9180;10675;0;0;1;0.0236200420194818;0.0163939644744381;0;0;0
2300;4244;Level 2;Building Centroid;0.357369141046872;0.520395312695379;0.546183628318584;1;0.0424616603067175;0.0105348243153927;0.109799121607027;0.0742930637180472;0.0686159037371872;0;0.421178630570955;0.241876708168843;0;0;0;0.0689754481964144;0.149787427877316;0.164130642388744;0.000215998272013824;0.00311266322502278;0.00294056789966257;0;0;0;12540;10176;0;0;0;0.0105904214681352;0.207538836187687;0;0;0
10651;4159;Level 2;Building Centroid;0.0253977968176255;0.110215966131366;0.180261985102184;1;0.241702066383469;0.097095443096765;0.176668586651307;0.128860684875226;0.0774893359648564;0;0.134494924040608;0.0585019917471999;0.087749298005616;0.0433763241099659;0.0223347870376265;0;0.000290277058287633;0.00210893232316801;0.251385988912089;0.10982744145335;0.0501985579677851;0;0;0;12980;10197;0;0;0;0.0490207391608837;0.0321711657222894;0;0;0
10550;4155;Level 2;Building Centroid;0.172978616171071;0.254358621675211;0.266431766091552;1;0.178648570811434;0.0886238187956628;0.213604291165671;0.136197995748558;0.0773739415547208;0;0.104507163942688;0.0610207034529573;0.0853553171574627;0.0447294617816759;0.0223347870376265;0;0.00160322252192708;0.0061616635894824;0.175138598891209;0.108246547935907;0.0501985579677851;0;0;0;8588;10200;0;0;0;0.0490207391608837;0.0321711657222894;0;0;0
10763;4156;Level 2;Building Centroid;0.00804593563251494;0.0250665404333613;0.102951709428917;1;0.149560803513572;0.0864623711616441;0.0980092159262726;0.0939247244600847;0.0770615808238365;0;0.088469292245662;0.0456851431735767;0.0615235078119375;0.0316044729461782;0.0219130005729929;0;0;0.000636658814541287;0.150190798473612;0.0876190135938979;0.0501985579677851;0;0;0;1697;10201;0;0;0;0.0490207391608837;0.0312559686763863;0;0;0
10702;3940;Level 2;Building Centroid;0.0322197422420621;0.192382236830353;0.305252037308207;1;0.173104615163079;0.0965416837855701;0.192706458348333;0.133116593129812;0.0758141274590947;0;0.0766073871409029;0.0443186080991765;0.0133558931528548;0.00412640002858113;0.019223117081556;0;0.000415319483396152;0.0835037722034762;0.126952984376125;0.0904771261678069;0.051509677213981;0;0;0;1818;10249;0;0;0;0.0490207391608837;0.0304999363341185;0;0;0
10621;3896;Level 2;Building Centroid;0.196648426812585;0.372121791322056;0.390657827720125;1;0.174328605371157;0.0675809649702578;0.2921916624667;0.126971651095908;0.0769839880308143;0;0.114443084455324;0.0432557474857541;0.0166318669450644;0.00412640002858113;0.0198438594257337;0;0.0134867187081331;0.107277010250207;0.099719202246382;0.0823225737303728;0.051509677213981;0;0;0;1767;10261;0;0;0;0.0490207391608837;0.0308620360348889;0;0;0
8867;3499;Level 2;Building Centroid;0.175516595867233;0.296140654865043;0.281357436174954;1;0.0810533515731874;0.0201095014379879;0.117197062423501;0.0292197352673228;0.0150689183166741;0;0.11593707250342;0.047319626301781;0.0472316221470228;0.0242716278737429;0.0108132520532247;0;0.00534556367338919;0.0121701311517158;0.0262077903376773;0.00650220610564299;0.0219806455720379;0;0;0;7556;10356;0;0;0;0.0102382695613421;0.03375087540587;0;0;0
8757;3120;Level 2;Building Centroid;0.424256605947152;0.411054643539772;0.389267126122111;1;0.0173518611851105;0.00430503206445044;0.0348837209302326;0.0086547221378682;0.0106520977907939;0;0.120113039095687;0.0528125614047623;0;0;0;0.0243358053135575;0.0508342116075097;0.0653848602533902;0.115289077687379;0.0816214429895857;0.0562129942064048;0;0;0;1680;10472;0;0;0;0.00707487107659006;0.0375728178519132;0;0;0
5478;3103;Level 2;Building Centroid;0.144448844409245;0.145933441703435;0.168052062774559;1;0.158992728058176;0.0664153909362105;0.124181006551948;0.073511548561119;0.0442199337874833;0;0.0356037151702786;0.0145093871134849;0.167704658362733;0.126806416462728;0.0793475838797988;0;0.00301888140619139;0.00254265614057427;0.203524371805026;0.21198710276701;0.185050853122811;0;0;0;1536;10489;0;0;0;0.0418583274972942;0.00767571783281339;0;0;0
