variable_name,variable_number,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
build_p_shrub_10,56,11181,0.23466750255519817,2.37816745929863,0,0,0,0,89.4262683736368,89.4262683736368,16.529167826296952,379.9728861022909,0.022490655254636904
build_p_shrub_100,57,11181,1.2271456071853142,3.7389998357163345,0,0.3145291350397895,0,0,55.47349441038586,55.47349441038586,5.728040640415195,45.160176627687285,0.035360233348344906
build_p_shrub_200,58,11181,2.811873864305553,5.696609341099847,0.06863530678996939,1.410950124489074,0.10175870584680861,0,66.56839716856015,66.56839716856015,3.4472345500372694,16.38387962342225,0.053873614454722316
build_p_shrub_300,59,11181,4.270584866736434,7.000251167688704,0.9085438938655541,2.665183232736388,1.3470071770450704,0,64.28080429219044,64.28080429219044,2.5554828574467927,8.434893868087865,0.06620233368880944
build_near_dest,60,11181,1274.873019214917,1655.6931460041135,708.4928258,954.9715972023432,887.6690715001199,0.119534432,13312.67026,13312.550725568,2.878977314778529,12.2038733531885,15.658116760720395
build_near_exp,61,11181,1031.9961861147906,1369.1522452506842,570.8763477,777.1278548044986,727.2756476614439,0.047386334,13148.46177,13148.414383666,3.3176738540443083,17.291209837578446,12.948260232324738
parcel_AIN,62,11181,3351315686.398712,1200926577.8860831,4458032013,3373747602.3044157,22196010.5304,2049004901,4473027903,2424023002,-0.14831946478871175,-1.9781064633339374,11357327.064483691
parcel_UseType*,63,11156,7.65086052348512,1.2922935298788008,8,7.998319516020614,0,1,8,7,-4.063050809192497,15.606708120548465,0.012235082923961077
parcel_UseDescription*,64,11156,28.823234134098243,7.780755360880815,32,30.805399955187095,0,1,43,42,-2.061685312026821,3.115335558890398,0.07366607109791824
parcel_Roll_ImpValue,65,10810,2097491.6272895467,8455745.135077069,318311,454188.43755781685,325485.5562,0,63350373,63350373,5.848220891794396,35.0733547529832,81327.80245018586
parcel_Roll_HomeOwnersExemp,66,10810,2886.1239592969473,3444.8514398558455,0,2732.654949121184,0,0,7000,7000,0.35588760094147553,-1.8731141474462356,33.13276274241454
parcel_Can_P,67,11181,30.058553119255194,17.706255400544595,27.889625769777354,28.54815678534181,17.218728204604478,0,100,100,0.8104955541945087,0.6215102538368309,0.16745048146510508
parcel_Grass_P,68,11181,16.215606215005792,11.082746862816007,14.202523455192495,15.265077343477241,10.93069910719318,0,63.721804511278194,63.721804511278194,0.7583997861697273,0.2684208730288411,0.10481105440720932
parcel_Soil_P,69,11181,21.158206267233794,17.44843274229079,15.849090999486254,19.137132251201916,16.4146003718515,0,96.58725048293626,96.58725048293626,0.9354112863853236,0.26305488332265403,0.16501221728780846
parcel_Water_P,70,11181,0.6067892395806121,3.808111103283978,0,0,0,0,87.08891708419385,87.08891708419385,7.816138334300351,75.01093949798613,0.03601382806767272
parcel_Build_P,71,11181,16.606965445450545,14.134416058137223,12.773224043715848,15.094824328210022,13.75755771218886,0,100,100,1.3264558740552508,3.3222701122697416,0.13367110778772537
parcel_Road_P,72,11181,1.911221640290193,3.2473116147205032,0,1.1751022940945661,0,0,32.213294375456535,32.213294375456535,2.431461102051721,7.773456067666668,0.030710270525943696
parcel_Paved_P,73,11181,8.844900033462602,9.2306200461656,6.34199185172974,7.304957836161252,7.333892933328001,0,69.33409545584452,69.33409545584452,1.821850537769792,4.676113552948062,0.08729523752968907
parcel_Shrub_P,74,11181,4.597758039721271,9.735333189157545,0,2.0003353728515854,0,0,74.8109247000739,74.8109247000739,2.6741091925629745,7.504935448526567,0.09206837882263395
parcel_Perv_P,75,11181,72.63691288079666,18.658938882916644,74.6943371943372,74.03418249444046,21.06706606353401,0,100,100,-0.6384149971672345,-0.0027127423764068404,0.1764601395886486
parcel_Imperv_P,76,11181,27.36308711920334,18.658938882916644,25.305662805662806,25.96581750555954,21.06706606353402,0,100,100,0.6384149971672348,-0.0027127423764068404,0.1764601395886486
parcel_EffectiveYear1,77,10169,1965.1037466810897,171.28905900144542,1981,1980.3916676907952,16.3086,0,2015,2015,-11.282511022989826,126.46746771708712,1.6985975754822065
parcel_EffectiveYear2,78,1003,1970.9690927218344,15.627846387425203,1971,1971.0610211706103,19.273799999999998,1926,2015,89,-0.08275574798549518,-0.44369424443910344,0.49345626498465
parcel_EffectiveYear3,79,607,1794.3855024711697,567.104747852634,1968,1970.7289527720739,28.1694,0,2013,2013,-2.8410618428942622,6.091518322171341,23.018071656759517
parcel_EffectiveYear4,80,527,1972.9278937381405,17.795055277331613,1971,1974.513002364066,23.7216,1924,2013,89,-0.5893822556866745,0.33728801451538803,0.7751647830243277
parcel_EffectiveYear5,81,505,1683.4613861386138,703.8729445133661,1974,1853.20987654321,19.273799999999998,0,2013,2013,-1.9696946693694017,1.88574198863616,31.321934933146604
parcel_area,82,11181,546074.414673664,2978287.786831688,48728.3110740557,165082.40553769344,60556.56406361331,830.386669158936,65882419.7356975,65881589.34902834,19.14227923208811,412.1322451447868,28166.0753538701
parcel_recent,83,10169,1966.668502310945,165.66392885920544,1981,1980.9513334152637,14.825999999999999,0,2015,2015,-11.678832657581632,135.67387298240342,1.642815656443816
build_EXTERIORSI*,84,1161,1.7381567614125755,0.43982721477069925,2,1.797631862217438,0,1,2,1,-1.082023225054467,-0.8299383632901427,0.012908208995717898
build_FENCEATTAC*,85,1074,2.1210428305400373,0.5037274222874851,2,2.1186046511627907,0,1,3,2,0.21291841908505973,0.610800072566636,0.015370693170217003
build_DECKPORCHO*,86,987,2.6433637284701113,0.6012698128555921,3,2.6169405815423517,0,1,4,3,0.12190575813559923,-0.46271742831502705,0.019138629010898807
build_DECKPORCHE*,87,845,3.0177514792899407,0.4678448721747439,3,3.0088626292466767,0,1,4,3,-0.6338052680833517,4.621738017188544,0.0160943528785758
build_ROOFCONSTR*,88,1104,2.8668478260869565,1.7607142884270703,3,2.813348416289593,2.9652,1,6,5,0.18279152589199416,-1.621180815591119,0.052991272913148986
build_PATIOCOVER*,89,978,1.9314928425357873,0.5452033514401708,2,1.9145408163265305,0,1,3,2,-0.044165918541999305,0.29680158906126497,0.017433680775440205
build_PROPANETAN*,90,291,2.7731958762886597,1.1876242988812924,3,2.8412017167381975,1.4826,1,4,3,-0.320638423270057,-1.4467422638611236,0.0696197693635307
build_WINDOWPANE*,91,595,1.9932773109243698,0.9338140079375368,2,1.9916142557651992,1.4826,1,3,2,0.013305743819877527,-1.8550175303535272,0.03828264194979335
build_VEGCLEARAN*,92,1178,1.1273344651952462,0.3854840938270203,1,1.0116525423728813,0,1,3,2,3.1529438936132617,9.775365792074911,0.011231397999059419
build_EAVES*,93,505,2.1445544554455447,0.7617434117224318,2,2.180246913580247,1.4826,1,3,2,-0.24796691279218858,-1.2466797017158984,0.033897136924645695
build_VENTSCREEN*,94,436,2.2408256880733943,0.9342933930292701,2,2.2314285714285713,1.4826,1,4,3,-0.08837367420377502,-1.225034380844339,0.04474453849759454
build_DINS,95,1534,1,0,1,1,0,1,1,0,NA,NA,0
