polygon_id,min_dist_tree
274,118.46439361572266
275,556.8824462890625
276,314.40301513671875
277,653.5198974609375
278,380.2618408203125
279,71.0721435546875
280,413.896728515625
281,333.3958740234375
282,208.2921600341797
283,76.84481048583984
284,564.26025390625
285,437.0260925292969
286,55.97432327270508
287,367.95050048828125
288,112.7123031616211
289,443.4371337890625
290,461.5815734863281
291,93.2657470703125
292,691.83056640625
293,375.0749816894531
294,69.7862777709961
295,217.60084533691406
296,787.74029541015625
297,865.795654296875
298,736.04083251953125
299,80.16934967041016
300,249.4254608154297
301,535.57037353515625
302,853.5013427734375
303,516.34490966796875
304,407.2279052734375
305,158.85311889648438
306,230.31961059570312
307,497.3721618652344
308,253.95004272460938
309,468.1946716308594
310,41.42010498046875
311,885.7119140625
312,284.0282897949219
313,871.56646728515625
314,947.8587646484375
315,782.8541259765625
316,52.360530853271484
317,639.433837890625
318,767.3819580078125
319,753.037353515625
320,585.58050537109375
321,599.04534912109375
322,839.2523193359375
323,791.6607666015625
324,865.85479736328125
325,736.56146240234375
326,298.91522216796875
327,470.81005859375
328,571.15789794921875
329,297.0085144042969
330,118.7584228515625
331,634.6630859375
332,873.48248291015625
333,242.63978576660156
334,704.72265625
335,895.7330322265625
336,549.99298095703125
337,392.5603332519531
338,681.014892578125
339,426.6768493652344
340,32.25872039794922
341,624.8260498046875
342,169.2891387939453
343,819.15142822265625
344,934.01348876953125
345,385.0159912109375
346,530.35394287109375
347,64.85223388671875
348,596.01409912109375
349,548.85296630859375
350,780.86669921875
351,641.784423828125
352,615.060791015625
353,576.1533203125
354,794.4949951171875
355,336.6021423339844
356,594.82000732421875
357,702.87646484375
358,774.85308837890625
359,67.08203887939453
360,759.5015869140625
361,658.78228759765625
362,103.92845916748047
363,653.61328125
364,660.39404296875
365,570.2298583984375
366,610.193115234375
367,650.76019287109375
368,341.4353942871094
369,862.82275390625
370,420.02679443359375
371,964.76068115234375
372,756.9595947265625
373,810.369384765625
374,428.0450439453125
375,252.37583923339844
376,1076.38671875
377,99.8176498413086
378,88.1593017578125
379,590.64300537109375
380,160.84658813476562
381,235.2777557373047
382,470.0735168457031
383,400.8467712402344
384,621.2667236328125
385,500.8753662109375
386,416.6720886230469
387,939.8460693359375
388,64.8001708984375
389,583.08245849609375
390,415.35986328125
391,591.32586669921875
392,951.27117919921875
393,432.005859375
394,1031.4613037109375
395,266.5202941894531
396,88.26451873779297
397,1018.9563598632812
398,367.8059997558594
399,605.80133056640625
400,617.8857421875
401,323.892333984375
402,599.26171875
403,498.2258605957031
404,609.48193359375
405,300.41314697265625
406,915.49169921875
407,409.67578125
408,546.22918701171875
409,761.879638671875
410,603.0596923828125
411,600.618896484375
412,440.5335693359375
413,585.8843994140625
414,697.5745849609375
415,268.764892578125
416,784.90032958984375
417,824.319580078125
418,842.3154296875
419,701.7728271484375
420,883.41497802734375
421,508.8522033691406
422,77.25
423,107.87753295898438
424,243.35391235351562
425,576.1533203125
426,420.19281005859375
427,951.3760986328125
428,797.61431884765625
429,294.4454650878906
430,170.8897705078125
431,368.1468811035156
432,453
433,514.415283203125
434,171.53370666503906
435,624.1595458984375
436,340.6098327636719
437,278.2348327636719
438,451.17657470703125
439,761.056396484375
440,345.1344909667969
441,565.3477783203125
442,259.7264099121094
443,326.6988220214844
444,463.3349304199219
445,857.94921875
446,504.7516784667969
447,720.0703125
448,187.46099853515625
449,396.79254150390625
450,540.52734375
451,153.356201171875
452,479.40020751953125
453,50.96689987182617
454,804.91912841796875
455,322.0025329589844
456,340.5701904296875
457,45.330039978027344
458,6.914658546447754
459,248.21487426757812
460,31.077524185180664
461,213.0118865966797
462,303.816650390625
463,78.47810363769531
464,335.400146484375
465,28.940671920776367
466,476.1177062988281
467,420.7974548339844
468,221.14828491210938
469,299.91748046875
470,645.84100341796875
471,49.68148422241211
472,321.9772033691406
473,37.05485916137695
474,89.25
475,434.87066650390625
476,93.46155548095703
477,489.9308776855469
478,263.9840087890625
479,421.63677978515625
480,142.44866943359375
481,64.27722930908203
482,449.26251220703125
483,385.5941162109375
484,214.53277587890625
485,276.47344970703125
486,414.2309265136719
487,355.53875732421875
488,474.579345703125
489,222.2089385986328
490,0.75
491,230.13270568847656
492,354.8800048828125
493,319.9134521484375
494,130.20008850097656
495,45.0811767578125
496,244.91949462890625
497,109.0212173461914
498,350.7891845703125
499,63.767642974853516
500,82.39424896240234
501,173.13470458984375
502,415.0760498046875
503,180.85421752929688
504,354.39544677734375
505,257.74261474609375
506,51.198143005371094
507,327.17626953125
508,393.6206970214844
509,65.40068817138672
510,152.168701171875
511,266.52978515625
512,665.6878662109375
513,52.32828903198242
514,107.91924285888672
515,84.9124526977539
516,598.23583984375
517,678.600830078125
518,317.20123291015625
519,29.670061111450195
520,441.38311767578125
521,240.71377563476562
522,81.34993743896484
523,122.09346008300781
524,27.577163696289062
525,188.38291931152344
526,394.5
527,336.6363830566406
528,196.19203186035156
529,110.26020050048828
530,416.25067138671875
531,318.2554931640625
532,405.66680908203125
533,357
534,224.1546630859375
535,292.8843688964844
536,309.82354736328125
537,148.2649688720703
538,112.36241912841797
539,366.8013916015625
540,635.843017578125
541,220.336669921875
542,360.82794189453125
543,280.0223083496094
544,412.5
545,310.9607238769531
546,26.580068588256836
547,33.03407287597656
548,347.18194580078125
549,639.553466796875
550,47.741493225097656
551,74.9699935913086
552,88.731689453125
553,198.36471557617188
554,13.829317092895508
555,497.67120361328125
556,395.7982482910156
557,0.75
558,318.0504150390625
559,648.85015869140625
560,36.20255661010742
561,141.06581115722656
562,80.00077819824219
563,169.1245880126953
564,371.66265869140625
565,489.02069091796875
566,262.7741394042969
567,389.60894775390625
568,741.98089599609375
569,178.1040802001953
570,390.9054260253906
571,127.44263458251953
572,112.6598892211914
573,376.677734375
574,87.2227783203125
575,763.6966552734375
576,70.43614196777344
577,87.3516616821289
578,657.4390869140625
579,188.53663635253906
580,78.58911895751953
581,141.6626739501953
582,313.15350341796875
583,788.6270751953125
584,670.75750732421875
585,675.95599365234375
586,426.75262451171875
587,10.5
588,770.54168701171875
589,27.50568199157715
590,177.45228576660156
591,127.38965606689453
592,2.3717081546783447
593,677.7784423828125
594,48.842220306396484
595,423.3223571777344
596,209.7024688720703
597,179.17623901367188
598,759.3948974609375
599,603.4163818359375
600,682.46044921875
601,662.1650390625
602,721.326904296875
603,88.09227752685547
604,405.40673828125
605,60.84252166748047
606,252.99468994140625
607,208.20977783203125
608,667.40771484375
609,427.9510803222656
610,125.91515350341797
611,757.4097900390625
612,271.3984680175781
613,692.603759765625
614,261.3155517578125
615,699.04705810546875
616,105.60095977783203
617,600.9990234375
618,483.2567138671875
619,81.00347137451172
620,3.092329263687134
621,246.85028076171875
622,297.5194396972656
623,620.9732666015625
624,173.282470703125
625,261.7886657714844
626,697.9212646484375
627,168.2760009765625
628,150.09371948242188
629,70.51595306396484
630,277.59423828125
631,633.859619140625
632,151.95599365234375
633,33.03407287597656
634,154.02049255371094
635,756.396484375
636,366.3233642578125
637,219.68215942382812
638,713.2637939453125
639,325.5863952636719
640,690.753662109375
641,38.97835922241211
642,648.906494140625
643,201.8670654296875
644,312.8731689453125
645,67.08203887939453
646,443.50372314453125
647,551.25
648,728.40447998046875
649,352.91864013671875
650,686.546630859375
651,183.05531311035156
652,254.20574951171875
653,663
654,589.7523193359375
655,353.65423583984375
656,111.16710662841797
657,756.2294921875
658,463.50970458984375
659,699.83160400390625
660,677.27655029296875
661,87.75
662,283.9500427246094
663,384.83843994140625
664,744.75604248046875
665,147.30007934570312
666,755.584716796875
667,619.522216796875
668,687.76470947265625
669,233.13421630859375
670,579.8450927734375
671,314.693603515625
672,479.161376953125
673,339.77069091796875
674,747.01092529296875
675,463.3792419433594
676,417.9727783203125
677,471.07940673828125
678,172.12948608398438
679,645.533935546875
680,111.91095733642578
681,728.5697021484375
682,447.4590759277344
683,599.25140380859375
684,21.21320343017578
685,344.02117919921875
686,105.385009765625
687,205.5875701904297
688,697.64111328125
689,489.3271484375
690,737.76861572265625
691,290.0716552734375
692,332.2322082519531
693,70.51595306396484
694,712.08660888671875
695,652.61419677734375
696,603.0396728515625
697,383.0386047363281
698,492.5587463378906
699,515.8675537109375
700,233.28013610839844
701,714.9652099609375
702,601.1337890625
703,417.727783203125
704,455.48779296875
705,270.168701171875
706,676.42181396484375
707,661.56121826171875
708,415.2278137207031
709,613.20880126953125
710,537.15606689453125
711,463.20196533203125
712,239.83236694335938
713,46.6268424987793
714,316.52667236328125
715,32.28486633300781
716,651.7603759765625
717,550.30224609375
718,0.75
719,619.8558349609375
720,502.51568603515625
721,589.2313232421875
722,289.3454895019531
723,279.70574951171875
724,72.22620391845703
725,628.83465576171875
726,632.41058349609375
727,358.9147644042969
728,562.33245849609375
729,643.79974365234375
730,0.75
731,652.74993896484375
732,614.3470458984375
733,479.3039855957031
734,609.80352783203125
735,606
736,72.10149383544922
737,302.4072265625
738,406.5
739,213.1597137451172
740,595.362548828125
741,591.79608154296875
742,585
743,701.8369140625
744,460.01971435546875
745,588.14154052734375
746,574.2752685546875
747,626.19073486328125
748,650.7174072265625
749,566.25
750,332.882568359375
751,500.6900329589844
752,562.35400390625
753,563.848388671875
754,554.76885986328125
755,73.96156311035156
756,544.5625
757,257.298095703125
758,88.85521697998047
759,548.28076171875
760,404.51080322265625
761,91.35541534423828
762,531.184814453125
763,584.26153564453125
764,570.6021728515625
765,666.4107666015625
766,56.16493606567383
767,312.3405456542969
768,690.00408935546875
769,213.30084228515625
770,29.25
771,632.7640380859375
772,436.5006408691406
773,521.1048583984375
774,702.75958251953125
775,502.20269775390625
776,65.74382019042969
777,489.2535705566406
778,634.74285888671875
779,122.1418228149414
780,203.1600341796875
781,172.0771942138672
782,474.1073913574219
783,390.0721130371094
784,486.4054870605469
785,64.34720611572266
786,133.98367309570312
787,174.0791778564453
788,567.55975341796875
789,89.89055633544922
790,183.52178955078125
791,448.8917541503906
792,169.5149383544922
793,57.36396789550781
794,672.84197998046875
795,453.1247863769531
796,64.17213439941406
797,44.93119812011719
798,125.52813720703125
799,724.8353271484375
800,567.3431396484375
801,396.15692138671875
802,85.85780334472656
803,429.62957763671875
804,311.67169189453125
805,84.40415954589844
806,433.8197326660156
807,439.47760009765625
808,310.2544250488281
809,48.2862548828125
810,122.35118865966797
811,665.6236572265625
812,273.695556640625
813,638.621337890625
814,406.6646423339844
815,145.96510314941406
816,536.57769775390625
817,99.00568389892578
818,57.07889175415039
819,186.35801696777344
820,521.6534423828125
821,593.078857421875
822,173.08758544921875
823,48.89401626586914
824,43.53877639770508
825,376.2653503417969
826,375.5313720703125
827,256.52740478515625
828,489.5437927246094
829,212.73574829101562
830,90.27769470214844
831,468.4961242675781
832,377.6724853515625
833,407.2886657714844
834,282.9289855957031
835,437.25579833984375
836,346.253173828125
837,51.02205276489258
838,344.6778259277344
839,61.72367858886719
840,90.31507110595703
841,504.93719482421875
842,54.067665100097656
843,29.717418670654297
844,324.475341796875
845,137.24180603027344
846,114.14300537109375
847,244.901123046875
848,481.3136291503906
849,399.5578918457031
850,380.14422607421875
851,118.73710632324219
852,121.3077163696289
853,304.1793212890625
854,295.1800231933594
855,396.9796142578125
856,366.8021545410156
857,318.5231628417969
858,60.768516540527344
859,191.29116821289062
860,256.0972595214844
861,277.2657775878906
862,270.4007568359375
863,149.87432861328125
864,33.69161605834961
865,71.56116485595703
866,21.450525283813477
867,296.4559326171875
868,551.05609130859375
869,433.1053466796875
870,110.52262115478516
871,100.22537231445312
872,300.9668884277344
873,498.3658447265625
874,18.01561737060547
875,53.16013717651367
876,331.3345031738281
877,492.1651916503906
878,293.9052734375
879,226.10975646972656
880,324.8114929199219
881,22.67432403564453
882,23.430749893188477
883,219.75
884,420.1211853027344
885,226.62538146972656
886,412.8850402832031
887,90.12491607666016
888,78.3346176147461
889,61.15605163574219
890,35.11410140991211
891,352.3028564453125
892,498.7138977050781
893,306.6693115234375
894,486.6552429199219
895,487.2079772949219
896,404.1936340332031
897,241.78050231933594
898,162.54249572753906
899,407.2990417480469
900,242.84832763671875
901,292.0997314453125
902,319.4198913574219
903,291.15557861328125
904,388.7351989746094
905,51.181663513183594
906,467.7030334472656
907,108.35618591308594
908,468.2745666503906
909,0.75
910,275.4859313964844
911,514.20745849609375
912,424.2640686035156
913,1531.370849609375
914,64.51744079589844
915,479.2740478515625
916,401.7116394042969
917,251.25
918,58.835575103759766
919,18.75
920,113.87410736083984
921,197.72850036621094
922,323.17254638671875
923,74.9437255859375
924,430.53985595703125
925,9.75
926,354.7888488769531
927,349.7067565917969
928,53.539703369140625
929,161.08946228027344
930,347.2921142578125
931,426.865966796875
932,285.28802490234375
933,355.5126647949219
934,187.10057067871094
935,33.75
936,1531.521484375
937,66.78369903564453
938,86.26304626464844
939,280.54913330078125
940,297.1741943359375
941,0.75
942,44.020591735839844
943,191.8593292236328
944,208.2205810546875
945,264.0394287109375
946,117.67115020751953
947,0.75
948,202.83029174804688
949,246.3712921142578
950,279.134033203125
951,292.52789306640625
952,248.9570770263672
953,162.81910705566406
954,99.309173583984375
955,195.2090301513672
956,86.27934265136719
957,236.5177001953125
958,326.5016174316406
959,636.14593505859375
960,8.1124906539917
961,61.11924743652344
962,84.93894958496094
963,45.40443420410156
964,110.74887084960938
965,50.04810333251953
966,52.32828903198242
967,414.39111328125
968,68.2293930053711
969,12.09338665008545
970,142.8902587890625
971,169.78018188476562
972,1745.776123046875
973,289.04205322265625
974,49.47726821899414
975,251.0719451904297
976,543.30755615234375
977,351.5828552246094
978,89.6304931640625
979,1543.294677734375
980,130.46551513671875
981,79.86003112792969
982,59.92964553833008
983,0.75
984,74.67680358886719
985,97.94896697998047
986,151.95599365234375
987,32.46729278564453
988,1898.8846435546875
989,236.48797607421875
990,31.642534255981445
991,36.688724517822266
992,342.9755859375
993,136.0996856689453
994,46.885498046875
995,77.815887451171875
996,50.339473724365234
997,1659.0611572265625
998,42.22706604003906
999,100.20011138916016
1000,377.1314392089844
1001,307.0029602050781
1002,81.75
1003,116.28870391845703
1004,597.6746826171875
1005,524.53369140625
1006,739.07318115234375
1007,50.31153106689453
1008,59.1121826171875
1009,164.8669891357422
1010,45.40443420410156
1011,10.006248474121094
1012,225.14495849609375
1013,40.921417236328125
1014,566.42132568359375
1015,4.5
1016,231.38076782226562
1017,578.89990234375
1018,64.08002471923828
1019,61.11924743652344
1020,518.2977294921875
1021,812.92974853515625
1022,106.2699966430664
1023,43.95025634765625
1024,92.18900299072266
1025,486.440185546875
1026,372.94989013671875
1027,598.3876953125
1028,55.05735778808594
1029,63.81614303588867
1030,33
1031,87.75
1032,115.37574768066406
1033,155.6426239013672
1034,666.88836669921875
1035,127.15984344482422
1036,204.92025756835938
1037,327.1685485839844
1038,66.897308349609375
1039,186.52244567871094
1040,1871.45263671875
1041,2191.0791015625
1042,87.75
1043,411.45550537109375
1044,10.5
1045,278.25909423828125
1046,1803.4306640625
1047,140.97207641601562
1048,0.75
1049,236.40232849121094
1050,8.1124906539917
1051,60.08431625366211
1052,146.23654174804688
1053,0.75
1054,93.11183166503906
1055,52.958709716796875
1056,551.0943603515625
1057,17.508926391601562
1058,1840.5386962890625
1059,39.179874420166016
1060,101.12492370605469
1061,820.80914306640625
1062,67.22025299072266
1063,0.75
1064,1124.9320068359375
1065,2174.110595703125
1066,267.3800048828125
1067,61.11924743652344
1068,20.374616622924805
1069,710.32763671875
1070,69
1071,61.5
1072,69.0855484008789
1073,61.86931610107422
1074,216.6370849609375
1075,145.9805145263672
1076,36.45030975341797
1077,0.75
1078,53.85396957397461
1079,38.71772766113281
1080,2377.105712890625
1081,50.701332092285156
1082,48.75
1083,45.89117431640625
1084,2311.740966796875
1085,2012.1409912109375
1086,41.25
1087,2135.419677734375
1088,84.1939697265625
1089,39.813629150390625
1090,49.98624801635742
1091,1722.3953857421875
1092,119.33251953125
1093,37.76903533935547
1094,39.11521530151367
1095,40.00390625
1096,2300.2470703125
1097,854.763427734375
1098,0.75
1099,59.703956604003906
1100,49.35205078125
1101,2299.240234375
1102,707.986083984375
1103,392.87188720703125
1104,881.87310791015625
1105,60.78239822387695
1106,2297.736083984375
1107,393.5985412597656
1108,141.2232208251953
1109,136.69354248046875
1110,24.75
1111,330.01788330078125
1112,100.15518951416016
1113,70.44013214111328
1114,57.00493240356445
1115,105.40902709960938
1116,2229.427001953125
1117,45.006248474121094
1118,619.7274169921875
1119,54.30124282836914
1120,559.14849853515625
1121,2239.67236328125
1122,37.5
1123,2130.764892578125
1124,691.6793212890625
1125,37.18366622924805
1126,509.7269592285156
1127,57.632999420166016
1128,183.98403930664062
1129,109.23512268066406
1130,45.311424255371094
1131,41.27726364135742
1132,19.800567626953125
1133,493.8816833496094
1134,71.1512451171875
1135,2196.6025390625
1136,58.792537689208984
1137,75.75
1138,41.926273345947266
1139,379.61041259765625
1140,130.9925994873047
1141,2154.731201171875
1142,52.015621185302734
1143,167.74534606933594
1144,489.6540832519531
1145,52.015621185302734
1146,8.385254859924316
1147,165.0426025390625
1148,129.9124755859375
1149,88.72217559814453
1150,162.81219482421875
1151,40.28414535522461
1152,51.51031494140625
1153,2050.41552734375
1154,971.32415771484375
1155,2189.647216796875
1156,57.40317916870117
1157,186.34141540527344
1158,101.05258178710938
1159,841.033935546875
1160,200.60922241210938
1161,599.83966064453125
1162,160.015625
1163,488.8096008300781
1164,199.08934020996094
1165,55.89387130737305
1166,52.09666442871094
1167,0.75
1168,2087.703125
1169,154.73464965820312
1170,138.2707977294922
1171,2135.550537109375
1172,31.54461097717285
1173,2082.701416015625
1174,196.027099609375
1175,78.23761749267578
1176,33.61640167236328
1177,21.840330123901367
1178,146.9023895263672
1179,2167.09033203125
1180,1819.341064453125
1181,131.9168701171875
1182,300.8425598144531
1183,513.842529296875
1184,111.00253295898438
1185,77.55522155761719
1186,40.31903839111328
1187,260.3029479980469
1188,2178.77880859375
1189,320.1059265136719
1190,50.71797180175781
1191,475.01116943359375
1192,106.62932586669922
1193,47.2261848449707
1194,736.79931640625
1195,1686.01220703125
1196,338.2707824707031
1197,504.09429931640625
1198,352.2685546875
1199,51.98857879638672
1200,431.88018798828125
1201,55.68718338012695
1202,234.27027893066406
1203,529.75701904296875
1204,50.339473724365234
1205,116.34673309326172
1206,595.39703369140625
1207,254.25
1208,75.84276580810547
1209,707.94439697265625
1210,334.21484375
1211,1845.8607177734375
1212,0.75
1213,139.5987548828125
1214,159.24215698242188
1215,161.50096130371094
1216,120.24584197998047
1217,171.79420471191406
1218,753.630615234375
1219,2037.2476806640625
1220,52.78849411010742
1221,44.307167053222656
1222,165.1703643798828
1223,1894.2835693359375
1224,321.40802001953125
1225,228.29708862304688
1226,0.75
1227,98.05228424072266
1228,144.2361297607422
1229,83.25
1230,27.17650604248047
1231,1049.1639404296875
1232,50.76231384277344
1233,356.3092041015625
1234,758.27374267578125
1235,14.735161781311035
1236,108.5014419555664
1237,366.36407470703125
1238,281.1619873046875
1239,481.3153991699219
1240,120.8058853149414
1241,621.121826171875
1242,272.0433044433594
1243,174.05979919433594
1244,238.35963439941406
1245,1989.8472900390625
1246,746.91717529296875
1247,24.840742111206055
1248,738.70428466796875
1249,175.7514190673828
1250,51
1251,555.316650390625
1252,279.45526123046875
1253,637.08734130859375
1254,622.1280517578125
1255,81.8359603881836
1256,1863.891845703125
1257,2114.21484375
1258,717.11334228515625
1259,599.11669921875
1260,308.25
1261,111.91346740722656
1262,1100.50634765625
1263,93.58485412597656
1264,166.51519775390625
1265,390.6182556152344
1266,93.82197570800781
1267,103.63306427001953
1268,20.124610900878906
1269,449.3808288574219
1270,1576.647705078125
1271,4.373213768005371
1272,12.572291374206543
1273,164.43312072753906
1274,389.26806640625
1275,222.8017578125
1276,24.487241744995117
1277,1862.5966796875
1278,122.4132308959961
1279,124.56549835205078
1280,502.3287048339844
1281,54.337486267089844
1282,142.06710815429688
1283,145.84945678710938
1284,2050.015625
1285,82.857177734375
1286,428.634033203125
1287,163.45355224609375
1288,368.8360900878906
1289,591.54461669921875
1290,119.69257354736328
1291,277.7279357910156
1292,25.544078826904297
1293,118.79867553710938
1294,416.4310302734375
1295,126.90079498291016
1296,1505.55810546875
1297,669.246337890625
1298,587.38983154296875
1299,43.27311706542969
1300,1696.0882568359375
1301,115.65087890625
1302,617.6285400390625
1303,2047.690185546875
1304,481.9559631347656
1305,416.59039306640625
1306,2026.6883544921875
1307,62.25
1308,126.75
1309,614.2664794921875
1310,53.397682189941406
1311,1709.7279052734375
1312,142.54144287109375
1313,1863.4217529296875
1314,469.2393493652344
1315,641.54815673828125
1316,143.15769958496094
1317,1981.9713134765625
1318,15.29705810546875
1319,50.42321014404297
1320,428.2861328125
1321,1591.5355224609375
1322,450.2811584472656
1323,140.74844360351562
1324,122.8558578491211
1325,1959.0604248046875
1326,106.9664077758789
1327,480.9833679199219
1328,12.772039413452148
1329,46.48789978027344
1330,202.40553283691406
1331,1937.930908203125
1332,351.1618347167969
1333,148.52651977539062
1334,187.949462890625
1335,89.7621841430664
1336,159.23509216308594
1337,224.65599060058594
1338,228.651611328125
1339,1606.5771484375
1340,537.86083984375
1341,101.21388244628906
1342,597.76458740234375
1343,246.98582458496094
1344,1715.65966796875
1345,1873.5367431640625
1346,1436.3040771484375
1347,337.6841125488281
1348,16.190275192260742
1349,144.65670776367188
1350,358.45684814453125
1351,304.8378601074219
1352,679.51531982421875
1353,69.491455078125
1354,1407.8291015625
1355,65.16373443603516
1356,324.9863586425781
1357,1754.048583984375
1358,1046.2392578125
1359,126.34996032714844
1360,305.2951354980469
1361,381.5318603515625
1362,1986.9017333984375
1363,313.4291076660156
1364,540.77081298828125
1365,319.4410095214844
1366,265.0313720703125
1367,272.0133361816406
1368,130.0185089111328
1369,271.66363525390625
1370,1571.2572021484375
1371,529.50054931640625
1372,397.6874694824219
1373,150.26414489746094
1374,223.9538116455078
1375,446.1447448730469
1376,181.32791137695312
1377,903.7811279296875
1378,189.70849609375
1379,460.2641906738281
1380,113.2201919555664
1381,129.81068420410156
1382,381.28704833984375
1383,307.69842529296875
1384,10.062305450439453
1385,475.7909240722656
1386,226.73828125
1387,270.5411376953125
1388,64.06685638427734
1389,46.71723556518555
1390,221.07196044921875
1391,33.153053283691406
1392,1514.6593017578125
1393,58.33631134033203
1394,1508.64453125
1395,415.1729431152344
1396,410.135498046875
1397,479.7051696777344
1398,236.6544189453125
1399,114.30797576904297
1400,493.7905578613281
1401,58.24946212768555
1402,228.0998992919922
1403,210.6378631591797
1404,1253.300048828125
1405,139.79002380371094
1406,29.403444290161133
1407,660.03619384765625
1408,261.6683349609375
1409,259.8433532714844
1410,1634.3172607421875
