polygon_id,a_tree,a_grass,a_soil,a_water,a_building,a_road,a_other_paved,a_shrub,a_total,p_tree,p_grass,p_soil,p_water,p_building,p_road,p_other_paved,p_shrub,Impervious Surface (%)
30,78161.625,43544.25,15172.3125,0,12913.875,18493.3125,16518.9375,0,184804.3125,42.29426464276909,23.5623559920984,8.209934224343385,0,6.98786452832371,10.006970210719514,8.938610401745901,0,25.933445140789125
31,48247.3125,28802.25,31493.25,0,17292.9375,11067.1875,21567.375,9776.25,168246.5625,28.67655171260928,17.119071897828523,18.718510222162784,0,10.278330352217449,6.577957573427391,12.818909747413116,5.810668494341452,31.50590114473334
32,47882.25,19761.1875,29045.25,0,19378.6875,8353.6875,20200.5,10201.5,154823.0625,30.927078451248178,12.763723427832335,18.760286439883593,0,12.516667211643615,5.39563509796869,13.047474758484382,6.589134612939206,33.14365726065226
33,53805.375,21109.5,21823.875,0,17499.375,12794.0625,16031.25,3830.625,146894.0625,36.62869287177622,14.370560416626779,14.856880277240613,0,11.912921939918435,8.709720653276914,10.913477187003389,2.607746654157652,32.38052175280634
34,79016.625,46475.4375,18703.125,0,15928.3125,10288.6875,14088.9375,0,184501.125,42.82717788306169,25.189785428137633,10.137133310162742,0,8.633179065981304,5.576490387253736,7.636233925402894,0,21.845903378637935
35,73105.875,30948.1875,22228.875,0,17028,14713.875,19277.4375,2003.0625,179305.3125,40.771728389252274,17.260050507427103,12.397220522955783,0,9.496651137985664,8.206045205715808,10.75118033661161,1.117123900051762,28.775332800345172
36,59378.625,25979.625,25806.375,0,21167.4375,7616.25,23538.375,8579.25,172065.9375,34.50922702234427,15.098644959871852,14.997956815247063,0,12.30193367005018,4.426355448765099,13.679857467431637,4.986024616289903,32.003867287359405
37,45880.3125,36213.75,17361,0,20015.4375,39.9375,23787.5625,5149.125,148447.125,30.906838040817565,24.395049752563413,11.695073245776905,0,13.483209930808698,0.026903518677104728,16.024266216001152,3.468659295355164,30.5956381107901
38,71080.3125,36449.4375,32159.8125,0,12249.5625,6705.5625,6247.125,0,164891.8125,43.10724190747797,22.105062069106676,19.50358359970117,0,7.428848233443974,4.066643697060459,3.7886204932097525,0,15.284112423714186
39,54506.25,26880.1875,14220.5625,0,19789.875,4617,19893.9375,3328.3125,143236.125,38.05342402274566,18.76634647858562,9.92805585881355,0,13.816259690074691,3.223348858397279,13.88891070601079,2.323654385372405,31.66428786812745
40,59029.3125,34182,25263,0,13960.6875,7615.125,7184.25,0,147234.375,40.09207258834766,23.216045845272205,17.158357211079274,0,9.481948424068767,5.172110792741165,4.879465138490927,0,19.53352435530086
41,49979.8125,32172.75,29283.75,0,11966.0625,8263.125,8625.9375,0,140291.4375,35.62570417029193,22.93279659351983,20.873511970393775,0,8.529431812258679,5.889971011238658,6.148584442297129,0,20.567987265794464
42,73069.875,38940.75,14949,0,16841.8125,0,10209.375,0,154010.8125,47.444639641778394,25.284426052878594,9.706461356406388,0,10.935474092119343,0,6.628998856817277,0,17.564472948936622
43,36649.125,43259.625,13560.1875,0,21436.3125,0,23171.0625,910.6875,138987,26.368743119860135,31.124943340024608,9.756443048630448,0,15.423250016188565,0,16.67138833128278,0.6552321440134689,32.30631973894871
44,89419.5,45729.5625,32817.375,0,9753.1875,5041.6875,5920.3125,0,188681.625,47.391737271713666,24.236362443878676,17.392989380921435,0,5.169124179421287,2.672060673634754,3.1377260504301887,0,10.97891090348623
45,31209.75,43272.5625,13275.5625,0,20783.8125,0,22492.125,1309.5,132343.3125,23.58241562073641,32.697203721570745,10.031154766509264,0,15.704467500010628,0,16.995286407086116,0.9894719840868423,33.02654229037257
46,59541.75,34592.625,12082.5,0,19468.125,7500.375,22056.75,0,155242.125,38.35411941185423,22.283014355800656,7.783003485684056,0,12.540491184335437,4.831404491532179,14.207967070793446,0,31.579862746661064
47,74468.8125,16059.375,12303.5625,0,17870.0625,10870.875,15770.8125,0,147343.5,50.54095531869407,10.899276181168494,8.350258070427268,0,12.128164798582903,7.377912836331429,10.703432794795834,0,30.209510429710168
48,80760.9375,31664.8125,15304.5,0,12165.1875,4024.6875,5531.0625,0,149451.1875,54.03833776830981,21.187394379184845,10.24046730976962,0,8.13990688431298,2.692977933012409,3.7009157254103453,0,14.533800542735733
49,49147.3125,44169.1875,13155.1875,0,23757.75,3601.125,22723.875,122.0625,156676.5,31.368656116265043,28.19132894850217,8.396401183329981,0,15.163569520636472,2.2984461613579574,14.503690725794872,0.07790734411350778,31.99062945756488
50,86565.9375,34641,10310.0625,206.4375,12868.875,0,10523.25,0,155115.5625,55.80738393028746,22.332382026464945,6.646697683863925,0.13308625947831637,8.296314562247744,0,6.78413553765761,0,15.100546852872613
51,56236.5,26866.125,31988.25,0,13438.6875,8263.125,8584.3125,0,145377,38.68321673992447,18.48031325450381,22.003652572277595,0,9.244025877545967,5.68392868197858,5.904862873769579,0,20.832817433294124
52,34378.875,49402.125,19468.6875,0,24739.875,60.75,34293.9375,6193.125,168537.375,20.398368611116673,29.31226678948809,11.551554959248653,0,14.67916241130491,0.03604541722570439,20.347971777773328,3.6746300338426416,36.40077335661719
53,133440.1875,50252.0625,18165.9375,206.4375,8862.75,0,9900,0,220827.375,60.42737568202312,22.756264933185932,8.22630686073228,0.09348365437029717,4.013429041576027,0,4.483139828112344,0,8.504519205027854
54,94893.75,30057.1875,9129.9375,206.4375,4658.625,0,8218.125,0,147164.0625,64.48160535117057,20.42427138079312,6.203917821309125,0.14027711419015768,3.1655996177735313,0,5.5843287147634975,0,8.762219721501351
55,27594.5625,15627.9375,31111.875,0,5237.4375,4524.1875,8469.5625,0,92565.5625,29.8108300265555,16.883101099288407,33.610636785143505,0,5.658084236240665,4.887549297828769,9.149798554943152,0,19.695432089012584
56,77476.5,31976.4375,38450.25,0,11319.75,7461,10001.25,0,176685.1875,43.850025628209494,18.097972983728475,21.76201103445641,0,6.406734011021722,4.222764854014715,5.660491488569182,0,16.289990353605617
57,103584.375,36785.25,13678.3125,206.4375,9138.9375,0,815.625,0,164208.9375,63.08083870282639,22.40149078365482,8.32982218157279,0.12571636059699856,5.565432454003912,0,0.4966995173450897,0,6.0697626560570725
58,77589,32018.0625,14726.25,206.4375,10164.9375,0,8970.1875,0,143674.875,54.00317905270493,22.285081159806126,10.249704410739874,0.1436837860481869,7.07495830429642,0,6.2433932864044595,0,13.33751543784674
59,45465.75,23008.5,56885.625,0,6243.1875,7153.3125,6951.375,0,145707.75,31.203384857703178,15.790855325128552,39.04090551120308,0,4.284732624036813,4.909356228477895,4.770765453450486,0,13.964854305965194
60,94350.375,20115,42132.375,0,7559.4375,7008.1875,1276.3125,0,172441.6875,54.714365399607914,11.664812779102501,24.43282457439417,0,4.383764511699064,4.06409123083999,0.7401415043563639,0,9.187997246895419
61,47117.8125,20842.875,27412.3125,0,9517.5,15171.1875,28013.0625,0,148074.75,31.820288401634983,14.075914360821141,18.512482715655437,0,6.427496923006792,10.245627630639255,18.91818996824239,0,35.59131452188844
62,81334.125,40851.5625,8545.5,0,2920.5,0,9082.125,0,142733.8125,56.98308170672593,28.620802446512105,5.987018668053865,0,2.0461164378972923,0,6.3629807408108014,0,8.409097178708093
63,32447.25,50155.875,26166.9375,0,24323.625,3638.8125,51809.625,10543.5,199085.625,16.298138049896874,25.193117283078575,13.143559460910351,0,12.217670160766254,1.827762551917046,26.02379001497471,5.295962478456192,42.309941345998936
64,77482.125,20634.75,35746.875,0,9189.5625,0,825.75,0,143879.0625,53.85225873292022,14.341732314248295,24.845084739136382,0,6.387004710987744,0,0.5739195027073518,0,6.960924213695095
65,41729.0625,20179.125,25053.75,0,14481,15356.25,30444.75,0,147243.9375,28.340088704840564,13.704554049975743,17.01513177749678,0,9.834700325098275,10.429122081851418,20.67640306073722,0,40.940225467686915
66,69573.9375,13772.25,65787.1875,0,4167.5625,13482,8532.5625,0,175315.5,39.68498934777587,7.855694448009445,37.525026309710206,0,2.377178572345286,7.690135783772684,4.866975538386509,0,14.934289894504479
67,80722.6875,41980.5,9973.6875,30.9375,2460.375,0,9637.875,0,144806.0625,55.74537840913947,28.99084421966104,6.887617360633641,0.021364782292868437,1.699082868163755,0,6.6557123601092325,0,8.356580593523923
68,27868.5,39720.9375,22468.5,0,22565.25,1667.8125,45743.625,12268.6875,172303.3125,16.174094157359857,23.052915770264136,13.040085924059063,0,13.096236904905703,0.9679515012225897,26.548314327967432,7.120401414221216,43.725967114929034
69,62109.5625,18396,51847.3125,0,8581.5,0,1127.25,0,142061.625,43.72015489756646,12.949309850566612,36.496353255145436,0,6.040688328040736,0,0.7934936686807574,0,6.834181996721493
70,74289.375,47606.0625,11323.125,206.4375,2551.5,0,10381.5,0,146358,50.75867052023122,32.5271338088796,7.736594514819825,0.14104968638543847,1.7433280039355552,0,7.093223465748371,0,8.849033002982777
71,70086.9375,32035.5,22921.3125,206.4375,1438.875,0,8179.875,0,134868.9375,51.96670100555957,23.753060262671678,16.995249554776095,0.1530652675305609,1.0668690854037461,0,6.065054824058357,0,7.142857142857142
72,38095.875,30526.875,14937.75,0,20893.5,3272.0625,41681.8125,2129.625,151537.5,25.13956941351151,20.144766146993316,9.857461024498887,0,13.787676317743133,2.15924276169265,27.50593912397921,1.4053452115812917,44.072225108616266
73,61786.125,50511.375,31930.3125,0,3401.4375,0,6963.75,0,154593,39.96696163474414,32.67377889037667,20.654436164638764,0,2.200253245619142,0,4.504570064621296,0,6.704823310240437
74,20459.8125,12309.75,65055.375,0,1692.5625,0,11916,0,111433.5,18.360558090699836,11.046722933408715,58.380446634091186,0,1.5188991640754352,0,10.693373177724832,0,12.212272341800267
75,50391,37077.1875,29591.4375,0,20347.875,5832.5625,40155.1875,12002.0625,195397.3125,25.788993387511404,18.975280174337094,15.144239765324304,0,10.413590002677237,2.9849758041068246,20.55053213692486,6.1423887291182675,36.17085229851918
76,40848.75,16137,13984.875,0,17305.875,16272.5625,38526.75,0,143075.8125,28.550423224051237,11.278635932960366,9.77445087023357,0,12.095597919459657,11.373384652280064,26.92750740101511,0,50.396489972754836
77,36951.75,30138.1875,44065.6875,0,15668.4375,5284.125,18567,12374.4375,163049.625,22.662885609212534,18.484058151007705,27.025936122208194,0,9.609612717600546,3.2408078215451273,11.3873306976327,7.589368880793194,26.228314798015433
78,72199.6875,17509.5,73870.3125,0,3044.25,0,810,0,167433.75,43.121346502721224,10.457569038500303,44.119129207821004,0,1.8181818181818181,0,0.48377343277565005,0,2.301955250957468
79,60715.6875,26439.1875,16908.1875,0,16376.625,12838.5,34891.875,45,168215.0625,36.09408491584991,15.71749111349645,10.051530016819985,0,9.735528291350247,7.632194055154841,20.74242013850573,0.026751468822835058,38.1203402359442
80,52948.125,51597.5625,28688.0625,0,8474.0625,0,10663.3125,0,152371.125,34.749448099172334,33.863084295006686,18.82775525874735,0,5.561462186487105,0,6.9982501605865295,0,12.559712347073635
81,23034.375,28079.4375,49048.875,0,8569.6875,24193.6875,18326.8125,0,151252.875,15.229049365177355,18.564564475220717,32.42839185701429,0,5.6658013938578025,15.995522399161008,12.116670509568825,0,33.777994302587636
82,25268.0625,29171.8125,77011.875,0,8065.125,24202.6875,9390.9375,0,173110.5,14.596493280303621,16.851555798175156,44.48711949881723,0,4.658946164444098,13.981062673841274,5.424822584418623,0,24.064831422703996
83,37081.6875,27284.625,48432.9375,0,18145.125,5410.125,18666,12150,167170.5,22.181956445664756,16.321435301084822,28.972179601065978,0,10.854262564268218,3.2362916902204635,11.16584564860427,7.268028749091496,27.235913959766613
84,45700.3125,48548.25,33506.4375,0,10233.5625,0,3508.3125,0,141496.875,32.297753925660906,34.3104750546611,23.67998409858875,0,7.232359371894255,0,2.479427549194991,0,9.711786921089246
85,30452.0625,15131.8125,49349.8125,0,5456.8125,5231.25,14112,0,119733.75,25.433148548341634,12.63788405524758,41.21629239875975,0,4.557455604622756,4.369068871558771,11.78615052146951,0,20.712674997651035
86,31731.75,24874.3125,43068.9375,0,14986.125,3962.8125,18649.6875,9933.1875,147206.8125,21.555897761185474,16.89752809503976,29.25743501171184,0,10.180320289184985,2.6920034696084465,12.66903833000256,6.747777043266934,27.3895477008056
87,26381.25,26853.75,97901.4375,0,5001.1875,11908.6875,6564.9375,0,174611.25,15.108562592616456,15.379163713678242,56.06823013981058,0,2.864184008762322,6.8201146833322595,3.759744861800142,0,13.444043553894724
88,31524.1875,51737.625,25506.5625,0,14596.875,7368.75,13030.3125,0,143764.3125,21.92768633036102,35.9878081704039,17.74192917313885,0,10.153336906890576,5.125576627370579,9.063662791835075,0,24.34257632609623
89,23961.375,17895.9375,86394.9375,0,5895.5625,11110.5,5232.9375,0,150491.25,15.922105105778575,11.891679748822606,57.40861179636689,0,3.9175450399940193,7.382821260372281,3.4772370486656197,0,14.77760334903192
90,65114.4375,20883.375,21009.9375,0,16147.125,14756.625,24093,0,162004.5,40.19298075053471,12.890614149606956,12.968736979528348,0,9.967084247659788,9.108774756256771,14.871809116413434,0,33.94766812032999
91,49614.75,25953.75,50766.75,0,5669.4375,9219.9375,1320.1875,0,142544.8125,34.8064227170666,18.207432136472875,35.614589622473986,0,3.97730187480516,6.468097532486494,0.9261561166948815,0,11.371555523986537
92,56297.25,34113.375,43908.75,0,5766.1875,10009.6875,5466.375,0,155561.625,36.18967724205761,21.92917115644684,28.225952255255756,0,3.706690194320097,6.434548044866465,3.513961107053234,0,13.655199346239794
93,27140.0625,19796.0625,84484.125,0,4485.375,12110.625,5469.75,0,153486,17.68243520581682,12.897633986161605,55.04353817286267,0,2.922334936085376,7.890377624017826,3.563680075055706,0,14.376392635158908
94,50299.875,26915.0625,49635.5625,0,5469.75,11257.3125,3337.875,0,146915.4375,34.23729722072263,18.320105060436553,33.785123840372464,0,3.723060076651237,7.662443574045784,2.2719702277713325,0,13.657473878468354
95,42698.8125,36262.6875,43303.5,0,10623.375,24448.5,21470.0625,0,178806.9375,23.879841071602716,20.280358249522617,24.21802006423828,0,5.941254376665335,13.673127196197296,12.007399041773757,0,31.621780614636386
96,35924.625,30417.75,53889.1875,0,14616,5726.25,24476.625,12227.625,177278.0625,20.264563191511638,17.158214372971276,30.398113979838875,0,8.244674943917554,3.2300950942534135,13.806911388147643,6.897427029359597,27.15465386149007
97,26795.8125,25692.75,71597.8125,0,6941.8125,13241.25,10224.5625,0,154494,17.344241523942678,16.6302574857276,46.34342595828964,0,4.493257019690085,8.570721193056041,6.618096819293953,0,19.682075032040082
98,42740.4375,26531.4375,52571.8125,0,9300.375,12934.6875,13318.3125,0,157397.0625,27.154533141303066,16.85637398728455,33.40075835278057,0,5.908861863289221,8.217870965666847,8.461601689675751,0,22.588334518631818
99,55558.125,44639.4375,19638.5625,0,27317.8125,13142.25,14628.9375,0,174925.125,31.761089208882943,25.519168558547552,11.226839197628129,0,15.616860356681181,7.5130716642334825,8.362971014026716,0,31.492903034941378
100,56143.125,58996.125,22021.3125,0,27296.4375,13464.5625,15234.75,0,193156.3125,29.066161117566374,30.5432031893858,11.400772884396414,0,14.131786399680829,6.970811528616235,7.8872648803543495,0,28.989862808651413
101,57890.8125,41015.25,45482.0625,0,19419.75,12967.875,13356.5625,0,190132.3125,30.44764550475869,21.57195137465127,23.921269300293186,0,10.213808344649467,6.8204477342587415,7.024877741388645,0,24.05913382029685
102,44598.9375,26015.625,57339.5625,0,16671.375,13218.75,14851.125,0,172695.375,25.825206668099828,15.064459601190825,33.20272039711544,0,9.653631430488511,7.654374067632094,8.599607835473302,0,25.90761333359391
103,55132.875,40739.0625,34862.0625,0,19958.0625,15157.125,12431.8125,0,178281,30.924705941743653,22.85103993134434,19.554558533999696,0,11.194722096016962,8.501817355747388,6.973156141147962,0,26.669695592912312
104,44272.125,51878.8125,28956.9375,0,24778.125,14733,16332.1875,0,180951.1875,24.466335707247016,28.67005915614674,16.002623635724966,0,13.693264654590898,8.141974752169007,9.025742094121378,0,30.86098150088128
105,36784.125,32382,51369.75,0,13583.8125,10572.75,29178.5625,10588.5,184459.5,19.941572540313725,17.55507306481911,27.848796077187675,0,7.364116513380986,5.731745993022859,15.818411358590911,5.740284452684736,30.67511258346705
106,67920.75,30114.5625,36613.6875,0,9523.125,20257.3125,26627.0625,0,191056.5,35.55008596933368,15.762124031372919,19.16380102221071,0,4.984454860211509,10.602786348540876,13.93674776833031,0,29.523988977082695
107,57792.9375,26364.375,25738.875,0,13941,14995.6875,25922.25,0,164755.125,35.07808178956497,16.002157747748363,15.62250339708704,0,8.461648765099113,9.101803358165641,15.733804942334876,0,33.29725706559963
108,43830.5625,34232.625,23530.5,0,18819,9685.125,32717.8125,5629.5,168445.125,26.020677357091813,20.322716374249477,13.969237756212891,0,11.172184413173133,5.749721162900975,19.423424987811313,3.3420379485603995,37.60200380031093
109,45487.125,33549.1875,42557.625,0,13484.8125,9865.125,20449.6875,0,165393.5625,27.502355177820174,20.284457866974115,25.731125417895267,0,8.153166481313322,5.964636622419932,12.364258433577184,0,26.482061537310436
110,35990.4375,33058.125,55550.8125,0,19370.25,13269.9375,11997.5625,0,169237.125,21.266278010808797,19.533612970558323,32.82424733934708,0,11.445626956851223,7.841032220323998,7.089202502110574,0,26.375861679285794
111,41528.8125,33127.3125,47109.375,0,23228.4375,13362.1875,15731.4375,413.4375,174501,23.7986100366187,18.984024446851308,26.996621795863636,0,13.31134921862912,7.657370158337201,9.015098767342307,0.23692557635772862,30.055026188329798
112,37909.6875,38024.4375,52942.5,0,18423,12971.25,14562,0,174832.875,21.68338620525459,21.74902031440025,30.28177623916555,0,10.537491876170314,7.419228220093046,8.329097144916252,0,26.28581724117961
113,40154.0625,27778.5,48724.3125,0,25784.4375,14442.1875,15491.8125,858.9375,173234.25,23.179055238787942,16.035223981400907,28.126258231267776,0,14.884145311911473,8.33679685166184,8.942696089254868,0.4958242957151949,32.32390804222617
114,42816.9375,35132.625,21670.3125,0,16943.625,8052.1875,22072.5,8493.75,155181.9375,27.59144407511989,22.639635492371657,13.96445543154789,0,10.918554873694628,5.18886903316309,14.223627024891346,5.473414069211502,32.087322982295355
115,43301.8125,33234.1875,44441.4375,0,19950.1875,14449.5,14698.125,770.0625,170845.3125,25.34562515433369,19.45279446868055,26.012675940406616,0,11.677339698740637,8.457650835459708,8.603177216231789,0.45073668614700796,28.868287713820795
116,51768.5625,29572.3125,47107.125,0,27602.4375,14045.0625,13546.125,1154.25,184795.875,28.013916706744673,16.0026908068159,25.491437511795105,0,14.936717337440566,7.6003116952691725,7.33031784394538,0.6246080979892003,30.055073298333095
117,26934.1875,27874.6875,26754.1875,0,14580,5950.125,6748.3125,0,108841.5,24.74624798445446,25.610348534336623,24.58086988878323,0,13.395625749369497,5.4667796750320425,6.200128168024145,0,25.062533592425684
118,45083.8125,40251.9375,40305.9375,0,15522.1875,14721.1875,18363.375,737.4375,174985.875,25.764258115119294,23.00296381065043,23.033823444320863,0,8.870537407662189,8.412786174884115,10.494204175051273,0.42142687231183656,27.895085142442095
119,45879.1875,29180.25,30791.25,0,19202.0625,4931.4375,17327.25,0,147311.4375,31.144348516726676,19.808543379396458,20.902144818184944,0,13.035011283492498,3.347627029978579,11.762324972220844,0,28.144963285691922
120,54218.8125,28887.75,43187.625,0,25416,12173.0625,10064.8125,3771.5625,177719.625,30.508061504181093,16.254676432048516,24.300988143543517,0,14.301178049413506,6.8495882207719045,5.66330955289828,2.1221980971431824,27.395461791935737
121,64933.875,35025.1875,42840.5625,0,15503.0625,111.375,15775.875,0,174189.9375,37.27762690080763,20.10746889440729,24.59416606656742,0,8.900090741464329,0.06393882539856816,9.05670857135476,0,18.020738138217656
122,52126.3125,31956.75,44945.4375,0,25434.5625,13479.1875,14135.0625,4189.5,186266.8125,27.984755738492062,17.156437892015788,24.12960038171051,0,13.654908332100224,7.2364944238255,7.588610289876518,2.2491929419793983,29.135322666847905
123,55815.1875,28599.75,25839.5625,0,20362.5,349.3125,16987.5,162,148115.8125,37.683476570065736,19.30904575093898,17.445512443176856,0,13.747688147745873,0.23583741270028138,11.469065802815617,0.10937387255665226,25.480460329469373
124,55056.9375,40412.8125,30801.9375,0,12371.625,13987.6875,22631.625,234.5625,175497.1875,31.37197711501787,23.027612621997147,17.55124280837834,0,7.049471946665813,7.970320037180083,12.895719482684017,0.13365598807673199,27.952872154003174
125,42320.25,24249.9375,41068.6875,0,14327.4375,10845.5625,12816.5625,1872.5625,147501,28.691500396607484,16.440524132039783,27.84298920007322,0,9.713451095246812,7.3528738788211605,8.689136005857586,1.269525291353957,26.08663743988876
126,48638.25,16977.9375,16576.3125,0,13329,19476,25900.3125,1473.1875,142371,34.16303179720589,11.925137492888298,11.64304001517163,0,9.362159428535307,13.679752196725456,18.192126556672356,1.0347525128010622,41.665169571032195
127,52395.75,42886.125,27664.875,0,11985.75,13122.5625,29426.625,0,177481.6875,29.521778127109595,24.163690127185657,15.587453212602567,0,6.75323193554828,7.3937557642390574,16.580090833314845,0,30.72707853310218
128,33957,30342.9375,57475.125,0,7835.0625,10887.75,12367.125,21549.9375,174414.9375,19.469089337603325,17.396983271573284,32.95309783888206,0,4.49219694844084,6.242441247327226,7.090634080581544,12.35555727559172,20.338166028848985
129,34598.8125,39345.75,41496.75,0,16744.5,8313.75,8446.5,0,148946.0625,23.229088382245756,26.416106165948495,27.860253103367537,0,11.241989025389644,5.581718549961668,5.670844773086902,0,22.494552348438216
130,55550.8125,29529,28747.125,0,18585.5625,0,12706.875,1970.4375,147089.8125,37.76659413445102,20.075489592455632,19.543926606065938,0,12.63551988007327,0,8.638854577369184,1.3396152095849603,21.56323888522811
