polygon_id,a_tree,a_grass,a_soil,a_water,a_building,a_road,a_otherpaved,a_shrub,a_total,p_tree,p_grass,p_soil,p_water,p_building,p_road,p_otherpaved,p_shrub,Impervious Surface (%)
2042,2951.4375,13894.3125,47974.5,0,1001.25,0,2353.5,4390.875,72565.875,4.067252685921585,19.14717144938995,66.11165372153232,0,1.379780785389827,0,3.2432600034106938,6.050881354355611,4.920792079207921
2043,5671.125,6786,7552.6875,0,14279.625,6738.1875,2502.5625,68.0625,43598.25,13.00768952882283,15.564844919234144,17.32337307116685,0,32.75274810342158,15.455178820250811,5.740052639727512,0.15611291737627084,54.032331011668624
2044,15792.1875,2301.1875,13172.625,0,194.0625,8209.125,0,145.125,39814.3125,39.664599256862715,5.779799663751572,33.08514996962462,0,0.4874189401110468,20.61852757095831,0,0.36450459869173935,21.183160103795924
2045,18829.125,19247.625,19112.0625,0,1080,5361.1875,6329.25,0,69959.25,26.914418036213938,27.512623420062393,27.318849901907182,0,1.5437558292863345,7.663300421316695,9.047052391213455,0,18.254108641816487
2046,996.75,2883.375,10063.125,0,10382.0625,4395.9375,3414.9375,47.8125,32184,3.097035794183445,8.959032438478747,31.267477628635348,0,32.258459172259506,13.65876677852349,10.610668344519016,0.14855984340044745,56.61199698937529
2047,22452.75,4791.9375,13015.6875,0,1049.0625,0,3001.5,0,44310.9375,50.670898127578546,10.814344652491274,29.37353221199619,0,2.367502380196763,0,6.773722627737226,0,9.14122500793399
2048,27326.8125,9144.5625,5596.3125,0,3232.6875,2848.5,5009.625,0,53158.5,51.40628968086007,17.202446457292815,10.527596715482943,0,6.081224075171422,5.358503343773808,9.423939727418945,0,20.863667146364175
2049,4863.375,6625.6875,6064.3125,0,16490.25,6834.375,2926.125,136.6875,43940.8125,11.068013364568532,15.078664055199253,13.80109323194695,0,37.52832290026499,15.553592687891241,6.659241906371212,0.3110718537578248,59.92757531396872
2050,22187.8125,11094.1875,12476.8125,0,5432.0625,919.6875,3476.8125,0,55587.375,39.91520106858797,19.958106494505273,22.44540689320192,0,9.772115520835442,1.6544898909149786,6.254680131954424,0,17.681285543704846
2051,17896.5,10829.25,46231.875,0,488.8125,1283.625,7576.875,0,84306.9375,21.227790417603533,12.845028322847096,54.83756897230433,0,0.5798010395052009,1.522561532969929,8.987249714769915,0,11.089612287245044
2052,23553,14005.6875,7211.8125,0,3409.3125,0,5276.25,0,53456.0625,44.06048425283849,26.20037250218345,13.491103090505405,0,6.377784559047909,0,9.870255595424746,0,16.24804015447266
2053,3703.5,6202.6875,5058.5625,0,17404.875,6922.6875,4070.8125,136.6875,43499.8125,8.513829800990521,14.259113185832698,11.628929435040668,0,40.01137935939379,15.914292734020405,9.358229992370656,0.3142254923512601,65.4896873783889
2054,17133.1875,5946.75,16482.9375,0,613.125,57.375,1767.375,832.5,42833.25,39.999737353574616,13.883490045700478,38.48164101486579,0,1.4314230183327206,0.1339496769448968,4.126175342753585,1.943583547827914,5.804360636417207
2055,11385,4474.125,6484.5,0,36,7425.5625,12799.6875,2022.1875,44627.0625,25.511425942498455,10.025587052699244,14.530420862901295,0,0.08066854052963938,16.639146930183898,28.68144749612413,4.5313031750633375,47.5561775501043
2056,2648.8125,4271.0625,7019.4375,0,13646.8125,6582.9375,5502.375,81,39752.4375,6.66327064849797,10.744152481215774,17.657879469655164,0,34.32949866281785,16.559833595109733,13.841604052581683,0.20376109012183213,64.86310207438287
2057,8780.625,4397.0625,18353.8125,0,2395.125,4296.375,2738.25,0,40961.25,21.43641856632793,10.734688272452624,44.80774512496567,0,5.847294699258446,10.488876682230156,6.684976654765175,0,23.021148036253777
2058,3274.875,7581.375,9276.75,0,12160.6875,8554.5,6635.25,184.5,47667.9375,6.870183967997356,15.90455848860673,19.461194434938577,0,25.511251666804334,17.946025040416316,13.919733783321336,0.387052617915344,57.59995261505657
2059,2274.1875,6660.5625,26715.375,0,1573.875,0,4009.5,2035.125,43268.625,5.255973583630171,15.39351550921713,61.74306440290164,0,3.6374509243129403,0,9.26652973141624,4.70346584852188,13.540870893812071
2060,30371.0625,5572.6875,4523.625,0,2185.3125,9,324.5625,0,42986.25,70.6529704265899,12.963883800052342,10.523423187647213,0,5.083747710023554,0.020936927505888513,0.7550379481811045,0,5.859722585710547
2061,18289.125,7920,24140.25,0,3234.9375,0,8265.9375,0,61850.25,29.57000982211066,12.805122048819529,39.030157517552475,0,5.230273927752919,0,13.364436683764414,0,18.594710611517336
2062,16107.1875,6827.0625,22672.125,0,1964.25,2539.6875,1168.3125,0,51278.625,31.411114280072837,13.313661394001885,44.213597771001076,0,3.8305434281827955,4.952721528707136,2.2783615980342686,0,11.061626554924201
2063,18642.375,5897.8125,20033.4375,0,1185.75,3392.4375,34418.25,0,83570.0625,22.30748002611581,7.057326898612766,23.97202646581723,0,1.4188693469027858,4.059393278543976,41.184903984007434,0,46.663166609454194
2064,5893.875,3751.3125,10823.0625,0,10349.4375,6675.1875,4520.25,47.8125,42060.9375,14.012704781009697,8.918756268806419,25.731862253426947,0,24.60581745235707,15.870277499164159,10.746907388833165,0.11367435640254096,51.28129602356406
2065,20981.25,10491.75,12825,0,1563.75,6896.8125,4033.125,0,56791.6875,36.94422709309351,18.47409447025148,22.582530233848043,0,2.753483949565682,12.144052771807495,7.1016114814337925,0,21.99914820280697
2066,22960.6875,4640.625,9150.1875,0,1672.875,2203.3125,2319.1875,0,42946.875,53.462999345121155,10.805500982318271,21.305828421741978,0,3.895219384413883,5.1303208906352324,5.400130975769483,0,14.425671250818597
2067,1143.5625,1794.375,7290.5625,0,14275.125,4959.5625,5794.3125,0,35257.5,3.2434588385449903,5.089342693044033,20.678047223994895,0,40.48819400127633,14.066687938736438,16.43426930440332,0,70.98915124441608
2068,33734.25,12474,7693.3125,0,95.0625,5374.6875,5824.125,0,65195.4375,51.743268077616634,19.13324072715978,11.800384804534826,0,0.1458115838244049,8.243962623918275,8.933332182946083,0,17.323106390688768
2069,3738.375,8767.125,13788,0,10687.5,5580.5625,5006.25,0,47567.8125,7.859043339443033,18.430792881215634,28.985987110506713,0,22.467924082067046,11.731803937799326,10.52444864896825,0,44.72417666883462
2070,6828.75,2996.4375,12616.3125,0,8140.5,5953.5,4669.875,32.0625,41237.4375,16.55958860198333,7.266303828893345,30.594317360287,0,19.740557351557065,14.437124033228303,11.324357872624844,0.07775095142611613,45.53744505419499
2071,4892.625,8618.625,15370.875,0,10266.75,5570.4375,2601.5625,0,47320.875,10.339253025224068,18.2131564557925,32.48222903739629,0,21.696027387490194,11.771628271877898,5.497705822219053,0,38.96536148158714
2072,21422.8125,2820.9375,11662.875,0,596.8125,3322.6875,1379.8125,6807.9375,48013.875,44.617961995360716,5.875254809156728,24.290634738395934,0,1.243000070292181,6.920265235830268,2.873778673352234,14.17910447761194,12.860555593474848
2073,13354.875,16249.5,26449.3125,0,208.125,96.1875,10519.875,936,67813.875,19.693425571094412,23.96191044974203,39.002803629788154,0,0.3069062194130626,0.14184044194495596,15.512865176927287,1.3802485110900977,16.185005130620553
2074,4731.75,15467.625,16975.6875,0,6028.3125,9222.1875,6954.75,0,59380.3125,7.9685501823521045,26.048406195235163,28.588073698669064,0,10.15203902808696,15.530715672808224,11.712215222848481,0,37.394969923743666
2075,4647.375,1710,13082.625,0,9952.875,5839.875,5818.5,0,41051.25,11.320909838311866,4.165524801315429,31.869005206906003,0,24.24499862976158,14.225815291860783,14.173746231844342,0,52.6445601534667
2076,21387.9375,11570.0625,22865.0625,0,662.625,2290.5,5589,0,64365.1875,33.22904559238641,17.9756525994739,35.523958506296594,0,1.0294773086771478,3.558600679909462,8.683265313256488,0,13.271343301843096
2077,16851.375,22260.375,7344.5625,0,2335.5,6674.0625,1518.75,0,56984.625,29.571792391368724,39.06382642686514,12.888673918622787,0,4.098473930468087,11.712040747833296,2.665192584841964,0,18.47570726314335
2078,4669.875,2282.625,13114.125,0,9752.625,6459.75,6436.125,46.125,42761.25,10.920810313075506,5.33806892922915,30.668245198631936,0,22.807156011575902,15.10655090765588,15.051302288871348,0.10786635096027362,53.02220232294766
2079,30238.875,5145.1875,690.75,0,10.125,3432.9375,77.0625,36,39630.9375,76.30118515364417,12.982754949968065,1.7429564970548577,0,0.025548222269533745,8.66226669505358,0.1944503583847846,0.09083812362500887,8.890341094742226
2080,13625.4375,7478.4375,9308.8125,0,6359.0625,2074.5,0,0,38846.25,35.075296843324644,19.251375615406893,23.963220388068347,0,16.36982334202143,5.3402838111786854,0,0,21.710107153200116
2081,6003.5625,9081,21962.25,0,9104.0625,6078.9375,1797.75,0,54027.5625,11.112036564670117,16.808087538652146,40.65008485252319,0,16.85077408406126,11.251548688690148,3.3274682714031383,0,31.42979104415455
2082,5851.6875,2762.4375,7556.0625,0,14356.125,6258.9375,6748.3125,62.4375,43596,13.422533030553263,6.336447151114781,17.33200867052023,0,32.929913294797686,14.356678364987612,15.479201073492982,0.14321841453344344,62.855813833292416
2083,1902.375,4368.9375,768.9375,0,8136.5625,9261,31455.5625,0,55893.375,3.403578688887547,7.816556971197391,1.3757220779743573,0,14.557293239136124,16.569047762816254,56.27780125998832,0,87.4041422619407
2084,25238.25,12983.0625,12691.6875,0,1666.6875,6420.375,840.9375,0,59841,42.17551511505489,21.695931719055498,21.209016393442624,0,2.7851932621446833,10.72905700105279,1.4052865092495113,0,14.919536772446984
2085,2338.875,6223.5,23542.3125,0,10334.25,1596.9375,4431.375,0,48467.25,4.825681258994476,12.840629497237826,48.573650248363585,0,21.322129891834177,3.2948795320551505,9.143029571514786,0,33.76003899540411
2086,5151.9375,9178.3125,20942.4375,0,9178.3125,6148.6875,1918.6875,0,52518.375,9.809780862412442,17.476383265856953,39.87640040271619,0,17.476383265856953,11.707688023477496,3.6533641796799694,0,32.837435469014416
2087,5604.75,2870.4375,11766.375,0,12103.3125,6242.625,6255,256.5,45099,12.427659149870285,6.364747555378168,26.090101776092595,0,26.83720814208741,13.84204749550988,13.8694871283177,0.5687487527439633,54.8607626693427
2088,3937.5,3446.4375,13287.375,0,12109.5,5520.375,4878.5625,184.5,43364.25,9.08006018782753,7.947646967259897,30.641311679551702,0,27.925076531935865,12.730244383334199,11.25019457271831,0.42546567737249,52.12729925485905
2089,16548.75,7696.6875,12630.375,0,2094.1875,2329.875,980.4375,0,42280.3125,39.14055744029801,18.203951307124328,29.872946185059533,0,4.9531031730193575,5.5105434710304,2.3188984234683696,0,12.782545067518129
2090,3698.4375,6864.1875,24224.0625,0,10037.25,2116.6875,1413.5625,0,48354.1875,7.6486395309609945,14.195642311226923,50.097134813815245,0,20.75776787687726,4.377464723194863,2.9233507439247117,0,28.058583343996833
2091,7137,11268,7522.875,0,7758.5625,0,70458.75,366.1875,104511.375,6.828921732203791,10.781601524235999,7.198139915391985,0,7.423653645356786,0,67.4173026620308,0.35038052078063275,75.10410646675344
2092,6208.875,7192.125,15464.8125,0,10230.75,5949.5625,2471.625,0,47517.75,13.066433069747621,15.135659832378426,32.54533832094323,0,21.53037549126379,12.520715942989725,5.201477342677211,0,39.25256877693072
2093,3065.0625,3993.1875,15770.8125,0,13012.875,5087.8125,4195.125,83.8125,45208.6875,6.779808637443854,8.832787945900884,34.88447325527865,0,28.78401413445148,11.254059299996268,9.279466474225778,0.18539025270308943,49.40913963750592
2094,2511,5951.25,15373.6875,0,12866.625,4957.3125,3858.75,0,45518.625,5.516423222362275,13.074318479523491,33.77449890017547,0,28.266725983045404,10.890734287338425,8.47729912755493,0,47.63475939793876
2095,25091.4375,6490.6875,12785.0625,0,2229.75,5820.1875,4016.25,0,56433.375,44.462053704921956,11.501505093395531,22.655144229810816,0,3.951119350916014,10.31337838646014,7.116799234495544,0,21.3812969718717
2096,23068.6875,7904.25,25354.6875,0,2354.0625,88.875,398.8125,0,59169.375,38.98754634470957,13.358684285578477,42.85103146686948,0,3.978515067972241,0.15020439205247646,0.6740184428177584,0,4.802737902842476
2097,1625.625,2426.625,17002.125,0,9032.0625,4456.125,8076.375,0,42618.9375,3.8143254979080603,5.693771694801167,39.89335726635607,0,21.192603640107173,10.45573930603033,18.950202594797208,0,50.5985455409347
2098,32544.5625,11308.5,11934.5625,0,1328.0625,4141.125,1753.3125,0,63010.125,51.64973486403971,17.947115642128946,18.94070595797104,0,2.1076969772715097,6.572158046028317,2.7825885125604812,0,11.46244353586031
2099,16754.0625,14465.25,26681.625,0,68.0625,0,3705.1875,1974.375,63648.5625,26.32276651966806,22.72675050595212,41.920231898403046,0,0.1069348581124672,0,5.821321573444805,3.1019946444195026,6.118037631221327
2100,5330.8125,7801.875,22255.875,0,7994.25,5914.125,2538.5625,243,52078.5,10.23610991099974,14.98099023589389,42.7352458308131,0,15.350384515683055,11.356173852933553,4.874492352890348,0.46660330078631296,31.729099748242035
2101,10352.8125,8073,8948.8125,0,9648.5625,6033.375,3983.0625,1.6875,47041.3125,22.007915914335936,17.161510959117052,19.02330531275036,0,20.510827583732915,12.825694436140573,8.467158521565485,0.003587272357674969,41.80518020711262
2102,3111.75,3215.25,10905.75,0,13124.8125,3853.125,2482.875,0,36693.5625,8.480370364692718,8.762436190271796,29.721153403951988,0,35.76870602302515,10.5008201370472,6.766513881011145,0,53.036040041083496
2103,11679.75,12430.6875,6804,0,4883.0625,2538.5625,2342.25,0,40678.3125,28.712474245336505,30.558513212660927,16.726357564611362,0,12.00409309014478,6.240579670063747,5.757982217182682,0,24.00265497739121
2104,2734.3125,7380,14588.4375,0,12879.5625,5096.8125,4908.9375,0,47588.0625,5.745794966962565,15.5080909209111,30.655666008676018,0,27.064691906715048,10.710275292254229,10.315480904481035,0,48.09044810345031
2105,2899.125,5760,14686.3125,0,12427.875,4959.5625,5703.75,0,46436.625,6.2431862780725345,12.404002228844151,31.626571698524604,0,26.763088402742447,10.68028199723817,12.282869394578094,0,49.726239794558715
2106,17611.875,4778.4375,10269.5625,0,1518.75,3359.8125,4145.625,1141.3125,42825.375,41.124858801586676,11.157958336617018,23.980087740037305,0,3.5463787532508473,7.845377886358262,9.680300522762497,2.665037959387396,21.649011537683016
2107,20603.25,6757.3125,29246.625,0,176.625,1654.3125,605.8125,0,59043.9375,34.89477645355207,11.444549239284727,49.533662960740045,0,0.2991416349900445,2.8018329570245886,1.0260367544085283,0,4.127011346423162
2108,16527.9375,8397.5625,7750.125,0,4597.3125,4097.8125,1590.1875,0,42960.9375,38.47201309328969,19.54697217675941,18.039934533551556,0,10.70114566284779,9.538461538461538,3.701472995090016,0,23.941080196399344
2109,2121.1875,4534.875,17273.8125,0,9054.5625,4826.8125,8041.5,0,45852.75,4.626085676431621,9.890082928504834,37.672358800726236,0,19.74704352519751,10.526767751116346,17.537661318023456,0,47.8114725943373
2110,18722.8125,4290.1875,5661,0,2547,0,11965.5,0,43186.5,43.35339168490153,9.934093987704491,13.108262998853808,0,5.897676357194957,0,27.706574971345212,0,33.60425132854017
2111,14766.75,9800.4375,22770.5625,0,2095.3125,3281.625,3263.0625,0,55977.75,26.379677639776517,17.50773744925439,40.67788094376784,0,3.74311668475421,5.862373889625789,5.829213392821255,0,15.434703967201255
2112,15580.6875,14727.9375,14387.0625,0,3682.125,5504.0625,4126.5,0,58008.375,26.859375909082097,25.389329558016406,24.8016988926168,0,6.347574811395769,9.488392839827007,7.113627989061924,0,22.949595640284702
2113,31615.3125,4205.25,9054.5625,0,621,3680.4375,1884.375,877.5,51938.4375,60.87074240537175,8.096604754426815,17.433259327448962,0,1.195646287973141,7.086153679536471,3.628093355715601,1.6895001895272648,12.114568989259157
2114,20535.75,8832.375,8002.6875,0,6225.75,3358.6875,3490.875,0,50446.125,40.70828036841284,17.508530139827393,15.86382997702995,0,12.341384001248858,6.657969269195601,6.920006244285363,0,25.919359514729823
2115,12761.4375,7915.5,6185.25,0,7624.6875,6864.1875,9176.0625,317.8125,50844.9375,25.098737706187563,15.567921585113561,12.164927924240246,0,14.995961987366,13.500237855538716,18.047150711907157,0.6250622296467568,46.836105359250105
2116,5540.625,6143.0625,24918.75,0,9576,2041.3125,199.125,272.8125,48691.6875,11.378995644790498,12.61624481591442,51.176599701951176,0,19.66660120374756,4.1923223548167226,0.4089507064219124,0.5602855723577047,24.40460977253189
2117,61076.8125,1727.4375,6339.9375,0,817.875,33.75,0,0,69995.8125,87.257809172513,2.4679154913731445,9.057595409725403,0,1.1684627562541687,0.04821717013428482,0,0,1.2166799263884536
2118,10093.5,6856.3125,18469.125,0,9520.875,5459.0625,1771.875,127.6875,52298.4375,19.299811777359505,13.109975799946222,35.31486958859909,0,18.204893788652864,10.438289862866363,3.3880075289056197,0.24415165367034147,32.10958726872817
2119,2417.0625,5204.8125,9081.5625,0,11674.125,3881.25,4483.125,0,36741.9375,6.57848405517537,14.165862918905678,24.717157335537898,0,31.77329720295779,10.563542001561567,12.201656485861694,0,54.53849569038105
2120,11731.5,8561.8125,13119.75,0,6247.6875,0,1792.6875,0,41453.4375,28.300427437410953,20.65404708596241,31.649365628604382,0,15.071578804532193,0,4.324581043490061,0,19.396159848022254
2121,19073.25,5906.25,5852.8125,0,5593.5,1541.25,3229.875,0,41196.9375,46.297737544204594,14.33662392987343,14.206911618126956,0,13.577465557967749,3.7411761493193514,7.840085200507926,0,25.158726907795025
2122,11403,5990.625,15471,0,8951.625,2661.75,3234.375,737.4375,48449.8125,23.535694797580486,12.364598934206402,31.932012120789942,0,18.476077693799127,5.493829310484948,6.675722429266368,1.5220647138727317,31.119285091132014
2123,4596.1875,6415.875,18189.5625,0,7270.875,5371.875,6363.5625,0,48207.9375,9.534088655006242,13.308752319055342,37.73146797661692,0,15.082319172024317,11.143133845956383,13.200238031340794,0,39.42569104932149
2124,19415.25,5200.3125,10228.5,0,4754.25,2256.75,2449.125,0,44304.1875,43.82260706169141,11.73774488021025,23.0869824663865,0,10.730926958089459,5.093762299556898,5.527976334065487,0,21.352665591711844
2125,5690.8125,27815.0625,13635,0,43.875,4998.9375,7396.875,72,59652.5625,9.539929655159407,46.62844534130449,22.857358390932493,0,0.07355090571339663,8.380088449678922,12.399928335014945,0.12069892219634319,20.878768138518332
2126,4081.5,7811.4375,7848,0,13327.875,4752,2909.25,0,40730.0625,10.02085376127277,19.17855515198387,19.268322998522283,0,32.72245162894115,11.667057962407988,7.142758496871935,0,51.53226808822108
2127,5120.4375,7617.9375,15600.9375,0,7978.5,5296.5,5562.5625,0,47176.875,10.853702158101825,16.147609395493028,33.06903541194706,0,16.911887444855132,11.226898771908907,11.79086681769405,0,39.92965303445809
2128,16970.625,8145.5625,8631.5625,0,6049.6875,531.5625,3115.6875,0,43444.6875,39.06260115232732,18.74927170324335,19.867935521460478,0,13.925033987181978,1.2235385511749854,7.1716190846118995,0,22.32019162296886
2129,1701,7418.25,2030.0625,0,16554.375,19.6875,31347,0,59070.375,2.879616051193174,12.558325556592454,3.4366846325251874,0,28.02483478393357,0.03332888948140248,53.06721008627421,0,81.12537375968918
2130,9444.375,4327.875,17975.25,0,1632.9375,0,8210.8125,34.875,41626.125,22.688575984432855,10.39701629685684,43.182616686035516,0,3.922866949541904,0,19.725142563714492,0.0837815194183941,23.667838788206655
2131,39368.25,23229,14119.875,0,288,7671.375,12400.3125,331.3125,97408.125,40.415776404689034,23.847086677831033,14.495582375700177,0,0.2956632211122019,7.875498065484783,12.73026505745799,0.34012819772477915,20.97276061675387
2132,24895.125,3854.25,4264.3125,0,1431,0,419.0625,733.5,35597.25,69.93552872764047,10.827381328613868,11.979331268567094,0,4.019973453005498,0,1.1772327918589218,2.0605524303141394,5.306550500161342
2133,23887.125,4787.4375,16281,0,1177.875,0,1724.0625,0,47857.5,49.913023037141514,10.003526093088858,34.0197461212976,0,2.461212976022567,0,3.602491772449459,0,6.063704748472026
2134,32866.875,2032.875,2792.8125,0,4092.75,0,0,0,41785.3125,78.65652554351485,4.865046779295954,6.68371811267416,0,9.794709564515044,0,0,0,9.794709564515044
2135,32581.6875,20734.875,8042.0625,0,166.5,6972.1875,4984.3125,0,73481.625,44.339911508489365,28.21776872789626,10.94431771208108,0,0.22658725905966287,9.488341473123382,6.783073319350246,0,16.49800205153329
2136,4754.8125,9303.1875,9756.5625,0,11280.375,5002.875,4055.625,0,44153.4375,10.768838779540097,21.0701318555322,22.096948850245237,0,25.548124084336582,11.330658003694504,9.18529842665138,0,46.064080514682466
2137,9041.0625,11934.5625,4356.5625,0,6136.3125,6081.1875,1973.8125,0,39523.5,22.87515655243083,30.196117499715356,11.02271433450985,0,15.52573152681316,15.386257542980758,4.99402254355004,0,35.906011613343956
2138,19061.4375,16661.25,27653.0625,0,3117.9375,3693.375,9465.1875,0,79652.25,23.930821163243976,20.917488206547837,34.71723962599926,0,3.9144374452699076,4.6368746645574985,11.883138894381515,0,20.43445100420892
2139,2377.125,4782.9375,5419.6875,0,541.6875,12836.25,30840.75,0,56798.4375,4.185194355038376,8.420896261450855,9.541965833127012,0,0.953701411240406,22.599653379549395,54.298588759593954,0,77.85194355038377
2140,11628,22768.875,8457.1875,0,6348.9375,5062.5,1685.25,0,55950.75,20.782563236417744,40.69449471186714,15.115414002493264,0,11.34736799774802,9.048136083966703,3.012023967507138,0,23.40752804922186
2141,30705.75,6198.1875,3232.6875,0,561.375,1069.875,662.0625,50.625,42480.5625,72.28188186067452,14.59064366202778,7.609803895605196,0,1.3214867387878868,2.518504786748057,1.558506905364071,0.1191721507924948,5.40493961368668
2142,3498.1875,7884,10022.0625,0,12346.3125,4776.1875,4767.75,0,43294.5,8.0799812909261,18.210165263486125,23.14858122856252,0,28.517046045109655,11.031857395281156,11.012368776634446,0,50.561272217025255
2143,14806.6875,4130.4375,17147.8125,0,1632.9375,2062.125,5371.3125,34.875,45186.1875,32.76817168963414,9.140929404588514,37.94923504002191,0,3.6137979111426475,4.5636180303992235,11.887067259214998,0.07718066499856842,20.0799810636734
2144,8215.875,6584.625,13047.1875,0,1265.625,0,10041.1875,52.3125,39206.8125,20.95522302405991,16.79459405173527,33.277858280369,0,3.228074202665672,0,25.61082337412663,0.13342706704351445,28.877427881852665
2145,943.875,6203.8125,16473.375,0,10662.1875,4689,4651.3125,0,43623.5625,2.1636816112851855,14.221242247237372,37.762562376697225,0,24.441349786597552,10.748778254870862,10.6623857233118,0,45.85251376478022
2146,14569.875,11094.1875,20007,0,3983.0625,1971.5625,1869.75,0,53495.4375,27.23573388852087,20.73856765822319,37.39945112141573,0,7.4456116000546775,3.6854778503306944,3.495157881454844,0,14.626247331840215
2147,2408.625,9301.5,1523.25,0,10677.9375,9518.0625,28737.5625,0,62166.9375,3.874446927677594,14.962133207864712,2.450257421800776,0,17.176232141079815,15.310489599073463,46.22644070250364,0,78.71316244265691
2148,13532.0625,6856.3125,1206.5625,0,7226.4375,0,866.25,0,29687.625,45.581492288453525,23.094850126946834,4.064193413922467,0,24.341581719655917,0,2.917882451021259,0,27.259464170677177
2149,1903.5,2896.875,14325.75,0,384.1875,11384.4375,11991.9375,101.25,42987.9375,4.427986339191081,6.738808997291391,33.3250461248577,0,0.8937100087669942,26.482865106054458,27.89605223558353,0.23553118825484476,55.40311897485671
2150,14129.4375,5725.6875,10971,0,2182.5,2466.5625,14165.4375,3354.1875,52994.8125,26.66192563658943,10.804241452878053,20.7020262596457,0,4.118327619330666,4.654347064630147,26.729856813815505,6.329275153110505,37.90141643059491
2151,1073.8125,4608.5625,18651.9375,0,11141.4375,4929.1875,5101.3125,0,45506.25,2.3597033374536465,10.127317676143386,40.987639060568604,0,24.483312731767615,10.831891223733003,11.210135970333745,0,46.525339925834366
2152,25329.375,6454.125,6868.125,0,174.375,0,2439,108,41373,61.22199260387209,15.599847726778334,16.60050032629976,0,0.4214705242549489,0,5.895149010224059,0.26103980857080705,6.333151581243185
2153,21831.1875,5833.125,22404.375,0,329.0625,0,14472,1109.25,65979,33.08808484517801,8.840881189469377,33.95682717228209,0,0.49873823489292046,0,21.934251807393263,1.6812167507843405,22.816586313343276
2154,18585,5018.0625,20399.625,0,1127.25,0,492.75,0,45622.6875,40.73631129249017,10.999050636813099,44.71377316384529,0,2.470810164350796,0,1.0800547425006473,0,3.5508649068514435
2155,11427.1875,6599.25,11408.625,0,4755.9375,448.3125,10489.5,1760.625,46889.4375,24.37049388788253,14.07406518792212,24.330906080927075,0,10.142875994193789,0.956105519499994,22.37070982137502,3.754843508199474,34.775455259320196
2156,1011.9375,3218.625,19569.9375,0,8989.875,4699.125,6708.9375,0,44198.4375,2.289532293986637,7.2822144447979635,44.27744193445752,0,20.339802736239264,10.631880369074134,15.17912822144448,0,46.150811326757875
2157,12547.125,6505.3125,16054.3125,0,118.125,5779.6875,0,0,41004.5625,30.599338793091626,15.864850405366477,39.15250284648202,0,0.2880776986707272,14.095230256389153,0,0,14.383307955059879
2158,11724.75,4050,11992.5,0,5169.9375,1261.6875,5728.5,3718.125,43645.5,26.86359418496752,9.279307145066502,27.47705949066914,0,11.845293329209197,2.8907619342200226,13.125064439632952,8.5189194762346645,30.455608464117663
2159,16144.3125,13676.625,13349.8125,0,2623.5,0,1681.875,0,47476.125,34.00511836212412,28.807374232838086,28.119001919385795,0,5.525935404374304,0,3.542570081277695,0,9.068505485651999
2160,1132.875,4406.0625,10670.625,0,12544.875,3460.5,5258.25,0,37473.1875,3.023161560515769,11.757906903435957,28.475359882315853,0,33.47693600924661,9.234602740959787,14.032032903526021,0,56.74357165373242
2161,1927.125,3166.3125,20273.0625,0,7599.9375,4651.3125,6258.9375,0,43876.6875,4.392138763893697,7.216389113239234,46.20463315513506,0,17.32112867453816,10.600874325346462,14.264835967847391,0,42.18683896773201
2162,11942.4375,8726.625,12783.9375,0,743.625,0,10995.75,0,45192.375,26.4257797913918,19.30994996390431,28.28781957133255,0,1.6454656344128848,0,24.330985038958453,0,25.97645067337134
2163,23293.6875,10078.875,6284.25,0,3470.625,7138.6875,5459.625,0,55725.75,41.800581418823434,18.086566802600235,11.277102596196551,0,6.228045382969274,12.81039286146889,9.797310937941615,0,28.83574918237978
2164,13175.4375,13832.4375,9716.625,0,3534.75,0,2886.75,0,43146,30.53686900292032,32.05960575719649,22.520337922403,0,8.192532332081768,0,6.690654985398414,0,14.883187317480184
2165,16164,3687.1875,2500.875,0,5015.8125,0,1625.625,0,28993.5,55.750426819804446,12.717290082259817,8.62564022970666,0,17.29978270991774,0,5.6068601583113455,0,22.906642868229085
2166,24527.25,13631.625,28501.875,0,1584.5625,0,10626.75,0,78872.0625,31.09751314034675,17.283211022914482,36.136845033055906,0,2.0090288624061277,0,13.473401941276736,0,15.482430803682862
2167,1771.875,4512.9375,13104,0,12047.625,4369.5,5905.125,0,41711.0625,4.247973783933219,10.81952179952261,31.416126117621673,0,28.883524604533868,10.475638207489919,14.157215486898709,0,53.5163782989225
2168,21151.6875,3243.9375,11503.6875,0,4041.5625,0,1421.4375,0,41362.3125,51.137584485877085,7.842737274421008,27.812002774264617,0,9.771123169189345,0,3.4365522962479433,0,13.207675465437289
2169,12323.25,3332.25,1598.0625,0,3918.375,0,4732.875,0,25904.8125,47.571276572644564,12.86343994962326,6.1689792195948145,0,15.126050420168067,0,18.270253837969296,0,33.39630425813736
2170,8953.875,3140.4375,20409.75,0,6.75,0,2849.0625,6097.5,41457.375,21.59778567745787,7.575099725923312,49.230685734444116,0,0.016281783398008197,0,6.872269409242627,14.707877669534069,8.076421367439789
2171,1399.5,23059.125,21781.6875,0,59.625,7431.1875,10786.5,1011.9375,65529.5625,2.1356773135788902,35.18888898426569,33.23948256178271,0,0.09098946753993666,11.34020618556701,16.460509712696464,1.5442457745693023,28.329177492196898
2172,18962.4375,5470.875,14389.3125,0,1535.0625,3486.9375,5668.875,4011.1875,53524.6875,35.427460459250696,10.221218012716095,26.883505858861856,0,2.867952288371604,6.514634018180863,10.591140770322106,7.494088592296778,21.5918385894756
