ID_Build,ID_Parcel,Shape_Leng,Shape_Area,Fragment,damage_bin
72,5594,129.84335684700,948.65428124100,0,0
73,5296,145.05951113300,1222.24817795000,0,0
74,3107,80.09446160820,391.69530342700,0,0
75,12699,426.15266173100,5851.91899537000,0,0
76,12699,92.88312564180,350.60143449700,0,0
77,9034,213.74451065200,3024.70337148000,0,1
78,7310,209.15736276200,2659.47915214000,0,0
79,5593,230.62101406800,2525.12593572000,0,0
80,3027,141.86422379700,982.76388559300,0,0
81,11069,128.34974561900,1016.07886065000,0,0
82,11069,344.67071404900,2774.26831451000,0,0
83,6414,263.35018445700,2741.25852709000,0,0
84,5296,79.52671565390,378.12979341500,0,0
85,3107,167.39206540800,1444.45790353000,0,1
86,3258,112.60981427000,733.74687917300,0,0
87,3434,290.39159850400,3053.63322870000,0,0
88,3027,91.15986836580,515.52142559700,0,0
89,3434,135.32460256900,699.19138859900,0,0
90,6414,190.91051506600,1648.94106187000,0,0
91,9306,84.88105649760,420.47484646500,0,0
92,9306,160.82903940100,1364.52766905000,0,0
93,3434,169.30742108700,954.88573875900,0,0
94,9306,106.67302632600,681.19088024700,0,0
95,9391,312.84769003900,3100.41535173000,0,0
96,3258,338.80672138600,4579.73383932000,0,0
97,3434,157.87832495900,1087.39335055000,0,0
98,3107,262.12048487400,2632.18247529000,0,1
99,8305,279.78148120400,3167.39401141000,0,0
100,10678,407.81975219000,5700.53744251000,0,0
101,5296,422.32091127800,4844.57225377000,0,0
102,2893,241.36600238200,2552.91787667000,0,0
103,12904,290.82468279700,3387.64941120000,0,0
104,3027,309.50763029100,3457.39218513000,0,0
105,3374,404.24229895600,4393.35247833000,0,1
105,3374,404.24229895600,4393.35247833000,0,1
106,3152,386.88858226800,5154.87159794000,0,0
107,2836,213.12159781800,2190.88596586000,0,0
108,3374,235.87711596900,2509.57989109000,0,1
109,5431,256.77139306700,2148.47830635000,0,1
110,3062,248.32569455100,2116.98841432000,0,1
111,2925,262.45326120100,2924.92770129000,0,0
112,9225,270.27090200200,3283.08281209000,0,0
113,3670,247.59399910400,2805.56190599000,0,0
114,6154,151.11025008900,1273.00050916000,0,1
115,8126,243.25152729100,2610.24497627000,0,1
115,8126,243.25152729100,2610.24497627000,0,1
116,2932,336.71598976500,4422.02956443000,0,0
117,11660,295.78363291500,4185.00069314000,0,0
118,5237,253.90561659700,3083.01590157000,0,1
119,9026,108.61892378000,735.81566060400,0,1
120,2900,297.09393457400,3586.13345566000,0,0
121,9026,295.02199930800,3362.74875967000,0,1
122,2921,338.11715860200,4423.08884689000,0,1
123,2836,126.06351753800,771.31773279500,0,0
124,8136,294.90241509600,3179.35765172000,0,1
125,8126,109.52008356400,743.86005804800,0,0
126,3145,83.85225492460,437.27205776000,0,0
127,3673,308.74517491900,3629.88085572000,0,0
128,6154,311.73586591600,3852.66806037000,0,1
129,3378,141.63204311300,1241.45264275000,0,0
130,9026,107.53794903500,648.11050599500,0,1
131,6534,320.63478671800,3948.43771265000,0,1
131,6534,320.63478671800,3948.43771265000,0,1
132,9225,138.20719698300,1070.92670037000,0,0
133,9337,162.71778762600,1505.42340839000,0,1
134,2932,115.97568112300,794.30096703900,0,0
135,5847,190.90941278100,1861.48907875000,0,1
136,11324,263.98602526000,3301.16661827000,0,1
137,3145,388.89695620100,4895.84035683000,0,1
138,2925,75.31901621440,339.86697845400,0,0
139,3378,303.21182306500,3493.11474498000,0,1
140,6534,83.58257872560,345.78105919400,0,0
141,8126,110.61991778900,720.13457678200,0,0
142,2921,93.91902012690,468.27542723200,0,1
143,2965,489.20128556600,6374.98821999000,0,1
143,2965,489.20128556600,6374.98821999000,0,1
144,3213,330.13176093300,3582.81380603000,0,0
145,9337,213.45692381500,2547.30868399000,0,0
146,11324,163.57408600300,972.02921228300,0,0
147,5847,350.78107422300,5070.45001102000,0,1
148,3213,70.01093793300,306.33566508000,0,1
149,3673,77.17120382640,321.76043198100,0,1
150,13213,56.30510896140,114.62450267300,1,0
151,13213,154.29486554000,1281.45729300000,0,1
152,4855,259.72269900900,2202.34432372000,0,1
153,7848,617.85235879900,9025.11113861000,0,1
154,2954,339.43320370100,6955.33416372000,0,0
155,13213,145.83753928300,957.63665078000,1,1
156,9251,343.88799285600,4532.84554605000,0,1
157,7540,337.14900051000,5089.29977544000,0,0
158,7540,120.39607661300,796.82335043100,0,0
159,2794,47.03317046550,77.75491771420,1,0
160,7540,87.37128872820,173.15291220200,1,0
161,7540,119.33376079500,738.56398888300,1,0
162,2929,32.72228444220,36.16908185970,1,0
163,11065,126.19306619200,772.11607657700,1,0
164,11065,67.26130214760,73.25023026120,1,0
165,3093,88.42422424530,482.25801611600,0,0
166,11065,89.29384385550,182.75763052500,1,0
167,11065,41.55676504480,35.61365163280,1,0
168,3093,104.54479497300,671.81097492700,0,0
169,8963,400.00281031800,4016.08789669000,0,1
170,8795,335.53073513100,3455.27657485000,0,0
171,10622,282.42267841400,3218.50048358000,0,1
172,5144,389.21546730500,4425.97248930000,0,0
173,3093,312.02771400300,3806.06133416000,0,0
174,3517,385.97003610200,3765.76395396000,0,0
175,11777,344.14031315600,4975.07296223000,1,0
176,3594,256.26055255500,3689.17948827000,0,0
177,5144,120.32372821300,742.21866289800,0,0
178,3517,103.57848079300,500.42883649400,0,0
179,12898,267.05247915800,3160.06422453000,0,1
180,2590,194.33856092400,1498.51694324000,1,0
181,5144,163.40607476600,1212.55742440000,0,0
182,5777,254.68356913700,3236.90917438000,0,0
183,12898,291.79782116100,3284.58091160000,0,1
184,5457,254.82760701300,3038.86099358000,0,1
185,7102,325.24187764400,3750.94836199000,0,0
186,3294,592.79025320800,7942.41625120000,0,0
187,2885,342.16190472700,4326.63964199000,0,0
188,9841,245.71365159900,2717.18964187000,0,0
189,3294,96.47019037310,580.60151408800,0,0
190,3245,247.92224746900,2891.33452913000,0,1
191,7722,98.68716709180,499.38876647700,0,0
192,3333,299.91078995300,4671.95752054000,0,0
193,7722,345.18814423500,3515.60210565000,0,1
194,2902,72.13219215790,320.83637972700,0,0
195,2902,376.39131286200,4953.20477776000,0,1
196,7722,98.28298416740,600.38391029800,0,0
197,12150,130.39186913000,1062.61420230000,0,0
198,12150,93.56640382940,547.06102507000,0,0
199,3219,202.17853238900,2344.38197537000,0,0
200,11805,318.38847474500,2718.77034194000,0,0
201,2870,265.19300418200,3881.90303665000,0,0
202,3241,345.84617914900,4851.38827116000,0,0
203,3449,108.57018154900,734.06966462600,0,0
204,2895,256.37058138300,2571.52164939000,0,1
205,12150,276.79710358300,2532.92661309000,0,0
206,5751,163.86219742100,1277.37194742000,0,0
207,6764,99.16180315880,587.46234654900,0,0
208,3449,499.25699271600,7075.26633314000,0,0
209,6809,523.71839890800,4172.69822614000,0,1
210,2907,85.01868868040,450.24271589500,0,0
211,3622,246.35259627500,2539.70356655000,0,1
212,3698,313.56759711400,3154.86111162000,0,1
213,7725,357.72221126400,4570.43908383000,0,1
214,2819,103.05263521500,661.05756924300,0,0
215,2907,245.09437286700,2571.63109053000,0,1
216,2907,124.61740656300,940.55430171000,0,0
217,3622,95.06256337840,550.13798548700,0,0
218,3622,108.46689299600,734.42792623600,0,0
219,12015,457.33332051300,4438.41138344000,0,1
220,2819,266.64952528800,3107.70314743000,0,1
221,3622,358.49671663200,3521.33641783000,0,1
222,3698,152.35500405700,1170.60490701000,0,1
223,10023,82.43526009360,343.45950652200,1,0
224,3698,87.75129980310,391.40371118700,0,0
225,3189,143.01103678600,1037.82811134000,0,0
226,3214,118.15467785600,871.73420868200,0,0
227,4854,82.88352118290,416.92273576800,0,0
228,3189,234.87826977100,2512.62861087000,0,0
229,6839,261.52277595200,3834.36282142000,0,0
230,4854,262.46509721300,3398.87731616000,0,1
231,3698,302.72175836500,3157.58767746000,0,1
232,6827,293.04115562900,3849.65223501000,0,1
233,6839,138.60957275700,1197.36075256000,0,0
234,2992,417.40689001600,4291.52292057000,0,0
235,11665,305.45012778000,2950.86085361000,0,1
236,3607,306.03083342000,4023.33317707000,0,1
237,11665,112.99500331700,796.01294055300,0,1
238,3607,123.99329789200,816.32457614100,0,1
239,6395,193.92955548200,1619.87975763000,0,1
240,6395,84.43005075310,445.50794881800,0,0
241,12013,242.37476292800,3906.39334974000,0,1
242,13323,88.30231325410,485.17570972200,0,0
243,12555,297.79812101400,3361.07141152000,0,0
244,3070,281.49553966300,3449.09837349000,0,1
245,11799,231.27997658400,2048.41285662000,0,1
246,3171,156.46916679000,1356.81554311000,0,0
247,13323,126.86778621700,857.22700018100,0,0
248,12555,156.66554445900,1219.90488612000,0,0
249,3214,262.20156222800,1995.60806161000,0,1
250,12349,250.19443335000,2823.28226871000,0,1
251,3054,299.24385970400,3546.74491214000,0,0
252,3054,89.92028031250,344.12583991000,0,0
253,10832,405.68475592500,5100.04470100000,0,1
254,12349,191.12077645900,1950.74881792000,0,0
255,3171,369.47579932700,5268.03471616000,0,0
256,11194,95.96098237970,539.96772386100,1,0
257,13323,316.99535099100,3555.65424599000,0,0
258,8856,415.65275372700,3638.63007936000,0,0
259,13323,109.08616942700,730.23178517000,0,0
260,13265,236.04340082400,2251.19194619000,0,1
261,13265,96.87549013590,579.64863645900,0,1
262,2745,111.59852012900,615.41622917400,0,0
263,2745,360.08940589300,4393.03632348000,0,1
264,9667,133.05138171700,1077.38794170000,0,0
265,9178,392.68601123100,5091.21144152000,0,0
266,3130,273.11756453400,3568.70215191000,0,0
267,2950,275.13004349000,2938.74607867000,0,1
268,3354,110.59806590300,755.39669130700,0,0
269,3354,100.42496496300,578.28796075800,0,0
270,6439,100.23348489600,670.06580175700,0,1
271,3354,83.79389548260,438.77350587500,0,1
272,6439,197.66297093200,2383.49428161000,0,1
273,9667,381.72309625600,4303.79416818000,0,0
274,2728,372.22561933700,4432.13163932000,0,1
275,7030,129.50962690100,1022.45835449000,0,0
276,3538,108.09814871900,472.08536657600,0,0
277,6393,71.99063750260,373.79934258700,0,0
278,3354,391.29659034900,3713.07440071000,0,0
279,6078,258.63047833900,2991.27626039000,0,0
280,3538,105.79658832500,404.97916479400,0,0
281,8966,262.16661538000,2480.00462081000,0,0
282,5849,158.04568762200,1383.25009506000,0,0
283,3024,396.94739084200,4252.45230948000,0,0
284,6393,321.21929715300,3925.77450059000,0,0
285,8333,424.81676775400,5386.97938248000,0,0
286,5353,111.24825238400,753.84754351400,0,0
287,3538,223.22787278700,2859.67199612000,0,0
288,3393,34.54386745410,41.35611156580,1,0
289,3538,106.93913364100,641.51335798900,0,0
290,12616,182.08167725300,1736.46653993000,0,0
291,5353,362.02525568300,4069.26390459000,0,0
292,6393,292.65070645900,3728.63115028000,0,0
293,12616,310.43751615100,3538.23260065000,0,0
294,3393,83.69497218850,273.14136416200,1,0
295,5849,581.93318009300,7494.75206144000,0,1
296,7536,243.45248341500,2279.77865071000,0,0
297,7536,114.51397906600,730.64250208800,0,0
298,6393,151.11019999000,1358.69069692000,0,0
299,3681,388.70029370400,3556.61697347000,0,0
300,10204,568.58308188800,5475.77587452000,0,0
301,8333,97.72655605150,508.84154500900,0,0
302,10483,36.16709915510,30.85715096030,1,0
303,2973,250.18643475600,2472.01160374000,0,1
304,3121,187.47666625100,2066.88736949000,0,1
305,3564,270.70676551500,3358.69058003000,0,0
306,11123,264.94105774900,2755.97575168000,0,0
307,3121,110.48726971300,640.42349286300,0,1
308,11768,95.82591577830,555.25431562600,0,0
309,3121,135.10889990600,501.71478657000,0,0
310,7635,258.34568246500,2984.15496144000,0,1
311,2791,117.39741927700,783.81625083100,0,0
312,11768,202.18522107200,1907.38604082000,0,0
313,2997,159.43432230200,1053.75113498000,1,0
314,4472,120.93561999800,610.49473582900,0,0
315,9560,236.73797873300,2868.70306542000,0,0
316,3127,222.96001654800,2501.35098018000,0,0
317,13111,127.52873188400,765.65872775300,0,1
318,10267,235.01419321700,2511.07442625000,1,0
319,10483,170.60692832700,1448.99608158000,0,0
320,2973,144.59068852600,1046.60869042000,0,0
321,13111,390.88408988700,4529.12501116000,0,1
322,5746,126.14920558000,917.22765111600,0,0
323,5746,262.84229775100,2949.10014527000,0,1
324,9141,129.00198186100,675.98005319600,0,0
325,11029,53.73510736810,179.42162346500,0,0
326,6970,95.59572475920,571.01176416000,0,0
327,5926,90.14621180760,501.98619716900,0,0
328,13111,97.76171009180,597.32570687500,0,0
329,3172,325.24588969500,4460.67638285000,0,0
330,3672,385.82847690300,3675.07995315000,0,0
331,13111,83.55635557040,428.43886114300,0,1
332,2997,295.60596185000,2921.38257775000,0,0
333,7538,272.76306753800,2850.52724127000,0,0
334,3052,45.37932965740,128.30590854900,0,0
335,3316,125.51371763800,745.17249425400,0,0
336,3121,273.72399147300,2949.63683482000,0,1
337,5926,89.81791075520,445.60046453300,0,0
338,3052,50.85751894860,160.25433334000,0,0
339,5926,142.73446749800,1254.99930519000,0,1
340,3127,402.11027911700,5318.34633257000,0,1
341,6336,256.13064917700,2643.66433855000,0,0
342,6476,76.72308289690,365.88523180900,0,0
343,3316,189.54659433100,1817.39444408000,0,0
344,12726,542.25060743200,7907.59775953000,0,0
345,5926,106.79630345300,625.30912795300,0,1
346,8567,182.35211810900,1508.32340719000,0,0
347,6476,271.40642212900,2744.21403374000,0,0
348,10483,406.40312112300,5162.27664260000,0,0
349,8567,110.63625486000,715.80819159200,0,0
350,5746,128.80165511200,982.87244607900,0,1
351,3052,91.36199800300,389.25837272300,0,0
352,3304,348.50531863000,3702.65292871000,0,0
353,8763,234.47539307000,2497.19153307000,0,0
354,9141,407.28901426900,7184.01110990000,0,0
355,5926,259.90572543300,2304.24047053000,0,0
356,12006,560.42765432400,5967.41996132000,0,0
357,9591,415.18476934900,5104.71649167000,0,0
358,3789,285.43610166000,2953.51629769000,0,0
359,10882,291.21771500700,3674.12627760000,0,0
360,3316,221.56202263900,2111.12938776000,0,0
361,11029,275.10296693900,3036.11121804000,0,0
362,13165,252.65889068700,2938.54968559000,0,0
363,2791,448.39084007500,6730.09327836000,0,0
364,6336,143.30446150600,1251.48323334000,0,0
365,3052,289.29783136400,2960.53508766000,0,0
366,2920,133.42555257600,1109.47714830000,0,0
367,3198,312.19487411800,4365.04829728000,0,1
368,3172,200.32673445000,1929.00168114000,0,0
369,2997,80.85826519690,348.37193745800,0,0
370,12382,270.06717316700,2817.38451153000,0,0
371,12726,226.45109607400,2378.85827468000,0,0
372,9141,123.46439423400,950.09835792500,0,0
373,11029,129.64420275900,1047.34384928000,0,0
374,12382,88.29253433600,475.78743454300,0,0
375,5926,263.25767659100,3027.14886519000,0,0
376,9689,172.76128425300,1311.62442242000,0,0
377,3173,303.32115683500,2679.59845408000,0,0
378,2867,85.49189923610,415.51384108800,0,0
379,2920,219.76945589300,1894.93363095000,0,1
380,2867,260.28199054200,3119.89172085000,0,0
381,6026,424.60813434100,5104.37179350000,0,1
382,10227,248.60535713800,2905.04911823000,0,0
383,6944,198.95372202600,2027.45549167000,0,1
384,2920,249.17797473300,2496.50608733000,0,1
385,3551,81.70318610860,417.20955739700,0,1
386,3589,83.60413585510,385.01831315300,0,0
387,9689,310.90673760300,3328.22318869000,0,0
388,8905,319.24260455600,3291.17128282000,0,0
389,10717,127.52913049400,968.94509640900,0,0
390,6243,137.68347390100,614.94306796700,0,0
391,8566,72.61419025070,325.21183536100,0,0
392,3573,158.36773748400,1290.52634862000,0,0
393,2944,398.55060856300,4515.10591437000,0,1
394,8048,207.80887856600,2019.98971912000,0,0
395,5664,223.46132008700,2483.20852026000,0,1
396,8905,118.59137355900,508.01420292800,0,0
397,8048,100.25575559100,626.79908065400,0,0
398,6243,128.81456471200,849.41001757800,0,1
398,6243,128.81456471200,849.41001757800,0,1
399,3501,225.53267858100,2624.89394585000,0,0
400,2948,316.73425192200,3940.55427963000,0,0
401,3589,226.12960772300,2550.78342760000,0,0
402,6768,425.19847325700,3856.21905218000,0,1
403,12480,331.64899575900,4522.50593697000,0,0
404,8566,256.86183517400,2948.69940901000,0,0
405,3589,148.98443430200,909.91024622400,0,0
406,3573,279.72314059300,2684.90111430000,0,0
407,3551,369.22778089000,3996.94125537000,0,1
408,3501,74.91220404350,347.99468312100,0,1
409,11141,114.91708537500,395.09551084500,0,0
410,3435,122.62039207200,932.84837747000,0,0
411,3435,83.45258709980,390.24953509700,0,0
412,10358,524.20158131400,6691.75702620000,0,0
413,4844,83.40073710510,434.72005600600,0,0
414,4844,91.77560327330,436.12527310000,0,0
415,3589,147.93715053800,1253.82515764000,0,0
416,11141,174.96674825200,1632.13743435000,0,0
417,11141,108.44920841300,650.45202097700,0,0
418,7847,103.63475438900,615.67527682800,0,0
419,4844,99.81677361580,619.17466898100,0,0
420,7847,251.03019043400,2111.26491196000,0,0
421,8566,297.14917392500,2250.63306704000,0,0
422,8306,550.98839232800,7283.82195663000,0,0
423,10933,351.08197054900,5135.23456698000,0,0
424,6243,139.65341975500,1400.25731184000,0,1
425,3435,220.00932460600,2267.32323774000,0,0
426,10717,587.27350902400,6997.49561606000,0,1
427,2984,247.41611096200,2999.09559786000,0,0
428,7847,136.22677880200,888.20910880200,0,0
429,11985,515.79260436700,7424.71937085000,0,0
430,3232,260.34085074400,3271.03433846000,0,1
431,10717,91.65765017140,602.05412061300,0,0
432,6538,492.61306431600,4866.24882428000,0,0
433,10107,430.05459398200,5847.11184524000,0,0
434,6243,121.54446291600,720.97159452100,0,1
435,6523,78.65765242360,345.01840477200,0,1
436,8300,119.71988239700,887.01680588800,0,0
437,11985,140.72066148100,887.58335859900,0,1
438,2677,134.79680598000,1133.51984256000,0,0
439,7847,123.56914444300,872.06140974200,0,0
440,10883,122.60564309300,730.84075872800,0,0
441,4844,697.02053710400,5030.28498078000,0,0
442,11985,99.95862422470,368.37437182500,0,0
443,2872,161.49993169600,1222.86279506000,0,0
444,2930,155.06767645400,1341.89086564000,0,0
445,2984,65.40599444150,263.20102659400,0,0
446,6523,346.14871657000,4219.33353740000,0,0
447,8613,108.39955071600,435.73468306300,0,0
448,3156,417.41354115800,5409.65263806000,0,1
449,2930,269.86301101400,2832.94037509000,0,0
450,2930,154.14420156900,1333.52636948000,0,0
451,8300,320.37509342000,3892.62602788000,0,1
452,2930,269.31592310300,2827.76521499000,0,0
453,3506,13.72973626440,4.21935037952,1,0
454,3668,310.49610823700,3661.62243934000,0,1
455,5503,357.22618309500,3671.00398238000,0,1
456,10883,310.52218134600,3059.94031508000,0,0
457,3506,70.62933258550,246.35130789000,1,0
458,3232,197.82369526000,1815.44998157000,0,1
459,2872,287.50748299200,3361.25292577000,0,0
460,9928,382.35655319300,5245.21650133000,0,0
461,9566,135.33260741900,1013.54297459000,0,0
462,3000,306.56406776200,3712.85927148000,0,1
463,2889,130.91714408100,737.10988052700,0,0
464,2930,268.51881979300,2889.47159975000,0,0
465,13118,385.09666619600,4259.98158657000,0,1
466,2930,236.09774665400,2959.63993219000,0,0
467,2930,247.37381789800,2630.31409568000,0,0
468,9566,430.28212126200,6145.51888147000,0,1
469,3579,464.64318441300,4362.35994155000,0,0
470,8613,666.33986957800,7086.53416022000,0,0
471,9928,136.65984646900,1128.73860159000,0,0
472,7065,395.33534660200,5260.61429095000,0,1
472,7065,395.33534660200,5260.61429095000,0,1
473,3506,199.66144528300,1930.70904434000,0,0
474,2040,161.13429409900,923.63892617500,0,0
475,13163,650.47963726300,7633.80924262000,0,0
476,3506,198.42176081200,1734.63162702000,0,0
477,10218,102.19434676600,643.12536984500,0,0
478,2602,139.33168210700,1153.27288414000,0,0
479,10218,459.71016783400,7214.35638336000,0,0
480,3506,150.92231290800,779.17791979900,1,0
481,2889,211.10632054500,2466.40133975000,0,0
482,10506,52.54349201150,187.06117251300,0,0
483,13163,123.07321272100,870.92647490700,0,0
484,9147,294.50667067300,2307.54981673000,0,1
484,9147,294.50667067300,2307.54981673000,0,1
485,2930,252.01345279000,2740.45393916000,0,0
486,2930,246.42724220400,2602.04229527000,0,0
487,2930,269.50981893600,2833.23164809000,0,0
488,10506,49.18024744220,151.16172003500,0,0
489,3506,77.67022931890,333.77162404000,1,0
490,2040,83.44711067420,439.15012059400,0,0
491,3506,91.45253142270,521.21467625600,0,0
492,13163,157.75336424800,857.17205247000,0,0
493,2930,154.53590289700,1351.05871419000,0,0
494,2602,204.69832783300,2168.48497311000,0,0
495,3506,219.31341533200,2422.23335217000,0,0
496,2790,209.41472173300,2016.79519935999,0,1
496,2790,209.41472173300,2016.79519935999,0,1
497,3506,190.66625779800,1843.96571304000,0,0
498,10506,301.89659878000,2717.33228018000,0,0
499,2040,401.00895890600,4906.57150815000,0,0
500,2602,147.47576731700,887.38027410200,0,0
501,3506,194.69383759600,2115.76620146000,0,0
502,3556,226.73771607900,2254.04527021000,0,0
503,3000,108.81616902200,739.61047813800,0,0
504,2930,252.14975158500,2741.09327011000,0,0
505,2790,119.23653421700,862.57965710500,0,1
506,3031,252.89809913400,2523.76299995000,0,1
507,11047,190.12180213600,2039.34132288000,0,0
508,3556,113.01576889600,797.07104698700,0,0
509,3506,214.99583913900,2362.54312856000,0,0
510,3000,79.79540729750,353.76316898400,0,0
511,9926,222.27402154900,2092.64638983000,0,0
512,6483,139.28091316200,1132.40144060000,0,0
513,11413,438.08801656600,5261.11549042000,0,0
514,2050,95.24341789580,499.80502966600,0,1
515,3031,295.84204732100,2384.62498674000,0,0
516,6483,306.21413720600,4125.03636978000,0,0
517,6483,148.92808225700,1049.33072592000,0,0
518,9926,205.08847784200,2342.10490290000,0,0
519,9427,28.90563965340,51.02998583050,0,0
520,2051,356.25582079200,4948.22059949000,0,0
521,9926,179.55664510200,1677.55453913000,0,0
522,9427,56.95174639830,161.91568651500,0,0
523,3506,348.77825420100,2875.37081838000,0,0
524,3031,202.74567342900,1510.86119638000,0,0
525,3307,392.27417203000,8155.68250258000,0,0
526,9926,74.63025861430,330.65255933900,0,0
527,10588,372.45566761200,5512.38254462000,0,0
528,7487,224.31548369200,2352.27934894000,0,0
529,3506,181.36938320800,1559.71052632000,0,0
530,9926,286.26492928400,3078.83497866000,0,0
531,3231,211.35013913200,1977.15853797000,0,0
532,3324,181.77822225300,1959.91367917000,0,0
533,9926,206.60009971300,1925.32306985000,0,0
534,7487,144.27372669200,1072.40188238000,0,0
535,9638,187.14500312600,1974.51722841000,0,0
536,9926,209.18195382400,1911.65120591000,0,0
537,3653,384.97973161100,3929.09410388000,0,0
538,13226,446.32205367900,7095.53410747000,0,0
539,7431,216.68929224000,1986.76708184000,0,0
540,9926,1.67452148115,0.11651130342,1,0
541,9926,217.67519793100,2456.37420963000,0,0
542,3231,92.88003384370,539.14308756300,0,0
543,5605,576.11114666400,11204.62760900000,0,0
544,3324,91.19270769870,519.74111276700,0,0
545,9638,90.33586928670,509.85882363400,0,0
546,11877,270.33324909100,3193.40107132000,0,0
547,3225,481.06481347200,4760.82115047000,0,0
548,7431,185.62488157700,1359.52435313000,0,0
549,9926,189.88015310700,1409.64567320000,0,0
550,5599,287.17583197700,2419.08794609000,0,0
551,5599,480.09874841100,5861.25375655000,0,0
552,3678,429.09118742200,5964.51298815000,0,0
553,6855,182.83682418400,1997.67990151000,0,0
554,3225,113.19135832900,689.21453822900,0,0
555,3083,358.80773834300,4443.86427361000,0,0
556,2056,281.19979288400,4678.90515929000,0,0
557,2050,696.23580093600,6667.76574122000,0,1
558,3057,82.31278568170,297.93468056800,1,0
559,9926,206.73049895300,2049.22939810000,0,0
560,5599,475.97472946800,5823.13554259000,0,0
561,12355,248.02373120200,3445.73405068000,0,0
562,3506,177.70497963200,1312.60618675000,0,0
563,5599,211.52137597700,1712.83681821000,0,0
564,2056,156.72589003200,1250.69897927000,0,0
565,3083,365.04990420900,4444.62054383000,0,0
566,6855,132.55728181900,1022.12380551000,0,0
567,7274,129.25685885900,782.46576748900,0,0
568,9926,133.49294963300,825.75526592400,0,0
569,3315,186.44108349100,1528.43680746000,1,0
570,2056,224.99537065100,3059.87194649000,0,0
571,3315,190.38116149900,2170.47623118000,0,0
572,3506,216.33374304400,2169.97888894000,0,0
573,9926,240.75757492600,3545.32240008000,0,0
574,3506,166.83439698500,1519.99333002000,0,0
575,9926,155.23055308100,1177.71090047000,0,0
576,12355,116.13818383500,677.13679317200,0,0
577,12577,135.28296405400,1096.29269690000,0,0
578,9926,160.73484350900,1146.16187639000,0,0
579,5605,378.02271888700,3687.36716179000,0,0
580,3506,161.61263937500,1424.88111301000,0,0
