OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
6648,3324,596,249.4030065,2
6649,3325,582,704.9232567,1
6650,3325,564,846.7853121,2
6651,3326,591,0,1
6652,3326,593,153.5418938,2
6653,3327,607,645.3977755,1
6654,3327,614,747.519411,2
6655,3328,587,417.246754,1
6656,3328,586,1193.617391,2
6657,3329,590,14.12646866,1
6658,3329,596,456.3369688,2
6659,3330,591,4.407884416,1
6660,3330,593,172.1083702,2
6661,3331,592,29.83152557,1
6662,3331,595,158.089337,2
6663,3332,590,571.5167083,1
6664,3332,618,822.7571053,2
6665,3333,590,49.58053653,1
6666,3333,596,430.5639723,2
6667,3334,595,90.61472543,1
6668,3334,598,212.478714,2
6669,3335,592,0,1
6670,3335,589,176.7024483,2
6671,3336,598,161.3227322,1
6672,3336,595,199.4618513,2
6673,3337,593,0,1
6674,3337,594,4.582499463,2
6675,3338,605,625.9154182,1
6676,3338,607,722.8592623,2
6677,3339,587,664.2055351,1
6678,3339,586,1454.729531,2
6679,3340,590,161.0257752,1
6680,3340,596,179.1311347,2
6681,3341,594,0,1
6682,3341,593,4.582499463,2
6683,3342,605,620.2646885,1
6684,3342,607,686.955711,2
6685,3343,599,906.7549222,1
6686,3343,608,1250.693201,2
6687,3344,688,2559.807706,1
6688,3344,498,4441.630075,2
6689,3345,595,11.20774416,1
6690,3345,592,185.5369919,2
6691,3346,605,599.0386908,1
6692,3346,607,715.1617271,2
6693,3347,590,894.0981698,1
6694,3347,618,895.4925128,2
6695,3348,587,148.6753749,1
6696,3348,586,937.1578678,2
6697,3349,582,836.4697808,1
6698,3349,564,965.5887918,2
6699,3350,621,849.1738068,1
6700,3350,626,904.3138516,2
6701,3351,587,1097.01969,1
6702,3351,599,1481.103113,2
6703,3352,596,25.43209371,1
6704,3352,590,371.2839794,2
6705,3353,610,800.0484519,1
6706,3353,615,810.0504446,2
6707,3354,596,50.2212488,1
6708,3354,590,350.1140237,2
6709,3355,592,38.39585031,1
6710,3355,589,270.4562414,2
6711,3356,688,2815.15003,1
6712,3356,498,4735.004653,2
6713,3357,595,55.18347853,1
6714,3357,598,120.1541865,2
6715,3358,598,89.19875362,1
6716,3358,595,205.5517848,2
6717,3359,621,878.4322511,1
6718,3359,618,917.5914321,2
6719,3360,590,538.0906001,1
6720,3360,618,691.4603066,2
6721,3361,621,781.8408135,1
6722,3361,626,837.200372,2
6723,3362,599,103.5241579,1
6724,3362,608,485.5958035,2
6725,3363,688,2270.401516,1
6726,3363,498,4201.392911,2
6727,3364,596,99.07341316,1
6728,3364,590,252.1355464,2
6729,3365,564,987.0099207,1
6730,3365,623,997.1394573,2
6731,3366,595,0,1
6732,3366,598,163.324262,2
6733,3367,599,497.1372526,1
6734,3367,608,606.4962094,2
6735,3368,590,596.3557915,1
6736,3368,618,642.1565598,2
6737,3369,598,51.95582115,1
6738,3369,595,56.16337773,2
6739,3370,598,89.95520763,1
6740,3370,602,225.486328,2
6741,3371,599,775.5059716,1
6742,3371,615,804.191405,2
6743,3372,590,245.8063667,1
6744,3372,596,546.9989561,2
6745,3373,590,280.919982,1
6746,3373,596,315.4213491,2
6747,3374,621,665.5142305,1
6748,3374,626,702.9534029,2
6749,3375,596,0,1
6750,3375,590,431.9711355,2
6751,3376,615,648.4514917,1
6752,3376,610,654.7217163,2
6753,3377,688,2585.114381,1
6754,3377,498,4671.731605,2
6755,3378,598,121.6797497,1
6756,3378,602,219.6811135,2
6757,3379,590,296.1904032,1
6758,3379,596,562.373067,2
6759,3380,688,2671.331412,1
6760,3380,498,4742.485239,2
6761,3381,596,273.2115466,1
6762,3381,590,300.4293807,2
6763,3382,597,0,1
6764,3382,603,159.4422438,2
6765,3383,595,48.1188118,1
6766,3383,598,51.45696601,2
6767,3384,598,0,1
6768,3384,602,62.85737647,2
6769,3385,610,548.3523932,1
6770,3385,615,555.9105119,2
6771,3386,599,0,1
6772,3386,608,370.3850652,2
6773,3387,621,595.0111362,1
6774,3387,626,626.5152165,2
6775,3388,597,9.883160499,1
6776,3388,603,142.5973858,2
6777,3389,621,639.9580171,1
6778,3389,626,700.386263,2
6779,3390,600,67.0418756,1
6780,3390,606,486.8287938,2
6781,3391,590,376.531033,1
6782,3391,618,596.4542906,2
6783,3392,688,2217.720037,1
6784,3392,498,4313.744095,2
6785,3393,618,517.7354072,1
6786,3393,590,624.9236976,2
6787,3394,621,611.1987905,1
6788,3394,626,668.9064951,2
6789,3395,590,402.1460239,1
6790,3395,618,569.99195,2
6791,3396,621,592.1819074,1
6792,3396,626,620.6071254,2
6793,3397,599,77.5125018,1
6794,3397,608,314.9973535,2
6795,3398,618,485.2623109,1
6796,3398,590,540.4116551,2
6797,3399,615,710.2012337,1
6798,3399,610,769.8413047,2
6799,3400,600,0,1
6800,3400,606,535.9688169,2
6801,3401,598,24.63456517,1
6802,3401,602,55.08067462,2
6803,3402,598,26.89918277,1
6804,3402,602,30.41392546,2
6805,3403,618,506.8432076,1
6806,3403,627,610.5126093,2
6807,3404,621,577.7072057,1
6808,3404,626,592.3198004,2
6809,3405,610,389.9216572,1
6810,3405,615,431.1375588,2
6811,3406,621,529.0659884,1
6812,3406,626,566.0017075,2
6813,3407,688,2659.364702,1
6814,3407,498,4859.134432,2
6815,3408,599,168.0812515,1
6816,3408,608,257.5189629,2
6817,3409,615,648.9963603,1
6818,3409,610,715.4610098,2
6819,3410,615,545.6453453,1
6820,3410,610,589.0666676,2
6821,3411,626,557.7605009,1
6822,3411,621,558.7062588,2
6823,3412,601,0,1
6824,3412,604,272.9842794,2
6825,3413,621,452.6112041,1
6826,3413,626,495.7540974,2
6827,3414,610,239.5691036,1
6828,3414,615,348.7722253,2
6829,3415,602,0,1
6830,3415,598,62.85737647,2
6831,3416,621,534.0713619,1
6832,3416,626,601.2602818,2
6833,3417,626,685.9034519,1
6834,3417,621,745.4884964,2
6835,3418,603,0,1
6836,3418,597,159.4422438,2
6837,3419,621,450.0947498,1
6838,3419,626,477.3671644,2
6839,3420,621,601.5081701,1
6840,3420,626,672.9810646,2
6841,3421,688,2409.088706,1
6842,3421,498,4711.559441,2
6843,3422,599,154.2290604,1
6844,3422,608,187.9970596,2
6845,3423,688,5081.82805,1
6846,3423,498,7263.547182,2
6847,3424,611,832.2014384,1
6848,3424,665,1323.304825,2
6849,3425,621,408.6979667,1
6850,3425,626,439.9792758,2
6851,3426,603,210.607381,1
6852,3426,597,407.7495656,2
6853,3427,621,433.6437845,1
6854,3427,626,447.9419023,2
6855,3428,615,525.1812702,1
6856,3428,610,610.9025773,2
6857,3429,621,519.1684167,1
6858,3429,626,589.5312157,2
6859,3430,649,1709.31875,1
6860,3430,650,3044.37772,2
6861,3431,610,253.3537469,1
6862,3431,615,260.6010927,2
6863,3432,649,1450.071115,1
6864,3432,650,2879.940414,2
6865,3433,688,2281.91688,1
6866,3433,498,4697.21093,2
6867,3434,615,341.0719495,1
6868,3434,610,394.3740159,2
6869,3435,688,5056.739127,1
6870,3435,498,7272.479593,2
6871,3436,604,0,1
6872,3436,601,272.9842794,2
6873,3437,688,2451.386475,1
6874,3437,498,4819.249787,2
6875,3438,611,991.3348916,1
6876,3438,665,1344.36344,2
6877,3439,649,1457.361834,1
6878,3439,650,2883.150542,2
6879,3440,611,1038.427694,1
6880,3440,665,1368.277284,2
6881,3441,623,518.7979948,1
6882,3441,625,607.8722306,2
6883,3442,615,263.4654309,1
6884,3442,610,282.163621,2
6885,3443,649,1483.097754,1
6886,3443,650,2892.617718,2
6887,3444,649,1593.576296,1
6888,3444,650,2950.15878,2
6889,3445,610,188.4127464,1
6890,3445,615,213.9025324,2
6891,3446,626,469.1376793,1
6892,3446,621,522.4427446,2
6893,3447,626,502.501252,1
6894,3447,621,567.5058522,2
6895,3448,649,1404.807855,1
6896,3448,650,2834.024719,2
6897,3449,626,554.0922242,1
6898,3449,621,626.4764893,2
6899,3450,649,1466.321592,1
6900,3450,650,2868.717326,2
6901,3451,621,297.5896868,1
6902,3451,626,329.823073,2
6903,3452,649,2021.933595,1
6904,3452,650,3205.227012,2
6905,3453,611,1134.49642,1
6906,3453,665,1383.581673,2
6907,3454,649,1470.741518,1
6908,3454,650,2865.036651,2
6909,3455,611,600.3208644,1
6910,3455,665,1141.151097,2
6911,3456,623,495.0859277,1
6912,3456,625,585.9004046,2
6913,3457,649,1492.604864,1
6914,3457,650,2871.020009,2
6915,3458,626,374.2263248,1
6916,3458,621,403.1124766,2
6917,3459,649,1504.220413,1
6918,3459,650,2870.679507,2
6919,3460,615,297.7169394,1
6920,3460,610,383.4273289,2
6921,3461,626,571.4224628,1
6922,3461,621,661.4108898,2
6923,3462,615,335.8551623,1
6924,3462,610,421.8186306,2
6925,3463,626,729.3353201,1
6926,3463,621,829.5198684,2
6927,3464,649,1377.633577,1
6928,3464,650,2794.778661,2
6929,3465,649,1495.981306,1
6930,3465,650,2841.704798,2
6931,3466,607,29.40042607,1
6932,3466,614,87.07055537,2
6933,3467,626,662.1814074,1
6934,3467,621,761.0702841,2
6935,3468,626,396.8741386,1
6936,3468,621,462.6487467,2
6937,3469,649,1331.80588,1
6938,3469,650,2762.324432,2
6939,3470,649,1626.06427,1
6940,3470,650,2899.068381,2
6941,3471,608,232.7984913,1
6942,3471,599,343.5756232,2
6943,3472,626,438.0745451,1
6944,3472,621,515.840341,2
6945,3473,626,792.6862736,1
6946,3473,621,897.847184,2
6947,3474,611,1046.542308,1
6948,3474,665,1286.888566,2
6949,3475,611,461.8835249,1
6950,3475,665,1054.935593,2
6951,3476,611,580.12414,1
6952,3476,665,1076.331882,2
6953,3477,611,813.8077756,1
6954,3477,656,863.5374944,2
6955,3478,649,1381.848843,1
6956,3478,650,2776.835894,2
6957,3479,626,715.3633463,1
6958,3479,621,821.2068957,2
6959,3480,611,986.7268843,1
6960,3480,665,1229.412641,2
6961,3481,649,1295.938688,1
6962,3481,650,2727.447182,2
6963,3482,649,1297.708082,1
6964,3482,650,2728.69308,2
6965,3483,608,292.0374715,1
6966,3483,599,577.4389616,2
6967,3484,626,588.2518421,1
6968,3484,621,688.8881178,2
6969,3485,611,392.1442588,1
6970,3485,656,807.3460143,2
6971,3486,626,814.7476485,1
6972,3486,621,924.8704467,2
6973,3487,605,0,1
6974,3487,616,139.2080982,2
6975,3488,606,0,1
6976,3488,619,100.9958772,2
6977,3489,688,2486.35422,1
6978,3489,498,5007.050109,2
6979,3490,611,218.4598398,1
6980,3490,665,1016.239236,2
6981,3491,605,8.053265336,1
6982,3491,616,134.9770222,2
6983,3492,649,1525.134223,1
6984,3492,650,2847.814677,2
6985,3493,637,324.7140375,1
6986,3493,641,451.8278402,2
6987,3494,611,121.6672454,1
6988,3494,665,1025.365869,2
6989,3495,607,0,1
6990,3495,614,49.29835555,2
6991,3496,688,2340.549235,1
6992,3496,498,4906.13203,2
6993,3497,611,366.2684733,1
6994,3497,665,1011.461338,2
6995,3498,607,11.62926675,1
6996,3498,614,25.57725299,2
6997,3499,626,626.0027551,1
6998,3499,621,731.253062,2
6999,3500,649,1292.214782,1
7000,3500,650,2713.699178,2
7001,3501,611,186.4820729,1
7002,3501,665,995.2204026,2
7003,3502,649,1308.795719,1
7004,3502,650,2720.939782,2
7005,3503,611,348.3343419,1
7006,3503,665,987.3271138,2
7007,3504,608,445.4091375,1
7008,3504,599,760.9754764,2
7009,3505,688,2240.464126,1
7010,3505,498,4858.547171,2
7011,3506,611,244.2500122,1
7012,3506,665,982.4603008,2
7013,3507,611,1115.777307,1
7014,3507,665,1273.833599,2
7015,3508,625,465.2317941,1
7016,3508,623,530.5081951,2
7017,3509,608,0,1
7018,3509,599,370.3850652,2
7019,3510,649,1358.515737,1
7020,3510,650,2738.664941,2
7021,3511,649,1249.626232,1
7022,3511,650,2679.11753,2
7023,3512,626,789.5409414,1
7024,3512,621,901.9738863,2
7025,3513,611,920.8430255,1
7026,3513,665,1153.014607,2
7027,3514,626,825.3631637,1
7028,3514,621,939.3405248,2
7029,3515,649,1256.564231,1
7030,3515,650,2678.198828,2
7031,3516,611,61.72991071,1
7032,3516,656,956.2085687,2
7033,3517,611,407.0861381,1
7034,3517,665,962.4661019,2
7035,3518,649,1239.941106,1
7036,3518,650,2667.194012,2
7037,3519,611,1017.811926,1
7038,3519,665,1194.562076,2
7039,3520,609,0,1
7040,3520,612,26.23362386,2
7041,3521,649,1364.762604,1
7042,3521,650,2729.606628,2
7043,3522,610,0,1
7044,3522,615,115.0774002,2
7045,3523,626,900.6607102,1
7046,3523,621,1016.422558,2
7047,3524,649,1383.664166,1
7048,3524,650,2736.276959,2
7049,3525,649,1500.960772,1
7050,3525,650,2806.554214,2
7051,3526,615,284.1238604,1
7052,3526,610,420.5358946,2
7053,3527,622,67.91922634,1
7054,3527,604,269.4452201,2
7055,3528,611,1086.486789,1
7056,3528,665,1226.145005,2
7057,3529,656,855.3195708,1
7058,3529,637,900.8201184,2
7059,3530,605,51.69142688,1
7060,3530,616,53.26081834,2
7061,3531,649,1292.589512,1
7062,3531,650,2681.143879,2
7063,3532,611,777.4528759,1
7064,3532,665,1056.605261,2
7065,3533,611,663.0895723,1
7066,3533,656,723.4580158,2
7067,3534,604,689.4703585,1
7068,3534,655,709.2440345,2
7069,3535,611,0,1
7070,3535,656,862.2169048,2
7071,3536,619,136.9462358,1
7072,3536,606,150.4088989,2
7073,3537,622,66.55327766,1
7074,3537,601,340.4669811,2
7075,3538,611,638.5337367,1
7076,3538,665,984.1708475,2
7077,3539,611,513.3137966,1
7078,3539,665,937.9724114,2
7079,3540,649,1184.524089,1
7080,3540,650,2615.697766,2
7081,3541,611,539.1840612,1
7082,3541,656,693.5857336,2
7083,3542,649,1705.630616,1
7084,3542,650,2907.168598,2
7085,3543,612,0,1
7086,3543,613,23.44450539,2
7087,3544,611,1024.537984,1
7088,3544,665,1155.977718,2
7089,3545,613,0,1
7090,3545,612,23.44450539,2
7091,3546,688,2356.424018,1
7092,3546,520,2843.102845,2
7093,3547,611,873.9284559,1
7094,3547,665,1065.656999,2
7095,3548,614,0,1
7096,3548,620,18.75003526,2
7097,3549,656,718.9170874,1
7098,3549,611,767.4133619,2
7099,3550,688,2476.514027,1
7100,3550,498,5116.08765,2
7101,3551,649,1450.942449,1
7102,3551,650,2750.103066,2
7103,3552,630,161.7740626,1
7104,3552,631,173.2109725,2
7105,3553,688,2184.464261,1
7106,3553,498,4863.346325,2
7107,3554,615,0,1
7108,3554,610,115.0774002,2
7109,3555,611,415.9281396,1
7110,3555,656,663.9521713,2
7111,3556,649,1405.050082,1
7112,3556,650,2715.546239,2
7113,3557,611,529.1723543,1
7114,3557,656,661.3406729,2
7115,3558,649,1156.143862,1
7116,3558,650,2579.684025,2
7117,3559,688,2298.799539,1
7118,3559,498,5005.301868,2
7119,3560,649,1182.140573,1
7120,3560,650,2594.497012,2
7121,3561,688,2499.585236,1
7122,3561,520,2899.041911,2
7123,3562,626,108.5411656,1
7124,3562,621,156.7655112,2
7125,3563,649,1789.761736,1
7126,3563,650,2936.344643,2
7127,3564,656,656.2261826,1
7128,3564,611,688.3743611,2
7129,3565,616,3.162492703,1
7130,3565,632,106.0459377,2
7131,3566,608,447.5138812,1
7132,3566,599,831.2930043,2
7133,3567,616,0,1
7134,3567,632,105.8935767,2
7135,3568,615,9.175781666,1
7136,3568,610,121.8354053,2
7137,3569,649,1347.875146,1
7138,3569,650,2669.067467,2
7139,3570,649,1177.246277,1
7140,3570,650,2579.177246,2
7141,3571,649,1117.460009,1
7142,3571,650,2548.058864,2
7143,3572,649,1158.711912,1
7144,3572,650,2568.279893,2
7145,3573,617,0,1
7146,3573,624,51.5687911,2
7147,3574,649,1127.036265,1
7148,3574,650,2548.956252,2
7149,3575,618,0,1
7150,3575,627,117.5788435,2
7151,3576,619,0,1
7152,3576,606,100.9958772,2
7153,3577,649,1099.891162,1
7154,3577,650,2526.163307,2
7155,3578,611,285.9051801,1
7156,3578,665,817.0569568,2
7157,3579,634,85.41405852,1
7158,3579,631,137.4436077,2
7159,3580,623,7.065124263,1
7160,3580,625,95.89732773,2
7161,3581,620,0,1
7162,3581,614,18.75003526,2
7163,3582,622,77.40832083,1
7164,3582,604,327.0466338,2
7165,3583,688,711.6839958,1
7166,3583,520,3342.193799,2
7167,3584,626,700.0093228,1
7168,3584,621,821.2202451,2
7169,3585,649,1089.489019,1
7170,3585,650,2513.266183,2
7171,3586,615,215.7118608,1
7172,3586,610,389.6882422,2
7173,3587,649,1245.789721,1
7174,3587,650,2586.89445,2
7175,3588,688,2224.204316,1
7176,3588,498,5007.803778,2
7177,3589,649,1154.609555,1
7178,3589,650,2539.518872,2
7179,3590,628,135.6903422,1
7180,3590,581,1294.002739,2
7181,3591,621,0,1
7182,3591,626,45.40773796,2
7183,3592,622,325.8995419,1
7184,3592,604,337.5711033,2
7185,3593,649,1058.790608,1
7186,3593,650,2489.739177,2
7187,3594,626,785.1016746,1
7188,3594,621,906.9598783,2
7189,3595,608,474.510773,1
7190,3595,615,746.5835981,2
7191,3596,649,1100.274696,1
7192,3596,650,2508.185643,2
7193,3597,622,0,1
7194,3597,604,378.8051142,2
7195,3598,688,2494.191024,1
7196,3598,520,2988.375409,2
7197,3599,623,0,1
7198,3599,625,49.47234295,2
7199,3600,624,0,1
7200,3600,617,51.5687911,2
7201,3601,656,575.554494,1
7202,3601,611,742.7641547,2
7203,3602,688,658.1354252,1
7204,3602,498,3529.044051,2
7205,3603,626,780.1986223,1
7206,3603,621,902.9638487,2
7207,3604,649,1151.741117,1
7208,3604,650,2519.601484,2
7209,3605,625,0,1
7210,3605,623,49.47234295,2
7211,3606,649,1023.092645,1
7212,3606,650,2448.970836,2
7213,3607,629,19.39903836,1
7214,3607,612,144.6877845,2
7215,3608,624,12.65097539,1
7216,3608,638,109.4617823,2
7217,3609,649,1002.155929,1
7218,3609,650,2432.867293,2
7219,3610,649,1083.404071,1
7220,3610,650,2470.979801,2
7221,3611,688,2487.023666,1
7222,3611,520,3038.749693,2
7223,3612,655,470.4682868,1
7224,3612,604,671.3175209,2
7225,3613,626,0,1
7226,3613,621,45.40773796,2
7227,3614,626,860.2705138,1
7228,3614,621,983.7732134,2
7229,3615,649,1037.77136,1
7230,3615,650,2445.268078,2
7231,3616,611,190.1043574,1
7232,3616,665,728.0580028,2
7233,3617,627,0,1
7234,3617,635,56.06638369,2
7235,3618,621,20.85192568,1
7236,3618,626,27.86533687,2
7237,3619,649,1146.359376,1
7238,3619,650,2491.44777,2
7239,3620,656,506.9291066,1
7240,3620,611,651.939676,2
7241,3621,688,622.276768,1
7242,3621,520,3459.001951,2
7243,3622,688,604.6517388,1
7244,3622,520,3589.776104,2
7245,3623,628,0,1
7246,3623,581,1350.019087,2
7247,3624,656,484.4506882,1
7248,3624,611,518.1268772,2
7249,3625,649,1005.770553,1
7250,3625,650,2419.390372,2
7251,3626,649,1031.877394,1
7252,3626,650,2429.615096,2
7253,3627,655,434.1723232,1
7254,3627,663,663.1077521,2
7255,3628,656,552.5826305,1
7256,3628,662,761.5834034,2
7257,3629,649,1092.989004,1
7258,3629,650,2456.031698,2
7259,3630,629,0,1
7260,3630,612,149.9249154,2
7261,3631,630,0,1
7262,3631,631,38.50727969,2
7263,3632,656,477.8740594,1
7264,3632,662,690.8424264,2
7265,3633,688,577.1679078,1
7266,3633,498,3661.543599,2
7267,3634,649,959.4562244,1
7268,3634,650,2386.252216,2
7269,3635,649,1584.831888,1
7270,3635,650,2722.321892,2
7271,3636,636,72.29419588,1
7272,3636,619,126.7507569,2
7273,3637,611,271.8331253,1
7274,3637,665,686.2782822,2
7275,3638,631,0,1
7276,3638,634,28.92601891,2
7277,3639,626,667.2860481,1
7278,3639,621,791.8682895,2
7279,3640,632,0,1
7280,3640,616,105.8935767,2
7281,3641,637,665.2577099,1
7282,3641,641,769.0824823,2
7283,3642,626,415.8196632,1
7284,3642,621,540.6615739,2
7285,3643,688,2552.16301,1
7286,3643,520,3122.245617,2
7287,3644,649,971.5999062,1
7288,3644,650,2382.885377,2
7289,3645,626,486.4348375,1
7290,3645,621,611.5415721,2
7291,3646,626,66.10894919,1
7292,3646,621,201.0541014,2
7293,3647,629,20.57783238,1
7294,3647,612,259.3944459,2
7295,3648,633,0,1
7296,3648,639,82.56171053,2
7297,3649,634,0,1
7298,3649,640,24.95450999,2
7299,3650,688,2136.612728,1
7300,3650,498,5093.026716,2
7301,3651,622,301.8124483,1
7302,3651,604,463.0866932,2
7303,3652,631,12.81336944,1
7304,3652,634,24.74241741,2
7305,3653,649,1040.256247,1
7306,3653,650,2407.374894,2
7307,3654,626,823.2093476,1
7308,3654,621,947.6857845,2
7309,3655,688,546.8721277,1
7310,3655,520,3628.663416,2
7311,3656,635,0,1
7312,3656,627,56.06638369,2
7313,3657,688,539.6648334,1
7314,3657,498,3663.200389,2
7315,3658,636,0,1
7316,3658,619,141.4692013,2
7317,3659,620,207.1757796,1
7318,3659,614,306.6400212,2
7319,3660,626,540.1630639,1
7320,3660,621,665.2429908,2
7321,3661,649,966.2804968,1
7322,3661,650,2366.723823,2
7323,3662,620,111.4432154,1
7324,3662,614,216.0354712,2
7325,3663,649,1068.629931,1
7326,3663,650,2412.633117,2
7327,3664,625,181.1296635,1
7328,3664,623,261.6575117,2
7329,3665,649,1594.21683,1
7330,3665,650,2696.781678,2
7331,3666,625,288.3122971,1
7332,3666,623,374.7900337,2
7333,3667,626,626.4815573,1
7334,3667,621,751.9946462,2
7335,3668,635,32.60185959,1
7336,3668,627,67.41146061,2
7337,3669,625,107.6900462,1
7338,3669,623,171.1192094,2
7339,3670,656,394.5588343,1
7340,3670,611,540.0459286,2
7341,3671,637,0.940925531,1
7342,3671,641,79.05839601,2
7343,3672,649,906.4861159,1
7344,3672,650,2322.8691,2
7345,3673,649,882.2499452,1
7346,3673,650,2310.166502,2
7347,3674,656,397.0167039,1
7348,3674,611,456.5573175,2
7349,3675,649,973.9006144,1
7350,3675,650,2344.013091,2
7351,3676,688,492.199168,1
7352,3676,498,3755.791742,2
7353,3677,637,0,1
7354,3677,641,19.3739921,2
7355,3678,649,878.2334146,1
7356,3678,650,2293.131322,2
7357,3679,665,972.026335,1
7358,3679,673,1026.111042,2
7359,3680,638,0,1
7360,3680,639,56.15098446,2
7361,3681,656,400.5723406,1
7362,3681,662,607.3503186,2
7363,3682,688,2087.031933,1
7364,3682,498,5114.174622,2
7365,3683,649,846.7217769,1
7366,3683,650,2277.864644,2
7367,3684,608,309.9332269,1
7368,3684,599,708.3208966,2
7369,3685,688,1738.323897,1
7370,3685,498,4831.23318,2
7371,3686,649,896.2158902,1
7372,3686,650,2293.885294,2
7373,3687,639,0,1
7374,3687,638,56.15098446,2
7375,3688,649,981.5651338,1
7376,3688,650,2332.205883,2
7377,3689,688,5706.864958,1
7378,3689,498,8228.290218,2
7379,3690,649,862.4204417,1
7380,3690,650,2267.085085,2
7381,3691,688,2892.049232,1
7382,3691,518,3255.629476,2
7383,3692,625,189.4749931,1
7384,3692,623,201.9929726,2
7385,3693,608,733.1490455,1
7386,3693,615,758.3898551,2
7387,3694,640,0,1
7388,3694,634,24.95450999,2
7389,3695,639,22.90147132,1
7390,3695,633,98.59954898,2
7391,3696,649,837.5712826,1
7392,3696,650,2255.01897,2
7393,3697,649,811.7073676,1
7394,3697,650,2241.863759,2
7395,3698,649,909.0330691,1
7396,3698,650,2282.99653,2
7397,3699,626,1055.892107,1
7398,3699,621,1180.795633,2
7399,3700,626,1097.374324,1
7400,3700,621,1222.266854,2
7401,3701,626,1173.205549,1
7402,3701,665,1177.813241,2
7403,3702,649,928.1297208,1
7404,3702,650,2283.067199,2
7405,3703,649,788.6894901,1
7406,3703,650,2219.990497,2
7407,3704,688,5612.376362,1
7408,3704,498,8166.651539,2
7409,3705,608,434.6894149,1
7410,3705,599,862.771231,2
7411,3706,626,995.7784918,1
7412,3706,621,1123.225969,2
7413,3707,649,830.933638,1
7414,3707,650,2229.400409,2
7415,3708,641,0,1
7416,3708,637,19.3739921,2
7417,3709,636,78.52365747,1
7418,3709,619,263.217939,2
7419,3710,688,394.4580787,1
7420,3710,498,3726.377356,2
7421,3711,645,42.58426655,1
7422,3711,642,130.7015645,2
7423,3712,642,0,1
7424,3712,645,17.39900264,2
7425,3713,643,0,1
7426,3713,654,195.0057308,2
7427,3714,688,2374.505921,1
7428,3714,498,5426.331036,2
7429,3715,649,964.2191121,1
7430,3715,650,2281.190811,2
7431,3716,688,1695.801718,1
7432,3716,498,4899.859066,2
7433,3717,649,780.9807683,1
7434,3717,650,2200.223546,2
7435,3718,688,2235.296992,1
7436,3718,498,5266.377982,2
7437,3719,688,663.5474315,1
7438,3719,520,3558.289077,2
7439,3720,649,846.4468535,1
7440,3720,650,2225.838757,2
7441,3721,665,968.4874662,1
7442,3721,673,1015.362836,2
7443,3722,649,746.7379008,1
7444,3722,650,2177.777996,2
7445,3723,665,895.4383426,1
7446,3723,673,945.3962229,2
7447,3724,626,821.2157614,1
7448,3724,621,950.2168293,2
7449,3725,649,986.6739468,1
7450,3725,650,2280.529624,2
7451,3726,644,0,1
7452,3726,641,420.2384762,2
7453,3727,649,779.3561957,1
7454,3727,650,2183.940753,2
7455,3728,645,0,1
7456,3728,642,17.39900264,2
7457,3729,688,5588.750243,1
7458,3729,498,8156.74577,2
7459,3730,649,731.0261496,1
7460,3730,650,2159.187696,2
7461,3731,649,781.7513516,1
7462,3731,650,2180.284849,2
7463,3732,688,433.4295361,1
7464,3732,520,3648.737018,2
7465,3733,622,319.6128156,1
7466,3733,655,533.3246099,2
7467,3734,626,1091.174193,1
7468,3734,621,1219.502087,2
7469,3735,645,85.66115995,1
7470,3735,642,170.8062635,2
7471,3736,688,2412.964793,1
7472,3736,520,3194.428652,2
7473,3737,649,724.8096781,1
7474,3737,650,2143.16381,2
7475,3738,656,225.3495358,1
7476,3738,664,398.6696647,2
7477,3739,657,305.6590703,1
7478,3739,620,329.16086,2
7479,3740,688,4960.023544,1
7480,3740,498,7590.376642,2
7481,3741,649,778.6215759,1
7482,3741,650,2155.200375,2
7483,3742,688,322.5347017,1
7484,3742,520,3629.139046,2
7485,3743,640,43.44582262,1
7486,3743,634,138.9939416,2
7487,3744,646,0,1
7488,3744,639,76.41998207,2
7489,3745,688,525.0141962,1
7490,3745,520,3596.430256,2
7491,3746,649,719.618282,1
7492,3746,650,2128.960332,2
7493,3747,656,206.6796727,1
7494,3747,664,376.8927255,2
7495,3748,688,5510.41423,1
7496,3748,498,8131.723617,2
7497,3749,647,0,1
7498,3749,653,17.93526959,2
7499,3750,688,5307.789074,1
7500,3750,498,7916.235407,2
7501,3751,688,5577.019721,1
7502,3751,498,8191.326479,2
7503,3752,688,1573.934723,1
7504,3752,498,4927.524844,2
7505,3753,688,2527.016797,1
7506,3753,520,3350.734608,2
7507,3754,640,122.5854735,1
7508,3754,631,160.0581999,2
7509,3755,626,798.0124824,1
7510,3755,621,931.6023447,2
7511,3756,688,629.0653755,1
7512,3756,520,3639.884285,2
7513,3757,640,179.9605972,1
7514,3757,634,259.3640087,2
7515,3758,688,274.4645305,1
7516,3758,520,3988.80597,2
7517,3759,688,1586.046841,1
7518,3759,498,4923.894493,2
7519,3760,649,653.0180876,1
7520,3760,650,2073.058704,2
7521,3761,688,716.9849193,1
7522,3761,520,3583.390234,2
7523,3762,645,102.4462168,1
7524,3762,653,173.0842468,2
7525,3763,649,1112.665656,1
7526,3763,650,2275.067877,2
7527,3764,688,467.7275214,1
7528,3764,520,3737.714381,2
7529,3765,649,625.4167652,1
7530,3765,650,2056.912348,2
7531,3766,649,832.6812763,1
7532,3766,650,2136.769116,2
7533,3767,688,260.9040653,1
7534,3767,498,4018.66686,2
7535,3768,648,0,1
7536,3768,681,13.44433863,2
