OBJECTID,IN_FID,Near_dest,Near_dst_rank
10972,5481,63.11202234,2
10973,5482,0,1
10974,5482,509.920432,2
10975,5483,0,1
10976,5483,64.63718867,2
10977,5484,10.32190595,1
10978,5484,96.06289395,2
10979,5485,55.38822539,1
10980,5485,193.5165122,2
10981,5486,0,1
10982,5486,48.72218894,2
10983,5487,52.88260042,1
10984,5487,84.58849316,2
10985,5488,0,1
10986,5488,213.5656345,2
10987,5489,295.1058082,1
10988,5489,644.5373853,2
10989,5490,83.3110552,1
10990,5490,221.5712373,2
10991,5491,145.5030854,1
10992,5491,168.8400262,2
10993,5492,0,1
10994,5492,2612.241916,2
10995,5493,82.86525792,1
10996,5493,221.4411855,2
10997,5494,0,1
10998,5494,90.90060164,2
10999,5495,186.1216024,1
11000,5495,270.4675756,2
11001,5496,172.4010594,1
11002,5496,237.0294247,2
11003,5497,80.23521311,1
11004,5497,224.0528061,2
11005,5498,1.474415523,1
11006,5498,66.94659129,2
11007,5499,359.2845986,1
11008,5499,856.6731023,2
11009,5500,0,1
11010,5500,133.1019088,2
11011,5501,94.17444045,1
11012,5501,2671.896933,2
11013,5502,19.15249751,1
11014,5502,101.9703079,2
11015,5503,0,1
11016,5503,58.71621065,2
11017,5504,0,1
11018,5504,224.7655073,2
11019,5505,0,1
11020,5505,9.560674578,2
11021,5506,120.2037278,1
11022,5506,122.5708189,2
11023,5507,0,1
11024,5507,21.49410567,2
11025,5508,62.06010781,1
11026,5508,158.9482312,2
11027,5509,165.760649,1
11028,5509,2808.787514,2
11029,5510,0,1
11030,5510,8.974044375,2
11031,5511,0,1
11032,5511,8.974044375,2
11033,5512,0,1
11034,5512,21.49410567,2
11035,5513,616.7191134,1
11036,5513,3106.67329,2
11037,5514,83.23899721,1
11038,5514,165.7967268,2
11039,5515,79.10621348,1
11040,5515,138.182948,2
11041,5516,107.3686018,1
11042,5516,108.5921483,2
11043,5517,140.110115,1
11044,5517,189.3249946,2
11045,5518,107.7099406,1
11046,5518,139.8908115,2
11047,5519,116.4314218,1
11048,5519,158.6309378,2
11049,5520,314.0038642,1
11050,5520,2971.222918,2
11051,5521,143.7197126,1
11052,5521,214.3476768,2
11053,5522,185.5370733,1
11054,5522,195.8379701,2
11055,5523,745.8237913,1
11056,5523,3182.626825,2
11057,5524,576.7747094,1
11058,5524,3137.588315,2
11059,5525,148.4768374,1
11060,5525,154.8414567,2
11061,5526,0,1
11062,5526,1290.81407,2
11063,5527,709.5585196,1
11064,5527,3268.183862,2
11065,5528,0,1
11066,5528,620.2584039,2
11067,5529,235.9866005,1
11068,5529,259.7190188,2
11069,5530,9.476967478,1
11070,5530,109.678549,2
11071,5531,0,1
11072,5531,95.7707159,2
11073,5532,30.89991508,1
11074,5532,147.1642613,2
11075,5533,0,1
11076,5533,54.37106309,2
11077,5534,50.42135842,1
11078,5534,165.1930264,2
11079,5535,0,1
11080,5535,95.7707159,2
11081,5536,5104.874392,1
11082,5536,5106.958986,2
11083,5537,0,1
11084,5537,54.37106309,2
11085,5538,655.3845966,1
11086,5538,667.4126389,2
11087,5539,1398.073384,1
11088,5539,1423.246318,2
11089,5540,745.9885861,1
11090,5540,756.4744908,2
11091,5541,1348.469852,1
11092,5541,1373.504206,2
11093,5542,30.89040754,1
11094,5542,173.4389891,2
11095,5543,57.40344494,1
11096,5543,76.59884729,2
11097,5544,13.63503272,1
11098,5544,63.16622025,2
11099,5545,64.45229776,1
11100,5545,68.3283167,2
11101,5546,8095.801719,1
11102,5546,8095.801719,1
11103,5547,743.3643427,1
11104,5547,764.8307198,2
11105,5548,640.0605585,1
11106,5548,673.0857873,2
11107,5549,0,1
11108,5549,73.03279059,2
11109,5550,0,1
11110,5550,32.62508196,2
11111,5551,35.76656793,1
11112,5551,64.62819059,2
11113,5552,681.006582,1
11114,5552,717.4470229,2
11115,5553,1366.922165,1
11116,5553,1540.124136,2
11117,5554,0,1
11118,5554,67.28642074,2
11119,5555,0,1
11120,5555,7.509523002,2
11121,5556,0,1
11122,5556,32.62508196,2
11123,5557,832.6976285,1
11124,5557,849.2302708,2
11125,5558,956.9311418,1
11126,5558,968.3057541,2
11127,5559,1369.827162,1
11128,5559,1438.901018,2
11129,5560,0,1
11130,5560,1.58473475,2
11131,5561,0,1
11132,5561,778.4785792,2
11133,5562,0,1
11134,5562,32.87624224,2
11135,5563,641.926777,1
11136,5563,726.017807,2
11137,5564,620.1232474,1
11138,5564,660.7844417,2
11139,5565,0,1
11140,5565,1.58473475,2
11141,5566,1232.670226,1
11142,5566,1324.492568,2
11143,5567,806.8672597,1
11144,5567,849.2094796,2
11145,5568,0,1
11146,5568,2.503977454,2
11147,5569,9.791506862,1
11148,5569,14.41654544,2
11149,5570,0,1
11150,5570,32.87624224,2
11151,5571,1038.817541,1
11152,5571,1039.919365,2
11153,5572,0,1
11154,5572,26.31580169,2
11155,5573,1267.866462,1
11156,5573,1410.474238,2
11157,5574,0,1
11158,5574,37.20951395,2
11159,5575,104.7028255,1
11160,5575,108.617909,2
11161,5576,712.0712331,1
11162,5576,758.8004261,2
11163,5577,0,1
11164,5577,53.36371999,2
11165,5578,5345.592757,1
11166,5578,5345.592757,1
11167,5579,545.7999069,1
11168,5579,593.9642644,2
11169,5580,600.3836019,1
11170,5580,651.5847022,2
11171,5581,1245.900275,1
11172,5581,1340.266098,2
11173,5582,909.3419272,1
11174,5582,957.4155266,2
11175,5583,1252.483505,1
11176,5583,1255.189301,2
11177,5584,43.10578599,1
11178,5584,85.40721889,2
11179,5585,53.54320131,1
11180,5585,70.63228895,2
11181,5586,8333.930791,1
11182,5586,8333.930791,1
11183,5587,899.7507659,1
11184,5587,950.3444491,2
11185,5588,84.51533749,1
11186,5588,160.3992162,2
11187,5589,830.2889121,1
11188,5589,881.7577662,2
11189,5590,1005.840109,1
11190,5590,1042.793394,2
11191,5591,114.5991125,1
11192,5591,158.3744247,2
11193,5592,62.66429787,1
11194,5592,124.0903924,2
11195,5593,106.7450877,1
11196,5593,108.522687,2
11197,5594,873.1110668,1
11198,5594,908.1818549,2
11199,5595,166.8310174,1
11200,5595,243.7343342,2
11201,5596,142.9514756,1
11202,5596,217.6171962,2
11203,5597,422.7357441,1
11204,5597,485.1201147,2
11205,5598,923.4364269,1
11206,5598,943.1767127,2
10633,5599,0,1
10634,5599,0,1
10635,5600,0,1
10636,5600,0,1
10637,5601,0,1
10638,5601,0,1
11207,5602,978.0098725,1
11208,5602,991.4533619,2
11209,5603,650.1767003,1
11210,5603,698.3827758,2
11211,5604,704.5323003,1
11212,5604,749.6945898,2
11213,5605,770.7966783,1
11214,5605,793.3150542,2
11215,5606,90.51282141,1
11216,5606,116.5437495,2
11217,5607,433.8426279,1
11218,5607,473.2109827,2
11219,5608,824.3931017,1
11220,5608,832.1392327,2
11221,5609,0,1
11222,5609,13.97825651,2
11223,5610,154.3360875,1
11224,5610,161.5923596,2
11225,5611,585.0496751,1
11226,5611,608.895001,2
11227,5612,57.84697497,1
11228,5612,70.26064847,2
11229,5613,0,1
11230,5613,13.97825651,2
11231,5614,1.205518814,1
11232,5614,42.74903496,2
11233,5615,527.2408061,1
11234,5615,532.698673,2
11235,5616,71.20795634,1
11236,5616,142.8778773,2
11237,5617,488.3297575,1
11238,5617,494.2373689,2
11239,5618,1018.078928,1
11240,5618,1050.528872,2
11241,5619,1135.280245,1
11242,5619,1167.439369,2
11243,5620,1102.57764,1
11244,5620,1194.032825,2
11245,5621,94.28525809,1
11246,5621,107.4906306,2
11247,5622,29.77587933,1
11248,5622,67.51810668,2
11249,5623,1240.247906,1
11250,5623,1281.091243,2
11251,5624,18.3502004,1
11252,5624,51.37828418,2
11253,5625,705.8603323,1
11254,5625,744.278235,2
11255,5626,1065.508377,1
11256,5626,1169.063977,2
11257,5627,37.82778174,1
11258,5627,99.09526096,2
11259,5628,9731.967461,1
11260,5628,9731.967461,1
11261,5629,0,1
11262,5629,150.1320096,2
11263,5630,49.87264177,1
11264,5630,80.54121798,2
11265,5631,1238.973179,1
11266,5631,1293.327567,2
11267,5632,995.4584134,1
11268,5632,1273.867806,2
11269,5633,1040.850577,1
11270,5633,1332.366134,2
11271,5634,1093.66667,1
11272,5634,1169.151663,2
11273,5635,869.116809,1
11274,5635,939.2236881,2
11275,5636,68.96166387,1
11276,5636,105.9319693,2
11277,5637,1165.31859,1
11278,5637,1231.038666,2
11279,5638,1006.440076,1
11280,5638,1116.132482,2
11281,5639,912.3982059,1
11282,5639,986.7497837,2
11283,5640,181.6830606,1
11284,5640,228.977657,2
11285,5641,16.24186973,1
11286,5641,161.8526212,2
11287,5642,0,1
11288,5642,218.3454268,2
11289,5643,844.1422301,1
11290,5643,1025.565725,2
11291,5644,0,1
11292,5644,53.98828716,2
11293,5645,12.7475737,1
11294,5645,12.7475737,1
11295,5646,1070.414511,1
11296,5646,1399.417102,2
11297,5647,224.0452072,1
11298,5647,315.4945912,2
11299,5648,1086.029799,1
11300,5648,1171.34829,2
11301,5649,7.568387892,1
11302,5649,230.6469628,2
11303,5650,6.115803507,1
11304,5650,36.94671849,2
11305,5651,506.173685,1
11306,5651,595.5751308,2
11307,5652,9135.581769,1
11308,5652,9135.581769,1
11309,5653,66.32915616,1
11310,5653,83.09369671,2
11311,5654,9123.268181,1
11312,5654,9123.268181,1
11313,5655,1245.04218,1
11314,5655,1257.026938,2
11315,5656,0,1
11316,5656,5.904356776,2
11317,5657,72.67396341,1
11318,5657,113.7163246,2
11319,5658,54.15659278,1
11320,5658,258.4131139,2
11321,5659,63.11317047,1
11322,5659,86.11369674,2
11323,5660,0,1
11324,5660,150.1320096,2
11325,5661,38.43376631,1
11326,5661,148.3368619,2
11327,5662,9143.07553,1
11328,5662,9143.07553,1
11329,5663,1184.957929,1
11330,5663,1190.008123,2
11331,5664,0,1
11332,5664,206.994277,2
11333,5665,1139.733406,1
11334,5665,1148.387361,2
11335,5666,739.9573117,1
11336,5666,949.7131736,2
11337,5667,9110.933651,1
11338,5667,9110.933651,1
10639,5668,0,1
10640,5668,0,1
10641,5669,0,1
10642,5669,0,1
11339,5670,1102.724879,1
11340,5670,1115.516616,2
11341,5671,1077.067385,1
11342,5671,1196.31392,2
11343,5672,207.5314165,1
11344,5672,762.7264353,2
11345,5673,5.510388142,1
11346,5673,32.87138048,2
11347,5674,132.7483095,1
11348,5674,320.214742,2
11349,5675,0,1
11350,5675,140.9529196,2
11351,5676,78.91274525,1
11352,5676,335.60032,2
11353,5677,0,1
11354,5677,5.904356776,2
11355,5678,236.8052516,1
11356,5678,394.4617372,2
11357,5679,13.21614604,1
11358,5679,90.47536692,2
11359,5680,989.5155512,1
11360,5680,1014.954229,2
11361,5681,19.67480376,1
11362,5681,142.8463186,2
11363,5682,0,1
11364,5682,218.3454268,2
11365,5683,130.0743637,1
11366,5683,641.6237836,2
11367,5684,0,1
11368,5684,192.512842,2
11369,5685,1167.482089,1
11370,5685,1207.566389,2
11371,5686,838.8863259,1
11372,5686,917.6075649,2
11373,5687,0,1
11374,5687,129.0590365,2
11375,5688,0,1
11376,5688,126.5414782,2
11377,5689,121.7960077,1
11378,5689,270.8168817,2
11379,5690,43.17354009,1
11380,5690,112.3218433,2
11381,5691,1080.438174,1
11382,5691,1103.93235,2
11383,5692,0,1
11384,5692,142.5812009,2
11385,5693,1050.633574,1
11386,5693,1069.742957,2
11387,5694,101.4857865,1
11388,5694,191.3396439,2
11389,5695,8.881290826,1
11390,5695,150.1669315,2
11391,5696,0,1
11392,5696,140.9529196,2
11393,5697,1005.230575,1
11394,5697,1016.130157,2
11395,5698,141.162442,1
11396,5698,194.677747,2
11397,5699,275.3548151,1
11398,5699,451.4170523,2
11399,5700,9442.369755,1
11400,5700,9442.369755,1
11401,5701,149.9046663,1
11402,5701,217.6888453,2
11403,5702,835.1948182,1
11404,5702,875.4756408,2
11405,5703,316.1632602,1
11406,5703,494.5223348,2
11407,5704,83.39913466,1
11408,5704,158.6270306,2
11409,5705,759.2121486,1
11410,5705,817.9531667,2
11411,5706,146.8894806,1
11412,5706,334.998387,2
11413,5707,0,1
11414,5707,126.5414782,2
11415,5708,9.891150004,1
11416,5708,193.6329985,2
11417,5709,88.59804049,1
11418,5709,400.2381096,2
11419,5710,1046.418341,1
11420,5710,1107.860302,2
11421,5711,0,1
11422,5711,192.512842,2
11423,5712,217.3462546,1
11424,5712,255.6689677,2
11425,5713,146.3372223,1
11426,5713,285.6052695,2
11427,5714,350.6738731,1
11428,5714,532.5391881,2
11429,5715,11935.09555,1
11430,5715,11935.09555,1
11431,5716,0,1
11432,5716,142.5812009,2
11433,5717,176.1043738,1
11434,5717,246.0671209,2
11435,5718,68.03877954,1
11436,5718,219.6168057,2
11437,5719,105.4832308,1
11438,5719,279.7469246,2
11439,5720,392.7815491,1
11440,5720,392.7815491,1
11441,5721,943.248549,1
11442,5721,992.1668265,2
11443,5722,240.4400648,1
11444,5722,240.4400648,1
11445,5723,95.07652369,1
11446,5723,216.6287522,2
11447,5724,0,1
11448,5724,545.5840316,2
11449,5725,402.2914172,1
11450,5725,585.836342,2
11451,5726,233.7682046,1
11452,5726,278.9824256,2
11453,5727,225.6403498,1
11454,5727,413.1590799,2
11455,5728,348.8851354,1
11456,5728,535.7759159,2
11457,5729,0,1
11458,5729,447.1815781,2
11459,5730,11849.68215,1
11460,5730,11849.68215,1
11461,5731,1086.195713,1
11462,5731,1167.742448,2
11463,5732,235.1589594,1
11464,5732,274.3871625,2
11465,5733,0,1
11466,5733,129.0590365,2
11467,5734,1030.456086,1
11468,5734,1115.118704,2
11469,5735,344.0447261,1
11470,5735,344.0447261,1
11471,5736,783.8248811,1
11472,5736,962.2247509,2
11473,5737,417.4950931,1
11474,5737,437.8413435,2
11475,5738,582.3264752,1
11476,5738,671.6012411,2
11477,5739,11815.44719,1
11478,5739,11815.44719,1
11479,5740,11862.8428,1
11480,5740,11862.8428,1
11481,5741,860.6863337,1
11482,5741,1038.696932,2
11483,5742,11897.97671,1
11484,5742,11897.97671,1
11485,5743,109.7548798,1
11486,5743,140.5253198,2
11487,5744,172.4215063,1
11488,5744,261.5041258,2
11489,5745,355.5263412,1
11490,5745,544.3066875,2
11491,5746,252.2998698,1
11492,5746,439.1673307,2
11493,5747,174.2797284,1
11494,5747,248.7579443,2
11495,5748,755.3400458,1
11496,5748,936.7038863,2
11497,5749,308.888246,1
11498,5749,308.888246,1
11499,5750,54.95088784,1
11500,5750,297.5572873,2
11501,5751,11876.02007,1
11502,5751,11876.02007,1
11503,5752,11863.81216,1
11504,5752,11863.81216,1
11505,5753,217.9321579,1
11506,5753,399.4145796,2
11507,5754,573.6352695,1
11508,5754,640.2902716,2
11509,5755,176.8693149,1
11510,5755,285.9520917,2
11511,5756,0,1
11512,5756,323.1785062,2
11513,5757,126.7559767,1
11514,5757,145.4967448,2
11515,5758,11951.14556,1
11516,5758,11951.14556,1
11517,5759,648.8829463,1
11518,5759,833.7567351,2
11519,5760,11841.76337,1
11520,5760,11841.76337,1
11521,5761,927.6664505,1
11522,5761,1087.318953,2
11523,5762,847.7885842,1
11524,5762,922.1253526,2
11525,5763,345.9670036,1
11526,5763,345.9670036,1
11527,5764,11923.22258,1
11528,5764,11923.22258,1
11529,5765,173.7225048,1
11530,5765,242.4887319,2
11531,5766,495.074713,1
11532,5766,596.5890441,2
11533,5767,913.6734215,1
11534,5767,1005.752171,2
11535,5768,0,1
11536,5768,374.5391613,2
11537,5769,840.4873194,1
11538,5769,1021.195967,2
11539,5770,320.4868319,1
11540,5770,506.1123539,2
11541,5771,567.9138304,1
11542,5771,754.3964005,2
11543,5772,273.4084441,1
11544,5772,335.4363552,2
11545,5773,989.0634672,1
11546,5773,1106.025703,2
11547,5774,817.7802441,1
11548,5774,988.0017222,2
11549,5775,330.5687542,1
11550,5775,398.3338393,2
11551,5776,10.47217988,1
11552,5776,372.0201362,2
11553,5777,11886.40068,1
11554,5777,11886.40068,1
11555,5778,422.0925927,1
11556,5778,609.9663061,2
11557,5779,234.9242424,1
11558,5779,346.910004,2
11559,5780,711.499051,1
11560,5780,894.2348559,2
11561,5781,343.4698246,1
11562,5781,346.149575,2
11563,5782,392.7137591,1
11564,5782,425.2601704,2
11565,5783,397.668697,1
11566,5783,450.2665134,2
11567,5784,251.6286728,1
11568,5784,383.4120616,2
11569,5785,95.51196963,1
11570,5785,193.6177779,2
11571,5786,26.48137909,1
11572,5786,236.5786867,2
11573,5787,424.4021112,1
11574,5787,424.4021112,1
11575,5788,11936.53917,1
11576,5788,11936.53917,1
11577,5789,639.1320889,1
11578,5789,686.3817328,2
11579,5790,714.0084821,1
11580,5790,792.2738305,2
11581,5791,1070.238697,1
11582,5791,1115.702962,2
11583,5792,293.4031856,1
11584,5792,385.9615229,2
11585,5793,670.3970688,1
11586,5793,735.0106075,2
11587,5794,333.8085387,1
11588,5794,508.5014589,2
11589,5795,1010.20981,1
11590,5795,1051.008783,2
11591,5796,927.445885,1
11592,5796,986.0086326,2
11593,5797,92.50090031,1
11594,5797,503.0425462,2
11595,5798,6.312921382,1
11596,5798,518.5874588,2
11597,5799,738.7832325,1
11598,5799,835.2711614,2
11599,5800,238.5607774,1
11600,5800,1025.268394,2
11601,5801,1001.198973,1
11602,5801,1017.575218,2
11603,5802,586.9236995,1
11604,5802,619.3807302,2
11605,5803,540.8776281,1
11606,5803,544.2899016,2
11607,5804,503.3626054,1
11608,5804,503.3626054,1
11609,5805,164.9344275,1
11610,5805,999.75487,2
11611,5806,12.54739197,1
11612,5806,285.2064536,2
11613,5807,649.455734,1
11614,5807,742.5045885,2
11615,5808,11966.04092,1
11616,5808,11966.04092,1
11617,5809,0,1
11618,5809,249.9648016,2
11619,5810,444.240244,1
11620,5810,517.9218304,2
11621,5811,696.3627244,1
11622,5811,804.9531382,2
11623,5812,643.2449573,1
11624,5812,798.9410629,2
11625,5813,602.3174744,1
11626,5813,785.7912316,2
11659,5814,607.5022101,1
11660,5814,699.0282524,2
11661,5815,0,1
11662,5815,323.1785062,2
11663,5816,350.1710068,1
11664,5816,459.6285694,2
11665,5817,375.8203331,1
11666,5817,470.1600851,2
11667,5818,784.6314799,1
11668,5818,924.5181978,2
11669,5819,384.3269721,1
11670,5819,452.2500466,2
11671,5820,415.288897,1
11672,5820,480.660317,2
11673,5821,515.2885429,1
11674,5821,515.2885429,1
11675,5822,458.4034602,1
11676,5822,533.3865954,2
11677,5823,831.9649617,1
11678,5823,837.8198417,2
11627,5824,0,1
11628,5824,0,1
11629,5825,0,1
11630,5825,0,1
11679,5826,406.4386769,1
11680,5826,455.9388379,2
11681,5827,706.6632015,1
11682,5827,765.9070386,2
11683,5828,969.6668194,1
11684,5828,1060.624044,2
11685,5829,603.3819758,1
11686,5829,633.3575452,2
11687,5830,800.7783853,1
11688,5830,943.7819985,2
11689,5831,779.7679244,1
11690,5831,933.5185891,2
11691,5832,0,1
11692,5832,440.932391,2
11693,5833,430.0889875,1
11694,5833,582.737826,2
11695,5834,11324.43031,1
11696,5834,11324.43031,1
11697,5835,41.0081076,1
11698,5835,179.6584285,2
11699,5836,150.3937346,1
11700,5836,150.3937346,1
11701,5837,607.8591314,1
11702,5837,655.6860814,2
11703,5838,600.9467291,1
11704,5838,710.1121065,2
11705,5839,931.1038298,1
11706,5839,1019.68088,2
11707,5840,55.37188349,1
11708,5840,281.1947657,2
11709,5841,0,1
11710,5841,545.5840316,2
11711,5842,569.2488539,1
11712,5842,682.146175,2
11713,5843,177.5885491,1
11714,5843,358.4787833,2
11715,5844,87.20684177,1
11716,5844,158.9700514,2
11717,5845,743.3092814,1
11718,5845,757.90272,2
11719,5846,885.4689341,1
11720,5846,1062.069628,2
11721,5847,662.7404067,1
11722,5847,711.1281364,2
11723,5848,11409.2954,1
11724,5848,11409.2954,1
11725,5849,960.1849536,1
11726,5849,1017.46125,2
11727,5850,445.9066153,1
11728,5850,566.4212254,2
11729,5851,582.8744806,1
11730,5851,642.402913,2
11731,5852,866.5235378,1
11732,5852,985.3362718,2
11733,5853,448.7399273,1
11734,5853,556.2495066,2
11735,5854,815.3025483,1
11736,5854,922.4362321,2
11737,5855,545.6308548,1
11738,5855,625.9511356,2
11739,5856,11486.8673,1
11740,5856,11486.8673,1
11741,5857,452.7574713,1
11742,5857,556.6406248,2
11743,5858,501.7387044,1
11744,5858,598.5690251,2
11745,5859,62.77716284,1
11746,5859,745.8991438,2
11747,5860,570.2616276,1
11748,5860,602.5659512,2
11749,5861,587.5287444,1
11750,5861,653.5241895,2
11751,5862,123.6153973,1
11752,5862,346.5979776,2
11753,5863,474.6827884,1
11754,5863,549.9868774,2
11755,5864,918.7282699,1
11756,5864,1046.855354,2
11757,5865,487.5595411,1
11758,5865,547.9310949,2
11759,5866,511.6659069,1
11760,5866,574.7544943,2
11761,5867,652.2197386,1
11762,5867,677.5090702,2
11763,5868,480.8135666,1
11764,5868,564.0892074,2
11765,5869,501.2830941,1
11766,5869,553.7366619,2
11767,5870,9443.711347,1
11768,5870,9443.711347,1
11769,5871,273.1021982,1
11770,5871,519.0368707,2
11771,5872,508.9842845,1
11772,5872,534.3647869,2
11773,5873,0,1
11774,5873,788.5089473,2
11775,5874,11336.04541,1
11776,5874,11336.04541,1
11777,5875,300.1369691,1
11778,5875,578.6463431,2
11779,5876,238.4992619,1
11780,5876,246.8670606,2
11781,5877,606.8467137,1
11782,5877,608.2945618,2
11783,5878,51.14814023,1
11784,5878,51.14814023,1
11785,5879,346.8460484,1
11786,5879,353.6666727,2
11787,5880,161.278014,1
11788,5880,161.278014,1
11789,5881,10502.78024,1
11790,5881,10502.78024,1
11791,5882,12082.50453,1
11792,5882,12082.50453,1
11793,5883,665.9585456,1
11794,5883,666.4981252,2
11795,5884,93.09113749,1
11796,5884,640.7632323,2
11797,5885,0,1
11798,5885,317.3303314,2
11799,5886,0,1
11800,5886,144.5441815,2
11801,5887,12045.1051,1
11802,5887,12045.1051,1
11803,5888,58.14764792,1
11804,5888,711.2657512,2
11805,5889,687.3280366,1
11806,5889,764.903262,2
11807,5890,218.3615203,1
11808,5890,378.3578994,2
11809,5891,655.4279419,1
11810,5891,706.8347877,2
11811,5892,252.7589567,1
11812,5892,403.7752194,2
11813,5893,220.0474772,1
11814,5893,526.8526316,2
11815,5894,7689.856058,1
11816,5894,7689.856058,1
11817,5895,384.5281885,1
11818,5895,407.7431382,2
11631,5896,0,1
11632,5896,0,1
11633,5897,0,1
11634,5897,0,1
11819,5898,69.84349243,1
11820,5898,265.5226982,2
11821,5899,222.8314426,1
11822,5899,490.8770128,2
11823,5900,53.55639669,1
11824,5900,53.55639669,1
11825,5901,617.7590575,1
11826,5901,669.6833455,2
11827,5902,235.1914728,1
11828,5902,475.5897718,2
11829,5903,45.48228047,1
11830,5903,359.3724388,2
11831,5904,260.0596104,1
11832,5904,463.212808,2
11833,5905,233.6466615,1
11834,5905,448.7525238,2
11835,5906,306.1685327,1
11836,5906,471.7764267,2
11837,5907,362.4622725,1
11838,5907,477.8434397,2
11839,5908,30.08993288,1
11840,5908,30.08993288,1
11841,5909,0,1
11842,5909,440.932391,2
11843,5910,319.1110666,1
11844,5910,537.2601891,2
11845,5911,411.8035107,1
11846,5911,467.4003192,2
11847,5912,321.7765492,1
11848,5912,505.830788,2
11849,5913,37.31958799,1
11850,5913,105.098772,2
11851,5914,349.7605566,1
11852,5914,483.9201373,2
11853,5915,23.15683921,1
11854,5915,288.7610204,2
11855,5916,0,1
11856,5916,141.3773945,2
11857,5917,11325.45028,1
11858,5917,11325.45028,1
11859,5918,381.7876359,1
11860,5918,451.9521125,2
11861,5919,749.4059194,1
11862,5919,768.7673648,2
11863,5920,689.4161177,1
11864,5920,697.8536065,2
11865,5921,0,1
11866,5921,144.5441815,2
11867,5922,833.4417797,1
11868,5922,856.7323852,2
11869,5923,414.9358264,1
11870,5923,425.1067706,2
11871,5924,52.85166954,1
11872,5924,240.710698,2
11873,5925,11363.16299,1
11874,5925,11363.16299,1
11875,5926,416.3989554,1
11876,5926,514.3640017,2
11877,5927,695.2257608,1
11878,5927,1088.049075,2
11879,5928,418.6716093,1
11880,5928,474.5523135,2
11881,5929,120.7698659,1
11882,5929,313.3660092,2
11883,5930,12208.22959,1
11884,5930,12208.22959,1
11885,5931,0,1
11886,5931,284.491913,2
11887,5932,178.2639119,1
11888,5932,362.5892893,2
11889,5933,386.6080689,1
11890,5933,459.559765,2
11891,5934,155.18027,1
11892,5934,167.9178013,2
11893,5935,432.4182915,1
11894,5935,437.8388225,2
11895,5936,636.8416655,1
11896,5936,1100.742275,2
11897,5937,367.1939396,1
11898,5937,426.3677044,2
11899,5938,0,1
11900,5938,148.2437898,2
11901,5939,461.7773191,1
11902,5939,490.4820671,2
11903,5940,205.9092578,1
11904,5940,505.0114979,2
11905,5941,8.116261842,1
11906,5941,238.5526255,2
11907,5942,355.1623199,1
11908,5942,402.7465907,2
11909,5943,354.1423943,1
11910,5943,446.5582214,2
11911,5944,370.0928736,1
11912,5944,466.6537656,2
11913,5945,351.9782225,1
11914,5945,612.0838553,2
11915,5946,7969.688204,1
11916,5946,7969.688204,1
11917,5947,649.262896,1
11918,5947,959.5071462,2
11919,5948,107.5334247,1
11920,5948,308.7702972,2
11921,5949,374.1288276,1
11922,5949,476.5215661,2
11923,5950,342.8889964,1
11924,5950,381.7723057,2
11925,5951,381.5585775,1
11926,5951,491.7398824,2
11927,5952,286.8856738,1
11928,5952,361.0087576,2
11929,5953,340.9302329,1
11930,5953,369.1601534,2
11931,5954,219.216795,1
11932,5954,349.0643479,2
11933,5955,401.3170213,1
11934,5955,783.6196173,2
11935,5956,265.7959154,1
11936,5956,348.5703577,2
11937,5957,318.1110353,1
11938,5957,349.6762625,2
11939,5958,275.0983584,1
11940,5958,323.8165475,2
11941,5959,328.0415727,1
11942,5959,347.6896681,2
11943,5960,626.6915196,1
11944,5960,858.9751412,2
11945,5961,260.2991112,1
11946,5961,350.6953998,2
11947,5962,35.42868267,1
11948,5962,90.02476594,2
11949,5963,258.7628567,1
11950,5963,354.0237304,2
11951,5964,283.1577828,1
11952,5964,300.963406,2
11953,5965,11897.68858,1
11954,5965,11897.68858,1
11955,5966,235.4873492,1
11956,5966,288.1502627,2
11957,5967,7918.527904,1
11958,5967,7918.527904,1
11959,5968,330.5764913,1
11960,5968,335.5344098,2
11961,5969,262.1153176,1
11962,5969,365.9831649,2
11963,5970,393.2908568,1
11964,5970,669.237388,2
11965,5971,113.2382398,1
11966,5971,168.6594037,2
11967,5972,239.1896364,1
11968,5972,266.7098982,2
11969,5973,808.9150984,1
11970,5973,825.2092365,2
11971,5974,321.6564679,1
11972,5974,328.3643582,2
11973,5975,268.5236253,1
11974,5975,393.1475161,2
11975,5976,635.6121908,1
11976,5976,742.5984226,2
11977,5977,181.1562943,1
11978,5977,242.6845839,2
11979,5978,159.9702726,1
11980,5978,234.3565786,2
11981,5979,234.9345169,1
11982,5979,247.6682213,2
11983,5980,0,1
11984,5980,162.0695594,2
11985,5981,223.1782769,1
11986,5981,261.8054911,2
11987,5982,324.6564648,1
11988,5982,341.6569857,2
11989,5983,169.1472475,1
11990,5983,245.6598366,2
11991,5984,509.4475365,1
11992,5984,767.152774,2
11993,5985,731.6882056,1
11994,5985,924.7846479,2
11995,5986,11915.16285,1
11996,5986,11915.16285,1
11997,5987,0,1
11998,5987,221.4112532,2
11999,5988,94.96091819,1
12000,5988,96.82408998,2
12001,5989,179.5550333,1
12002,5989,201.0231182,2
12003,5990,133.5172056,1
12004,5990,227.9938791,2
12005,5991,449.7685469,1
12006,5991,709.8510737,2
12007,5992,12077.58022,1
12008,5992,12077.58022,1
12009,5993,324.0538128,1
12010,5993,351.5471151,2
12011,5994,63.62781905,1
12012,5994,166.6669136,2
12013,5995,137.5724108,1
