x,y,ymin,ymax,iv
0,0,0,0,build_Mean_distroad
48.90805161636697,-0.21362000120001273,-0.24215416457104666,-0.1850858378289788,build_Mean_distroad
83.16565626378815,-0.28632839871702154,-0.31945785465233373,-0.25319894278170935,build_Mean_distroad
119.45026784591072,-0.2912783373833889,-0.32449725301375426,-0.2580594217530235,build_Mean_distroad
161.55490112304688,-0.29539989339815753,-0.32871035837792467,-0.2620894284183904,build_Mean_distroad
216.33309936523435,-0.2958095807361169,-0.3291179964092099,-0.2625011650630239,build_Mean_distroad
283.0194091796875,-0.2936453769608989,-0.3268626079070671,-0.26042814601473063,build_Mean_distroad
368.21973605878907,-0.30247917569836874,-0.3361741457160966,-0.2687842056806409,build_Mean_distroad
450.8129483680452,-0.29871079319545263,-0.3324181168099881,-0.26500346958091714,build_Mean_distroad
517.5214808246177,-0.28166125274807446,-0.3153343096483492,-0.24798819584779977,build_Mean_distroad
600.74951171875,-0.26704839502391053,-0.30068874465595885,-0.23340804539186222,build_Mean_distroad
690.65191650390625,-0.18828371183339557,-0.21893967667381756,-0.15762774699297358,build_Mean_distroad
812.21917724609375,-0.12934536561698234,-0.15778705481984373,-0.10090367641412096,build_Mean_distroad
951.1054314151022,-0.09399821663494574,-0.12129815384234018,-0.06669827942755131,build_Mean_distroad
1082.5574453267513,-0.11023105119255157,-0.1383052796417605,-0.08215682274334263,build_Mean_distroad
1252.512830433828,-0.10643447368287967,-0.13466034028901913,-0.0782086070767402,build_Mean_distroad
1425.712773281784,-0.031873022461683685,-0.054384547193666186,-0.009361497729701185,build_Mean_distroad
1651.1095953220274,-0.029524182879106804,-0.051891667540364284,-0.0071566982178493214,build_Mean_distroad
1867.2440185546875,0.04039378047140529,0.024200388825768405,0.05658717211704217,build_Mean_distroad
2317.2231202967027,0.09564397656711753,0.08335492926466777,0.10793302386956728,build_Mean_distroad
3666.898450349506,0.21544604295815378,0.20455191163404157,0.226340174282266,build_Mean_distroad
