x,y,ymin,ymax,iv
37.199208825826645,0,0,0,build_area
401.2786620259285,-0.11814857951782615,-0.1406260808703247,-0.09567107816532759,build_area
523.5855913031846,-0.1259589331750631,-0.14916888410526788,-0.10274898224485833,build_area
654.5498391166329,-0.12120950224537852,-0.14469576705162554,-0.0977232374391315,build_area
843.5860650837421,-0.13663763578346633,-0.16282109591121016,-0.11045417565572249,build_area
1043.538676261902,-0.12583885905043263,-0.15205695669209982,-0.09962076140876544,build_area
1281.0147327333689,-0.11747206498189958,-0.1437171121301761,-0.09122701783362305,build_area
1568.9656273387368,-0.1552918877906593,-0.18597400740905132,-0.1246097681722673,build_area
1821.1551511585712,-0.1513329937953451,-0.18193091217312796,-0.12073507541756223,build_area
2048.557425601408,-0.14308282067497258,-0.1739231929691984,-0.11224244838074676,build_area
2297.182634655386,-0.14210939726677765,-0.17317763511606551,-0.11104115941748978,build_area
2503.6552824750547,-0.14151563851766838,-0.17280484200149676,-0.11022643503384,build_area
2767.570734209381,-0.13352870241623302,-0.1649247711072054,-0.10213263372526063,build_area
2979.962090574205,-0.1320739284981093,-0.16368688123548747,-0.10046097576073115,build_area
3215.4969962369646,-0.1304664123716435,-0.16219390733725825,-0.09873891740602876,build_area
3579.5987312681973,-0.1276146187779572,-0.159465144153186,-0.09576409340272843,build_area
3998.251090317965,-0.11144224724966337,-0.14334772537265938,-0.07953676912666736,build_area
4598.25021827966,-0.038859093884962795,-0.07027488596377518,-0.007443301806150403,build_area
5318.346332587302,0.021342698974217336,-0.012099573281732601,0.054784971230167276,build_area
6581.434422727674,0.1674186860988476,0.13739938247647823,0.19743798972121698,build_area
115867.76868605614,0.345801458458141,0.31896626107038545,0.3726366558458965,build_area
