x,y,ymin,ymax,iv
11.467531518560351,0,0,0,build_Mean_elev_100m
61.02603993262339,-0.045090430444468636,-0.048194071958813374,-0.0419867889301239,build_Mean_elev_100m
104.52500100424176,-0.05208324436595636,-0.05523401762391674,-0.048932471107995985,build_Mean_elev_100m
149.98401456503498,-0.04985634958812424,-0.05150052133511511,-0.048212177841133366,build_Mean_elev_100m
198.74778627840814,-0.02036836587697673,-0.021605626316621312,-0.01913110543733215,build_Mean_elev_100m
250.25039238271995,-0.014302570238590643,-0.015636352579338812,-0.012968787897842471,build_Mean_elev_100m
370.82986240786715,-0.0616626993728545,-0.06447026683298065,-0.058855131912728335,build_Mean_elev_100m
698.1568839365326,-0.47549123406048877,-0.5103007543595155,-0.440681713761462,build_Mean_elev_100m
733.8326647259581,-0.5159174449949325,-0.552876746767339,-0.47895814322252606,build_Mean_elev_100m
759.3772329600336,-0.5291309668445917,-0.5665675675713125,-0.49169436611787093,build_Mean_elev_100m
794.5803168837479,-0.5351783990426209,-0.5726193842001693,-0.4977374138850724,build_Mean_elev_100m
818.2444537867714,-0.5209410338089266,-0.5575537217040637,-0.48432834591378954,build_Mean_elev_100m
842.4483618002321,-0.471113611891977,-0.5038442573349059,-0.43838296644904806,build_Mean_elev_100m
863.3953422464635,-0.46988845243139626,-0.5022892532417534,-0.43748765162103914,build_Mean_elev_100m
892.6024137509851,-0.4415882871789949,-0.473133174808337,-0.4100433995496528,build_Mean_elev_100m
939.8873451944035,-0.4346330139362835,-0.4661964678463998,-0.40306956002616723,build_Mean_elev_100m
1026.1242017619804,-0.42910326383607394,-0.4599569421513505,-0.39824958552079737,build_Mean_elev_100m
1109.892137654951,-0.42395047314253265,-0.4548213052735162,-0.3930796410115491,build_Mean_elev_100m
1210.7760197224748,-0.23380441811689706,-0.24490369504840953,-0.2227051411853846,build_Mean_elev_100m
1664.7170680523118,-0.1627627745236025,-0.16888824531035138,-0.1566373037368536,build_Mean_elev_100m
2769.5911144876327,-0.12337647026836991,-0.12940290970415783,-0.117350030832582,build_Mean_elev_100m
