x,y,ymin,ymax,iv
11.467531518560351,0,0,0,build_Mean_elev_100m
65.26690883057834,-0.028899622310574684,-0.03269488860443229,-0.02510435601671708,build_Mean_elev_100m
107.2320498553848,-0.033431631357589225,-0.0372521678507591,-0.02961109486441935,build_Mean_elev_100m
154.82455341112342,-0.03441349026284367,-0.03824364294190695,-0.030583337583780387,build_Mean_elev_100m
201.8644426362447,-0.011626144059281,-0.012652204885282311,-0.010600083233279689,build_Mean_elev_100m
259.264932873803,0.04311693402188199,0.04142810620547202,0.04480576183829196,build_Mean_elev_100m
383.75441943708097,-0.0033648528285909933,-0.005219471836629684,-0.0015102338205523025,build_Mean_elev_100m
704.50522680028,-0.49270659774531966,-0.5304459630805761,-0.45496723241006326,build_Mean_elev_100m
735.1354041746081,-0.5638225574863805,-0.6061821562713885,-0.5214629587013726,build_Mean_elev_100m
760.9054840074441,-0.5856170062051348,-0.6288413938340232,-0.5423926185762464,build_Mean_elev_100m
795.7205255895293,-0.6008473267666243,-0.6445812666365657,-0.557113386896683,build_Mean_elev_100m
818.9744864034063,-0.6023160991518876,-0.6460492727136075,-0.5585829255901676,build_Mean_elev_100m
842.4379601104587,-0.5690226379264869,-0.6110536393925114,-0.5269916364604623,build_Mean_elev_100m
862.6910525406206,-0.5687923195377647,-0.6107363340725321,-0.5268483050029972,build_Mean_elev_100m
891.3723213809199,-0.49283036857973744,-0.5317058908870027,-0.4539548462724722,build_Mean_elev_100m
937.82443865679,-0.44640177697351485,-0.4826624687112782,-0.4101410852357515,build_Mean_elev_100m
1025.795368418542,-0.441150001072221,-0.47733142822302477,-0.4049685739214173,build_Mean_elev_100m
1111.6372711190977,-0.4380544231472464,-0.4742459796969407,-0.4018628665975521,build_Mean_elev_100m
1218.0530507624046,-0.2804899424140508,-0.30534446786041364,-0.25563541696768793,build_Mean_elev_100m
1670.369576774023,-0.13475710105948355,-0.144342256736852,-0.1251719453821151,build_Mean_elev_100m
2769.5911144876327,-0.09767379846351051,-0.10631479849835439,-0.08903279842866664,build_Mean_elev_100m
