x,y,ymin,ymax,iv
0.003183098975569,0,0,0,build_Mean_builddens
0.19936894486208812,-0.06932180169458028,-0.07054306867833496,-0.06810053471082561,build_Mean_builddens
0.3410594464753479,-0.17280016666672088,-0.1753190388052082,-0.17028129452823357,build_Mean_builddens
0.49974650144577026,-0.31505127306861214,-0.31991216782568455,-0.3101903783115397,build_Mean_builddens
0.6039230215013485,-0.33676576113254364,-0.3418787772390963,-0.33165274502599096,build_Mean_builddens
0.7317574982818016,-0.3701631403683862,-0.37700113848682454,-0.3633251422499479,build_Mean_builddens
0.8528100695500413,-0.4500875054200642,-0.4678488912054637,-0.4323261196346647,build_Mean_builddens
0.9539960135436336,-0.3826844543000621,-0.3909106156151137,-0.3744582929850105,build_Mean_builddens
1.1101127579237111,-0.9703879405097716,-1.020147610817681,-0.9206282702018622,build_Mean_builddens
1.2923380136489868,-1.080983812653953,-1.1345554521575876,-1.0274121731503185,build_Mean_builddens
1.416478991508484,-1.1671228289962412,-1.2243158179038156,-1.1099298400886668,build_Mean_builddens
1.5565251576468118,-1.129976339621075,-1.1854826463667638,-1.074470032875386,build_Mean_builddens
1.6458213833489137,-1.1760899444056874,-1.2337624789286115,-1.1184174098827633,build_Mean_builddens
1.792082588472462,-1.1593144895916117,-1.216575435112592,-1.1020535440706314,build_Mean_builddens
2.0025192799007825,-1.2919896314343198,-1.3551589195825815,-1.228820343286058,build_Mean_builddens
2.259607545274317,-1.438628759187711,-1.5069536551412712,-1.3703038632341507,build_Mean_builddens
2.4974676733565624,-1.5103080482394622,-1.5813740329659114,-1.439242063513013,build_Mean_builddens
2.6943310002239422,-1.4429926973039529,-1.5123664404691073,-1.3736189541387984,build_Mean_builddens
2.9555452976908003,-1.3582898169149502,-1.4261796317196584,-1.290400002110242,build_Mean_builddens
3.3230879489197784,-1.2882325229012892,-1.354714984379265,-1.2217500614233134,build_Mean_builddens
4.414015639769404,-0.615759530936425,-0.6552522611364698,-0.5762668007363801,build_Mean_builddens
