x,y,ymin,ymax,iv
0,0,0,0,build_p_otherpaved_300
0.8632532696069932,-0.04564375904040596,-0.04724208781507409,-0.04404543026573784,build_p_otherpaved_300
1.7653346737973346,-0.06503166319967987,-0.06682880432013262,-0.06323452207922713,build_p_otherpaved_300
2.5558612530889295,-0.08140010454236751,-0.08362776191140776,-0.07917244717332726,build_p_otherpaved_300
3.328579721666297,-0.10509558060097308,-0.10897307239154241,-0.10121808881040376,build_p_otherpaved_300
4.057747181181619,-0.14290699790434375,-0.15173186705280509,-0.1340821287558824,build_p_otherpaved_300
4.732031077570046,-0.24783613649906153,-0.27138415928794885,-0.2242881137101742,build_p_otherpaved_300
5.392836720650942,-0.2618477935559623,-0.2859974919343362,-0.23769809517758844,build_p_otherpaved_300
6.0138361292593405,-0.2648126418983392,-0.2889679283908762,-0.2406573554058022,build_p_otherpaved_300
6.629551732308174,-0.2878415558293017,-0.31393799074521195,-0.26174512091339147,build_p_otherpaved_300
7.261831144806084,-0.2958932231752327,-0.32176051547753176,-0.27002593087293364,build_p_otherpaved_300
7.8293329217795415,-0.34463458303738204,-0.37068406904891,-0.3185850970258541,build_p_otherpaved_300
8.458469750405639,-0.3616350081855288,-0.38790558990949353,-0.33536442646156406,build_p_otherpaved_300
9.18059997297221,-0.38602562904060117,-0.41322898566396926,-0.3588222724172331,build_p_otherpaved_300
9.948397922658602,-0.4031311047812418,-0.43129485670303463,-0.374967352859449,build_p_otherpaved_300
10.8737830123817,-0.4137924526647894,-0.44241558110621587,-0.385169324223363,build_p_otherpaved_300
11.927461631822544,-0.4233315887203604,-0.4520193737545929,-0.39464380368612795,build_p_otherpaved_300
13.311546017668123,-0.5003264202005641,-0.5356628310630596,-0.4649900093380685,build_p_otherpaved_300
15.366243976766087,-0.49969173651542176,-0.534936265484968,-0.46444720754587554,build_p_otherpaved_300
20.389486232254082,-0.49675679820626745,-0.5320033567845251,-0.4615102396280098,build_p_otherpaved_300
59.89726454014524,-0.44796056328164807,-0.4792953598717643,-0.41662576669153184,build_p_otherpaved_300
