x,y,ymin,ymax,iv
0.119534432,0,0,0,build_near_dest
17.508381,-0.1863728778720442,-0.18969421512119342,-0.183051540622895,build_near_dest
45.92915633,-0.3587778103746638,-0.3644625394392898,-0.35309308131003775,build_near_dest
80.97221549,-0.48888146256999615,-0.4951913499739577,-0.4825715751660346,build_near_dest
122.5337198,-0.7016412419480443,-0.7091611835913426,-0.6941213003047461,build_near_dest
179.5550333,-1.1800011354241815,-1.1920597909581456,-1.1679424798902174,build_near_dest
251.6286728,-1.3891016136695533,-1.4038990167748713,-1.3743042105642354,build_near_dest
340.73675499999996,-1.5368321671901843,-1.5536718901599893,-1.5199924442203794,build_near_dest
443.9914896,-1.9667571227611695,-2.007968462010994,-1.9255457835113454,build_near_dest
571.7755056,-2.405568662290045,-2.4646967937761266,-2.3464405308039638,build_near_dest
696.3627244,-2.499532872805524,-2.561921945921549,-2.4371437996894993,build_near_dest
851.6331635000001,-2.511080976829871,-2.5734834901963906,-2.4486784634633514,build_near_dest
1018.965234,-2.7338752723348763,-2.8050193569830375,-2.662731187686715,build_near_dest
1172.340521,-2.8121225751204446,-2.8859545788029166,-2.7382905714379726,build_near_dest
1365.3241449999996,-2.8160645571867136,-2.8900418251274167,-2.7420872892460104,build_near_dest
1634.81016,-2.830065123287455,-2.90398935541188,-2.7561408911630303,build_near_dest
2107.743055,-2.824102982369438,-2.8978186868035323,-2.750387277935344,build_near_dest
2612.241916,-2.809724236274619,-2.8829921019339095,-2.7364563706153286,build_near_dest
3276.956937,-2.7827432682044804,-2.855217799785798,-2.7102687366231626,build_near_dest
4267.496914,-2.572549139745752,-2.6371738877791695,-2.507924391712334,build_near_dest
13062.64179,-1.7739525444101865,-1.788008562373676,-1.759896526446697,build_near_dest
