x,y,ymin,ymax,iv
0.119534432,0,0,0,build_near_dest
17.9573870165,-0.08451624023253085,-0.08602784474137787,-0.08300463572368383,build_near_dest
47.86008165,-0.2213716498561348,-0.2250972405394043,-0.2176460591728653,build_near_dest
83.260804459,-0.34987539437093274,-0.3546585490477204,-0.3450922396941451,build_near_dest
126.33329313999998,-0.5255733841234056,-0.5316187220952531,-0.5195280461515581,build_near_dest
184.27816042499998,-0.9541037985940244,-0.9671118031366375,-0.9410957940514113,build_near_dest
259.03806175,-1.1307326015608596,-1.1500794312869493,-1.11138577183477,build_near_dest
348.8208655899999,-1.181558160341999,-1.2011834202293827,-1.161932900454615,build_near_dest
457.64117446,-1.2157366333704043,-1.2375215908868735,-1.193951675853935,build_near_dest
585.5153835950001,-1.4713999473046482,-1.510672792129996,-1.4321271024793003,build_near_dest
710.4177721,-1.4811514011818618,-1.5207005454256222,-1.4416022569381015,build_near_dest
871.52969225,-1.4850700986535472,-1.5247089219802394,-1.445431275326855,build_near_dest
1038.2746550000002,-1.503263297551521,-1.5440343060006736,-1.4624922891023684,build_near_dest
1190.2423989999998,-1.5186593927098397,-1.5603697042429228,-1.4769490811767567,build_near_dest
1378.7339706999992,-1.5213538050552284,-1.5631494083670414,-1.4795582017434155,build_near_dest
1661.4835209999999,-1.5234274555561875,-1.5652087789561642,-1.4816461321562109,build_near_dest
2142.3838119999996,-1.5223256135999588,-1.5640171409283532,-1.4806340862715643,build_near_dest
2661.7753266999994,-1.5212838987184956,-1.5628798228232812,-1.47968797461371,build_near_dest
3346.5776418000023,-1.504708484729041,-1.5456014900520605,-1.4638154794060216,build_near_dest
4329.232599100002,-1.5089579759281562,-1.5500422120704735,-1.4678737397858388,build_near_dest
13312.67026,-1.439196444475665,-1.475410827794252,-1.4029820611570782,build_near_dest
