x,y,ymin,ymax,iv
0,0,0,0,build_p_building_200
0.37053623464023017,-0.02285231749656753,-0.023331799619085117,-0.022372835374049944,build_p_building_200
1.37178171548464,-0.07300871447640724,-0.07409641480186463,-0.07192101415094984,build_p_building_200
2.311583063263311,-0.10193449414751454,-0.10340192745886055,-0.10046706083616853,build_p_building_200
3.273916706589794,-0.12639074900211242,-0.12820582344348966,-0.12457567456073516,build_p_building_200
4.196586478020924,-0.1535458143039237,-0.15586013071149063,-0.15123149789635676,build_p_building_200
5.16572514737269,-0.1623874220061704,-0.16484934522904307,-0.15992549878329773,build_p_building_200
6.130814471573694,-0.18249133510034155,-0.18522335618685426,-0.17975931401382883,build_p_building_200
7.145156214236667,-0.20774845620189328,-0.2110154213461519,-0.20448149105763466,build_p_building_200
8.205950786152435,-0.23338484213944424,-0.2373487143404928,-0.2294209699383957,build_p_building_200
9.444232723577237,-0.2519470871134691,-0.2564023693733182,-0.24749180485361996,build_p_building_200
10.7359751873433,-0.2864548203791707,-0.29314129860738775,-0.27976834215095364,build_p_building_200
12.203489196119106,-0.4389349780013125,-0.45960105593668166,-0.4182689000659433,build_p_building_200
13.970524692383885,-0.46983425987328625,-0.493597140140388,-0.4460713796061845,build_p_building_200
15.892649703795115,-0.5909241780625756,-0.6242966035067309,-0.5575517526184203,build_p_building_200
17.901339962573932,-0.5531537074074253,-0.5826630419276512,-0.5236443728871994,build_p_building_200
20.01730935666891,-0.7710951226071683,-0.8161189395791819,-0.7260713056351547,build_p_building_200
22.515492381321792,-0.7721226792941902,-0.817485082069206,-0.7267602765191744,build_p_building_200
25.046723362226786,-0.7304815625393405,-0.7746318504651942,-0.6863312746134868,build_p_building_200
28.76301549491917,-0.6445098517034991,-0.6852665351745185,-0.6037531682324796,build_p_building_200
47.11023461605636,-0.1145233544507896,-0.11989174378074487,-0.10915496512083432,build_p_building_200
