x,y,ymin,ymax,iv
1.2789705310500128,0,0,0,build_Mean_slope_100m_DEM
3.8210960909326377,-0.0901071187722717,-0.10903662746893007,-0.07117761007561334,build_Mean_slope_100m_DEM
5.035535709141182,-0.11645075672265442,-0.13718966109585942,-0.09571185234944943,build_Mean_slope_100m_DEM
5.940328490109934,-0.12457946752294986,-0.14547688392461894,-0.10368205112128079,build_Mean_slope_100m_DEM
6.739843542699667,-0.11234247979659102,-0.13434028725731517,-0.09034467233586688,build_Mean_slope_100m_DEM
7.413717459406041,-0.11058898234686533,-0.13332845128701976,-0.0878495134067109,build_Mean_slope_100m_DEM
8.146179850966858,0.07364128876938154,0.04198570632618286,0.10529687121258022,build_Mean_slope_100m_DEM
8.86948726102767,0.2737336791787188,0.23704273624029998,0.31042462211713767,build_Mean_slope_100m_DEM
9.575657482265232,0.27976927421354036,0.24289917890527693,0.3166393695218038,build_Mean_slope_100m_DEM
10.281658559279087,0.28951636366098116,0.25250226046172797,0.32653046686023435,build_Mean_slope_100m_DEM
10.9877183903977,0.3080195857925287,0.2707923126254038,0.34524685895965357,build_Mean_slope_100m_DEM
11.75894816137668,0.31916976449333057,0.2819808815402645,0.3563586474463966,build_Mean_slope_100m_DEM
12.587626879643418,0.3364541085266837,0.29937495407346193,0.3735332629799055,build_Mean_slope_100m_DEM
13.504132968875783,0.35504975404724787,0.3179418183081832,0.39215768978631255,build_Mean_slope_100m_DEM
14.442479757071732,0.36882721440585897,0.33149922193324327,0.4061552068784747,build_Mean_slope_100m_DEM
15.464324317139218,0.4022327585693745,0.36440937101725357,0.44005614612149546,build_Mean_slope_100m_DEM
16.777718475089756,0.46225751788784164,0.42373076032077395,0.5007842754549093,build_Mean_slope_100m_DEM
18.300516323445965,0.5734446685825638,0.5340004270186063,0.6128889101465214,build_Mean_slope_100m_DEM
20.032449546806728,0.632940409013932,0.5932764233571945,0.6726043946706695,build_Mean_slope_100m_DEM
22.56763777525821,0.6648249199964567,0.6249491788262661,0.7047006611666472,build_Mean_slope_100m_DEM
34.82424699685746,0.6828959594235151,0.6430269418563047,0.7227649769907255,build_Mean_slope_100m_DEM
