x,y,ymin,ymax,iv
0,0,0,0,build_p_grass_300
2.6148285480082083,-0.02734425420506697,-0.027808793046193925,-0.026879715363940012,build_p_grass_300
4.5293124614034275,-0.07046975950334905,-0.0716401444662732,-0.0692993745404249,build_p_grass_300
6.230677637585899,-0.18529202330686437,-0.18840096220043176,-0.18218308441329698,build_p_grass_300
7.707697437607408,-0.3645276909972661,-0.3835082058081206,-0.3455471761864116,build_p_grass_300
8.943631932288227,-0.4998814994148215,-0.5286332670990084,-0.4711297317306347,build_p_grass_300
10.187074644912524,-0.5211806083396407,-0.5508921222882066,-0.49146909439107495,build_p_grass_300
11.199299170641426,-0.4806317703183982,-0.5071243228977549,-0.4541392177390416,build_p_grass_300
12.168064032109545,-0.47560863756012245,-0.501681273679094,-0.4495360014411509,build_p_grass_300
13.18304069622743,-0.5407678359094533,-0.5723229638581956,-0.509212707960711,build_p_grass_300
14.170730304189073,-0.6417686442953436,-0.677276471073569,-0.6062608175171182,build_p_grass_300
15.103565538107532,-0.8934475416083603,-0.9435990382860443,-0.8432960449306762,build_p_grass_300
16.075475379882594,-0.9897515546938583,-1.0446533868053665,-0.9348497225823503,build_p_grass_300
17.1460005064308,-1.162592330915515,-1.2248252596245877,-1.1003594022064425,build_p_grass_300
18.28383123948956,-1.0386415741229098,-1.0960922598999752,-0.9811908883458444,build_p_grass_300
19.42030318137867,-1.3727508748170123,-1.443548101765221,-1.3019536478688036,build_p_grass_300
20.705421943694372,-1.395789643725831,-1.467527194994554,-1.324052092457108,build_p_grass_300
22.22004364418011,-1.3921312961764145,-1.4639896956477176,-1.3202728967051114,build_p_grass_300
23.860650098169188,-1.3346494647722948,-1.4048884445806287,-1.264410484963961,build_p_grass_300
26.380050265128833,-1.115439816065841,-1.1780557999502574,-1.0528238321814245,build_p_grass_300
60.0454194541884,-1.0912671686370308,-1.1535711983635368,-1.0289631389105247,build_p_grass_300
