x,y,ymin,ymax,iv
0,0,0,0,build_p_building_200
0.3497792322883019,-0.01953577632374912,-0.019961685915368375,-0.019109866732129863,build_p_building_200
1.3357780997191644,-0.05486423226432666,-0.05570728759004429,-0.05402117693860902,build_p_building_200
2.279351944587489,-0.09317854786967535,-0.09454636530574181,-0.09181073043360888,build_p_building_200
3.2598536685398822,-0.12398376895899924,-0.12585805380563142,-0.12210948411236705,build_p_building_200
4.173512699354507,-0.13711691161284673,-0.13922686555336988,-0.13500695767232357,build_p_building_200
5.144051634658141,-0.1448403320642516,-0.14708197316449745,-0.14259869096400574,build_p_building_200
6.11323434074791,-0.17217190435430801,-0.17498680336983805,-0.16935700533877798,build_p_building_200
7.111473034360028,-0.20118036811813692,-0.20461043531702913,-0.1977503009192447,build_p_building_200
8.172220752619394,-0.23311540693960064,-0.23744972604565598,-0.2287810878335453,build_p_building_200
9.399784572197884,-0.2369419210321002,-0.24130235526510213,-0.2325814867990983,build_p_building_200
10.649639094427613,-0.2615960965848948,-0.26648030406889245,-0.25671188910089715,build_p_building_200
12.098986863866617,-0.42875291528612935,-0.4472272113235398,-0.4102786192487189,build_p_building_200
13.873190317801667,-0.445439756545247,-0.464523460270198,-0.426356052820296,build_p_building_200
15.77668307721062,-0.5547755827125439,-0.5847796102197067,-0.5247715552053811,build_p_building_200
17.80556378379819,-0.6320144274671176,-0.667278203917535,-0.5967506510167001,build_p_building_200
19.86572956021967,-0.7011177383189169,-0.7410509171354768,-0.661184559502357,build_p_building_200
22.43535436786057,-0.6922181839452618,-0.7318807469353767,-0.6525556209551469,build_p_building_200
24.998400750514268,-0.6717499672507844,-0.7110437442106775,-0.6324561902908913,build_p_building_200
28.7314834010501,-0.6140263016909027,-0.6527179508104765,-0.5753346525713289,build_p_building_200
47.11023461605636,-0.11112559435977211,-0.11469774273758745,-0.10755344598195676,build_p_building_200
