x,y,ymin,ymax,iv
12.074819497637169,0,0,0,build_Mean_elev_30m
61.844431470012104,-0.030777485220788117,-0.03195916348011661,-0.029595806961459623,build_Mean_elev_30m
111.04185226985386,-0.04432876075407886,-0.04841363867873809,-0.040243882829419625,build_Mean_elev_30m
155.72761130945932,-0.0471434074337327,-0.05125456061298382,-0.04303225425448158,build_Mean_elev_30m
207.18861627006987,-0.034694607796735534,-0.03628854473279052,-0.033100670860680546,build_Mean_elev_30m
261.4974280712651,-0.011340704667918247,-0.013037033582073483,-0.00964437575376301,build_Mean_elev_30m
387.1744392780942,-0.05598939163476488,-0.059893258999123226,-0.05208552427040653,build_Mean_elev_30m
706.9410267635111,-0.5235200833487045,-0.5648263422214325,-0.4822138244759765,build_Mean_elev_30m
735.0600763788286,-0.5414536297965885,-0.5835558375246849,-0.49935142206849215,build_Mean_elev_30m
760.7837689019615,-0.550785023071342,-0.5932340421322009,-0.5083360040104832,build_Mean_elev_30m
794.5540855647203,-0.554506720772229,-0.5969465600905974,-0.5120668814538605,build_Mean_elev_30m
818.1815002612373,-0.556680967930294,-0.599202271795138,-0.51415966406545,build_Mean_elev_30m
839.1783210298689,-0.5540269360940733,-0.5963776749843294,-0.5116761972038172,build_Mean_elev_30m
859.0231821160568,-0.5496193557141501,-0.5917233715435871,-0.5075153398847131,build_Mean_elev_30m
889.597302580533,-0.5364974483958581,-0.578472048345873,-0.4945228484458433,build_Mean_elev_30m
932.347750376506,-0.46352286255920416,-0.501873273448187,-0.4251724516702213,build_Mean_elev_30m
1027.351294918801,-0.40856719138756425,-0.4436147446456927,-0.3735196381294358,build_Mean_elev_30m
1120.3534324394286,-0.40199227433255796,-0.43694881264868646,-0.36703573601642947,build_Mean_elev_30m
1220.067236122965,-0.3120353847290443,-0.34078867970348203,-0.28328208975460656,build_Mean_elev_30m
1673.1438010057916,-0.16120470635305773,-0.17688541785640935,-0.1455239948497061,build_Mean_elev_30m
2817.769025977278,-0.10661840795991528,-0.12174981889074295,-0.09148699702908762,build_Mean_elev_30m
