x,y,ymin,ymax,iv
0,0,0,0,build_Mean_distroad
48.881003126830045,-0.2875164394814886,-0.32247613333048986,-0.2525567456324873,build_Mean_distroad
84.58482030660971,-0.35571130588600397,-0.3941649274951976,-0.31725768427681034,build_Mean_distroad
120,-0.3606701162626144,-0.3992730573666848,-0.32206717515854405,build_Mean_distroad
161.55490112304688,-0.361560319047937,-0.4001607969833425,-0.3229598411125315,build_Mean_distroad
218.2965341411574,-0.3667797538722285,-0.4056462773551392,-0.3279132303893178,build_Mean_distroad
284.6050109863281,-0.367738558227571,-0.40696292913993565,-0.3285141873152064,build_Mean_distroad
371.01188404407907,-0.3707289706148227,-0.41040106405883453,-0.33105687717081084,build_Mean_distroad
451.75942027870093,-0.3671381364014318,-0.406911401592365,-0.32736487121049856,build_Mean_distroad
523.1984391267808,-0.3558629223527384,-0.39551562696554055,-0.3162102177399363,build_Mean_distroad
602.99261474609375,-0.33587223883528056,-0.3755967273795612,-0.29614775029099993,build_Mean_distroad
692.60382080078125,-0.31221177881951073,-0.35176416787945586,-0.2726593897595656,build_Mean_distroad
812.6534736879102,-0.27664933503021133,-0.3149102692395622,-0.23838840082086044,build_Mean_distroad
952.1945399523054,-0.266613931135158,-0.3052850578602843,-0.22794280441003173,build_Mean_distroad
1082.681635048924,-0.26394884352718667,-0.30245668960760275,-0.22544099744677062,build_Mean_distroad
1249.0747438215794,-0.25063033988823347,-0.2887449514787314,-0.2125157282977355,build_Mean_distroad
1425.8135068590539,-0.23871639609759296,-0.2765071509260346,-0.20092564126915133,build_Mean_distroad
1650.817771536751,-0.2033978659709365,-0.23894776509780818,-0.16784796684406483,build_Mean_distroad
1867.2440185546875,0.042892172788807914,0.02936906647128766,0.05641527910632817,build_Mean_distroad
2332.719033179536,0.07708093366049182,0.0648788149801791,0.08928305234080454,build_Mean_distroad
3666.898450349506,0.13274898293018295,0.12226906384577,0.1432289020145959,build_Mean_distroad
