x,y,ymin,ymax,iv
0,0,0,0,build_p_building_300
0.6010002740549651,-0.012043251934257086,-0.012370889150564546,-0.011715614717949626,build_p_building_300
1.416457636158297,-0.05132016343090113,-0.05217872296612286,-0.0504616038956794,build_p_building_300
2.254311949865691,-0.08629655775313448,-0.08756338377020045,-0.08502973173606851,build_p_building_300
3.0855278071246945,-0.09094855453021625,-0.09226579040307353,-0.08963131865735896,build_p_building_300
4.019426983194787,-0.1429503600106126,-0.14509635017291247,-0.1408043698483127,build_p_building_300
4.918921564782283,-0.1621668404046048,-0.16467141661891738,-0.15966226419029222,build_p_building_300
5.801699301632105,-0.18224430410641865,-0.18521070225822792,-0.17927790595460938,build_p_building_300
6.678630086139904,-0.1991396160360247,-0.2023973789443251,-0.1958818531277243,build_p_building_300
7.653083640708733,-0.2330495736232965,-0.23698355146901032,-0.2291155957775827,build_p_building_300
8.681862506466194,-0.24424411002453988,-0.24848592409150563,-0.24000229595757414,build_p_building_300
9.822982090100613,-0.3039584101199057,-0.30987524237737485,-0.29804157786243657,build_p_building_300
11.08230544581841,-0.3586859601684089,-0.3664263269188406,-0.35094559341797726,build_p_building_300
12.73365042212738,-0.6430264081785225,-0.6772883734257332,-0.6087644429313118,build_p_building_300
14.511621386387505,-0.7033740161164963,-0.7415245052703644,-0.6652235269626282,build_p_building_300
16.59849839896365,-0.7266210104183978,-0.7661112251636382,-0.6871307956731574,build_p_building_300
18.67963880234729,-0.7294292459386912,-0.7692946770049786,-0.6895638148724038,build_p_building_300
20.66854575828579,-0.7334742583334414,-0.7741497073228779,-0.6927988093440048,build_p_building_300
23.023347993556268,-0.7054013835571518,-0.7455972114989078,-0.6652055556153957,build_p_building_300
26.51012346907241,-0.6294285126804164,-0.6675540201891088,-0.5913030051717241,build_p_building_300
41.699116511932445,-0.17328063364940585,-0.17816821886973647,-0.16839304842907524,build_p_building_300
