inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
6197;8182;Level 3;Buildings;undefined;0;4362
4810;8834;Level 3;Buildings;undefined;0;4329
4445;9649;Level 3;Buildings;undefined;0;4232
4914;9754;Level 3;Buildings;undefined;0;4219
6245;7754;Level 3;Buildings;11.9967926227494;0.889281507656066;4377
6477;7769;Level 3;Buildings;undefined;0;4376
6917;8468;Level 3;Buildings;undefined;0;4355
7721;8469;Level 3;Buildings;undefined;0;4354
4820;8711;Level 3;Buildings;undefined;0;4341
7455;9371;Level 3;Buildings;undefined;0;4270
5058;9399;Level 3;Buildings;undefined;0;4261
6590;7779;Level 3;Buildings;undefined;0;4375
6577;7827;Level 3;Buildings;undefined;0;4372
1234;7987;Level 3;Buildings;undefined;0;4367
1249;7831;Level 3;Buildings;undefined;0;4371
2601;8230;Level 3;Buildings;undefined;0;4359
4626;8594;Level 3;Buildings;undefined;0;4347
4461;8734;Level 3;Buildings;undefined;0;4339
4587;8737;Level 3;Buildings;undefined;0;4338
4427;8816;Level 3;Buildings;undefined;0;4335
7136;9023;Level 3;Buildings;undefined;0;4317
6664;8947;Level 3;Buildings;undefined;0;4323
4810;9062;Level 3;Buildings;undefined;0;4314
6440;9124;Level 3;Buildings;undefined;0;4306
6865;9092;Level 3;Buildings;undefined;0;4310
6678;9475;Level 3;Buildings;undefined;0;4251
5416;9477;Level 3;Buildings;undefined;0;4250
4909;9574;Level 3;Buildings;undefined;0;4241
5039;9605;Level 3;Buildings;undefined;0;4236
5169;9637;Level 3;Buildings;undefined;0;4234
5522;9712;Level 3;Buildings;undefined;0;4225
4862;9725;Level 3;Buildings;undefined;0;4222
5626;9810;Level 3;Buildings;undefined;0;4209
5089;9776;Level 3;Buildings;undefined;0;4216
6145;7201;Level 3;Buildings;31.7468993131779;0.0735785953177258;4389
6823;8397;Level 3;Buildings;8.64710521697998;0.0484848484848485;4356
6124;8570;Level 3;Buildings;23.1434888337788;0.0274368231046931;4349
5394;8639;Level 3;Buildings;8.3760009765625;0.00482160077145612;4345
5550;8679;Level 3;Buildings;10.9729524205943;0.0513468013468013;4342
5676;8661;Level 3;Buildings;12.9800048828125;0.00312695434646654;4343
6697;8823;Level 3;Buildings;29.2827728271484;0.0598802395209581;4331
6584;8896;Level 3;Buildings;19.6684832995451;0.0307872174590803;4327
4819;8878;Level 3;Buildings;15.227691958649;0.0350442477876106;4328
5830;8909;Level 3;Buildings;12.8529326340248;0.0203651685393258;4326
6127;9053;Level 3;Buildings;24.0805902696194;0.0431537962362103;4315
6805;9021;Level 3;Buildings;10.6807861328125;0.00282854656222802;4318
6264;9088;Level 3;Buildings;17.9266357421875;0.000840571588680303;4312
5754;9110;Level 3;Buildings;8.2799072265625;0.000612182430364249;4308
5450;9112;Level 3;Buildings;6.307373046875;0.0069193742478941;4307
6594;9141;Level 3;Buildings;12.3818946548655;0.0125816212772735;4304
5865;9153;Level 3;Buildings;27.0240469994137;0.132179930795848;4301
5126;9198;Level 3;Buildings;12.6253301323785;0.104239054899236;4293
5695;9204;Level 3;Buildings;5.177490234375;0.00199900049975012;4292
6061;9240;Level 3;Buildings;13.9229110164346;0.0517842768983096;4289
6708;9254;Level 3;Buildings;13.3200481347078;0.0417593278972078;4287
5799;9275;Level 3;Buildings;22.4700113932292;0.00223713646532438;4286
6765;9307;Level 3;Buildings;11.7211297217836;0.175536881419234;4281
6470;9324;Level 3;Buildings;28.0024373157104;0.254946043165468;4278
5941;9306;Level 3;Buildings;12.9172973632813;0.00980173758075295;4282
