inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
11640;1464;Level 3;Buildings;undefined;0;6288
9626;2466;Level 3;Buildings;28.4180261309479;0.208572392845089;6088
8935;2778;Level 3;Buildings;45.3237726120722;0.263048016701461;5999
5563;2967;Level 3;Buildings;8.75750732421875;0.0123839009287926;5961
8594;3201;Level 3;Buildings;26.5351309427401;0.0850622406639004;5910
7845;3089;Level 3;Buildings;undefined;0;5935
6848;4104;Level 3;Buildings;39.7439040781333;0.67847882454624;5755
7794;4198;Level 3;Buildings;34.2570143637436;0.970626631853786;5737
11846;4335;Level 3;Buildings;29.6452292584358;0.997347480106101;5698
7941;4404;Level 3;Buildings;33.0958145270913;0.813793103448276;5677
7509;4776;Level 3;Buildings;undefined;0;5612
10185;4753;Level 3;Buildings;undefined;0;5614
6360;4895;Level 3;Buildings;undefined;0;5585
11193;4889;Level 3;Buildings;32.3371136573053;0.708571428571429;5587
10112;6059;Level 3;Buildings;undefined;0;5474
11810;1932;Level 3;Buildings;38.5610335574863;0.456720619282196;6219
9487;2022;Level 3;Buildings;8.36680186878551;0.0363036303630363;6193
10315;2144;Level 3;Buildings;36.3568009960559;0.453825857519789;6170
3548;2519;Level 3;Buildings;undefined;0;6079
8905;2737;Level 3;Buildings;48.5329412286932;0.249244712990937;6009
11220;3483;Level 3;Buildings;10.0924458564082;0.313077939233818;5868
8943;3927;Level 3;Buildings;37.2895120651958;0.761662817551963;5805
7139;4091;Level 3;Buildings;20.3218345357107;0.980125523012552;5759
9139;4208;Level 3;Buildings;10.1940298093972;0.920365535248042;5733
7762;4338;Level 3;Buildings;30.7544906051071;0.205635948210206;5702
7085;4320;Level 3;Buildings;49.8115713718047;0.685796269727403;5703
7306;4415;Level 3;Buildings;21.948870688283;0.905284147557328;5675
9064;4451;Level 3;Buildings;undefined;0;5664
11328;5056;Level 3;Buildings;20.4301831892109;0.849775784753363;5558
9063;5207;Level 3;Buildings;16.211581950285;0.725254394079556;5535
9465;5422;Level 3;Buildings;12.5580406891056;0.0821986888552698;5509
9490;5474;Level 3;Buildings;9.15831433312368;0.059746835443038;5504
9973;5674;Level 3;Buildings;13.0867960611979;0.366412213740458;5488
8994;6417;Level 3;Buildings;52.2553889081247;0.274683884853376;5465
13679;2704;Level 3;Buildings;undefined;0;6024
10860;1055;Level 3;Buildings;undefined;0;6305
11005;1263;Level 3;Buildings;undefined;0;6295
10906;1318;Level 3;Buildings;undefined;0;6293
2615;2033;Level 3;Buildings;undefined;0;6192
11162;2573;Level 3;Buildings;undefined;0;6066
11187;2684;Level 3;Buildings;undefined;0;6028
9401;2036;Level 3;Buildings;undefined;0;6191
6817;3379;Level 3;Buildings;undefined;0;5884
9154;4093;Level 3;Buildings;undefined;0;5758
11728;4382;Level 3;Buildings;26.1825421936309;0.0904176240032437;5684
7115;5012;Level 3;Buildings;undefined;0;5565
3051;1099;Level 3;Buildings;undefined;0;6299
3143;1082;Level 3;Buildings;undefined;0;6302
3268;1112;Level 3;Buildings;undefined;0;6298
2690;1137;Level 3;Buildings;undefined;0;6297
11538;1592;Level 3;Buildings;undefined;0;6283
10282;2019;Level 3;Buildings;undefined;0;6194
4053;2188;Level 3;Buildings;undefined;0;6158
2496;2283;Level 3;Buildings;undefined;0;6131
13653;2399;Level 3;Buildings;undefined;0;6106
2744;2472;Level 3;Buildings;undefined;0;6086
2918;2583;Level 3;Buildings;undefined;0;6062
3089;2649;Level 3;Buildings;undefined;0;6036
10553;2879;Level 3;Buildings;undefined;0;5978
11610;2640;Level 3;Buildings;undefined;0;6041
3665;2738;Level 3;Buildings;undefined;0;6008
4186;2675;Level 3;Buildings;undefined;0;6030
3389;2796;Level 3;Buildings;undefined;0;5993
9036;2873;Level 3;Buildings;undefined;0;5980
11333;2872;Level 3;Buildings;undefined;0;5981
11241;2953;Level 3;Buildings;undefined;0;5962
5455;2945;Level 3;Buildings;undefined;0;5964
5080;2929;Level 3;Buildings;undefined;0;5968
5555;3017;Level 3;Buildings;undefined;0;5948
7855;3111;Level 3;Buildings;undefined;0;5930
11046;3255;Level 3;Buildings;undefined;0;5903
5516;3260;Level 3;Buildings;undefined;0;5901
11137;3469;Level 3;Buildings;undefined;0;5871
5821;3512;Level 3;Buildings;undefined;0;5860
5686;3560;Level 3;Buildings;undefined;0;5852
9155;3899;Level 3;Buildings;undefined;0;5809
9104;3974;Level 3;Buildings;undefined;0;undefined
4302;3891;Level 3;Buildings;31.5996294840306;0.365378094269244;5813
10187;4116;Level 3;Buildings;undefined;0;5751
10879;4081;Level 3;Buildings;undefined;0;5762
9409;4249;Level 3;Buildings;undefined;0;5722
10226;4268;Level 3;Buildings;undefined;0;5716
9233;4282;Level 3;Buildings;11.0887414222341;0.957081545064378;5713
9115;4379;Level 3;Buildings;undefined;0;5685
8698;4378;Level 3;Buildings;68.83397999433;0.703996983408748;5687
8936;4460;Level 3;Buildings;undefined;0;5660
10631;4402;Level 3;Buildings;undefined;0;5678
7391;4427;Level 3;Buildings;undefined;0;5672
9927;4486;Level 3;Buildings;undefined;0;5658
6226;4798;Level 3;Buildings;undefined;0;5608
6815;5019;Level 3;Buildings;undefined;0;5562
7629;5031;Level 3;Buildings;undefined;0;5560
7329;5261;Level 3;Buildings;undefined;0;5527
6745;5487;Level 3;Buildings;4.54529526654412;0.0138549307253464;5503
6579;5558;Level 3;Buildings;undefined;0;5497
6745;5753;Level 3;Buildings;undefined;0;5483
9408;6120;Level 3;Buildings;undefined;0;5473
8536;6810;Level 3;Buildings;undefined;0;5442
8535;6842;Level 3;Buildings;undefined;0;5438
2910;1094;Level 3;Buildings;14.4097644894622;0.00320131030375223;6300
11407;1067;Level 3;Buildings;23.7557420813519;0.0541941564561734;6303
11331;1095;Level 3;Buildings;17.6303500471444;0.0377113133940182;6301
4426;2796;Level 3;Buildings;65.2829267190942;0.227113556778389;5994
4283;3777;Level 3;Buildings;24.7773329336432;0.088963963963964;5828
4456;3957;Level 3;Buildings;44.3507960496751;0.204988662131519;5799
4020;4187;Level 3;Buildings;25.6121355126859;1;5741
4128;4161;Level 3;Buildings;37.1917356460813;0.0183673469387755;5746
8548;4568;Level 3;Buildings;23.8488775862698;0.392828035859821;5644
8603;4608;Level 3;Buildings;34.4669408980117;0.338560885608856;5640
8636;4728;Level 3;Buildings;35.3303668047931;0.0924229808492923;5619
8793;4658;Level 3;Buildings;19.3348066756494;0.0413468248429867;5630
8759;4906;Level 3;Buildings;33.5040633756917;0.38640350877193;5589
8918;4938;Level 3;Buildings;31.0305310485933;0.152365491651206;5582
8007;5001;Level 3;Buildings;13.3323247204088;0.0153781335580367;5567
8441;5054;Level 3;Buildings;17.328375922309;0.105207226354942;5559
8498;5106;Level 3;Buildings;12.9848327636719;0.0657084188911704;5549
7918;5107;Level 3;Buildings;34.3198732922425;0.133288680509042;5550
7721;5159;Level 3;Buildings;36.6847890645516;1;5544
7982;5131;Level 3;Buildings;28.5317899263822;0.0170977641385357;5547
8151;5156;Level 3;Buildings;28.2899780273438;0.000522466039707419;5545
8476;5166;Level 3;Buildings;7.5494673879523;0.0123296560674886;5541
7786;5162;Level 3;Buildings;16.8218631744385;0.0325534079348932;5542
8940;5175;Level 3;Buildings;14.6401788416043;0.105536975102192;5540
