inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
10516;7130;Level 3;Buildings;undefined;0;5440
10848;3498;Level 3;Buildings;23.0593635627815;0.166666666666667;5914
10593;4510;Level 3;Buildings;11.9860566638765;0.132827324478178;5739
4952;6554;Level 3;Buildings;undefined;0;5472
2158;7526;Level 3;Buildings;undefined;0;5401
1967;7566;Level 3;Buildings;16.3742123854379;0.652925531914894;5395
2317;7835;Level 3;Buildings;undefined;0;5380
4155;8150;Level 3;Buildings;undefined;0;5367
12092;8530;Level 3;Buildings;undefined;0;5350
3354;9661;Level 3;Buildings;undefined;0;5292
3335;9733;Level 3;Buildings;undefined;0;5289
3375;9777;Level 3;Buildings;undefined;0;5288
3394;10127;Level 3;Buildings;undefined;0;5259
3312;10817;Level 3;Buildings;undefined;0;5143
6582;6932;Level 3;Buildings;10.0938717972246;0.811252268602541;5448
10306;7197;Level 3;Buildings;8.87064107259115;0.0557167730702263;5431
2398;7295;Level 3;Buildings;undefined;0;5421
2025;7391;Level 3;Buildings;11.0669095609281;0.120021625518111;5416
6741;7680;Level 3;Buildings;25.9754574066417;0.715614617940199;5388
10242;7841;Level 3;Buildings;24.9783426416983;0.393570384802728;5379
5640;8055;Level 3;Buildings;undefined;0;5370
5753;8717;Level 3;Buildings;25.2204019492097;0.770647653000594;5342
7650;8790;Level 3;Buildings;21.3633931314582;0.936842105263158;5338
9080;8866;Level 3;Buildings;16.6120244877418;0.998722860791826;5334
3311;9887;Level 3;Buildings;undefined;0;5285
3277;10039;Level 3;Buildings;undefined;0;5271
3400;10645;Level 3;Buildings;undefined;0;5161
2517;7092;Level 3;Buildings;undefined;0;5443
2013;7174;Level 3;Buildings;undefined;0;5433
1914;7738;Level 3;Buildings;undefined;0;5386
3760;8043;Level 3;Buildings;undefined;0;5371
10588;7148;Level 3;Buildings;undefined;0;5439
8132;8237;Level 3;Buildings;undefined;0;5362
8967;8260;Level 3;Buildings;undefined;0;5360
8587;8345;Level 3;Buildings;undefined;0;5357
6225;8192;Level 3;Buildings;undefined;0;5364
6223;8247;Level 3;Buildings;undefined;0;5361
9483;7936;Level 3;Buildings;undefined;0;5374
4852;8497;Level 3;Buildings;undefined;0;5351
3259;9979;Level 3;Buildings;undefined;0;5274
3386;10301;Level 3;Buildings;undefined;0;5235
3376;9966;Level 3;Buildings;undefined;0;5275
1639;5591;Level 3;Buildings;undefined;0;5525
1726;5734;Level 3;Buildings;undefined;0;5510
2248;7490;Level 3;Buildings;undefined;0;5405
10409;7386;Level 3;Buildings;undefined;0;5417
2894;7592;Level 3;Buildings;undefined;0;5391
2255;7679;Level 3;Buildings;undefined;0;5389
3765;7873;Level 3;Buildings;undefined;0;5378
4066;8117;Level 3;Buildings;9.449951171875;0.000137975440371614;undefined
5714;8302;Level 3;Buildings;undefined;0;5358
13585;8478;Level 3;Buildings;undefined;0;5352
4354;8470;Level 3;Buildings;undefined;0;5353
8654;9235;Level 3;Buildings;undefined;0;5313
2458;10555;Level 3;Buildings;undefined;0;5178
3006;11067;Level 3;Buildings;undefined;0;5118
11050;4019;Level 3;Buildings;18.6940931840376;0.029810298102981;5842
7958;4821;Level 3;Buildings;26.1812117666568;0.0236353906528719;5652
7573;5000;Level 3;Buildings;17.0321253992576;0.131588513267903;5625
10198;7775;Level 3;Buildings;14.0400390625;0.000252525252525253;5383
10090;7947;Level 3;Buildings;30.5833422959113;0.0587170201758924;5373
7612;8383;Level 3;Buildings;22.9718627929688;0.0459518599562363;5356
7221;8670;Level 3;Buildings;31.0898651415081;1;5345
8160;9029;Level 3;Buildings;19.5334179069422;0.377388535031847;5326
8836;9050;Level 3;Buildings;22.9909188106142;0.200553250345781;5323
10787;2903;Level 3;Buildings;14.9400177001953;0.00900900900900901;6056
10781;2953;Level 3;Buildings;7.72000399502841;0.015647226173542;6040
10819;3017;Level 3;Buildings;19.1396211441377;0.0366237739584271;6021
11264;3918;Level 3;Buildings;12.6177303233045;0.0136442810141281;5848
10595;4358;Level 3;Buildings;29.6046738661729;0.129455279085407;5772
10414;7164;Level 3;Buildings;26.9586588541667;0.021865889212828;5435
3883;7247;Level 3;Buildings;4.2899169921875;0.00016767270288397;5427
6355;7177;Level 3;Buildings;19.6691963195801;0.0317838696861343;5432
10227;7244;Level 3;Buildings;20.3160432942708;0.264394829612221;5428
10132;7264;Level 3;Buildings;21.0455347211874;0.119349593495935;5425
4026;7290;Level 3;Buildings;43.5460345329122;0.158249158249158;5422
3675;7331;Level 3;Buildings;14.1099994365986;0.0289210233592881;5419
5477;7254;Level 3;Buildings;17.2605238741267;0.129837595024188;5426
10268;7270;Level 3;Buildings;9.24359679489993;0.107487922705314;5424
10223;7436;Level 3;Buildings;17.5025494684939;0.0669226549643445;5410
10325;7434;Level 3;Buildings;14.3236761736724;0.427821522309711;5411
6529;7443;Level 3;Buildings;15.2900390625;0.00137551581843191;5409
6548;7518;Level 3;Buildings;18.8967500574449;0.0141607663473553;5403
10315;7453;Level 3;Buildings;17.0999782085419;0.495164410058027;5408
10028;7519;Level 3;Buildings;21.3757462411557;0.0496683967704729;5402
2224;7561;Level 3;Buildings;6.65310829564145;0.00342898393791734;5394
10186;7499;Level 3;Buildings;30.0362592354006;0.119805825242718;5404
6642;7588;Level 3;Buildings;28.1395328602892;0.0804794520547945;5392
2522;7770;Level 3;Buildings;13.8153291590074;0.00280806078625702;5384
2104;7834;Level 3;Buildings;20.469994716957;0.00632780082987552;5381
5201;8312;Level 3;Buildings;18.2085695689746;0.715548413017276;5359
5317;8387;Level 3;Buildings;20.3494597039107;0.31958057898336;5355
12146;8603;Level 3;Buildings;9.0400390625;0.000419815281276238;5348
7138;8174;Level 3;Buildings;22.5223949876065;0.0851699882766706;5366
5937;8677;Level 3;Buildings;26.2076675250966;0.313131313131313;5344
4804;8561;Level 3;Buildings;8.9478759765625;0.011040092969204;5349
5726;8657;Level 3;Buildings;22.2785368029703;0.105096102980074;5346
4872;8689;Level 3;Buildings;17.542924616887;0.0250965250965251;5343
4791;8761;Level 3;Buildings;9.22503662109375;0.00261096605744125;5340
2805;10144;Level 3;Buildings;17.4025196140095;0.00468216808189826;5256
2929;10301;Level 3;Buildings;7.14892483202518;0.0508380771663504;5234
