inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
2042;2427;Level 3;Buildings;16.6186295115277;0.998778998778999;4543
6249;2396;Level 3;Buildings;undefined;0;4550
8656;2287;Level 3;Buildings;undefined;0;4558
4176;5153;Level 3;Buildings;undefined;0;4457
5470;6421;Level 3;Buildings;undefined;0;4406
2893;4731;Level 3;Buildings;undefined;0;4461
3443;7494;Level 3;Buildings;undefined;0;4373
6980;2178;Level 3;Buildings;13.2122180866745;0.178451178451178;4565
4215;5170;Level 3;Buildings;6.91611853829265;0.116844349680171;4456
2362;5588;Level 3;Buildings;17.0829469350573;0.486180904522613;4444
3319;6531;Level 3;Buildings;12.3716060093471;0.0473773265651438;4399
5370;7127;Level 3;Buildings;24.8600119566306;0.638689866939611;4384
5256;7210;Level 3;Buildings;14.1900634765625;0.000279407655769768;4381
5148;7343;Level 3;Buildings;24.0340505746695;0.0337443218689163;4379
3482;7519;Level 3;Buildings;15.1450724283854;0.0870827285921626;4370
7894;1384;Level 3;Buildings;8.23099365234375;0.00522329589971272;4607
7515;1828;Level 3;Buildings;7.58637178861178;0.0113265083859726;4580
7389;1909;Level 3;Buildings;12.3728812081473;0.0175879396984925;4579
8395;2195;Level 3;Buildings;23.7744504238697;0.00596522401319964;4563
5170;2310;Level 3;Buildings;23.0948356982099;0.0882524839275278;4556
8287;3139;Level 3;Buildings;21.2478193425808;0.12391121101433;4514
8776;3342;Level 3;Buildings;18.1317138671875;0.00105060409735598;4508
8690;3289;Level 3;Buildings;26.780783051426;0.0528340600153886;4510
2683;5419;Level 3;Buildings;19.8407551471452;0.00993204391008887;4453
3896;6264;Level 3;Buildings;12.0730231298159;0.041196388261851;4410
3821;6257;Level 3;Buildings;9.93187551787405;0.0143053247597717;4411
3180;6474;Level 3;Buildings;6.30700423869681;0.0525433202906652;4402
5426;6930;Level 3;Buildings;10.4803188158118;0.0335766423357664;4387
5143;7142;Level 3;Buildings;20.5377854120164;1;4383
