inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
7524;7098;Level 3;Buildings;undefined;0;4133
7626;6861;Level 3;Buildings;undefined;0;4142
8703;4865;Level 3;Buildings;undefined;0;4192
6775;6317;Level 3;Buildings;8.90584795457936;0.325058184639255;4151
6768;5682;Level 3;Buildings;undefined;0;4174
6829;5764;Level 3;Buildings;undefined;0;4170
6848;5805;Level 3;Buildings;undefined;0;4168
7237;5857;Level 3;Buildings;undefined;0;4164
7655;6015;Level 3;Buildings;undefined;0;4159
7435;5757;Level 3;Buildings;11.6281684802827;0.366620111731844;4171
7608;5873;Level 3;Buildings;12.2047458224826;0.0173160173160173;4162
7222;5939;Level 3;Buildings;3.9600830078125;0.000422743606002959;4160
6535;6276;Level 3;Buildings;8.7329528989707;0.649951783992285;4152
7043;6405;Level 3;Buildings;12.506184065423;0.0501877773984295;4150
7424;7094;Level 3;Buildings;7.4243949409965;0.220679012345679;4135
7620;7121;Level 3;Buildings;20.9597596668062;0.0139697322467986;4132
