inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
7724;1018;Level 3;Buildings;undefined;0;9521
7650;1020;Level 3;Buildings;undefined;0;9520
7361;1031;Level 3;Buildings;undefined;0;9518
7666;1669;Level 3;Buildings;undefined;0;9460
7650;1854;Level 3;Buildings;undefined;0;9442
7524;2119;Level 3;Buildings;undefined;0;9416
4598;3595;Level 3;Buildings;undefined;0;9214
5153;4356;Level 3;Buildings;20.549999036287;0.029664324746292;9121
2764;5416;Level 3;Buildings;8.80455394782642;0.129487179487179;8899
827;5280;Level 3;Buildings;undefined;0;8927
905;5722;Level 3;Buildings;undefined;0;8857
964;5873;Level 3;Buildings;undefined;0;8798
979;5924;Level 3;Buildings;undefined;0;8770
5753;5946;Level 3;Buildings;5.34830729166667;0.00337837837837838;8764
2060;6197;Level 3;Buildings;undefined;0;8631
2208;6214;Level 3;Buildings;undefined;0;8625
5085;6859;Level 3;Buildings;undefined;0;8358
4981;6871;Level 3;Buildings;undefined;0;8349
5281;6862;Level 3;Buildings;23.153793446339;0.028994708994709;8357
5129;6905;Level 3;Buildings;undefined;0;8333
4749;7012;Level 3;Buildings;undefined;0;8288
4556;7202;Level 3;Buildings;undefined;0;8220
4685;7066;Level 3;Buildings;undefined;0;8269
4692;7256;Level 3;Buildings;undefined;0;8199
4736;7328;Level 3;Buildings;undefined;0;8180
5191;7577;Level 3;Buildings;undefined;0;8073
4771;8239;Level 3;Buildings;30.4295139449963;0.33778857837181;7653
3973;6621;Level 3;Buildings;7.80999755859375;0.000338638672536404;8441
5039;7937;Level 3;Buildings;17.75;0.00056369785794814;7812
4446;8289;Level 3;Buildings;undefined;0;7627
4448;8591;Level 3;Buildings;undefined;0;7497
4232;8764;Level 3;Buildings;undefined;0;7427
4128;9014;Level 3;Buildings;undefined;0;7342
4797;8571;Level 3;Buildings;undefined;0;7503
4980;9113;Level 3;Buildings;undefined;0;7303
3228;9137;Level 3;Buildings;16.3062815111737;0.0145762711864407;7290
4684;9140;Level 3;Buildings;undefined;0;7289
4678;9196;Level 3;Buildings;undefined;0;7267
4486;9311;Level 3;Buildings;undefined;0;7217
4678;9361;Level 3;Buildings;undefined;0;7197
2453;9427;Level 3;Buildings;undefined;0;7169
5189;9617;Level 3;Buildings;14.2200082632212;0.0161792159303049;7095
5168;9728;Level 3;Buildings;undefined;0;7060
5059;9725;Level 3;Buildings;8.82357497442336;0.0299145299145299;7062
4748;9674;Level 3;Buildings;undefined;0;7077
6314;4133;Level 3;Buildings;undefined;0;9142
6005;4705;Level 3;Buildings;19.2794813037242;0.165545087483176;9046
4775;5216;Level 3;Buildings;40.9689416118052;0.0569371727748691;8946
2907;6011;Level 3;Buildings;undefined;0;8749
4975;6133;Level 3;Buildings;10.695649293459;0.96520618556701;8660
5040;6887;Level 3;Buildings;undefined;0;8340
4672;6924;Level 3;Buildings;undefined;0;8326
4683;7495;Level 3;Buildings;undefined;0;8119
5197;7543;Level 3;Buildings;undefined;0;8094
4776;7575;Level 3;Buildings;undefined;0;8075
5026;7591;Level 3;Buildings;undefined;0;8068
3060;7623;Level 3;Buildings;undefined;0;8050
4466;7657;Level 3;Buildings;undefined;0;8012
4452;7711;Level 3;Buildings;undefined;0;7983
2395;7763;Level 3;Buildings;10.7050575405944;0.0466264399341744;7948
4751;7803;Level 3;Buildings;undefined;0;7907
4751;7945;Level 3;Buildings;undefined;0;7805
2827;7995;Level 3;Buildings;undefined;0;7787
4750;8015;Level 3;Buildings;undefined;0;7776
5417;8150;Level 3;Buildings;11.7652986813215;0.0445934129991256;7696
4663;8317;Level 3;Buildings;undefined;0;7608
4477;8452;Level 3;Buildings;undefined;0;7554
4175;8554;Level 3;Buildings;undefined;0;7508
4253;8713;Level 3;Buildings;undefined;0;7446
3493;9267;Level 3;Buildings;undefined;0;7235
5186;9294;Level 3;Buildings;undefined;0;7226
4885;9475;Level 3;Buildings;12.4309963060462;0.106679035250464;7147
4822;9660;Level 3;Buildings;15.1431713608838;0.219003476245655;7080
5128;9726;Level 3;Buildings;9.69713063483691;0.485815602836879;7063
4545;9822;Level 3;Buildings;19.2868230385901;0.5658835546476;7037
4549;9903;Level 3;Buildings;15.6248446377841;0.0101476014760148;7021
3485;10478;Level 3;Buildings;undefined;0;6909
5916;4929;Level 3;Buildings;14.3046978517776;0.170356472795497;9012
4676;5636;Level 3;Buildings;undefined;0;8868
3764;6528;Level 3;Buildings;undefined;0;8483
3806;7568;Level 3;Buildings;undefined;0;8080
3776;7615;Level 3;Buildings;undefined;0;8055
3592;8377;Level 3;Buildings;undefined;0;7583
4528;8716;Level 3;Buildings;undefined;0;7445
5273;8721;Level 3;Buildings;undefined;0;7440
2982;8991;Level 3;Buildings;undefined;0;7353
4081;9042;Level 3;Buildings;undefined;0;7332
4229;9509;Level 3;Buildings;undefined;0;7135
7508;827;Level 3;Buildings;undefined;0;9532
7764;523;Level 3;Buildings;undefined;0;9548
7591;969;Level 3;Buildings;undefined;0;9523
6879;2183;Level 3;Buildings;undefined;0;9408
6291;2115;Level 3;Buildings;undefined;0;9417
7314;2402;Level 3;Buildings;undefined;0;9388
5592;2625;Level 3;Buildings;undefined;0;9363
6882;3131;Level 3;Buildings;undefined;0;9292
6748;3410;Level 3;Buildings;undefined;0;9246
4073;3605;Level 3;Buildings;undefined;0;9211
3762;3814;Level 3;Buildings;undefined;0;9180
6086;4337;Level 3;Buildings;undefined;0;9125
3632;4327;Level 3;Buildings;undefined;0;9128
6437;4341;Level 3;Buildings;undefined;0;9123
6586;4473;Level 3;Buildings;14.7318831639932;0.105420560747664;9099
6777;4366;Level 3;Buildings;undefined;0;9119
5997;4491;Level 3;Buildings;undefined;0;9096
5956;4530;Level 3;Buildings;undefined;0;9087
6524;4431;Level 3;Buildings;undefined;0;9105
6773;4426;Level 3;Buildings;undefined;0;9108
6242;4727;Level 3;Buildings;undefined;0;9041
6153;4850;Level 3;Buildings;undefined;0;9025
5856;4632;Level 3;Buildings;undefined;0;9060
6276;4685;Level 3;Buildings;undefined;0;9049
5781;4706;Level 3;Buildings;undefined;0;9045
5744;4754;Level 3;Buildings;undefined;0;9037
5036;4724;Level 3;Buildings;undefined;0;9042
5963;4966;Level 3;Buildings;undefined;0;9007
5708;4798;Level 3;Buildings;undefined;0;9032
6510;4813;Level 3;Buildings;undefined;0;9030
5682;4857;Level 3;Buildings;undefined;0;9024
6115;5075;Level 3;Buildings;undefined;0;8983
4882;5017;Level 3;Buildings;undefined;0;8997
5865;5096;Level 3;Buildings;undefined;0;8978
6343;5161;Level 3;Buildings;undefined;0;8962
6002;5196;Level 3;Buildings;undefined;0;8949
5323;5959;Level 3;Buildings;undefined;0;8758
6047;5226;Level 3;Buildings;undefined;0;8942
6092;5261;Level 3;Buildings;undefined;0;8932
5940;5268;Level 3;Buildings;undefined;0;8929
6137;5294;Level 3;Buildings;undefined;0;8926
1119;5314;Level 3;Buildings;undefined;0;8919
4895;5316;Level 3;Buildings;undefined;0;8918
4671;5426;Level 3;Buildings;undefined;0;8896
6182;5325;Level 3;Buildings;undefined;0;8915
4714;5314;Level 3;Buildings;undefined;0;8920
5470;5345;Level 3;Buildings;undefined;0;8908
4838;5424;Level 3;Buildings;undefined;0;8897
4408;5536;Level 3;Buildings;undefined;0;8880
4615;5528;Level 3;Buildings;undefined;0;8883
3571;5802;Level 3;Buildings;undefined;0;8840
3817;5773;Level 3;Buildings;undefined;0;8849
3499;5837;Level 3;Buildings;undefined;0;8823
5649;5903;Level 3;Buildings;undefined;0;8780
3920;5862;Level 3;Buildings;undefined;0;8807
3460;5841;Level 3;Buildings;undefined;0;8818
3380;5839;Level 3;Buildings;undefined;0;8820
3952;5908;Level 3;Buildings;undefined;0;8779
3699;5998;Level 3;Buildings;undefined;0;8752
3630;6139;Level 3;Buildings;undefined;0;8655
3768;6108;Level 3;Buildings;undefined;0;8684
3734;5984;Level 3;Buildings;undefined;0;8753
3232;6111;Level 3;Buildings;undefined;0;8681
