inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
9161;2689;Level 3;Buildings;undefined;0;8442
8874;4161;Level 3;Buildings;10.8375949435764;0.684647302904564;7732
7566;5069;Level 3;Buildings;11.1776941980119;0.853606027987083;7349
4839;5025;Level 3;Buildings;undefined;0;7369
6496;5317;Level 3;Buildings;undefined;0;7249
9707;6286;Level 3;Buildings;7.73734600360577;0.742857142857143;6954
10055;6507;Level 3;Buildings;7.04478340718284;0.0832298136645963;6918
9800;6532;Level 3;Buildings;undefined;0;6911
8953;2993;Level 3;Buildings;39.0918170232438;0.969519343493552;8325
8943;3383;Level 3;Buildings;undefined;0;8183
8729;4427;Level 3;Buildings;16.9461423936359;0.980246913580247;7590
8638;4575;Level 3;Buildings;undefined;0;7532
8914;4523;Level 3;Buildings;11.5142886999882;0.0755180743314828;7553
9245;5079;Level 3;Buildings;11.2499432276166;0.835543766578249;7346
4245;5456;Level 3;Buildings;21.0891424950133;0.106094808126411;7187
9656;5360;Level 3;Buildings;undefined;0;7228
7436;5408;Level 3;Buildings;20.7119609985352;0.08424599831508;7215
8558;5611;Level 3;Buildings;9.04314720517113;0.956719817767654;7122
7902;5848;Level 3;Buildings;21.2032513285792;0.0707236842105263;7043
9751;5943;Level 3;Buildings;15.952550152548;0.166485310119695;7023
10427;6098;Level 3;Buildings;17.6988931631113;0.167755991285403;6986
8965;6199;Level 3;Buildings;31.48868873995;0.84321608040201;6973
8210;6382;Level 3;Buildings;15.9605560957618;0.0264442174554534;6939
10042;6564;Level 3;Buildings;undefined;0;6905
8172;2218;Level 3;Buildings;17.3165824890137;0.717488789237668;8650
9091;2564;Level 3;Buildings;undefined;0;8499
9086;2735;Level 3;Buildings;undefined;0;8428
8831;3013;Level 3;Buildings;undefined;0;8314
8386;4596;Level 3;Buildings;7.95856589935392;0.985549132947977;7518
9816;5040;Level 3;Buildings;undefined;0;7362
5814;5163;Level 3;Buildings;undefined;0;7313
8358;6856;Level 3;Buildings;undefined;0;6869
8348;7162;Level 3;Buildings;undefined;0;6840
8077;2021;Level 3;Buildings;undefined;0;8760
8248;2182;Level 3;Buildings;undefined;0;8678
8987;2674;Level 3;Buildings;undefined;0;8451
8800;2949;Level 3;Buildings;undefined;0;8343
8920;2998;Level 3;Buildings;undefined;0;8321
9208;2988;Level 3;Buildings;undefined;0;8329
9386;3436;Level 3;Buildings;undefined;0;8164
8171;3838;Level 3;Buildings;undefined;0;7945
8603;4281;Level 3;Buildings;undefined;0;7662
9598;4307;Level 3;Buildings;undefined;0;7650
9030;4734;Level 3;Buildings;undefined;0;7469
7515;4304;Level 3;Buildings;undefined;0;7652
8473;4506;Level 3;Buildings;undefined;0;7560
9655;4420;Level 3;Buildings;undefined;0;7593
9313;4732;Level 3;Buildings;undefined;0;7471
6537;4863;Level 3;Buildings;undefined;0;7418
6783;4654;Level 3;Buildings;undefined;0;7500
6065;4849;Level 3;Buildings;undefined;0;7424
4236;5001;Level 3;Buildings;undefined;0;7382
4487;5053;Level 3;Buildings;undefined;0;7355
4033;5053;Level 3;Buildings;undefined;0;7357
4274;5079;Level 3;Buildings;undefined;0;7343
8785;5021;Level 3;Buildings;undefined;0;7370
5033;5005;Level 3;Buildings;undefined;0;7378
3439;5082;Level 3;Buildings;undefined;0;7341
5588;5354;Level 3;Buildings;undefined;0;7231
5826;5205;Level 3;Buildings;undefined;0;7292
5009;5378;Level 3;Buildings;undefined;0;7218
5205;5624;Level 3;Buildings;undefined;0;7115
5220;5795;Level 3;Buildings;undefined;0;7061
3815;5412;Level 3;Buildings;undefined;0;7204
4514;5319;Level 3;Buildings;undefined;0;7247
3977;5327;Level 3;Buildings;undefined;0;7241
3608;5266;Level 3;Buildings;undefined;0;7262
7560;5502;Level 3;Buildings;undefined;0;7166
4707;5594;Level 3;Buildings;undefined;0;7131
4537;5573;Level 3;Buildings;undefined;0;7138
10470;5755;Level 3;Buildings;undefined;0;7076
10412;5560;Level 3;Buildings;undefined;0;7142
4963;5600;Level 3;Buildings;undefined;0;7128
10097;5622;Level 3;Buildings;undefined;0;7117
4767;5622;Level 3;Buildings;undefined;0;7118
9959;5758;Level 3;Buildings;undefined;0;7075
9438;5706;Level 3;Buildings;undefined;0;7087
8005;5898;Level 3;Buildings;undefined;0;7033
5513;5887;Level 3;Buildings;undefined;0;7036
7466;6049;Level 3;Buildings;undefined;0;6995
9708;6200;Level 3;Buildings;undefined;0;6972
7710;6241;Level 3;Buildings;undefined;0;6965
10313;6424;Level 3;Buildings;undefined;0;6929
10199;6596;Level 3;Buildings;undefined;0;6899
8760;6659;Level 3;Buildings;undefined;0;6893
8400;7125;Level 3;Buildings;undefined;0;6845
8386;1695;Level 3;Buildings;32.7459774219209;0.49611046285492;8873
8224;1874;Level 3;Buildings;7.36286272321429;0.000915271966527197;8836
8543;2016;Level 3;Buildings;21.3682126755231;0.147998435258834;8762
8380;2076;Level 3;Buildings;24.0682102323603;0.595563139931741;undefined
8419;1798;Level 3;Buildings;16.0549407052522;0.0146080416546138;8856
8892;2854;Level 3;Buildings;29.7214473012057;0.406613756613757;8383
9013;3004;Level 3;Buildings;23.5456829257431;1;8318
9258;3048;Level 3;Buildings;17.9439697265625;0.00105820105820106;8305
9274;3126;Level 3;Buildings;16.4488525390625;0.0441887226697353;8273
9334;3195;Level 3;Buildings;18.020693734976;0.0302889095992544;8244
9073;3213;Level 3;Buildings;30.8414207033838;0.553494708163051;8239
9051;3421;Level 3;Buildings;21.2709239612926;0.00246305418719212;8171
9354;3291;Level 3;Buildings;10.6204462466033;0.00405786873676782;8213
9118;3342;Level 3;Buildings;23.7125019458456;0.354904354904355;8196
9372;3351;Level 3;Buildings;18.2951623165246;0.00596745027124774;8193
9243;3669;Level 3;Buildings;20.8517616077255;1;8062
9429;3809;Level 3;Buildings;36.6319892813671;0.233912778286063;7966
9340;3655;Level 3;Buildings;27.3672681124705;0.0127957508450024;8070
8676;4003;Level 3;Buildings;31.5054649496978;0.0483576642335766;7815
8275;3998;Level 3;Buildings;27.4259117306687;0.101074413052129;7832
8354;3887;Level 3;Buildings;23.3449968610491;0.00215119852489244;7888
8586;3914;Level 3;Buildings;16.7833023071289;0.010661497455779;7870
8749;3829;Level 3;Buildings;16.3706270105699;0.0215751251498273;7950
8517;4010;Level 3;Buildings;18.0086164803341;0.0400552486187845;7808
7167;4348;Level 3;Buildings;11.1350338097775;0.175718849840256;7642
6824;4790;Level 3;Buildings;15.1841564999813;0.259950248756219;7439
6681;5018;Level 3;Buildings;13.7921604465794;0.0474358974358974;7374
7013;4967;Level 3;Buildings;14.4869103064904;0.000954899368297341;7393
6537;5381;Level 3;Buildings;21.1796587065788;0.0356603203384708;7216
8308;4253;Level 3;Buildings;3.63997395833333;0.000412371134020619;7674
7680;4247;Level 3;Buildings;18.1169805139061;0.0987059885645501;7681
7824;4210;Level 3;Buildings;16.9932137625558;0.0131381381381381;7700
9462;4383;Level 3;Buildings;11.1992841448103;0.00530102234002272;7609
8457;4303;Level 3;Buildings;24.7441758500769;0.0626144879267277;7655
7151;4527;Level 3;Buildings;22.7457144601004;0.00480810509143986;7550
9287;4557;Level 3;Buildings;23.3089993349197;0.590137857900318;7541
8661;4769;Level 3;Buildings;7.14308527166193;0.123873873873874;7454
9597;4734;Level 3;Buildings;15.7299981886341;0.0110085227272727;7467
9605;4822;Level 3;Buildings;21.5759016927083;0.0874465604352895;7431
6831;4477;Level 3;Buildings;12.7242882138207;0.0037661406025825;7569
7810;4479;Level 3;Buildings;18.5689427425987;0.00955157852402976;7568
8583;4562;Level 3;Buildings;9.68389553493924;0.812903225806452;7537
7422;4492;Level 3;Buildings;16.3294963595233;0.00594745162990288;7565
