inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
3111;4115;Level 3;Buildings;undefined;0;6622
2807;4367;Level 3;Buildings;undefined;0;6611
4000;5454;Level 3;Buildings;undefined;0;6518
3021;6266;Level 3;Buildings;undefined;0;6432
4830;7001;Level 3;Buildings;55.1254238839877;0.204329004329004;6352
7368;8236;Level 3;Buildings;undefined;0;6228
2785;5119;Level 3;Buildings;9.15714217563372;0.983844911147011;6544
12569;5703;Level 3;Buildings;undefined;0;6497
11864;5777;Level 3;Buildings;undefined;0;6489
11526;5805;Level 3;Buildings;undefined;0;6485
11944;5814;Level 3;Buildings;undefined;0;6481
11751;5862;Level 3;Buildings;15.1791221288412;0.808797127468582;6471
3457;6193;Level 3;Buildings;17.0197848994767;0.889;6437
2197;6269;Level 3;Buildings;49.7959860573002;0.0912609796039899;6429
3377;6497;Level 3;Buildings;21.6099521188974;0.323546344271733;6400
4776;7167;Level 3;Buildings;undefined;0;6323
3166;3977;Level 3;Buildings;undefined;0;6630
11690;5766;Level 3;Buildings;undefined;0;6491
11822;5968;Level 3;Buildings;undefined;0;6454
12490;5905;Level 3;Buildings;undefined;0;6464
781;4934;Level 3;Buildings;undefined;0;6566
4609;5210;Level 3;Buildings;undefined;0;6536
3670;5240;Level 3;Buildings;undefined;0;6532
3662;6310;Level 3;Buildings;23.8790711565192;0.373620599054125;6426
4697;6000;Level 3;Buildings;undefined;0;6452
3948;6274;Level 3;Buildings;undefined;0;6428
5400;6159;Level 3;Buildings;undefined;0;6440
3398;6415;Level 3;Buildings;undefined;0;6409
4009;6831;Level 3;Buildings;undefined;0;6368
4989;7105;Level 3;Buildings;undefined;0;6332
6973;7158;Level 3;Buildings;undefined;0;6326
4876;7116;Level 3;Buildings;undefined;0;6330
6283;7274;Level 3;Buildings;undefined;0;6314
7275;8230;Level 3;Buildings;undefined;0;6229
3554;4422;Level 3;Buildings;undefined;0;6607
3752;4723;Level 3;Buildings;undefined;0;6580
4073;4986;Level 3;Buildings;15.0204411259404;0.132808657156911;6557
3735;5094;Level 3;Buildings;undefined;0;6546
3782;5207;Level 3;Buildings;undefined;0;6537
489;5117;Level 3;Buildings;undefined;0;6545
4395;5176;Level 3;Buildings;undefined;0;6540
4091;5122;Level 3;Buildings;undefined;0;6543
3617;5326;Level 3;Buildings;undefined;0;6524
