inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
13998;12933;Level 3;Buildings;17.2083497278899;0.0838079739625712;2334
10051;6636;Level 3;Buildings;undefined;0;3871
9346;7457;Level 3;Buildings;undefined;0;3692
9922;8201;Level 3;Buildings;8.14248657226563;0.00568181818181818;3456
12130;9882;Level 3;Buildings;undefined;0;3156
12087;13712;Level 3;Buildings;undefined;0;2021
16130;14047;Level 3;Buildings;24.5292273930141;0.0890302066772655;1911
14936;15484;Level 3;Buildings;undefined;0;1371
15920;15634;Level 3;Buildings;undefined;0;1314
8639;3289;Level 3;Buildings;15.7167586205711;0.141293532338308;4125
10732;5567;Level 3;Buildings;12.6694227960967;0.835147744945568;4016
9296;6638;Level 3;Buildings;34.2340197207323;0.0423648435030035;3870
9900;6819;Level 3;Buildings;undefined;0;3839
14581;13562;Level 3;Buildings;16.4116609525813;0.263503649635036;2072
14124;14339;Level 3;Buildings;28.5687981775147;0.39934148635936;1801
14792;14971;Level 3;Buildings;16.7668553958149;0.0182926829268293;1562
15937;15063;Level 3;Buildings;28.0612453179801;0.996449704142012;1522
15048;15145;Level 3;Buildings;22.8313618710167;0.724215246636771;1490
17981;15295;Level 3;Buildings;11.7419963685593;0.726618705035971;1440
17540;15653;Level 3;Buildings;undefined;0;1307
15546;16342;Level 3;Buildings;11.2559573903997;0.157618947809683;1119
16598;16508;Level 3;Buildings;19.8079121139023;0.91;1082
14937;16560;Level 3;Buildings;undefined;0;1073
14871;16563;Level 3;Buildings;undefined;0;1072
15004;16563;Level 3;Buildings;10.4779991149902;0.0200803212851406;1071
14797;16571;Level 3;Buildings;undefined;0;1067
7220;3565;Level 3;Buildings;7.57271458675987;0.515184381778742;4117
6559;3866;Level 3;Buildings;undefined;0;4096
8724;4218;Level 3;Buildings;undefined;0;4081
8874;4330;Level 3;Buildings;undefined;0;4070
6935;4314;Level 3;Buildings;7.20367281229734;0.782741116751269;4074
10191;5613;Level 3;Buildings;11.9536979267136;0.243731193580742;4013
9120;6039;Level 3;Buildings;undefined;0;3962
10826;6893;Level 3;Buildings;undefined;0;3829
9009;7561;Level 3;Buildings;undefined;0;3664
8802;7550;Level 3;Buildings;undefined;0;3666
9166;7541;Level 3;Buildings;undefined;0;3669
10433;9361;Level 3;Buildings;undefined;0;3270
13981;11958;Level 3;Buildings;undefined;0;2636
15832;14025;Level 3;Buildings;undefined;0;1919
17139;15777;Level 3;Buildings;21.5062587596752;0.209464701318852;1271
17775;15585;Level 3;Buildings;undefined;0;1334
14848;15659;Level 3;Buildings;undefined;0;1304
4052;2743;Level 3;Buildings;undefined;0;4143
6885;3209;Level 3;Buildings;undefined;0;4130
8430;3679;Level 3;Buildings;undefined;0;4110
9593;3719;Level 3;Buildings;undefined;0;4104
10108;3703;Level 3;Buildings;undefined;0;4105
10120;3762;Level 3;Buildings;undefined;0;4102
6607;3811;Level 3;Buildings;undefined;0;4101
