inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
3740;8870;Level 3;Buildings;undefined;0;4364
3712;8839;Level 3;Buildings;undefined;0;4369
3703;8846;Level 3;Buildings;undefined;0;4368
2165;6818;Level 3;Buildings;undefined;0;4440
2398;7016;Level 3;Buildings;undefined;0;4431
5015;11059;Level 3;Buildings;undefined;0;4196
5674;11886;Level 3;Buildings;5.29578565514606;0.00320345415926738;4190
2211;7617;Level 3;Buildings;10.8591918945313;0.0868438107582631;4403
4308;8472;Level 3;Buildings;17.1098937988281;0.000952607763753275;4380
5004;10012;Level 3;Buildings;12.280029296875;0.00730816077953715;4302
5067;10024;Level 3;Buildings;9.53746419270833;0.251677852348993;4300
5137;10028;Level 3;Buildings;19.6362568775894;0.520042757883485;4303
4691;11070;Level 3;Buildings;12.591796875;0.0105780128447299;4195
4911;11910;Level 3;Buildings;34.2097642686632;0.127789046653144;4188
4833;11887;Level 3;Buildings;17.3099550189394;0.0576059850374065;4189
5231;12052;Level 3;Buildings;12.4453864464393;0.0142377986172907;4181
