inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
8895;4381;Level 3;Buildings;undefined;0;6259
7923;6263;Level 3;Buildings;28.8361554524387;0.668891468369124;5849
1193;9506;Level 3;Buildings;undefined;0;5441
8100;4764;Level 3;Buildings;7.98697032099185;0.00522727272727273;6186
7921;4798;Level 3;Buildings;19.2822258066467;0.888175985334555;6173
9858;4821;Level 3;Buildings;21.9769856770833;0.353095030514385;6169
8377;4914;Level 3;Buildings;52.1182521314926;0.15812274368231;6150
8202;5219;Level 3;Buildings;12.8309882983827;0.0793209017534094;6078
8576;5976;Level 3;Buildings;32.8536827212474;0.28210601209534;5898
8001;6254;Level 3;Buildings;45.3819855959788;0.754419595314164;5851
515;8021;Level 3;Buildings;11.9846984070617;0.238685678859268;5521
1070;9547;Level 3;Buildings;undefined;0;5434
10456;1622;Level 3;Buildings;undefined;0;6525
10663;2257;Level 3;Buildings;undefined;0;6456
10779;2069;Level 3;Buildings;34.9207210591907;0.470959595959596;6492
8693;4509;Level 3;Buildings;undefined;0;6234
7960;4502;Level 3;Buildings;undefined;0;6247
7906;4497;Level 3;Buildings;undefined;0;6250
8129;5285;Level 3;Buildings;undefined;0;6054
1064;9594;Level 3;Buildings;undefined;0;5429
1040;9777;Level 3;Buildings;undefined;0;5414
2685;11222;Level 3;Buildings;undefined;0;5336
10828;1036;Level 3;Buildings;undefined;0;6579
9701;2666;Level 3;Buildings;undefined;0;6417
10167;2796;Level 3;Buildings;undefined;0;6401
10454;2781;Level 3;Buildings;undefined;0;6403
8692;4373;Level 3;Buildings;undefined;0;6262
8611;4369;Level 3;Buildings;undefined;0;6266
8543;4366;Level 3;Buildings;undefined;0;6270
8746;4370;Level 3;Buildings;undefined;0;6264
8156;4347;Level 3;Buildings;undefined;0;6279
8091;4369;Level 3;Buildings;undefined;0;6265
8288;4367;Level 3;Buildings;undefined;0;6269
8039;4365;Level 3;Buildings;undefined;0;6271
7786;4367;Level 3;Buildings;undefined;0;6267
7848;4355;Level 3;Buildings;8.28996276855469;0.000908265213442325;6278
8233;4358;Level 3;Buildings;undefined;0;6277
8864;4359;Level 3;Buildings;undefined;0;6274
8490;4381;Level 3;Buildings;undefined;0;6260
8430;4505;Level 3;Buildings;undefined;0;6244
8554;4641;Level 3;Buildings;undefined;0;6212
8633;4648;Level 3;Buildings;undefined;0;6208
8637;4507;Level 3;Buildings;undefined;0;6240
8762;4509;Level 3;Buildings;undefined;0;6235
7990;4568;Level 3;Buildings;undefined;0;6227
8368;4637;Level 3;Buildings;undefined;0;6214
8233;4631;Level 3;Buildings;undefined;0;6218
8167;4632;Level 3;Buildings;undefined;0;6217
8485;4650;Level 3;Buildings;undefined;0;6207
8915;4660;Level 3;Buildings;undefined;0;6201
7993;4704;Level 3;Buildings;undefined;0;6195
8424;4635;Level 3;Buildings;undefined;0;6215
9408;4733;Level 3;Buildings;undefined;0;6190
8433;4779;Level 3;Buildings;undefined;0;6179
8622;4779;Level 3;Buildings;undefined;0;6178
7968;4839;Level 3;Buildings;undefined;0;6167
9201;4817;Level 3;Buildings;undefined;0;6171
8893;4850;Level 3;Buildings;undefined;0;6164
8101;4882;Level 3;Buildings;undefined;0;6156
8777;4907;Level 3;Buildings;undefined;0;6151
8294;4923;Level 3;Buildings;undefined;0;6146
8884;4910;Level 3;Buildings;undefined;0;6148
7987;4981;Level 3;Buildings;undefined;0;6129
7636;5114;Level 3;Buildings;undefined;0;6097
8915;5116;Level 3;Buildings;undefined;0;6095
8626;5152;Level 3;Buildings;undefined;0;6089
7722;5115;Level 3;Buildings;undefined;0;6096
7868;5202;Level 3;Buildings;undefined;0;6081
7733;5246;Level 3;Buildings;undefined;0;6071
7686;5257;Level 3;Buildings;undefined;0;6068
9076;5338;Level 3;Buildings;undefined;0;6038
8224;5398;Level 3;Buildings;undefined;0;6020
8912;5514;Level 3;Buildings;undefined;0;5989
8634;5565;Level 3;Buildings;undefined;0;5979
8134;5661;Level 3;Buildings;undefined;0;5959
8722;5842;Level 3;Buildings;undefined;0;5921
8309;5853;Level 3;Buildings;undefined;0;5917
8540;5848;Level 3;Buildings;undefined;0;5918
8118;5949;Level 3;Buildings;undefined;0;5902
649;7907;Level 3;Buildings;undefined;0;5532
1629;8164;Level 3;Buildings;undefined;0;5505
1150;9534;Level 3;Buildings;undefined;0;5437
1488;10279;Level 3;Buildings;undefined;0;5376
955;11014;Level 3;Buildings;undefined;0;5347
11060;1201;Level 3;Buildings;11.8368337530839;0.00288753799392097;6567
10961;1325;Level 3;Buildings;9.24716796875;0.0738916256157636;6552
10966;1376;Level 3;Buildings;37.9343093817379;0.721862871927555;6549
11037;1375;Level 3;Buildings;34.767299463033;0.62849289967934;6548
11181;1559;Level 3;Buildings;39.9519077017288;1;6531
10454;1577;Level 3;Buildings;2.47373708089193;0.0325644504748982;6530
10818;1933;Level 3;Buildings;45.3037017352764;0.481719367588933;6504
10733;2216;Level 3;Buildings;26.572405070284;0.074945295404814;6463
9027;4379;Level 3;Buildings;16.3038804796007;0.00460947503201024;6261
9868;4498;Level 3;Buildings;21.5920589671415;0.107708553326294;6249
8892;4512;Level 3;Buildings;6.08765007467831;0.00764904386951631;6232
9675;4576;Level 3;Buildings;30.3450795269511;0.841655886157827;6225
8970;4509;Level 3;Buildings;16.8489859934603;0.0241847826086957;6233
9614;4664;Level 3;Buildings;31.0662545787151;1;6200
9475;4745;Level 3;Buildings;3.6400146484375;0.00258620689655172;6189
9590;4720;Level 3;Buildings;34.502272624712;0.34064379200566;6197
9577;4795;Level 3;Buildings;19.7633184617566;0.2976;6174
9746;4841;Level 3;Buildings;20.499100320381;0.89622641509434;6166
9718;4821;Level 3;Buildings;15.338441093013;0.369337979094077;6172
9637;4875;Level 3;Buildings;17.215945633598;0.59662775616083;6159
9503;4827;Level 3;Buildings;32.0816323636758;0.561051004636785;6168
9228;4874;Level 3;Buildings;12.7003979492188;0.00531914893617021;6160
9274;4944;Level 3;Buildings;11.0700073242188;0.000347222222222222;6141
9313;5229;Level 3;Buildings;29.9415035113671;0.18142383261036;6077
9157;5270;Level 3;Buildings;28.3058655429894;0.240067624683009;6067
9289;5290;Level 3;Buildings;42.3828041418123;0.57006854531607;6058
9105;5304;Level 3;Buildings;25.9314226422991;0.00260126347082869;6048
9226;5316;Level 3;Buildings;2.95001220703125;0.00027063599458728;6045
9201;5365;Level 3;Buildings;60.5992446851879;0.116727272727273;6031
9174;5406;Level 3;Buildings;28.2734511322176;0.0592125037571386;6017
9148;5451;Level 3;Buildings;19.5168328536184;0.00643631436314363;6006
9133;5530;Level 3;Buildings;41.4554447156274;0.59537037037037;5991
9115;5592;Level 3;Buildings;26.8928942928947;0.0569654427645788;5974
10203;2135;Level 3;Buildings;7.39798583984375;0.00504286434694907;6479
10993;1975;Level 3;Buildings;30.9777466799704;0.357245222929936;6501
9730;2726;Level 3;Buildings;13.5747423673931;0.00156985871271586;6408
9952;2755;Level 3;Buildings;26.388822667739;0.00213059280611605;6406
8365;4361;Level 3;Buildings;6.26123809814453;0.00187749354611594;6273
8425;4363;Level 3;Buildings;15.3290161132813;0.00397535281256211;6272
8970;4368;Level 3;Buildings;20.9553007238051;0.00724174653887114;6268
7906;4330;Level 3;Buildings;21.2779081741182;0.0089969713165865;6281
7730;4342;Level 3;Buildings;7.24540710449219;0.00470865214832254;6280
8128;4508;Level 3;Buildings;11.489990234375;0.00119000396667989;6237
8499;4507;Level 3;Buildings;10.7003651012074;0.0132562063147746;6239
7978;4771;Level 3;Buildings;10.510009765625;0.000232288037166086;6182
7965;4992;Level 3;Buildings;28.4099731445313;0.000521376433785193;6128
8237;4501;Level 3;Buildings;33.0971028283607;0.240828966174369;6248
8163;4502;Level 3;Buildings;13.5473510742187;0.00346260387811634;6246
8303;4504;Level 3;Buildings;33.8990409519361;0.034063981042654;6245
8355;4508;Level 3;Buildings;43.9887744018859;0.0902746510580819;6238
8286;4621;Level 3;Buildings;16.6898909859035;0.0185971295734789;6220
8845;4509;Level 3;Buildings;34.5873523288303;0.0177034669289403;6236
8845;4657;Level 3;Buildings;33.5;0.000708382526564345;6204
8130;4641;Level 3;Buildings;16.9797897338867;0.112044817927171;6216
8568;4506;Level 3;Buildings;10.28857421875;0.00343811394891945;6242
8776;4658;Level 3;Buildings;16.4247419396225;0.0899082568807339;6205
8742;4646;Level 3;Buildings;8.33708431846217;0.00803722504230118;6211
7982;4637;Level 3;Buildings;20.4317016601563;0.0100416360519226;6213
8994;4664;Level 3;Buildings;28.7544398516074;0.0800810014727541;6203
8891;4786;Level 3;Buildings;13.8540283203125;0.00113610543058396;6176
8744;4846;Level 3;Buildings;21.0946283107851;0.0111838516093835;6165
8178;4764;Level 3;Buildings;7.62306043836806;0.0120481927710843;6185
8303;4766;Level 3;Buildings;50.2975905796267;0.108301404853129;6184
8238;4763;Level 3;Buildings;41.8349120207041;0.0890470030185425;6187
8367;4770;Level 3;Buildings;50.1244941986451;0.157452175741013;6183
8195;4897;Level 3;Buildings;39.5450458329977;0.0279136690647482;6155
8242;4906;Level 3;Buildings;57.0721742015774;0.132509825940483;6154
8565;4782;Level 3;Buildings;28.1778106689453;0.00926462072958888;6177
8501;4772;Level 3;Buildings;12.5936390269886;0.00246913580246914;6181
8522;4929;Level 3;Buildings;52.3272347651404;0.347863616745792;6147
8597;4937;Level 3;Buildings;27.0399780273438;0.000771604938271605;6143
8611;4994;Level 3;Buildings;22.0284365699405;0.0414084507042254;6126
8124;5015;Level 3;Buildings;58.2899780273438;0.00135869565217391;6123
8254;5029;Level 3;Buildings;29.0657313953746;0.0492997198879552;6119
8337;5030;Level 3;Buildings;41.4705874340682;0.100682593856655;6118
7987;5111;Level 3;Buildings;17.0059906005859;0.00455788514129444;6099
8847;5132;Level 3;Buildings;5.37473337273849;0.00610539845758355;6093
8807;5138;Level 3;Buildings;17.2671171532808;0.106701179177452;6092
8697;5146;Level 3;Buildings;14.4167151817909;0.0467065868263473;6090
8579;5145;Level 3;Buildings;30.2717278569722;0.0700251889168766;6091
7914;5166;Level 3;Buildings;34.4438973563058;0.0444068513427786;6085
8969;5351;Level 3;Buildings;77.1948673023897;0.053870529651426;6037
8906;5325;Level 3;Buildings;50.5706158073581;0.0268787712561711;6044
8794;5369;Level 3;Buildings;32.9465041849655;0.153914590747331;6029
