inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
6310;7264;Level 3;Buildings;undefined;0;3218
8315;7397;Level 3;Buildings;undefined;0;3183
8399;7718;Level 3;Buildings;undefined;0;3108
8051;8830;Level 3;Buildings;3.37600402832031;0.00329815303430079;2791
7210;9229;Level 3;Buildings;undefined;0;2726
9671;10105;Level 3;Buildings;undefined;0;2475
9918;10232;Level 3;Buildings;11.5;0.105263157894737;2428
9786;10075;Level 3;Buildings;undefined;0;2485
10144;10247;Level 3;Buildings;undefined;0;2418
8375;7481;Level 3;Buildings;7.52252679122122;0.00674380634627671;3168
7898;7670;Level 3;Buildings;8.70386137042129;0.794425087108014;3118
8288;7677;Level 3;Buildings;18.2858478683226;0.951650943396226;3116
5536;7772;Level 3;Buildings;8.3070257121119;0.978902953586498;3090
4480;8122;Level 3;Buildings;7.13740935149016;0.0264187866927593;2983
7651;9392;Level 3;Buildings;undefined;0;2682
7653;9393;Level 3;Buildings;undefined;0;2682
7868;9362;Level 3;Buildings;17.9687209368841;0.0348199379918912;2690
8419;9615;Level 3;Buildings;7.86165027248049;0.0483114446529081;2628
8340;9648;Level 3;Buildings;undefined;0;2647
8342;9649;Level 3;Buildings;undefined;0;2647
8345;9650;Level 3;Buildings;undefined;0;2647
8347;9651;Level 3;Buildings;undefined;0;2647
8908;9795;Level 3;Buildings;14.5531302290783;0.929655172413793;2576
9771;10146;Level 3;Buildings;undefined;0;2458
9808;10192;Level 3;Buildings;undefined;0;2443
9861;10206;Level 3;Buildings;17.6963644894687;0.0493273542600897;2438
9927;10236;Level 3;Buildings;undefined;0;2428
9234;8333;Level 3;Buildings;undefined;0;2917
6190;7165;Level 3;Buildings;undefined;0;3235
7137;7174;Level 3;Buildings;undefined;0;3234
7208;9186;Level 3;Buildings;undefined;0;2739
8579;9621;Level 3;Buildings;undefined;0;2622
5053;6968;Level 3;Buildings;undefined;0;3280
7106;7008;Level 3;Buildings;undefined;0;3264
7700;7154;Level 3;Buildings;undefined;0;3238
7672;7235;Level 3;Buildings;undefined;0;3223
7035;7203;Level 3;Buildings;undefined;0;3229
5650;7294;Level 3;Buildings;undefined;0;3210
5683;7353;Level 3;Buildings;undefined;0;3193
7020;7535;Level 3;Buildings;undefined;0;3151
8118;7638;Level 3;Buildings;undefined;0;3126
7413;7727;Level 3;Buildings;undefined;0;3104
8826;7749;Level 3;Buildings;undefined;0;3096
9028;7743;Level 3;Buildings;undefined;0;3098
8560;7866;Level 3;Buildings;undefined;0;3069
8442;7921;Level 3;Buildings;undefined;0;3053
9935;7972;Level 3;Buildings;undefined;0;3037
7145;8043;Level 3;Buildings;undefined;0;3010
5022;8016;Level 3;Buildings;undefined;0;3021
9574;8357;Level 3;Buildings;6.89704790982333;0.0481927710843374;2910
9450;8407;Level 3;Buildings;undefined;0;2898
8032;8471;Level 3;Buildings;undefined;0;2875
5752;8528;Level 3;Buildings;undefined;0;2861
6655;8679;Level 3;Buildings;undefined;0;2821
7165;8699;Level 3;Buildings;undefined;0;2818
8777;8909;Level 3;Buildings;undefined;0;2780
8911;9048;Level 3;Buildings;undefined;0;2758
7384;9219;Level 3;Buildings;undefined;0;2732
8971;9268;Level 3;Buildings;undefined;0;2718
7467;9321;Level 3;Buildings;11.122631072998;0.0620915032679739;2706
8018;9419;Level 3;Buildings;undefined;0;2673
8395;9600;Level 3;Buildings;23.1395234867018;0.0459375;2647
8479;9582;Level 3;Buildings;undefined;0;2641
8560;9672;Level 3;Buildings;undefined;0;2608
8820;9712;Level 3;Buildings;undefined;0;2596
9052;9829;Level 3;Buildings;24.4899997711182;0.000343406593406593;2568
9096;9885;Level 3;Buildings;undefined;0;2555
9322;9985;Level 3;Buildings;undefined;0;2517
10550;10521;Level 3;Buildings;undefined;0;2351
5016;6801;Level 3;Buildings;5.22783681508657;0.00480207657365347;3306
6248;7219;Level 3;Buildings;7.83767380825309;0.113456464379947;3228
7742;7225;Level 3;Buildings;16.9887390136719;0.00250469630557295;3226
