inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
7404;6805;Level 3;Buildings;undefined;0;3963
7305;8138;Level 3;Buildings;undefined;0;3719
15910;8106;Level 3;Buildings;8.92897818939031;0.612903225806452;3729
4240;8227;Level 3;Buildings;undefined;0;3691
11115;9703;Level 3;Buildings;undefined;0;3343
6151;13324;Level 3;Buildings;undefined;0;2441
5776;13365;Level 3;Buildings;undefined;0;2424
5845;13373;Level 3;Buildings;undefined;0;2419
6866;13308;Level 3;Buildings;undefined;0;2447
5548;13323;Level 3;Buildings;undefined;0;2442
2057;13759;Level 3;Buildings;1.375;0.000404040404040404;2318
2124;13986;Level 3;Buildings;undefined;0;2228
3470;14254;Level 3;Buildings;undefined;0;2097
4114;14321;Level 3;Buildings;undefined;0;2075
9895;7541;Level 3;Buildings;11.9458349250824;0.903498190591074;3844
15917;8024;Level 3;Buildings;undefined;0;3751
4879;8528;Level 3;Buildings;undefined;0;3598
10900;10642;Level 3;Buildings;undefined;0;3160
8253;11444;Level 3;Buildings;undefined;0;2924
5726;13136;Level 3;Buildings;25.6848054365678;0.0729281767955801;2509
5748;13271;Level 3;Buildings;8.46952633104826;0.495759947814742;2467
6808;13305;Level 3;Buildings;14.2043117654735;0.0229521171349426;2449
4362;13537;Level 3;Buildings;23.4765055691601;0.45734126984127;2383
5862;13790;Level 3;Buildings;11.5554014295752;0.375259875259875;2308
6223;14005;Level 3;Buildings;13.2680751086164;0.0527713761181204;2220
2252;14011;Level 3;Buildings;undefined;0;2216
3044;14164;Level 3;Buildings;undefined;0;2142
3183;14190;Level 3;Buildings;32.9201249697778;0.956481481481481;2126
9776;7399;Level 3;Buildings;undefined;0;3872
4253;7536;Level 3;Buildings;undefined;0;3847
7313;7678;Level 3;Buildings;undefined;0;3822
4719;8021;Level 3;Buildings;undefined;0;3753
4906;8644;Level 3;Buildings;undefined;0;3561
5097;8696;Level 3;Buildings;undefined;0;3546
15800;8035;Level 3;Buildings;undefined;0;3748
11452;8141;Level 3;Buildings;undefined;0;3718
5316;13272;Level 3;Buildings;undefined;0;2459
2341;14067;Level 3;Buildings;undefined;0;2186
6549;14080;Level 3;Buildings;undefined;0;2179
