inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
1440;380;Level 3;Buildings;undefined;0;6886
1408;475;Level 3;Buildings;17.4023315429687;0.00444115470022206;6877
1414;248;Level 3;Buildings;29.497350692749;0.024214907302308;6904
1489;611;Level 3;Buildings;11.20773787351;0.991060025542784;6860
1133;809;Level 3;Buildings;14.2855641811709;0.0120133819951338;6843
1279;725;Level 3;Buildings;11.0639892578125;0.000629009938357026;6851
1056;858;Level 3;Buildings;0.2899169921875;0.000543773790103317;6838
1169;987;Level 3;Buildings;9.89787074497768;0.00153424657534247;6831
583;1773;Level 3;Buildings;7.5450439453125;0.000246062992125984;6780
1457;134;Level 3;Buildings;10.6550140380859;0.00228571428571429;6922
931;919;Level 3;Buildings;undefined;0;6833
638;1635;Level 3;Buildings;undefined;0;6791
