inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
5530;1918;Level 3;Buildings;29.8667763935565;0.337735849056604;6224
4084;3546;Level 3;Buildings;undefined;0;5858
2952;6011;Level 3;Buildings;undefined;0;5478
1260;7139;Level 3;Buildings;undefined;0;5412
5102;1848;Level 3;Buildings;7.79058959960938;0.168350168350168;6243
5208;2612;Level 3;Buildings;26.573179785885;0.998509687034277;6059
5157;1807;Level 3;Buildings;undefined;0;6254
5455;1981;Level 3;Buildings;undefined;0;6210
5701;1823;Level 3;Buildings;undefined;0;6251
4809;3456;Level 3;Buildings;undefined;0;5875
2904;4178;Level 3;Buildings;undefined;0;5747
3313;4538;Level 3;Buildings;undefined;0;5650
7196;4522;Level 3;Buildings;undefined;0;5654
9487;4833;Level 3;Buildings;undefined;0;5606
7597;4690;Level 3;Buildings;undefined;0;5628
7543;800;Level 3;Buildings;undefined;0;6325
5601;846;Level 3;Buildings;undefined;0;6319
5999;1063;Level 3;Buildings;undefined;0;6308
6170;1339;Level 3;Buildings;undefined;0;6294
4234;3065;Level 3;Buildings;undefined;0;5944
4495;3310;Level 3;Buildings;undefined;0;5899
3310;3864;Level 3;Buildings;15.3129945968941;0.996066089693155;5819
7440;4439;Level 3;Buildings;undefined;0;5674
9130;4675;Level 3;Buildings;undefined;0;5633
2970;6020;Level 3;Buildings;undefined;0;5476
1317;7127;Level 3;Buildings;undefined;0;5413
8038;409;Level 3;Buildings;7.46890924627131;0.0816023738872404;6378
8111;456;Level 3;Buildings;27.292232440295;1;6374
7687;696;Level 3;Buildings;12.7981738376246;0.305225653206651;6345
7808;734;Level 3;Buildings;24.7496197040264;0.0257893866754836;6338
7918;864;Level 3;Buildings;14.1532069614955;0.0134421507441191;6317
7146;531;Level 3;Buildings;13.8150024414063;0.0003813882532418;6365
5960;570;Level 3;Buildings;11.906700997331;0.0317528735632184;6360
7057;608;Level 3;Buildings;8.51754557291667;0.0111468912558831;6354
5739;1064;Level 3;Buildings;32.1042818769847;0.79014598540146;6306
5566;900;Level 3;Buildings;5.92996754365809;0.00464354001638896;6315
7530;929;Level 3;Buildings;3.41142054966518;0.00364393545028631;6313
5737;1771;Level 3;Buildings;26.588174518786;0.288060644346178;6257
5937;1785;Level 3;Buildings;23.4198107597155;0.15678391959799;6255
5210;1756;Level 3;Buildings;10.6244053870627;0.0627466456195738;6258
5476;1807;Level 3;Buildings;6.47600911458333;0.00403442711135019;6253
4860;2290;Level 3;Buildings;43.0584076649355;0.211998706338939;6137
5041;2415;Level 3;Buildings;30.961277996368;0.159152215799615;6111
5132;2506;Level 3;Buildings;24.9516591621921;0.240407204385278;6084
5015;2598;Level 3;Buildings;31.2277283035358;1;6065
5149;2611;Level 3;Buildings;24.1626613683868;0.287394957983193;6060
4377;3209;Level 3;Buildings;25.5792095477764;0.00266776113277242;5915
3023;6054;Level 3;Buildings;13.3329833984375;0.00540540540540541;5475
1008;6988;Level 3;Buildings;21.83859375;0.0613496932515337;5423
1091;7105;Level 3;Buildings;8.81706686580882;0.0157553290083411;5415
4598;3397;Level 3;Buildings;20.7599894205729;0.000626174076393237;5886
3936;3541;Level 3;Buildings;19.2699584960938;0.000277046682365979;5859
4740;3518;Level 3;Buildings;1.66546630859375;0.00195938724617029;5866
4240;3535;Level 3;Buildings;17.5720798366672;0.0160919540229885;5861
3315;3765;Level 3;Buildings;21.0985541742124;0.19536598209584;5835
3005;3959;Level 3;Buildings;41.3887473930747;0.391246684350133;5802
3016;4056;Level 3;Buildings;44.4710403728741;0.143571978444958;5780
2866;4126;Level 3;Buildings;13.4461317795974;0.0169823644676682;5756
2683;4327;Level 3;Buildings;18.9042287973257;0.00903562119895743;5706
3287;4360;Level 3;Buildings;6.02427891322545;0.0094658553076403;5697
8985;4512;Level 3;Buildings;9.71510145399306;0.0247252747252747;5657
2328;4455;Level 3;Buildings;39.7693614470653;0.00449697319112136;5670
2045;4789;Level 3;Buildings;5.3305374948602;0.021726700971984;5613
3231;5992;Level 3;Buildings;29.1079437603347;0.225358490566038;5479
