inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
2408;7994;Level 3;Buildings;undefined;0;4184
3800;3045;Level 3;Buildings;undefined;0;4428
4119;3182;Level 3;Buildings;undefined;0;4420
5021;3201;Level 3;Buildings;undefined;0;4418
4710;3778;Level 3;Buildings;8.15202951431274;0.431703204047218;4396
1154;6539;Level 3;Buildings;9.91226258065536;0.30952380952381;4224
975;6616;Level 3;Buildings;13.058535309684;0.659756097560976;4212
1033;6683;Level 3;Buildings;16.6149475004756;0.833756345177665;4206
7891;6784;Level 3;Buildings;undefined;0;4203
2758;2639;Level 3;Buildings;undefined;0;4448
5352;2857;Level 3;Buildings;undefined;0;4437
4208;3209;Level 3;Buildings;undefined;0;4417
4157;3495;Level 3;Buildings;undefined;0;4409
2305;6331;Level 3;Buildings;5.74307955228365;0.0332480818414322;4248
1076;6357;Level 3;Buildings;undefined;0;4246
2076;6519;Level 3;Buildings;7.98242992359203;0.0592833876221498;4228
1614;8655;Level 3;Buildings;undefined;0;4157
5085;2635;Level 3;Buildings;undefined;0;4449
5261;2641;Level 3;Buildings;undefined;0;4447
4672;2799;Level 3;Buildings;undefined;0;4439
2868;2948;Level 3;Buildings;undefined;0;4433
3713;3071;Level 3;Buildings;undefined;0;4427
2914;3082;Level 3;Buildings;undefined;0;4426
2863;3107;Level 3;Buildings;undefined;0;4424
3929;3182;Level 3;Buildings;undefined;0;4419
5720;3167;Level 3;Buildings;undefined;0;4422
4678;3649;Level 3;Buildings;undefined;0;4401
6284;3691;Level 3;Buildings;undefined;0;4398
4721;3846;Level 3;Buildings;undefined;0;4394
4737;3925;Level 3;Buildings;undefined;0;4392
2182;4137;Level 3;Buildings;undefined;0;4385
1555;5140;Level 3;Buildings;undefined;0;4358
2476;6803;Level 3;Buildings;undefined;0;4201
3131;7041;Level 3;Buildings;undefined;0;4194
7359;7345;Level 3;Buildings;undefined;0;4193
2080;8382;Level 3;Buildings;undefined;0;4169
1885;8411;Level 3;Buildings;undefined;0;4167
1763;8427;Level 3;Buildings;undefined;0;4166
2483;8476;Level 3;Buildings;undefined;0;4163
1927;8781;Level 3;Buildings;undefined;0;4153
3435;2618;Level 3;Buildings;18.8253258993459;0.0283080974325214;4450
3443;2660;Level 3;Buildings;10.6894873046875;0.0314366551398931;4446
2989;2611;Level 3;Buildings;10.7380864070012;0.0118101294571883;4451
4873;2727;Level 3;Buildings;14.1166043962751;0.0600858369098712;4443
4772;2764;Level 3;Buildings;20.6893310546875;0.158613659531091;4441
4659;2884;Level 3;Buildings;15.4378232421875;0.0589622641509434;4436
5012;2899;Level 3;Buildings;17.2996569181743;0.0841949778434269;4434
4934;3096;Level 3;Buildings;15.7352577165372;0.0912928759894459;4425
4937;3250;Level 3;Buildings;13.4718279157366;0.0203488372093023;4414
5206;3240;Level 3;Buildings;42.1327828657505;0.264705882352941;4416
5089;3358;Level 3;Buildings;9.5712027465098;0.580756013745705;4412
3709;2897;Level 3;Buildings;21.0402112688337;0.101679527916478;4435
6363;2742;Level 3;Buildings;20.2425520341475;0.186284544524053;4442
3729;2987;Level 3;Buildings;20.4329746344151;0.222095671981777;4430
6219;2977;Level 3;Buildings;16.6700439453125;0.000211954217888936;4432
4599;3015;Level 3;Buildings;17.4705856095499;0.0169320192064695;4429
3736;3112;Level 3;Buildings;8.76768002717391;0.0237358101135191;4423
3874;3172;Level 3;Buildings;8.16768152573529;0.0128301886792453;4421
3850;3239;Level 3;Buildings;20.4967447916667;0.00380710659898477;4415
5136;5361;Level 3;Buildings;14.403844959302;0.450653120464441;4353
5015;3534;Level 3;Buildings;7.97098214285714;0.0381125226860254;4407
5705;3524;Level 3;Buildings;18.9151414096616;0.0603107716618383;4408
5065;3666;Level 3;Buildings;11.492406533965;0.0433312845728334;4400
5694;3807;Level 3;Buildings;11.7214033885669;0.052086250350042;4395
5520;3891;Level 3;Buildings;13.1599767348346;0.0238095238095238;4393
4652;3971;Level 3;Buildings;10.7588930483218;0.0145631067961165;4390
2181;3967;Level 3;Buildings;15.367714621804;0.00867052023121387;4391
1265;4556;Level 3;Buildings;13.6985565038119;0.0668820678513732;4378
1151;5596;Level 3;Buildings;15.9556865985577;0.22108843537415;4336
5161;5413;Level 3;Buildings;16.2617666015625;0.205930807248764;4348
1468;5810;Level 3;Buildings;19.8031480577257;0.00991371397099321;4319
962;6155;Level 3;Buildings;33.6358637200578;0.322901849217639;4275
993;6173;Level 3;Buildings;29.5153428229733;1;4272
1033;6199;Level 3;Buildings;22.627649436043;0.164724576271186;4271
1077;6113;Level 3;Buildings;25.0608273011303;0.0334060383423258;4283
1921;6209;Level 3;Buildings;11.1533203125;0.00235478806907378;4266
905;6916;Level 3;Buildings;18.402843656994;0.023489932885906;4200
