inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
13637;5291;Level 3;Buildings;13.9709808349609;0.0142450142450142;6776
14711;6857;Level 3;Buildings;undefined;0;6658
7899;9089;Level 3;Buildings;undefined;0;6478
2194;10227;Level 3;Buildings;undefined;0;6353
2211;10664;Level 3;Buildings;undefined;0;6309
1911;8870;Level 3;Buildings;12.3240848664315;0.0764802631578947;6505
13688;3741;Level 3;Buildings;11.2318503291491;0.89592123769339;6901
13573;5388;Level 3;Buildings;14.0730163574219;0.00412881915772089;6769
14010;5435;Level 3;Buildings;undefined;0;6765
12041;5430;Level 3;Buildings;9.07343654767841;0.895238095238095;6766
12739;5760;Level 3;Buildings;23.4555642527919;0.995983935742972;6731
14200;5854;Level 3;Buildings;46.9665186831826;0.0970377936670072;6723
14197;5901;Level 3;Buildings;35.4396481839415;0.993367722918202;6719
10687;6111;Level 3;Buildings;undefined;0;6709
12785;6134;Level 3;Buildings;undefined;0;6705
11841;6213;Level 3;Buildings;30.5954322166692;0.973282442748092;6696
10693;6304;Level 3;Buildings;9.15377005884203;0.864468864468865;6690
12388;7079;Level 3;Buildings;7.26970537971048;0.096728307254623;6642
12352;7425;Level 3;Buildings;23.9122104864011;0.91578947368421;6619
3380;7751;Level 3;Buildings;8.86641815562307;0.915254237288136;6599
3518;7790;Level 3;Buildings;10.8831457576841;0.959459459459459;6594
8437;9139;Level 3;Buildings;14.2213543041332;0.52112676056338;6466
10927;1059;Level 3;Buildings;undefined;0;7871
13648;5458;Level 3;Buildings;24.1496350023562;0.909592822636301;6761
13986;5440;Level 3;Buildings;undefined;0;6763
10598;6271;Level 3;Buildings;undefined;0;6691
11343;6370;Level 3;Buildings;undefined;0;6686
11315;6619;Level 3;Buildings;undefined;0;6675
9405;6933;Level 3;Buildings;undefined;0;6652
14070;5996;Level 3;Buildings;undefined;0;6713
12864;5732;Level 3;Buildings;19.361155364473;0.88748495788207;6733
10535;6600;Level 3;Buildings;undefined;0;6676
11749;7188;Level 3;Buildings;12.8716634114583;0.00956937799043062;6631
10106;7591;Level 3;Buildings;undefined;0;6613
8837;7699;Level 3;Buildings;undefined;0;6605
4240;8212;Level 3;Buildings;undefined;0;6561
4440;8403;Level 3;Buildings;undefined;0;6541
6389;8616;Level 3;Buildings;undefined;0;6522
5622;8455;Level 3;Buildings;undefined;0;6538
6306;8581;Level 3;Buildings;undefined;0;6523
2120;8917;Level 3;Buildings;undefined;0;6500
7856;9196;Level 3;Buildings;undefined;0;6457
5151;9711;Level 3;Buildings;undefined;0;6404
2322;9724;Level 3;Buildings;undefined;0;6402
2587;9790;Level 3;Buildings;undefined;0;6393
3609;10285;Level 3;Buildings;undefined;0;6347
14096;4473;Level 3;Buildings;undefined;0;6830
14358;4750;Level 3;Buildings;undefined;0;6815
14578;5020;Level 3;Buildings;undefined;0;6798
14398;5060;Level 3;Buildings;10.8438556780134;0.956284153005464;6797
13789;5241;Level 3;Buildings;undefined;0;6781
14023;5332;Level 3;Buildings;undefined;0;6775
11844;5781;Level 3;Buildings;undefined;0;6728
13260;5501;Level 3;Buildings;undefined;0;6754
14244;5805;Level 3;Buildings;undefined;0;6727
10521;6036;Level 3;Buildings;undefined;0;6712
15097;6440;Level 3;Buildings;undefined;0;6685
10258;6552;Level 3;Buildings;undefined;0;6677
5738;6479;Level 3;Buildings;undefined;0;6682
16695;6714;Level 3;Buildings;undefined;0;6671
15425;6657;Level 3;Buildings;undefined;0;6672
15155;6766;Level 3;Buildings;40.2455579969618;0.00333951762523191;6669
16883;6854;Level 3;Buildings;undefined;0;6659
9502;6900;Level 3;Buildings;undefined;0;6655
13540;6891;Level 3;Buildings;undefined;0;6657
10883;7172;Level 3;Buildings;undefined;0;6634
11773;7132;Level 3;Buildings;undefined;0;6639
6315;7085;Level 3;Buildings;undefined;0;6641
10184;7478;Level 3;Buildings;undefined;0;6618
8884;7549;Level 3;Buildings;undefined;0;6615
12427;7544;Level 3;Buildings;undefined;0;6616
2623;7774;Level 3;Buildings;undefined;0;6597
3633;7887;Level 3;Buildings;undefined;0;6589
6789;7955;Level 3;Buildings;undefined;0;6584
2994;7991;Level 3;Buildings;undefined;0;6576
3326;8010;Level 3;Buildings;undefined;0;6575
6463;8475;Level 3;Buildings;undefined;0;6535
7190;8243;Level 3;Buildings;undefined;0;6555
5544;8537;Level 3;Buildings;undefined;0;6527
6359;8477;Level 3;Buildings;undefined;0;6534
7812;9061;Level 3;Buildings;undefined;0;6483
4451;10276;Level 3;Buildings;undefined;0;6348
13796;3514;Level 3;Buildings;26.0472215425501;0.496331621423331;6941
13778;3586;Level 3;Buildings;36.9883803147536;0.11754068716094;6926
13769;3649;Level 3;Buildings;26.3634620843932;0.142478462557985;6920
13681;3667;Level 3;Buildings;62.3765952370384;0.0364842454394693;6915
14032;4358;Level 3;Buildings;21.0561565382365;0.712045169385194;6835
14075;4613;Level 3;Buildings;13.7120385357714;0.0796737766624843;6823
14132;5093;Level 3;Buildings;10.3921793506132;1;6793
14080;5127;Level 3;Buildings;52.3643910547077;0.50155601659751;6792
14067;5176;Level 3;Buildings;33.7970966915433;1;6786
14141;5173;Level 3;Buildings;23.1268269372365;0.404494382022472;6787
13935;5190;Level 3;Buildings;31.4659204181434;1;6783
14272;5066;Level 3;Buildings;24.8193119664346;0.130047194546408;6795
12089;5063;Level 3;Buildings;14.0566880967882;0.000971292898769696;6796
13859;5224;Level 3;Buildings;39.4387789295838;0.0987071977638015;6782
13096;5667;Level 3;Buildings;17.5280542525034;0.05625;6740
13621;5334;Level 3;Buildings;9.80147524233218;0.0304568527918782;6773
14911;5438;Level 3;Buildings;21.3326425148067;0.148107109879963;6764
12808;5390;Level 3;Buildings;7.92258707682292;0.0272177419354839;6768
14753;5352;Level 3;Buildings;14.2065844226616;0.0790609821910416;6770
12621;5464;Level 3;Buildings;20.2831066234692;0.0215116279069767;6760
12545;5600;Level 3;Buildings;8.07773761360013;0.0663956639566396;6744
12569;5645;Level 3;Buildings;12.6274771475577;0.0981432360742706;6741
12289;5614;Level 3;Buildings;24.1652734073592;0.0749132947976879;6743
12592;5685;Level 3;Buildings;25.2557480755974;0.0750920245398773;6737
12787;5763;Level 3;Buildings;10.0354060030532;0.359504132231405;6730
11822;5502;Level 3;Buildings;18.2550048828125;0.000530011925268318;6753
12969;5468;Level 3;Buildings;52.6944202623869;0.116296863045142;6759
14655;5415;Level 3;Buildings;18.4022821335565;0.0194877505567929;6767
12052;5482;Level 3;Buildings;8.09231072503167;0.45679012345679;6756
12037;5639;Level 3;Buildings;13.5092637803819;0.014512227895727;6742
12848;5516;Level 3;Buildings;17.1528054675216;0.0880788832262353;6752
14057;5810;Level 3;Buildings;47.667651384982;0.134562573558258;6726
12973;5722;Level 3;Buildings;20.7354357755637;0.0222597914905607;6735
13662;5681;Level 3;Buildings;17.7823234410167;0.136329305135952;6738
13546;5753;Level 3;Buildings;16.3965241108334;0.49443413729128;6732
14984;5680;Level 3;Buildings;6.50067545572917;0.0213371266002845;6739
14611;5771;Level 3;Buildings;10.667275168679;0.00127094165222415;6729
13233;5867;Level 3;Buildings;11.9247044977152;0.021140805743917;6722
13578;5869;Level 3;Buildings;28.0665737803093;0.130516236469609;6721
13649;5959;Level 3;Buildings;27.2127633034258;0.29777404451911;6716
12979;5870;Level 3;Buildings;46.9253298473761;0.461988304093567;6720
12056;6207;Level 3;Buildings;17.2128741001979;0.968407960199005;6697
12131;6175;Level 3;Buildings;19.3023971403488;0.334600760456274;6701
12066;6261;Level 3;Buildings;15.5035421549479;0.0524842547235829;6692
11776;6334;Level 3;Buildings;29.9189503158911;0.395887925821407;6689
10610;6629;Level 3;Buildings;35.4690643025336;0.060061745719899;6674
11444;6977;Level 3;Buildings;6.50497436523438;0.000236350744504845;6650
10748;7109;Level 3;Buildings;32.1599996929842;0.656302996042962;6640
