inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
5891;3644;Level 3;Buildings;13.2440677055946;0.144908896034298;undefined
8093;4227;Level 3;Buildings;6.21307849414243;0.190074906367041;3485
9818;4492;Level 3;Buildings;6.545999584198;0.0415973377703827;3424
6150;1230;Level 3;Buildings;undefined;0;4045
3748;1754;Level 3;Buildings;undefined;0;4009
7510;2629;Level 3;Buildings;undefined;0;3898
6433;2541;Level 3;Buildings;10.715782288803;0.405090909090909;3913
16581;2590;Level 3;Buildings;undefined;0;3908
7909;2792;Level 3;Buildings;undefined;0;3866
7902;2831;Level 3;Buildings;undefined;0;3856
9085;2802;Level 3;Buildings;19.5486286590246;0.133493975903614;3865
7779;3120;Level 3;Buildings;undefined;0;3806
11302;3680;Level 3;Buildings;6.6624773169766;0.952;3667
6927;3744;Level 3;Buildings;undefined;0;3641
11182;3746;Level 3;Buildings;undefined;0;3639
7670;3999;Level 3;Buildings;15.147497177124;0.00231347599768652;3564
18677;4688;Level 3;Buildings;undefined;0;3399
14534;4846;Level 3;Buildings;undefined;0;3373
19699;4945;Level 3;Buildings;undefined;0;3362
23704;4988;Level 3;Buildings;17.116455078125;0.0042022502372238;3355
25994;6030;Level 3;Buildings;undefined;0;3149
26779;6824;Level 3;Buildings;undefined;0;2919
27151;7031;Level 3;Buildings;21.1843889899003;0.148298470184202;2857
14092;4721;Level 3;Buildings;26.9482455337257;0.227091633466135;3395
14366;5118;Level 3;Buildings;35.77312616657;0.397007042253521;3332
14576;5405;Level 3;Buildings;undefined;0;3289
19895;3538;Level 3;Buildings;undefined;0;3705
17271;3705;Level 3;Buildings;13.6365386614781;0.049566528458349;3662
7462;3785;Level 3;Buildings;11.4494386746117;0.894459102902375;3628
16210;3993;Level 3;Buildings;undefined;0;3567
10068;4134;Level 3;Buildings;27.4380780563874;0.474576271186441;3519
17957;4383;Level 3;Buildings;48.218986539177;0.875;3445
16497;5077;Level 3;Buildings;12.5582384676547;0.152892561983471;3341
14354;5161;Level 3;Buildings;25.1035295469311;0.900578034682081;3327
23565;5478;Level 3;Buildings;8.64090550778348;0.4076317383404;3279
19493;5763;Level 3;Buildings;20.8653437490682;0.111111111111111;3216
21681;5873;Level 3;Buildings;29.8526827956691;0.461538461538462;3188
21175;5866;Level 3;Buildings;18.8638131548268;0.99537037037037;3186
26749;6920;Level 3;Buildings;16.027126961566;0.012780421481985;2892
25916;7025;Level 3;Buildings;11.6262199587938;0.013396503839242;2860
26254;7091;Level 3;Buildings;11.2262655194763;0.133492659610789;2842
26596;7162;Level 3;Buildings;10.0724993854964;0.778807947019868;2823
3265;1560;Level 3;Buildings;undefined;0;4027
9266;2265;Level 3;Buildings;undefined;0;3949
12024;3735;Level 3;Buildings;undefined;0;3646
7414;2581;Level 3;Buildings;undefined;0;3910
5131;3480;Level 3;Buildings;undefined;0;3726
6060;4209;Level 3;Buildings;undefined;0;3493
13608;3676;Level 3;Buildings;undefined;0;3668
19949;4504;Level 3;Buildings;undefined;0;3422
11144;3926;Level 3;Buildings;undefined;0;3584
19266;4221;Level 3;Buildings;undefined;0;3483
13727;3968;Level 3;Buildings;undefined;0;3575
19057;4174;Level 3;Buildings;undefined;0;3504
22487;6062;Level 3;Buildings;undefined;0;3140
24241;6558;Level 3;Buildings;8.39448578261141;0.381235154394299;3001
26751;7139;Level 3;Buildings;undefined;0;2827
