inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
9040;8316;Level 3;Buildings;undefined;0;909
5046;12349;Level 3;Buildings;undefined;0;224
9934;4468;Level 3;Buildings;undefined;0;2024
10738;5726;Level 3;Buildings;13.8111621695505;0.914653784219002;1567
11830;7448;Level 3;Buildings;undefined;0;1044
12004;8505;Level 3;Buildings;24.7107639047835;0.0714640198511166;861
12048;8869;Level 3;Buildings;undefined;0;756
12089;8951;Level 3;Buildings;undefined;0;735
6711;9230;Level 3;Buildings;undefined;0;637
12216;9204;Level 3;Buildings;23.0124037407001;0.947976878612717;647
4118;11227;Level 3;Buildings;13.5800018310547;0.00101729399796541;308
7332;11273;Level 3;Buildings;undefined;0;302
3445;11428;Level 3;Buildings;undefined;0;289
6559;12385;Level 3;Buildings;undefined;0;223
4759;12571;Level 3;Buildings;undefined;0;207
1219;13678;Level 3;Buildings;undefined;0;164
4145;13956;Level 3;Buildings;12.0578248397164;0.0703363914373089;160
3178;14360;Level 3;Buildings;undefined;0;142
2497;14519;Level 3;Buildings;undefined;0;125
3358;14582;Level 3;Buildings;undefined;0;112
2170;15370;Level 3;Buildings;29.4807672745142;0.128289473684211;64
12052;8795;Level 3;Buildings;undefined;0;777
12000;8961;Level 3;Buildings;22.1504420737425;0.433898305084746;734
9617;1860;Level 3;Buildings;19.2175052567697;0.638268156424581;2809
8629;2459;Level 3;Buildings;19.7367191131138;0.827062228654124;2699
8749;2778;Level 3;Buildings;8.19097673892975;0.439108061749571;2611
10014;3149;Level 3;Buildings;30.3824014950485;0.831923890063425;2503
10254;4174;Level 3;Buildings;16.8273749937585;0.963068181818182;2134
8114;5034;Level 3;Buildings;28.616037569834;0.438202247191011;1830
8309;5106;Level 3;Buildings;undefined;0;1799
9640;8113;Level 3;Buildings;9.41723304161659;0.0168940870695257;942
9064;8442;Level 3;Buildings;undefined;0;881
7555;8478;Level 3;Buildings;30.5789594848126;0.785016286644951;871
12127;8741;Level 3;Buildings;undefined;0;791
11537;8793;Level 3;Buildings;undefined;0;778
11505;8912;Level 3;Buildings;12.2752718075301;0.122623574144487;743
6385;9238;Level 3;Buildings;19.2489769514217;0.798514391829155;632
5108;9947;Level 3;Buildings;24.1092601511738;0.969910371318822;500
11199;9979;Level 3;Buildings;47.895120743373;0.975135135135135;491
9541;10014;Level 3;Buildings;15.2425093108532;0.927272727272727;488
11035;10047;Level 3;Buildings;undefined;0;480
6708;10096;Level 3;Buildings;21.5126501957346;0.0318261029074567;468
8640;10257;Level 3;Buildings;39.4216804824957;0.303184713375796;447
6566;10524;Level 3;Buildings;11.2466435181467;0.975922953451043;408
4002;10603;Level 3;Buildings;14.4895526815992;0.994298745724059;396
5195;10773;Level 3;Buildings;undefined;0;378
4470;11224;Level 3;Buildings;15.6335020446777;0.0749063670411985;310
5454;11813;Level 3;Buildings;30.5679308531439;0.482484076433121;264
4362;11852;Level 3;Buildings;20.4914813598248;0.307766990291262;261
2679;12168;Level 3;Buildings;38.5734844574823;0.984561403508772;237
6540;12350;Level 3;Buildings;undefined;0;223
5725;12923;Level 3;Buildings;undefined;0;189
1206;13715;Level 3;Buildings;undefined;0;164
1524;14346;Level 3;Buildings;37.7052386699279;0.468660149511213;146
2868;14403;Level 3;Buildings;undefined;0;134
2911;15304;Level 3;Buildings;15.7588185563255;0.26258389261745;70
2852;15499;Level 3;Buildings;24.8093033190127;0.342313787638669;54
2045;16032;Level 3;Buildings;20.6580571665347;0.144207210360518;24
8173;4696;Level 3;Buildings;undefined;0;1951
8262;5251;Level 3;Buildings;undefined;0;1740
8033;5040;Level 3;Buildings;undefined;0;1826
8124;5474;Level 3;Buildings;undefined;0;1653
9186;6362;Level 3;Buildings;undefined;0;1326
9225;6565;Level 3;Buildings;undefined;0;1264
11338;6548;Level 3;Buildings;undefined;0;1268
9225;6974;Level 3;Buildings;undefined;0;1149
7310;7580;Level 3;Buildings;undefined;0;1018
12138;8774;Level 3;Buildings;undefined;0;782
10012;9772;Level 3;Buildings;undefined;0;522
7942;9566;Level 3;Buildings;undefined;0;550
10108;9801;Level 3;Buildings;8.52499912403248;0.593406593406593;519
5996;10029;Level 3;Buildings;undefined;0;483
6573;9850;Level 3;Buildings;12.1918642846382;0.998891352549889;514
8250;9919;Level 3;Buildings;undefined;0;507
9086;10284;Level 3;Buildings;undefined;0;445
9172;10459;Level 3;Buildings;undefined;0;418
3329;10294;Level 3;Buildings;undefined;0;443
6355;10561;Level 3;Buildings;undefined;0;400
3305;10765;Level 3;Buildings;undefined;0;379
3116;11225;Level 3;Buildings;12.579517143817;0.792576419213974;309
3287;11575;Level 3;Buildings;undefined;0;280
5330;11473;Level 3;Buildings;undefined;0;286
2836;12023;Level 3;Buildings;undefined;0;251
5946;12141;Level 3;Buildings;undefined;0;242
2139;14271;Level 3;Buildings;undefined;0;149
3717;14368;Level 3;Buildings;undefined;0;140
3530;15181;Level 3;Buildings;undefined;0;74
2049;15864;Level 3;Buildings;undefined;0;33
7990;2231;Level 3;Buildings;undefined;0;2750
7316;2250;Level 3;Buildings;undefined;0;2746
9081;2482;Level 3;Buildings;undefined;0;2692
9166;2744;Level 3;Buildings;undefined;0;2621
8886;2701;Level 3;Buildings;undefined;0;2642
8273;2755;Level 3;Buildings;undefined;0;2617
7594;3401;Level 3;Buildings;undefined;0;2410
7852;3411;Level 3;Buildings;undefined;0;2407
8607;3514;Level 3;Buildings;undefined;0;2385
8878;4002;Level 3;Buildings;undefined;0;2218
9937;4382;Level 3;Buildings;undefined;0;2054
9588;4516;Level 3;Buildings;undefined;0;2009
8123;5073;Level 3;Buildings;undefined;0;1812
8095;5159;Level 3;Buildings;undefined;0;1782
8752;5450;Level 3;Buildings;undefined;0;1668
11044;6100;Level 3;Buildings;undefined;0;1419
9158;6106;Level 3;Buildings;undefined;0;1416
7200;6852;Level 3;Buildings;undefined;0;1178
9238;6831;Level 3;Buildings;undefined;0;1186
7459;6942;Level 3;Buildings;undefined;0;1156
6965;7205;Level 3;Buildings;undefined;0;1100
9393;7192;Level 3;Buildings;undefined;0;1105
8192;7390;Level 3;Buildings;undefined;0;1057
8550;7339;Level 3;Buildings;undefined;0;1063
8713;7361;Level 3;Buildings;undefined;0;1059
11842;7432;Level 3;Buildings;10.9153560291637;0.996763754045307;1048
11883;7428;Level 3;Buildings;undefined;0;1050
7046;7550;Level 3;Buildings;undefined;0;1030
6742;7550;Level 3;Buildings;undefined;0;undefined
8288;7404;Level 3;Buildings;undefined;0;1055
7385;7568;Level 3;Buildings;undefined;0;1019
6993;7551;Level 3;Buildings;undefined;0;1028
11541;7600;Level 3;Buildings;undefined;0;1013
7585;7637;Level 3;Buildings;undefined;0;1010
6811;7727;Level 3;Buildings;undefined;0;999
8492;7694;Level 3;Buildings;undefined;0;1002
11366;7757;Level 3;Buildings;undefined;0;995
8748;7946;Level 3;Buildings;undefined;0;966
9952;8005;Level 3;Buildings;undefined;0;962
11113;8126;Level 3;Buildings;undefined;0;939
7717;8141;Level 3;Buildings;undefined;0;937
11304;8342;Level 3;Buildings;undefined;0;906
12163;8530;Level 3;Buildings;undefined;0;854
6682;8588;Level 3;Buildings;undefined;0;839
