inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
2935;634;Level 3;Buildings;undefined;0;8808
2763;657;Level 3;Buildings;undefined;0;8790
2840;978;Level 3;Buildings;undefined;0;8627
3054;689;Level 3;Buildings;undefined;0;8775
3176;5942;Level 3;Buildings;undefined;0;6834
7942;1117;Level 3;Buildings;undefined;0;8557
3941;5548;Level 3;Buildings;undefined;0;6871
2914;686;Level 3;Buildings;undefined;0;8777
2422;610;Level 3;Buildings;undefined;0;8821
3876;5403;Level 3;Buildings;undefined;0;6887
3188;5531;Level 3;Buildings;undefined;0;6874
1381;6103;Level 3;Buildings;undefined;0;6827
2215;873;Level 3;Buildings;26.9649160531851;0.00145371592154407;8689
2647;848;Level 3;Buildings;14.3107261756798;0.0109971721557314;8714
3522;5587;Level 3;Buildings;36.5928227874869;0.0430882588499119;6868
3048;5750;Level 3;Buildings;28.964413191921;0.00248229679802956;6853
2122;5659;Level 3;Buildings;12.1996996330492;0.00467289719626168;6858
2568;5758;Level 3;Buildings;23.1984255400746;0.00433006679171853;6850
