inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
5114;2886;Level 3;Buildings;28.1211363057374;0.970092024539877;4590
6766;4245;Level 3;Buildings;undefined;0;4519
4023;6823;Level 3;Buildings;32.7112256895821;0.376220053238687;4445
6046;3188;Level 3;Buildings;34.1208803886819;0.963636363636364;4575
5928;4280;Level 3;Buildings;undefined;0;4518
1638;6359;Level 3;Buildings;undefined;0;4458
5795;6708;Level 3;Buildings;undefined;0;4452
2191;3169;Level 3;Buildings;undefined;0;4577
6741;3620;Level 3;Buildings;undefined;0;4553
2891;4197;Level 3;Buildings;undefined;0;4522
6608;4283;Level 3;Buildings;undefined;0;4517
6632;4730;Level 3;Buildings;undefined;0;4500
5369;4903;Level 3;Buildings;undefined;0;4490
6046;2970;Level 3;Buildings;26.667490151381;0.397298818232977;4584
4953;3516;Level 3;Buildings;21.5790715144231;0.0467289719626168;4560
5294;3664;Level 3;Buildings;7.348046875;0.00542888165038002;4547
2747;2724;Level 3;Buildings;13.9869777389437;0.127137546468401;4603
2692;2793;Level 3;Buildings;13.5598399603545;0.0101653770292824;4599
3061;2911;Level 3;Buildings;2.99332682291667;0.00142314990512334;4586
2483;3020;Level 3;Buildings;8.510009765625;0.000955109837631328;4582
2819;3252;Level 3;Buildings;27.4783422497736;0.0623869801084991;4570
5086;3815;Level 3;Buildings;23.8393847601754;0.484717338382472;4535
5417;3819;Level 3;Buildings;21.5062003300108;0.017018779342723;4534
4101;7399;Level 3;Buildings;33.6900227864583;0.00735294117647059;4413
6308;3548;Level 3;Buildings;20.6974792480469;0.00678349349915206;4557
6436;3645;Level 3;Buildings;28.4929961383645;0.0773155416012559;4551
6549;3657;Level 3;Buildings;35.2858281816755;0.115583075335397;4549
6565;3937;Level 3;Buildings;34.7780126953125;0.043630017452007;4530
4941;4919;Level 3;Buildings;16.9313177293347;0.00680570801317234;4489
6813;4405;Level 3;Buildings;7.89959716796875;0.0194331983805668;4513
3117;4583;Level 3;Buildings;18.3135052849265;0.00288184438040346;4509
6258;6098;Level 3;Buildings;13.7327142409336;0.00704899486554695;4459
4180;6960;Level 3;Buildings;17.0282673481082;0.127368421052632;4438
4854;7818;Level 3;Buildings;17.891141915027;0.0514285714285714;4397
