inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
5448;5113;Level 3;Buildings;undefined;0;3763
1823;9885;Level 3;Buildings;4.79000854492188;0.00333333333333333;2624
7616;10430;Level 3;Buildings;26.3579907851974;0.643865842894969;2454
8369;10600;Level 3;Buildings;undefined;0;2398
5524;10796;Level 3;Buildings;undefined;0;2350
4971;10940;Level 3;Buildings;undefined;0;2300
5131;11146;Level 3;Buildings;undefined;0;2221
6197;6212;Level 3;Buildings;17.3501711475606;0.286807744259343;3443
3104;8699;Level 3;Buildings;10.5567672220866;0.75;2891
3137;8699;Level 3;Buildings;10.4787423069492;0.82741116751269;2893
3458;8865;Level 3;Buildings;40.2531490020067;0.663122075712463;2850
5623;10716;Level 3;Buildings;22.2036288169122;0.199036918138042;2374
7979;6047;Level 3;Buildings;undefined;0;3470
6779;6209;Level 3;Buildings;undefined;0;3432
5405;5075;Level 3;Buildings;undefined;0;3773
4695;6123;Level 3;Buildings;16.6457487461931;0.0523978685612789;3452
2686;7750;Level 3;Buildings;undefined;0;3169
2617;8085;Level 3;Buildings;undefined;0;3084
5486;5894;Level 3;Buildings;undefined;0;3525
6747;2231;Level 3;Buildings;undefined;0;4072
3873;2452;Level 3;Buildings;undefined;0;4059
3363;2570;Level 3;Buildings;undefined;0;4055
4034;3021;Level 3;Buildings;undefined;0;4043
4144;3226;Level 3;Buildings;undefined;0;4029
6198;4143;Level 3;Buildings;undefined;0;3941
4777;4612;Level 3;Buildings;undefined;0;3857
5984;4913;Level 3;Buildings;undefined;0;3802
6122;4903;Level 3;Buildings;undefined;0;3805
7390;4939;Level 3;Buildings;undefined;0;3797
7182;4928;Level 3;Buildings;undefined;0;3799
7138;5017;Level 3;Buildings;undefined;0;3785
6895;5027;Level 3;Buildings;undefined;0;3782
6058;5059;Level 3;Buildings;undefined;0;3778
5890;5291;Level 3;Buildings;undefined;0;3715
6428;5359;Level 3;Buildings;undefined;0;3696
5836;5698;Level 3;Buildings;undefined;0;3587
6617;5686;Level 3;Buildings;undefined;0;3593
5692;5770;Level 3;Buildings;undefined;0;3569
5613;5810;Level 3;Buildings;undefined;0;3556
5039;5852;Level 3;Buildings;undefined;0;3542
5952;5935;Level 3;Buildings;undefined;0;3510
6083;6012;Level 3;Buildings;undefined;0;3478
5895;6102;Level 3;Buildings;undefined;0;3457
5817;6087;Level 3;Buildings;undefined;0;3459
5566;5991;Level 3;Buildings;undefined;0;3492
6085;6137;Level 3;Buildings;undefined;0;3450
5475;6231;Level 3;Buildings;undefined;0;3430
6898;10532;Level 3;Buildings;undefined;0;2415
8452;10619;Level 3;Buildings;undefined;0;2396
4892;10905;Level 3;Buildings;undefined;0;2321
5345;11108;Level 3;Buildings;undefined;0;2240
5293;11119;Level 3;Buildings;undefined;0;2236
5192;11168;Level 3;Buildings;undefined;0;2211
5128;11191;Level 3;Buildings;undefined;0;2200
5930;3385;Level 3;Buildings;38.2210265496765;0.283586364938413;4025
6034;3554;Level 3;Buildings;58.192013936826;0.151305441962881;4008
5991;3681;Level 3;Buildings;19.5755649142795;0.00419874037788663;3991
5740;3764;Level 3;Buildings;20.3824462890625;0.0345349893971524;3983
5922;4770;Level 3;Buildings;10.3881891424006;0.00509495136637332;3834
6636;3798;Level 3;Buildings;17.9056868010876;0.0757800891530461;3979
6690;4178;Level 3;Buildings;28.1718659229768;0.0776119402985075;3934
6073;4763;Level 3;Buildings;17.5091684977214;0.0348837209302326;3835
6041;4802;Level 3;Buildings;18.5939575195313;0.0740740740740741;3830
6213;4819;Level 3;Buildings;12.0027267341327;0.239963915200722;3825
6279;4866;Level 3;Buildings;13.6449928283691;0.00351493848857645;3815
5832;4945;Level 3;Buildings;28.3925996668199;0.0413913043478261;3795
6710;4885;Level 3;Buildings;20.5715365230289;0.0333938801173676;3810
6367;5022;Level 3;Buildings;18.5399780273438;0.000459770114942529;3783
6012;4986;Level 3;Buildings;13.8906215806635;0.174914257716805;3790
6166;4979;Level 3;Buildings;7.38785226004464;0.0144329896907217;3791
5943;5104;Level 3;Buildings;17.9599609375;0.000325626831650928;3766
6943;5033;Level 3;Buildings;15.2158406575521;0.0153061224489796;3780
6565;5032;Level 3;Buildings;7.69659793738163;0.033587786259542;3781
6890;5077;Level 3;Buildings;8.28360616749731;0.0158643326039387;3771
6500;5100;Level 3;Buildings;29.7680154844772;0.107769423558897;3769
6872;5132;Level 3;Buildings;7.89956665039063;0.00880704563650921;3760
6696;5111;Level 3;Buildings;14.4487179487179;0.0280508271397746;3765
6359;5184;Level 3;Buildings;16.1719848632812;0.00385208012326656;3746
6461;5213;Level 3;Buildings;22.1614379882813;0.00177619893428064;3737
6310;5246;Level 3;Buildings;11.7633260091146;0.00398406374501992;3731
6350;5255;Level 3;Buildings;10.3621564592634;0.00620017714791851;3727
6403;5447;Level 3;Buildings;28.5615954589844;0.0293944738389183;3672
6342;5521;Level 3;Buildings;22.2045956420898;0.225988700564972;3644
6354;5571;Level 3;Buildings;4.50920506527549;0.0341419586702606;3625
6227;5568;Level 3;Buildings;7.8719970703125;0.00183688464364438;3626
6160;5192;Level 3;Buildings;18.6342524775752;0.0107419932365228;3741
5816;5267;Level 3;Buildings;11.375449440696;0.0185497470489039;3725
6305;5318;Level 3;Buildings;12.8601928422355;0.121307714367651;3707
6049;5335;Level 3;Buildings;17.7179010682187;0.132435465768799;3702
6128;5355;Level 3;Buildings;26.1546188333618;0.184829329962073;3698
5983;5389;Level 3;Buildings;24.7140484292999;0.0514532600157109;3688
6273;5393;Level 3;Buildings;20.2845143964214;0.0102445472571051;3686
6253;5489;Level 3;Buildings;18.3537442380901;0.138444865890003;3661
6633;5274;Level 3;Buildings;13.3366920903044;0.0709742216270506;3722
6789;5248;Level 3;Buildings;24.8541736949574;0.0166364186327889;3730
6715;5328;Level 3;Buildings;33.5442953670726;0.0565347522447622;3703
6178;5286;Level 3;Buildings;29.7363138039019;0.0406079854809437;3720
6605;5355;Level 3;Buildings;15.5121231899467;0.124082721814543;3697
6642;5405;Level 3;Buildings;11.2295254794034;0.0216251638269987;3683
6541;5445;Level 3;Buildings;13.9693055586381;0.0313949339992865;3673
6457;5288;Level 3;Buildings;5.38047863188244;0.00563607085346216;3717
7131;5373;Level 3;Buildings;12.7250048319499;0.00426856380613606;3690
6953;5424;Level 3;Buildings;7.78001022338867;0.0137516115169746;3678
6103;5430;Level 3;Buildings;28.9583254985928;0.0448843044326735;3675
6055;5508;Level 3;Buildings;33.7006168365479;0.0211920529801325;3653
6491;5547;Level 3;Buildings;27.5404642170463;0.163775510204082;3634
6491;5624;Level 3;Buildings;21.5307427244068;0.0757147345271756;3606
4909;5464;Level 3;Buildings;9.28000895182292;0.0041407867494824;3665
4913;5547;Level 3;Buildings;20.57440234375;0.0366784037558685;3635
5940;5484;Level 3;Buildings;17.0992709524263;0.0411646586345382;3663
5999;5558;Level 3;Buildings;51.1030576283695;0.0500764525993884;3629
6146;5610;Level 3;Buildings;14.1697576613653;0.0100743583593188;3610
6110;5699;Level 3;Buildings;14.5041570877494;0.117975875257429;3589
6608;5610;Level 3;Buildings;41.7843780517578;0.00657084188911704;3609
5902;5584;Level 3;Buildings;21.5199890136719;0.00102249488752556;3619
6846;5737;Level 3;Buildings;15.635009765625;0.00480192076830732;3577
6294;5598;Level 3;Buildings;13.6105215890067;0.01417004048583;3615
6252;5677;Level 3;Buildings;8.33001708984375;0.000228623685413809;3596
5993;5644;Level 3;Buildings;12.1791850050835;0.0330915684496827;3604
6462;5710;Level 3;Buildings;17.184921499399;0.0622605363984674;3585
6414;5751;Level 3;Buildings;21.5754149390049;0.0281495154591601;3574
6596;5763;Level 3;Buildings;16.9059138768156;0.0241414484869092;3571
6622;5859;Level 3;Buildings;13.3241023166924;0.105051856808297;3540
6486;5916;Level 3;Buildings;19.2497592682534;0.0881594372801876;3518
6374;5970;Level 3;Buildings;11.8376278634799;0.0522586359610275;3500
6417;6206;Level 3;Buildings;24.1186389160156;0.109849871841816;3439
6277;5761;Level 3;Buildings;11.75;0.00174978127734033;3572
5900;5912;Level 3;Buildings;30.484592125064;0.0490748189863234;3521
6198;5773;Level 3;Buildings;33.0929783412388;0.27362691736764;3570
6074;5881;Level 3;Buildings;21.1753534589495;0.0471380471380471;3531
5529;5829;Level 3;Buildings;1.74424743652344;0.00927428703918386;3551
6891;5807;Level 3;Buildings;14.253512733861;0.0193712829226848;3558
6278;5797;Level 3;Buildings;43.8602674452891;0.141169023000633;3560
5795;5895;Level 3;Buildings;12.8027178017834;0.242506811989101;3524
4824;5785;Level 3;Buildings;14.4352896554129;0.0173798743975464;3563
6386;5923;Level 3;Buildings;11.2719883510045;0.0416666666666667;3515
6545;5936;Level 3;Buildings;8.24519333330173;0.101628021706956;3511
6673;6006;Level 3;Buildings;13.5216573079427;0.00886262924667651;3481
6605;6005;Level 3;Buildings;27.1438271396131;0.118783542039356;3482
6230;5962;Level 3;Buildings;18.8611178927951;0.00277349768875193;3502
7680;6063;Level 3;Buildings;14.0583251062101;0.0529570931580982;3465
6302;6069;Level 3;Buildings;9.40645823759191;0.00283050283050283;3464
6015;6119;Level 3;Buildings;29.101459113919;0.153685311029796;3454
6577;6048;Level 3;Buildings;6.84717460300611;0.0100722574994526;3469
6523;6145;Level 3;Buildings;19.2198274657381;0.0628438425730004;3448
5750;6176;Level 3;Buildings;23.0505888967803;0.0115102895012208;3444
7503;10050;Level 3;Buildings;7.48117873247932;0.0072125583368689;2583
7554;10224;Level 3;Buildings;23.2242326388394;0.44991789819376;2535
4816;10423;Level 3;Buildings;26.8635420692341;0.075286968264686;2455
3086;10222;Level 3;Buildings;12.3614240373884;0.00233722871452421;2534
2752;10556;Level 3;Buildings;15.3040659557441;1;2409
6966;10462;Level 3;Buildings;50.6599960327148;0.00628322861285645;2445
6913;10480;Level 3;Buildings;47.3722624868717;0.0397897897897898;2439
6800;10649;Level 3;Buildings;20.147515296936;0.783555018137848;2387
6965;10528;Level 3;Buildings;11.0466908046177;0.0758266818700114;2416
5526;10662;Level 3;Buildings;24.1614648946126;0.0315126050420168;2386
6857;10647;Level 3;Buildings;18.0626276392136;0.0480364656381487;2390
5654;10752;Level 3;Buildings;14.2295407286478;0.0103073286052009;2365
8388;10700;Level 3;Buildings;10.5666669209798;0.00146699266503667;2378
5419;11058;Level 3;Buildings;16.7616917536809;0.00988743535138424;2255
5162;11135;Level 3;Buildings;24.4575279535872;0.113956466069142;2227
5242;11124;Level 3;Buildings;undefined;0;2232
5054;11162;Level 3;Buildings;undefined;0;2215
