inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
6406;6542;Level 3;Buildings;undefined;0;4651
6564;6873;Level 3;Buildings;16.9819537747291;0.996784565916399;4628
6245;6953;Level 3;Buildings;undefined;0;4624
9218;2889;Level 3;Buildings;undefined;0;4875
6249;6024;Level 3;Buildings;undefined;0;4680
6321;6606;Level 3;Buildings;undefined;0;4645
6261;6882;Level 3;Buildings;undefined;0;4627
8707;2090;Level 3;Buildings;8.52375030517578;0.00979192166462668;4937
8638;2076;Level 3;Buildings;19.0137405395508;0.0039119804400978;4941
8604;2210;Level 3;Buildings;25.1849616555607;0.215775158658205;4921
8716;2217;Level 3;Buildings;22.0090136900267;0.311342592592593;4920
9277;3006;Level 3;Buildings;11.6612708682106;0.0267175572519084;4866
8083;4340;Level 3;Buildings;24.2137456544688;0.123335263462652;4785
8243;4974;Level 3;Buildings;34.198269324527;0.45260989010989;4729
8049;5034;Level 3;Buildings;27.5915494172469;1;4726
7243;5076;Level 3;Buildings;16.9549326439426;0.0653536257833483;4722
8331;5061;Level 3;Buildings;22.4459988302041;0.440794921335909;4724
7014;6062;Level 3;Buildings;25.9162541831412;0.66873786407767;4679
6664;6560;Level 3;Buildings;27.487939936634;0.30375;4648
6254;6835;Level 3;Buildings;5.28417714436849;0.0262295081967213;4630
6237;7025;Level 3;Buildings;44.0400085449219;0.00159744408945687;4621
6195;7078;Level 3;Buildings;18.4640023367746;0.0186368477103301;4619
6084;7162;Level 3;Buildings;9.86606815883091;0.0148383677795443;4614
6453;7269;Level 3;Buildings;27.345539260756;0.0864765409383625;4609
6029;7523;Level 3;Buildings;38.8658276516967;1;4594
6078;7677;Level 3;Buildings;28.0578864427131;1;4583
6014;7724;Level 3;Buildings;15.3314282526013;1;4581
6782;4955;Level 3;Buildings;24.2450271047838;0.113890717577354;4731
6584;6670;Level 3;Buildings;42.5782235128838;0.414087176247631;4641
6143;7121;Level 3;Buildings;20.5501573350694;0.0333863275039746;4617
795;7072;Level 3;Buildings;31.9189838610197;0.202293202293202;4620
582;7292;Level 3;Buildings;7.76142229352679;0.135048231511254;4608
623;7224;Level 3;Buildings;24.4602848933293;0.0316686967113276;4610
394;7400;Level 3;Buildings;14.2690778459821;0.0160427807486631;4602
6325;7466;Level 3;Buildings;36.9752871984288;0.185885608856089;4598
6260;7528;Level 3;Buildings;30.8340683777208;0.517964071856287;4592
6219;7580;Level 3;Buildings;30.3467135994123;0.502848265147592;4589
315;7453;Level 3;Buildings;21.1946624046148;0.0116594360086768;4600
558;7572;Level 3;Buildings;11.0470347463349;0.0185142857142857;4587
