inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
3246;4301;Level 3;Buildings;12.5050767726175;0.98;4502
4974;4555;Level 3;Buildings;22.2961187339239;0.908482142857143;4485
5134;5120;Level 3;Buildings;25.0575025969861;0.977245508982036;4468
5165;5599;Level 3;Buildings;26.0445308841217;0.994579945799458;4460
4740;6090;Level 3;Buildings;30.9839948267719;0.968354430379747;4454
3827;9814;Level 3;Buildings;10.7791766612702;0.951175406871609;4285
3763;2773;Level 3;Buildings;undefined;0;4576
4655;2954;Level 3;Buildings;undefined;0;4568
3975;3267;Level 3;Buildings;undefined;0;4546
3911;3310;Level 3;Buildings;undefined;0;4540
4586;3460;Level 3;Buildings;undefined;0;4531
5466;3676;Level 3;Buildings;undefined;0;4523
2814;3300;Level 3;Buildings;undefined;0;4541
5056;4377;Level 3;Buildings;17.0361202522106;0.640576725025747;4495
5297;4577;Level 3;Buildings;undefined;0;4484
5085;5555;Level 3;Buildings;9.50542573474702;0.767668562144598;4462
4352;2868;Level 3;Buildings;undefined;0;4569
5739;2824;Level 3;Buildings;undefined;0;4574
4775;2971;Level 3;Buildings;undefined;0;4566
4981;3098;Level 3;Buildings;undefined;0;4561
5173;3826;Level 3;Buildings;undefined;0;4521
5058;4071;Level 3;Buildings;undefined;0;4512
5135;4225;Level 3;Buildings;undefined;0;4506
3598;4205;Level 3;Buildings;undefined;0;4507
4738;4251;Level 3;Buildings;undefined;0;4505
2460;4277;Level 3;Buildings;undefined;0;4504
4913;4693;Level 3;Buildings;undefined;0;4478
4385;9070;Level 3;Buildings;undefined;0;4352
4192;9242;Level 3;Buildings;undefined;0;4340
4066;2844;Level 3;Buildings;23.0194450827206;0.00967007963594994;4572
4068;3229;Level 3;Buildings;6.21246337890625;0.00260247234873129;4552
4232;3260;Level 3;Buildings;8.00413004557292;0.0271493212669683;4548
4243;3445;Level 3;Buildings;24.37548828125;0.0594752186588921;4532
4448;3647;Level 3;Buildings;15.3967812620563;0.0400197628458498;4526
4361;3660;Level 3;Buildings;17.788890697338;0.00643930360124016;4524
4057;2756;Level 3;Buildings;23.9285340240036;0.0282439623413835;4578
2421;3318;Level 3;Buildings;11.3658243815104;0.0264511388684791;4539
4155;3035;Level 3;Buildings;13.220123599274;0.0433829973707274;4564
4403;3268;Level 3;Buildings;38.3160788098221;0.128588758592802;4544
4941;3201;Level 3;Buildings;20.3543399325284;0.108438485804416;4554
3328;3367;Level 3;Buildings;34.6744757183528;0.0211204582065509;4536
5091;3267;Level 3;Buildings;20.9242521587171;0.0017555206504666;4545
3564;3364;Level 3;Buildings;22.1563852433678;0.201352003862868;4538
3725;3418;Level 3;Buildings;18.2599487304688;0.005859375;4533
4344;3295;Level 3;Buildings;8.98684210526316;0.00224056603773585;4542
3596;3643;Level 3;Buildings;15.9889980884309;0.0700795228628231;4527
3681;3584;Level 3;Buildings;16.3768899851832;0.00911376492771842;4528
2288;3663;Level 3;Buildings;19.0156998973782;0.0527162258756254;4525
4299;3832;Level 3;Buildings;22.1400146484375;0.000412881915772089;4520
4414;3896;Level 3;Buildings;40.6752249118501;0.0469464063149148;4516
5378;4121;Level 3;Buildings;11.3718039772727;0.00952380952380952;4511
5301;4286;Level 3;Buildings;8.26742431640625;0.0585480093676815;4503
4906;4373;Level 3;Buildings;27.0685931998239;0.0250176180408739;4496
4925;4539;Level 3;Buildings;5.25;0.00136986301369863;4487
5054;4540;Level 3;Buildings;21.7111274624003;1;4486
5064;4595;Level 3;Buildings;26.9852930405561;0.360551431601273;4483
5478;4540;Level 3;Buildings;39.1014696299601;0.0869157417539472;4488
4869;4629;Level 3;Buildings;8.59582722981771;0.0407331975560081;4481
5179;4705;Level 3;Buildings;27.2946430904765;0.466338259441708;4477
5225;4802;Level 3;Buildings;12.3625047471788;0.0503848845346396;4476
5341;4859;Level 3;Buildings;15.24268796953;0.596153846153846;4475
5318;4888;Level 3;Buildings;22.6897221317998;0.132029339853301;4474
5021;4916;Level 3;Buildings;12.3027615017361;0.0205479452054795;4473
5045;4976;Level 3;Buildings;34.5368498329804;0.504716981132076;4472
5343;4980;Level 3;Buildings;14.5529937744141;0.0802377414561664;4471
5292;5022;Level 3;Buildings;18.3603764286748;0.01894072255349;4469
5145;5037;Level 3;Buildings;22.7123407795262;0.315514669318747;4470
5494;5122;Level 3;Buildings;13.4840782989459;0.290427698574338;4467
5200;5462;Level 3;Buildings;21.3359375;0.00874125874125874;4466
5177;5544;Level 3;Buildings;25.6662053522074;0.433094994892748;4463
4754;6021;Level 3;Buildings;13.9115365835337;0.178082191780822;4455
5178;4328;Level 3;Buildings;30.40281387203;0.0935808197989172;4499
5606;4325;Level 3;Buildings;7.66497802734375;0.0010148849797023;4501
5293;4372;Level 3;Buildings;18.8288215188419;0.0208129285014691;4497
3464;4419;Level 3;Buildings;6.78146900850184;0.0215736040609137;4492
4929;4472;Level 3;Buildings;20.6877539919134;0.24442538593482;4491
4309;4606;Level 3;Buildings;21.6107080212638;0.115531508593253;4482
5611;4649;Level 3;Buildings;24.5178955805817;0.346054667354306;4480
5743;4683;Level 3;Buildings;20.0028360301051;0.0363067292644757;4479
4785;5483;Level 3;Buildings;27.4229441532472;0.0409470752089136;4464
4331;5471;Level 3;Buildings;17.6135786204468;0.186619718309859;4465
4271;9097;Level 3;Buildings;10.1759556361607;0.170731707317073;4350
4072;9364;Level 3;Buildings;29.3240659582057;0.314646110721794;4334
4100;9724;Level 3;Buildings;14.142392578125;0.0387396694214876;4295
3562;9909;Level 3;Buildings;28.3061191595874;0.104568527918782;4267
