inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
6645;10792;Level 3;Buildings;undefined;0;2570
7223;12246;Level 3;Buildings;undefined;0;2047
7628;12446;Level 3;Buildings;15.9960586085464;0.0317307692307692;1981
6104;12884;Level 3;Buildings;undefined;0;1829
5281;13010;Level 3;Buildings;2.66999816894531;0.00572246065808298;1781
5221;13033;Level 3;Buildings;undefined;0;1773
3214;13670;Level 3;Buildings;undefined;0;1523
3281;13712;Level 3;Buildings;undefined;0;1504
3190;13725;Level 3;Buildings;undefined;0;1500
3535;14198;Level 3;Buildings;undefined;0;1331
5774;14923;Level 3;Buildings;undefined;0;1126
5250;15043;Level 3;Buildings;undefined;0;1104
5279;15064;Level 3;Buildings;undefined;0;1097
4737;15186;Level 3;Buildings;undefined;0;1064
5812;15301;Level 3;Buildings;undefined;0;1043
4349;10584;Level 3;Buildings;4.48384211613582;0.0222222222222222;2623
2091;10942;Level 3;Buildings;10.5335064268949;0.0835164835164835;2526
8862;11055;Level 3;Buildings;undefined;0;2483
7543;11149;Level 3;Buildings;undefined;0;2448
8635;11619;Level 3;Buildings;11.7345976695334;0.96036036036036;2309
7007;11652;Level 3;Buildings;13.6304267257941;0.829931972789116;2294
5646;11668;Level 3;Buildings;18.9977396406975;0.983416252072968;2286
4861;11606;Level 3;Buildings;13.1405108819295;0.117171189979123;undefined
7465;12286;Level 3;Buildings;undefined;0;2031
6472;12420;Level 3;Buildings;28.8215007974644;0.912442396313364;1994
5034;12730;Level 3;Buildings;8.5257823399135;0.137931034482759;1882
7302;12769;Level 3;Buildings;54.0643471967639;0.304405286343612;1869
5849;12819;Level 3;Buildings;9.72531026654539;0.798586572438163;1854
8607;13409;Level 3;Buildings;25.4011005580825;0.862268518518518;1630
7312;13386;Level 3;Buildings;12.3290854310678;0.913432835820896;1636
2028;13660;Level 3;Buildings;9.46084481897488;0.438948995363215;1529
8136;13954;Level 3;Buildings;38.1502043610064;0.606007067137809;1421
3102;13974;Level 3;Buildings;13.6150013385433;0.260981912144703;1410
4691;14145;Level 3;Buildings;10.1657987686781;0.467013888888889;1354
7734;14151;Level 3;Buildings;9.5862429942759;0.744350282485876;1351
6987;14174;Level 3;Buildings;undefined;0;1341
5692;14491;Level 3;Buildings;8.86069766495579;0.243396226415094;1241
5793;14898;Level 3;Buildings;undefined;0;1133
2908;15120;Level 3;Buildings;14.4612938824822;0.00656167979002625;1080
3246;10259;Level 3;Buildings;undefined;0;2715
5860;10145;Level 3;Buildings;undefined;0;2743
7957;10765;Level 3;Buildings;undefined;0;2577
6739;11682;Level 3;Buildings;undefined;0;2280
6951;11763;Level 3;Buildings;undefined;0;2247
4723;11749;Level 3;Buildings;undefined;0;2257
6299;12075;Level 3;Buildings;undefined;0;2111
7586;12435;Level 3;Buildings;undefined;0;1986
1008;12815;Level 3;Buildings;undefined;0;1856
6570;15063;Level 3;Buildings;undefined;0;1098
6837;15777;Level 3;Buildings;undefined;0;969
6768;16931;Level 3;Buildings;undefined;0;693
5502;14078;Level 3;Buildings;undefined;0;1377
5137;14806;Level 3;Buildings;undefined;0;1154
5220;14787;Level 3;Buildings;undefined;0;1159
5690;14694;Level 3;Buildings;undefined;0;1183
3708;15294;Level 3;Buildings;undefined;0;1046
5515;15530;Level 3;Buildings;undefined;0;1005
7548;16336;Level 3;Buildings;undefined;0;866
4883;8628;Level 3;Buildings;undefined;0;3121
5114;8996;Level 3;Buildings;undefined;0;3016
4568;9018;Level 3;Buildings;undefined;0;3008
4766;9010;Level 3;Buildings;undefined;0;3011
4614;9157;Level 3;Buildings;undefined;0;2966
5000;9553;Level 3;Buildings;undefined;0;2845
4788;9712;Level 3;Buildings;undefined;0;2807
5157;9775;Level 3;Buildings;undefined;0;2796
6099;10312;Level 3;Buildings;undefined;0;2698
6227;10327;Level 3;Buildings;undefined;0;2693
4317;10427;Level 3;Buildings;undefined;0;2668
4415;10356;Level 3;Buildings;undefined;0;2686
4248;10571;Level 3;Buildings;undefined;0;2635
6473;10579;Level 3;Buildings;undefined;0;2626
6240;10669;Level 3;Buildings;undefined;0;2600
5688;10718;Level 3;Buildings;undefined;0;2593
5853;10718;Level 3;Buildings;undefined;0;2592
6845;10725;Level 3;Buildings;undefined;0;2588
5624;10945;Level 3;Buildings;undefined;0;2523
6853;11000;Level 3;Buildings;undefined;0;2502
5188;10908;Level 3;Buildings;undefined;0;2539
2042;10926;Level 3;Buildings;undefined;0;2532
5552;10984;Level 3;Buildings;undefined;0;2507
6272;10964;Level 3;Buildings;undefined;0;2516
5701;10985;Level 3;Buildings;14.3699994768415;0.000776225327123531;2506
4698;11014;Level 3;Buildings;undefined;0;2497
7826;11106;Level 3;Buildings;24.1388307018815;0.998833138856476;2465
6164;11114;Level 3;Buildings;undefined;0;2460
5332;11078;Level 3;Buildings;undefined;0;2474
6200;11145;Level 3;Buildings;undefined;0;2450
6706;11188;Level 3;Buildings;undefined;0;2434
7324;11108;Level 3;Buildings;undefined;0;2464
7895;11278;Level 3;Buildings;undefined;0;2401
4778;11253;Level 3;Buildings;undefined;0;2408
6324;11395;Level 3;Buildings;undefined;0;2380
5488;11398;Level 3;Buildings;undefined;0;2376
5628;11396;Level 3;Buildings;undefined;0;2379
6486;11411;Level 3;Buildings;undefined;0;undefined
6331;11540;Level 3;Buildings;undefined;0;2336
1787;11573;Level 3;Buildings;undefined;0;2327
3540;11610;Level 3;Buildings;undefined;0;2313
7400;11654;Level 3;Buildings;undefined;0;2291
4003;11679;Level 3;Buildings;undefined;0;2283
8923;11692;Level 3;Buildings;undefined;0;2276
4847;11728;Level 3;Buildings;9.30824415069265;0.486947791164659;2270
8913;12014;Level 3;Buildings;undefined;0;2137
3450;11882;Level 3;Buildings;undefined;0;2203
1489;11880;Level 3;Buildings;undefined;0;2205
2858;11870;Level 3;Buildings;undefined;0;2207
7729;11957;Level 3;Buildings;undefined;0;2164
4702;12081;Level 3;Buildings;undefined;0;2108
5210;12329;Level 3;Buildings;undefined;0;2019
6902;12157;Level 3;Buildings;undefined;0;2076
5909;12278;Level 3;Buildings;undefined;0;2036
6570;12237;Level 3;Buildings;undefined;0;2050
8334;12282;Level 3;Buildings;undefined;0;2034
2081;12200;Level 3;Buildings;undefined;0;2063
485;12534;Level 3;Buildings;undefined;0;1956
541;12535;Level 3;Buildings;undefined;0;1955
1090;12491;Level 3;Buildings;undefined;0;1967
2151;12483;Level 3;Buildings;undefined;0;1970
7246;12355;Level 3;Buildings;undefined;0;2014
5400;12460;Level 3;Buildings;undefined;0;1978
707;12538;Level 3;Buildings;undefined;0;1953
3052;12632;Level 3;Buildings;undefined;0;1918
5088;12723;Level 3;Buildings;undefined;0;1887
678;12730;Level 3;Buildings;undefined;0;1883
7691;12773;Level 3;Buildings;undefined;0;1867
274;12831;Level 3;Buildings;undefined;0;1846
1498;12820;Level 3;Buildings;undefined;0;1853
8729;12887;Level 3;Buildings;undefined;0;1827
5054;12859;Level 3;Buildings;undefined;0;1837
811;12879;Level 3;Buildings;undefined;0;1831
3558;12912;Level 3;Buildings;undefined;0;1817
5601;13005;Level 3;Buildings;undefined;0;1784
3608;12932;Level 3;Buildings;undefined;0;1808
5573;13066;Level 3;Buildings;undefined;0;1759
374;13005;Level 3;Buildings;undefined;0;1786
8484;13253;Level 3;Buildings;undefined;0;1689
3246;13155;Level 3;Buildings;undefined;0;1722
6169;13074;Level 3;Buildings;undefined;0;1754
4004;13040;Level 3;Buildings;19.8436418406169;0.626959247648903;1769
6511;13122;Level 3;Buildings;undefined;0;1735
356;13097;Level 3;Buildings;undefined;0;1741
3085;13110;Level 3;Buildings;undefined;0;1738
7612;13205;Level 3;Buildings;undefined;0;1705
6766;13374;Level 3;Buildings;undefined;0;1641
7377;13284;Level 3;Buildings;undefined;0;1674
6730;13283;Level 3;Buildings;9.51749888006246;0.174198849630238;1684
2615;13356;Level 3;Buildings;undefined;0;1649
1982;13497;Level 3;Buildings;undefined;0;1600
2024;13535;Level 3;Buildings;undefined;0;1584
6477;13412;Level 3;Buildings;undefined;0;1625
3496;13565;Level 3;Buildings;undefined;0;1572
3464;13609;Level 3;Buildings;undefined;0;1549
7150;13522;Level 3;Buildings;undefined;0;1590
6778;13527;Level 3;Buildings;undefined;0;1587
4660;13584;Level 3;Buildings;undefined;0;1561
4139;13616;Level 3;Buildings;undefined;0;1546
7069;13686;Level 3;Buildings;undefined;0;1514
3326;13858;Level 3;Buildings;undefined;0;1457
2601;13647;Level 3;Buildings;undefined;0;1535
2085;14021;Level 3;Buildings;undefined;0;1394
6922;13835;Level 3;Buildings;undefined;0;1463
2989;13972;Level 3;Buildings;undefined;0;1413
4835;14003;Level 3;Buildings;undefined;0;1404
3126;14139;Level 3;Buildings;undefined;0;1357
4252;14170;Level 3;Buildings;undefined;0;1344
7145;14222;Level 3;Buildings;undefined;0;1323
