inner_x;inner_y;level_name;class_name;Mean nDSM Tree Canopy Sub-Objects;Rel. area of sub objects Tree Canopy (1);"ID_Build"  Buildings
1588;2818;Level 3;Buildings;undefined;0;9466
1168;4770;Level 3;Buildings;undefined;0;9217
1341;4881;Level 3;Buildings;undefined;0;9197
1343;4944;Level 3;Buildings;undefined;0;9188
1241;4108;Level 3;Buildings;undefined;0;9328
1169;4431;Level 3;Buildings;undefined;0;9275
13070;1605;Level 3;Buildings;undefined;0;9551
1415;4238;Level 3;Buildings;undefined;0;9308
1182;4158;Level 3;Buildings;undefined;0;9318
1322;4275;Level 3;Buildings;undefined;0;9298
879;4639;Level 3;Buildings;undefined;0;9241
844;4995;Level 3;Buildings;undefined;0;9181
840;5143;Level 3;Buildings;undefined;0;9160
866;5210;Level 3;Buildings;undefined;0;9151
1211;4563;Level 3;Buildings;undefined;0;9252
1180;4833;Level 3;Buildings;undefined;0;9206
1040;5032;Level 3;Buildings;undefined;0;9175
1167;4634;Level 3;Buildings;undefined;0;9243
1060;4724;Level 3;Buildings;undefined;0;9225
868;4785;Level 3;Buildings;undefined;0;9213
1367;4811;Level 3;Buildings;undefined;0;9209
1066;5205;Level 3;Buildings;undefined;0;9153
855;4924;Level 3;Buildings;undefined;0;9192
1128;4940;Level 3;Buildings;undefined;0;9190
1337;5005;Level 3;Buildings;undefined;0;9179
1084;4986;Level 3;Buildings;undefined;0;9183
909;5288;Level 3;Buildings;undefined;0;9145
1320;4039;Level 3;Buildings;24.0671855647389;0.0209987195902689;9336
1391;4035;Level 3;Buildings;18.9383138020833;0.00300827275006267;9337
1078;4263;Level 3;Buildings;22.5500183105469;0.000536193029490617;9299
1141;4218;Level 3;Buildings;19.030029296875;0.000497883993029624;9309
1036;4323;Level 3;Buildings;13.34033203125;0.00756390193009911;9290
1362;4382;Level 3;Buildings;21.475;0.00246791707798618;9280
1198;4497;Level 3;Buildings;4.66998291015625;0.000246913580246914;9263
1398;4446;Level 3;Buildings;30.1418276504732;0.0179292929292929;9272
1363;4515;Level 3;Buildings;23.6823791996125;0.0626262626262626;9258
1374;4582;Level 3;Buildings;17.7377084585337;0.00353260869565217;9248
939;4504;Level 3;Buildings;12.9362182617188;0.00723733466433741;9262
904;4568;Level 3;Buildings;20.3199768066406;0.000552333609500138;9250
1388;4650;Level 3;Buildings;14.9904874475991;0.0102782652293808;9239
1400;4720;Level 3;Buildings;17.4837509155273;0.0100755667506297;9226
877;4715;Level 3;Buildings;11.3955349392361;0.00238853503184713;9228
1208;4703;Level 3;Buildings;21.0616658528646;0.00151057401812689;9231
871;4856;Level 3;Buildings;18.0495578931726;0.00624830209182287;9200
1177;4898;Level 3;Buildings;17.4690002441406;0.00266595574513463;9195
1297;5053;Level 3;Buildings;12.2237016950335;0.0190683737401253;9171
836;5062;Level 3;Buildings;16.7283528645833;0.0029940119760479;9168
1247;5095;Level 3;Buildings;12.3818817138672;0.00396530359355638;9166
1150;5189;Level 3;Buildings;9.64996337890625;0.000247157686604053;9154
1168;5149;Level 3;Buildings;21.5166625976563;0.00143815915627996;9158
977;5205;Level 3;Buildings;15.6547498201069;0.00477147162230035;9152
